position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance
-3.970625,-4.887642,28.12282,2,5.899186,0,5.4007
-3.969758,-4.884803,28.2229,2,6.003734,0,5.386587
-3.97481,-4.87818,28.33064,2,6.10978,0,5.372169
-3.987451,-4.856804,28.43804,2,6.216915,0,5.356777
-3.992508,-4.839477,28.5429,2,6.31928,0,5.345405
-3.997499,-4.824508,28.66578,2,6.442712,0,5.331099
-4.013867,-4.796676,28.76604,2,6.545857,0,5.321901
-4.080756,-4.716643,28.89848,2,6.677912,0,5.301683
-4.11518,-4.69421,29.00244,2,6.77686,0,5.290216
-4.16677,-4.666246,29.13354,2,6.899759,0,5.276638
-4.206537,-4.652404,29.26235,2,7.02907,0,5.255891
-4.226426,-4.646839,29.38377,2,7.155265,0,5.244907
-4.249831,-4.651814,29.51371,3,7.285431,0,5.224321
-4.283998,-4.654525,29.64945,3,7.407178,0,5.211971
-4.312182,-4.660871,29.77596,3,7.541214,0,5.191626
-4.324904,-4.665238,29.90503,4,7.676679,0,5.17521
-4.340585,-4.652731,30.02281,4,7.796196,0,5.159087
-4.3729,-4.634477,30.15005,4,7.915773,0,5.140034
-4.388277,-4.640131,30.25092,5,8.01637,0,5.127847
-4.403499,-4.640904,30.3626,5,8.136748,0,5.117224
-4.416779,-4.625864,30.46781,5,8.246978,0,5.097914
-4.421854,-4.627245,30.57594,5,8.351842,0,5.089633
-4.421125,-4.637428,30.70036,5,8.470228,0,5.075869
-4.405921,-4.679956,30.84192,5,8.601671,0,5.048157
-4.258383,-4.778049,31.18654,5,8.737792,0,5.002919
-4.125106,-4.867682,31.32074,5,8.998805,0,4.983343
-4.089402,-4.900354,31.42491,5,9.194935,0,4.977815
-3.99395,-5.027813,31.55993,5,9.330117,0,4.957002
-3.936736,-5.088904,31.69944,6,9.4664,0,4.937709
-3.890301,-5.101106,31.83867,6,9.600097,0,4.916934
-3.84939,-5.11693,31.97004,6,9.737699,0,4.90476
-3.794339,-5.137344,32.11205,6,9.878963,0,4.923769
-3.745199,-5.150444,32.25706,6,10.01862,0,4.904329
-3.710065,-5.170002,32.39228,6,10.16045,0,4.886719
-3.682448,-5.180941,32.5485,6,10.30323,0,4.86442
-3.670759,-5.196227,32.70226,6,10.46636,0,4.848073
-3.662442,-5.196259,32.80442,6,10.56747,0,4.831426
-3.660194,-5.191522,32.93653,6,10.70102,0,4.817636
-3.659945,-5.175037,33.08342,6,10.84498,0,4.792502
-3.65082,-5.171836,33.22729,7,10.98521,0,4.772016
-3.642863,-5.159431,33.36686,7,11.13047,0,4.758475
-3.624139,-5.139897,33.47114,8,11.23345,0,4.74196
-3.606349,-5.128496,33.57147,8,11.33582,0,4.733362
-3.568822,-5.111933,33.69972,8,11.45999,0,4.714037
-3.510743,-5.08898,33.83112,8,11.59927,0,4.699995
-3.435224,-5.072141,33.978,9,11.74211,0,4.679734
-3.396964,-5.049436,34.11898,9,11.87495,0,4.660695
-3.382421,-5.03963,34.24769,10,12.02027,0,4.647229
-3.370553,-5.02025,34.38621,10,12.14663,0,4.62387
-3.364812,-5.00835,34.52581,11,12.28973,0,4.610489
-3.364594,-4.991167,34.63343,11,12.39011,0,4.598503
-3.357092,-4.978961,34.73597,11,12.49811,0,4.578415
-3.378976,-4.938729,34.87335,11,12.63337,0,4.559739
-3.402777,-4.897348,35.0102,12,12.77227,0,4.549181
-3.460634,-4.822356,35.1578,12,12.91539,0,4.527864
-3.478193,-4.79482,35.28516,12,13.04797,0,4.515808
-3.498963,-4.737902,35.43159,12,13.19586,0,4.495657
-3.49366,-4.685199,35.57587,12,13.33883,0,4.471784
-3.487971,-4.624895,35.72004,12,13.48053,0,4.45817
-3.486654,-4.58337,35.825,12,13.58521,0,4.444678
-3.471797,-4.506446,35.92855,12,13.68669,0,4.432478
-3.426872,-4.461298,36.07754,12,13.83775,0,4.48713
-3.405944,-4.412569,36.21918,12,13.98821,0,4.476501
-3.414238,-4.341581,36.36769,12,14.13044,0,4.453738
-3.427818,-4.312062,36.4707,12,14.23286,0,4.444468
-3.458866,-4.260479,36.57181,12,14.33296,0,4.430956
-3.504798,-4.184783,36.71991,13,14.47666,0,4.412265
-3.554271,-4.116258,36.82835,13,14.58403,0,4.391983
-3.581414,-4.090511,36.95277,13,14.70273,0,4.380118
-3.596485,-4.07221,37.06946,14,14.82468,0,4.364347
-3.60052,-4.067548,37.18951,14,14.94918,0,4.354757
-3.607928,-4.056212,37.29509,14,15.05822,0,4.341697
-3.609193,-4.042583,37.43371,14,15.20197,0,4.323141
-3.606236,-4.01705,37.57391,14,15.33696,0,4.305076
-3.607274,-4.006005,37.68172,14,15.44602,0,4.293382
-3.605106,-3.988407,37.82981,14,15.59233,0,4.274026
-3.592951,-3.939985,37.97873,14,15.73871,0,4.256018
-3.576458,-3.908328,38.11489,15,15.88218,0,4.236766
-3.563975,-3.890122,38.2486,15,16.01922,0,4.221405
-3.543604,-3.857859,38.39231,15,16.15927,0,4.207115
-3.532289,-3.851259,38.49852,15,16.25828,0,4.191457
-3.506063,-3.843273,38.62973,15,16.40324,0,4.176049
-3.470549,-3.835265,38.759,15,16.52757,0,4.160438
-3.417955,-3.825336,38.89613,15,16.6649,0,4.138446
-3.38207,-3.817353,39.03629,15,16.80454,0,4.125311
-3.350147,-3.822532,39.16033,16,16.93331,0,4.107427
-3.333799,-3.817634,39.28363,17,17.05394,0,4.095823
-3.324605,-3.811532,39.41795,17,17.19161,0,4.077912
-3.317583,-3.790822,39.55146,17,17.318,0,4.105107
-3.314864,-3.778958,39.65428,18,17.42208,0,4.085432
-3.314687,-3.767277,39.78387,18,17.55392,0,4.068434
-3.294714,-3.741746,39.91219,18,17.67927,0,4.050264
-3.283541,-3.727778,40.04956,19,17.72446,0,4.035254
-3.278971,-3.728823,40.18172,19,17.72446,0,4.016955
-3.266125,-3.730237,40.28274,19,17.72446,0,4.001611
-3.241369,-3.74203,40.38357,19,17.72446,0,3.989973
-3.200186,-3.7648,40.51949,19,17.72446,0,3.972044
-3.153232,-3.796461,40.65984,19,17.72446,0,3.955312
-3.118582,-3.830716,40.79769,19,17.72446,0,3.946549
-3.050026,-3.951474,41.01379,19,17.72446,0,3.915775
-3.049279,-3.978682,41.1152,19,17.72446,0,3.904258
-3.052558,-4.029877,41.2346,19,17.84087,0,3.891406
-3.048996,-4.045183,41.34982,19,17.95945,0,3.876042
-3.046821,-4.05851,41.47141,20,18.0835,0,3.860816
-3.047436,-4.067708,41.59218,20,18.19959,0,3.849377
-3.055986,-4.080732,41.69221,20,18.28182,0,3.831577
-3.067933,-4.076742,41.816,20,18.42583,0,3.818861
-3.089492,-4.09316,41.94293,21,18.55108,0,3.806311
-3.105594,-4.103147,42.06142,21,18.67236,0,3.788382
-3.11716,-4.106103,42.18387,21,18.78699,0,3.775719
-3.119356,-4.111643,42.30647,22,18.91545,0,3.759106
-3.11578,-4.122339,42.43475,22,19.04256,0,3.746419
-3.109771,-4.136135,42.55264,23,19.16147,0,3.731172
-3.095756,-4.158371,42.66857,23,19.28213,0,3.716206
-3.060686,-4.205887,42.77932,24,19.39074,0,3.703762
-3.019201,-4.266944,42.90591,24,19.52523,0,3.686349
-2.983005,-4.330123,43.01485,24,19.6286,0,3.674856
-2.959589,-4.383306,43.11866,24,19.73375,0,3.703563
-2.942273,-4.434957,43.24689,24,19.86393,0,3.688395
-2.936641,-4.459761,43.37836,24,19.99363,0,3.673344
-2.930878,-4.470106,43.47997,24,20.09434,0,3.659494
-2.929045,-4.475437,43.59589,24,20.20807,0,3.660108
-2.938796,-4.473462,43.70332,24,20.31734,0,3.648792
-2.940254,-4.469417,43.80342,24,20.41771,0,3.636518
-2.939494,-4.468184,43.93403,24,20.55058,0,3.621661
-2.941758,-4.468037,44.06926,24,20.67963,0,3.607803
-2.946322,-4.46435,44.17959,24,20.79288,0,3.596133
-2.95225,-4.459158,44.28754,24,20.90165,0,3.579863
-2.944123,-4.458337,44.42655,29,21.03534,0,3.567842
-2.935245,-4.448259,44.5287,29,21.14303,0,3.556055
