position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
0.8628167,1.719208,14.41768,8,12.24067,0,5.445894,1,50,60,0,0
0.8694725,1.745638,14.53824,8,12.37266,0,5.445367,1,50,56,0,0
0.8707527,1.790051,14.65413,8,12.48513,0,5.445345,1,50,55,0,0
0.8727896,1.811003,14.75672,9,12.59148,0,5.445434,1,49,59,0,0
0.8719434,1.850447,14.87109,9,12.70477,0,5.44744,1,49,60,0,0
0.864097,1.874917,14.9751,9,12.81119,0,5.445471,1,48,60,0,0
0.8596277,1.896039,15.08185,9,12.91501,0,5.445633,1,48,60,0,0
0.863723,1.911461,15.20079,9,13.03336,0,5.444024,1,49,60,0,0
0.8717943,1.924162,15.30499,9,13.13649,0,5.443519,1,50,60,0,0
0.8879902,1.939602,15.41455,9,13.25035,0,5.442659,1,52,60,0,0
0.905538,1.960521,15.52098,9,13.28626,0,5.442283,1,52,60,0,0
0.9241568,1.989962,15.62621,9,13.28626,0,5.442406,1,52,60,0,0
0.9492096,2.026865,15.74348,9,13.28626,0,5.442704,1,52,61,0,0
0.9945984,2.080452,15.86334,9,13.28626,0,5.443504,1,53,60,0,0
1.034358,2.114344,15.97085,9,13.28626,0,5.442288,1,53,60,0,0
1.050678,2.145665,16.0909,9,13.28626,0,5.456185,1,52,59,0,0
1.074899,2.147072,16.20521,9,13.28626,0,5.452441,1,53,60,0,0
1.088823,2.122135,16.31125,9,13.28626,0,5.445432,1,53,60,0,0
1.109609,2.084761,16.42134,9,13.28626,0,5.439957,1,53,60,0,0
1.156191,2.038427,16.52499,9,13.28626,0,5.434378,1,52,61,0,0
1.192077,2.022997,16.64275,9,13.28626,0,5.427497,1,52,61,0,0
1.213804,2.044025,16.75602,9,13.28626,0,5.423645,1,52,62,0,0
1.223389,2.06301,16.86107,9,13.28626,0,5.415582,1,51,62,0,0
1.207173,2.093177,16.98863,9,13.28626,0,5.407578,1,52,62,0,0
1.187778,2.129601,17.10718,9,13.28626,0,5.401805,1,52,61,0,0
1.148071,2.151604,17.21041,9,13.28626,0,5.39613,1,50,61,0,0
1.138676,2.181114,17.32565,9,13.28626,0,5.390944,1,50,60,0,0
1.15484,2.213271,17.43756,9,13.28626,0,5.382728,1,49,60,0,0
1.166849,2.232201,17.55,9,13.28626,0,5.377295,1,49,61,0,0
1.166355,2.251745,17.65542,9,13.28626,0,5.371537,1,48,61,0,0
1.124039,2.280728,17.78499,9,13.28626,0,5.366316,1,47,62,0,0
1.06446,2.278216,17.89616,9,13.28626,0,5.358907,1,46,62,0,0
1.01928,2.27426,18.01153,9,13.28626,0,5.354456,1,46,62,0,0
0.9696144,2.252429,18.13653,9,13.28626,0,5.350496,1,45,63,0,0
0.8971959,2.212946,18.2905,9,13.28626,0,5.343787,1,44,63,0,0
0.8351421,2.18804,18.41259,9,13.28626,0,5.337513,1,44,62,0,0
0.7730265,2.178381,18.52727,9,13.28626,0,5.331562,1,44,62,0,0
0.7363015,2.176146,18.63748,9,13.28626,0,5.328367,1,43,61,0,0
0.7096078,2.177658,18.75169,9,13.28626,0,5.322741,1,42,62,0,0
0.7005602,2.180868,18.85373,9,13.28626,0,5.318207,1,43,62,0,0
0.700214,2.186659,18.95593,9,13.28626,0,5.313765,1,44,66,0,0
0.6963674,2.185925,19.07121,9,13.28626,0,5.308969,1,44,67,0,0
0.7038542,2.175734,19.19396,9,13.28626,0,5.304413,1,43,71,0,0
0.7201751,2.167543,19.29867,9,13.28626,0,5.300196,1,43,73,0,0
0.759269,2.125975,19.44709,9,13.28626,0,5.29658,1,46,74,0,0
0.7890213,2.081306,19.55033,9,13.28626,0,5.293328,1,45,74,0,0
0.8322027,2.020459,19.66034,9,13.28626,0,5.287268,1,45,74,0,0
0.8599052,1.978598,19.77101,9,13.28626,0,5.284739,1,46,74,0,0
0.878431,1.953072,19.8738,9,13.28626,0,5.281871,1,47,74,0,0
0.8925504,1.937189,19.98871,9,13.28626,0,5.278888,1,47,74,0,0
0.9041311,1.922938,20.09179,9,13.28626,0,5.275888,1,47,74,0,0
0.9143159,1.911536,20.22459,9,13.28626,0,5.272213,1,49,73,0,0
0.9237278,1.912092,20.34584,9,13.28626,0,5.26946,1,49,68,0,0
0.9368356,1.918475,20.44989,9,13.28626,0,5.266821,1,50,68,0,0
0.9506633,1.935421,20.56267,9,13.28626,0,5.263357,1,50,68,0,0
0.9584637,1.950439,20.67605,9,13.28626,0,5.225101,1,48,68,0,0
0.9718735,1.976881,20.78347,9,13.28626,0,5.227032,1,48,68,0,0
0.996255,2.015103,20.89129,9,13.28626,0,5.230196,1,49,69,0,0
1.002635,2.050281,21.00969,9,13.28626,0,5.23332,1,49,70,0,0
1.013145,2.062878,21.1151,9,13.28626,0,5.239859,1,50,70,0,0
1.029042,2.06686,21.23,9,13.28626,0,5.242723,1,51,70,0,0
1.033813,2.062227,21.34478,9,13.28626,0,5.247159,1,51,70,0,0
1.039375,2.057322,21.44594,9,13.28626,0,5.255182,1,50,70,0,0
1.045368,2.056367,21.56669,9,13.28626,0,5.260258,1,49,70,0,0
1.046623,2.04981,21.67836,9,13.28626,0,5.271606,1,48,68,0,0
1.048951,2.04214,21.78569,9,13.28626,0,5.288844,1,47,68,0,0
1.049309,2.032556,21.92694,9,13.28626,0,5.30323,1,47,66,0,0
1.059651,2.025384,22.04158,9,13.28626,0,5.31998,1,47,65,0,0
1.063488,2.016436,22.16009,9,13.28626,0,5.340008,1,46,65,0,0
1.071751,2.010393,22.26467,9,13.28626,0,5.359029,1,45,65,0,0
