position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
0.499979,-1.000093,11.83022,0,0,0,3.003748,0,0,0,0,0
0.4999788,-1.000093,11.93442,0,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,12.06626,1,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,12.20022,1,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,12.34004,1,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,12.46783,1,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,12.59381,1,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,12.739,1,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,12.87306,2,0,0,3.003748,0,0,0,0,0
0.4999788,-1.000093,12.97707,2,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,13.10625,3,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,13.21591,3,0,0,3.003748,0,0,0,0,0
0.4999788,-1.000093,13.31874,3,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,13.42865,3,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,13.54962,4,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,13.69193,5,0,0,3.003748,0,0,0,0,0
0.4999788,-1.000093,13.80093,5,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,13.90538,5,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,14.04567,6,0,0,3.003748,0,0,0,0,0
0.4999788,-1.000093,14.16847,6,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,14.27894,7,0,0,3.003748,0,0,0,0,0
0.4999788,-1.000093,14.40683,7,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,14.55469,8,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,14.67451,8,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,14.78537,9,0,0,3.003748,0,0,0,0,0
0.4999787,-1.000093,14.88769,9,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,15.01811,9,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,15.12567,10,0,0,3.003748,0,0,0,0,0
0.4999789,-1.000093,15.22924,10,0,0,3.003748,0,0,0,0,0
0.499979,-1.000093,15.36171,11,0,0,3.003748,0,0,0,0,0
