position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
-0.01054765,0.9634054,22.31693,0,15.48381,0,5.636956,1,59,71,0,0
-0.01027127,0.9633841,22.44956,1,15.62248,0,5.636975,1,59,71,0,0
-0.01062763,0.9617798,22.56246,1,15.74146,0,5.636937,1,58,71,0,0
-0.01038601,0.9620379,22.68458,1,15.85842,0,5.636886,1,58,71,0,0
-0.01079761,0.9614512,22.79446,1,15.97371,0,5.636926,1,58,71,0,0
-0.0100141,0.9562607,22.91599,1,16.09191,0,5.636878,1,58,71,0,0
0.00857955,0.9394669,23.05322,1,16.21732,0,5.636915,1,58,71,0,0
0.03006846,0.9281246,23.17341,1,16.34742,0,5.636886,1,58,71,0,0
0.06959622,0.9167798,23.30663,1,16.4707,0,5.6369,1,58,71,0,0
0.1341613,0.9038311,23.44875,1,16.62029,0,5.636952,1,58,71,0,0
0.2421166,0.8548141,23.57664,1,16.74372,0,5.636937,1,58,71,0,0
0.3036766,0.8025155,23.7022,1,16.87576,0,5.636942,1,58,71,0,0
0.3550775,0.7622443,23.82685,1,16.9978,0,5.636967,1,58,71,0,0
0.3687735,0.7387717,23.96479,1,17.13145,0,5.636933,1,58,71,0,0
0.380331,0.6625049,24.09646,1,17.26705,0,5.636938,1,58,71,0,0
0.3877775,0.6082506,24.22009,1,17.39413,0,5.636937,1,58,71,0,0
0.3903856,0.5526091,24.33669,1,17.51668,0,5.636927,1,58,71,0,0
0.3920955,0.5042015,24.46401,1,17.63392,0,5.63697,1,58,71,0,0
0.4003227,0.4733645,24.58681,1,17.75854,0,5.63695,1,58,71,0,0
0.4176786,0.4213473,24.70517,1,17.87616,0,5.636934,1,58,71,0,0
0.424071,0.3639483,24.83527,2,18.01045,0,5.636965,1,58,71,0,0
0.4265004,0.3391147,24.94945,2,18.12708,0,5.636986,1,57,71,0,0
0.4230477,0.3159033,25.06329,3,18.243,0,5.636968,1,57,71,0,0
0.4129058,0.3083282,25.17699,3,18.35588,0,5.636945,1,56,71,0,0
0.3723316,0.2987182,25.29354,3,18.46849,0,5.636944,1,56,71,0,0
0.3384642,0.2847494,25.40454,3,18.57981,0,5.636874,1,56,71,0,0
0.3082484,0.2686881,25.5218,3,18.69691,0,5.636971,1,56,71,0,0
0.2925276,0.2615834,25.64067,3,18.80791,0,5.636941,1,56,71,0,0
0.2792507,0.2589611,25.75953,3,18.94191,0,5.636937,1,56,71,0,0
0.2727429,0.2706597,25.88391,3,19.05646,0,5.636953,1,56,71,0,0
0.2734135,0.2794465,25.98882,3,19.17019,0,5.63694,1,56,71,0,0
0.2737465,0.2922836,26.11002,3,19.28144,0,5.636942,1,56,71,0,0
0.2737028,0.302595,26.23028,4,19.40148,0,5.636924,1,56,71,0,0
0.2756433,0.3182046,26.35315,4,19.52575,0,5.636923,1,55,71,0,0
0.2768719,0.3248582,26.46115,5,19.64164,0,5.636911,1,55,71,0,0
0.2785109,0.3377694,26.60311,5,19.77641,0,5.636892,1,54,71,0,0
0.2793989,0.3427796,26.71233,6,19.89025,0,5.636875,1,54,71,0,0
0.2816481,0.3471162,26.83038,6,20.00325,0,5.636936,1,53,71,0,0
0.2836189,0.3503992,26.94765,6,20.12842,0,5.636892,1,53,71,0,0
0.2876711,0.3582603,27.05772,7,20.23573,0,5.636918,1,53,71,0,0
0.2863347,0.3581847,27.16294,7,20.3407,0,5.636856,1,52,71,0,0
0.2714939,0.3509204,27.28929,7,20.46228,0,5.638377,1,52,71,0,0
0.2438522,0.3574682,27.41741,8,20.58328,0,5.639577,1,52,71,0,0
0.2163926,0.3663947,27.53504,8,20.70826,0,5.64248,1,51,71,0,0
0.1749781,0.3775948,27.65806,8,20.83108,0,5.642796,1,51,71,0,0
0.1254495,0.3869151,27.7688,8,20.94712,0,5.642735,1,51,71,0,0
0.02413832,0.4023342,27.8859,9,21.05927,0,5.642629,1,50,71,0,0
-0.06167081,0.4144652,28,9,21.17802,0,5.641792,1,46,71,0,0
-0.1908295,0.4308863,28.10974,9,21.28793,0,5.64059,1,46,71,0,0
-0.3255081,0.4275243,28.23153,9,21.40271,0,5.638956,1,46,71,0,0
-0.3969401,0.4181785,28.38424,9,21.54148,0,5.635127,1,46,71,0,0
-0.4355836,0.4251535,28.5164,10,21.6852,0,5.631878,1,47,70,0,0
-0.4721058,0.4264916,28.63733,10,21.80676,0,5.627242,1,47,70,0,0
-0.4783892,0.4364887,28.758,10,21.93037,0,5.622663,1,48,69,0,0
-0.4885127,0.4392919,28.90169,10,22.06423,0,5.617371,1,48,68,0,0
-0.4932519,0.439128,29.02025,10,22.19323,0,5.61371,1,48,67,0,0
-0.5002012,0.4382897,29.12817,10,22.31194,0,5.609022,1,48,67,0,0
-0.5019472,0.4413733,29.24599,10,22.4192,0,5.603948,1,47,67,0,0
-0.5054963,0.4427899,29.36505,11,22.54036,0,5.596566,1,47,66,0,0
-0.5075065,0.4461458,29.46982,11,22.65051,0,5.591599,1,45,67,0,0
-0.5116902,0.4520642,29.5878,12,22.76278,0,5.585973,1,43,67,0,0
-0.5110134,0.4562064,29.69116,12,22.87249,0,5.579359,1,42,67,0,0
-0.5110816,0.4631707,29.80338,12,22.97695,0,5.57575,1,42,66,0,0
-0.5091853,0.4701283,29.93174,13,23.10097,0,5.569726,1,41,66,0,0
-0.501536,0.4650695,30.04671,14,23.22297,0,5.558781,1,41,65,0,0
-0.4927802,0.4714542,30.17804,14,23.34488,0,5.552899,1,41,64,0,0
-0.4794244,0.4825512,30.29674,14,23.4735,0,5.550607,1,41,63,0,0
-0.4722163,0.5023721,30.4138,14,23.58794,0,5.55347,1,41,63,0,0
-0.4650981,0.5245684,30.52202,15,23.69729,0,5.555532,1,41,60,0,0
-0.4623064,0.5445413,30.63512,15,23.81238,0,5.554989,1,40,58,0,0
-0.4641321,0.6112754,30.7455,16,23.92011,0,5.557468,1,40,55,0,0
-0.4666012,0.6725436,30.865,16,24.03805,0,5.558582,1,39,53,0,0
-0.4765173,0.8137369,30.98319,16,24.15633,0,5.55733,1,38,53,0,0
-0.511936,0.9679493,31.10682,16,24.27558,0,5.556261,1,38,54,0,0
-0.5281892,1.05376,31.21621,16,24.39427,0,5.557144,1,38,54,0,0
-0.5398807,1.128219,31.33462,16,24.51063,0,5.556843,1,39,54,0,0
-0.5497904,1.220832,31.44645,16,24.62255,0,5.556795,1,39,54,0,0
-0.5385062,1.365098,31.54662,16,24.73,0,5.559144,1,40,54,0,0
-0.5257904,1.436221,31.66785,16,24.84181,0,5.559332,1,40,54,0,0
-0.5072631,1.494568,31.77814,16,24.95831,0,5.559608,1,40,54,0,0
-0.4726387,1.538949,31.88336,16,25.06513,0,5.572713,1,40,54,0,0
-0.4247027,1.590992,32.0224,16,25.19043,0,5.57278,1,40,54,0,0
-0.404353,1.602443,32.13348,17,25.3147,0,5.575143,1,40,55,0,0
-0.3899502,1.602797,32.24336,17,25.42006,0,5.576437,1,39,55,0,0
-0.3985906,1.611698,32.36277,18,25.54075,0,5.578372,1,39,56,0,0
-0.4041638,1.619721,32.474,18,25.65197,0,5.578575,1,38,57,0,0
-0.4109659,1.627738,32.58693,18,25.76064,0,5.579832,1,38,56,0,0
-0.4090364,1.627917,32.70908,19,25.87961,0,5.583006,1,38,56,0,0
-0.405286,1.626146,32.82569,19,25.99685,0,5.581637,1,37,56,0,0
-0.4026864,1.619356,32.94437,19,26.11356,0,5.582461,1,37,56,0,0
-0.3975257,1.618731,33.08387,19,26.25532,0,5.581181,1,37,57,0,0
-0.3872475,1.608076,33.19148,19,26.3738,0,5.575713,1,43,57,0,0
-0.3702699,1.597999,33.30883,19,26.48259,0,5.570654,1,43,57,0,0
-0.3344681,1.578885,33.43034,19,26.60774,0,5.524451,1,43,59,0,0
-0.2878377,1.539963,33.54219,19,26.72094,0,5.519142,1,43,59,0,0
-0.2532848,1.512911,33.64867,20,26.83208,0,5.5152,1,43,59,0,0
-0.1996004,1.496647,33.77095,20,26.94209,0,5.506581,1,42,60,0,0
-0.1675954,1.487054,33.88391,20,27.05837,0,5.499091,1,42,60,0,0
-0.09771138,1.483681,34.06442,20,27.23871,0,5.490579,1,42,60,0,0
-0.03876401,1.4813,34.18048,20,27.36299,0,5.481252,1,42,60,0,0
0.06124713,1.484812,34.29025,20,27.47383,0,5.474317,1,42,61,0,0
0.1091157,1.521315,34.41331,20,27.58632,0,5.47002,1,42,61,0,0
0.1742249,1.545691,34.52362,20,27.70598,0,5.463686,1,44,61,0,0
0.2416516,1.582467,34.6433,20,27.82269,0,5.454916,1,44,60,0,0
0.2870424,1.616246,34.77377,20,27.94319,0,5.451213,1,44,61,0,0
0.2987386,1.632741,34.89453,21,28.07095,0,5.44499,1,44,61,0,0
