position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
-0.1078886,0.6385515,30.01596,0,20.23312,0,3.241597,1,62,76,0,0
-0.1084334,0.6360874,30.14207,1,20.36095,0,3.2403,1,62,76,0,0
-0.1084927,0.6348761,30.25771,1,20.48062,0,3.236493,1,61,76,0,0
-0.109287,0.6333953,30.35776,1,20.5795,0,3.233149,1,61,76,0,0
-0.1103295,0.6331895,30.46811,2,20.68727,0,3.229362,1,61,76,0,0
-0.1058722,0.6269459,30.56892,2,20.79523,0,3.224917,1,60,76,0,0
-0.1016516,0.623176,30.6904,3,20.90631,0,3.221458,1,60,76,0,0
-0.09212607,0.6219355,30.80512,3,21.02567,0,3.215415,1,59,76,0,0
-0.07981688,0.629864,30.91375,3,21.13441,0,3.211082,1,58,76,0,0
-0.06528964,0.6391863,31.06628,4,21.28516,0,3.206673,1,56,76,0,0
-0.05921422,0.6491983,31.17872,4,21.39242,0,3.200167,1,56,76,0,0
-0.07052436,0.6623706,31.31706,5,21.53876,0,3.192458,1,55,76,0,0
-0.09437938,0.6803527,31.4229,5,21.64159,0,3.186508,1,55,76,0,0
-0.1185988,0.6937733,31.52506,5,21.74409,0,3.18185,1,56,76,0,0
-0.1765304,0.7255371,31.62885,6,21.85261,0,3.175586,1,57,76,0,0
-0.2411906,0.7539358,31.78179,6,21.99904,0,3.167336,1,56,76,0,0
-0.2801671,0.7806134,31.88869,6,22.11317,0,3.158995,1,56,76,0,0
-0.2936172,0.8066666,31.99159,6,22.21403,0,3.156632,1,56,76,0,0
-0.3008582,0.8498472,32.1301,6,22.35526,0,3.148087,1,56,76,0,0
-0.3056379,0.899861,32.23074,7,22.45568,0,3.139649,1,56,76,0,0
-0.2951581,0.9403338,32.35687,7,22.57458,0,3.133734,1,51,76,0,0
-0.2881792,0.9651175,32.46883,7,22.68803,0,3.127963,1,49,76,0,0
-0.2801332,0.9917747,32.60754,7,22.83467,0,3.119747,1,49,76,0,0
-0.2865621,1.008482,32.71113,8,22.93571,0,3.113721,1,49,76,0,0
-0.2955365,1.018262,32.82161,8,23.0375,0,3.1088,1,48,76,0,0
-0.3028516,1.030523,32.92735,8,23.14261,0,3.103075,1,50,76,0,0
-0.3280047,1.046085,33.06168,8,23.2833,0,3.094808,1,50,76,0,0
-0.3387355,1.052342,33.19501,8,23.41771,0,3.086459,1,50,76,0,0
-0.3262372,1.0635,33.32786,9,23.55166,0,3.080922,1,49,76,0,0
-0.2969678,1.074362,33.48353,9,23.70966,0,3.072733,1,49,76,0,0
-0.2340946,1.088089,33.60729,9,23.83439,0,3.064621,1,49,76,0,0
-0.1727383,1.100384,33.74831,10,23.96371,0,3.058829,1,47,76,0,0
-0.1055756,1.10422,33.87006,10,24.09848,0,3.048357,1,46,76,0,0
-0.04808363,1.101592,33.99955,10,24.22561,0,3.042751,1,46,76,0,0
-0.01591785,1.095623,34.12924,10,24.3562,0,3.038021,1,46,76,0,0
-0.008091653,1.097671,34.26109,10,24.48476,0,3.032461,1,47,76,0,0
-0.01021235,1.094411,34.4173,10,24.6411,0,3.020795,1,52,76,0,0
-0.01544527,1.090591,34.54029,10,24.76787,0,3.007015,1,55,76,0,0
-0.01748285,1.089613,34.64479,10,24.86151,0,3.004642,1,55,76,0,0
-0.01807269,1.089806,34.76914,10,24.99521,0,2.995885,1,56,76,0,0
-0.02065556,1.088016,34.89867,10,25.12036,0,2.990237,1,56,76,0,0
-0.02214806,1.085999,35.02912,10,25.25475,0,2.982137,1,56,76,0,0
-0.02290906,1.086357,35.13572,11,25.35168,0,2.976304,1,56,76,0,0
-0.02373094,1.082706,35.26565,11,25.49067,0,2.968348,1,55,76,0,0
-0.0225473,1.077846,35.39846,11,25.6213,0,2.960471,1,53,76,0,0
-0.02170438,1.075858,35.49873,11,25.72116,0,2.958021,1,53,76,0,0
-0.02106121,1.076511,35.60879,11,25.82267,0,2.950142,1,53,76,0,0
-0.02391901,1.075439,35.74239,11,25.96534,0,2.944456,1,54,76,0,0
-0.02711003,1.075274,35.84289,11,26.06336,0,2.938885,1,54,76,0,0
-0.04758767,1.081088,35.94872,11,26.17296,0,2.933811,1,55,76,0,0
-0.1049382,1.094374,36.08012,11,26.30369,0,2.925175,1,56,76,0,0
-0.1674471,1.108112,36.1911,11,26.41334,0,2.919561,1,56,76,0,0
-0.2590818,1.121679,36.33004,11,26.55647,0,2.911018,1,56,76,0,0
-0.3477733,1.119528,36.43863,11,26.6583,0,2.905178,1,55,76,0,0
-0.4188291,1.119118,36.5435,11,26.76228,0,2.896965,1,54,76,0,0
-0.4624318,1.126922,36.65462,11,26.86447,0,2.891347,1,50,76,0,0
-0.4826035,1.137959,36.75869,11,26.98045,0,2.886606,1,48,76,0,0
-0.5114003,1.154276,36.86583,11,27.084,0,2.883121,1,48,76,0,0
-0.530485,1.181741,36.99953,11,27.21987,0,2.875171,1,47,76,0,0
-0.5363398,1.203963,37.10898,11,27.32631,0,2.867002,1,47,76,0,0
-0.5376379,1.247093,37.22016,11,27.44304,0,2.861279,1,48,76,0,0
-0.5324264,1.279078,37.32466,12,27.54389,0,2.856797,1,48,76,0,0
-0.5203683,1.317873,37.42624,12,27.64455,0,2.851194,1,48,76,0,0
-0.4943717,1.38763,37.55797,12,27.7787,0,2.845515,1,48,76,0,0
-0.4836505,1.420846,37.69752,12,27.91398,0,2.835564,1,47,76,0,0
-0.4670823,1.482209,37.80784,12,28.02955,0,2.830121,1,47,76,0,0
-0.4764296,1.513734,37.90793,12,28.13331,0,2.825725,1,47,76,0,0
-0.498733,1.534378,38.01221,12,28.235,0,2.830982,1,47,76,0,0
-0.5236968,1.553738,38.11731,12,28.34089,0,2.825707,1,47,76,0,0
-0.5582718,1.577507,38.22938,12,28.4393,0,2.820551,1,47,76,0,0
-0.5917751,1.591941,38.33269,12,28.55598,0,2.813117,1,48,76,0,0
-0.6180459,1.607174,38.44743,12,28.66442,0,2.80901,1,49,76,0,0
-0.6310949,1.619281,38.58107,13,28.80339,0,2.803811,1,49,76,0,0
-0.6312603,1.633163,38.75047,13,28.96506,0,2.796715,1,49,76,1,0
-0.6168675,1.635253,38.89449,18,29.11739,0,2.789117,1,50,76,1,0
-0.596958,1.639707,39.0005,23,29.21826,0,2.782022,1,50,76,1,0
-0.5832938,1.641348,39.1027,23,29.32597,0,2.776475,1,50,76,1,0
-0.5510565,1.640249,39.20624,28,29.42797,0,2.771207,1,50,76,1,0
-0.5289475,1.626521,39.32144,28,29.54312,0,2.767219,1,51,76,1,0
-0.5159028,1.617077,39.42822,28,29.64574,0,2.76186,1,52,76,1,0
-0.502241,1.597811,39.52913,28,29.75339,0,2.75663,1,54,76,1,0
-0.4886923,1.575156,39.6724,28,29.89557,0,2.750424,1,55,76,1,0
-0.4854782,1.557902,39.7776,28,29.99965,0,2.749368,1,55,76,1,0
-0.488651,1.532623,39.8887,28,30.11215,0,2.747932,1,55,76,1,0
-0.489685,1.493272,39.99363,28,30.21712,0,2.749635,1,54,76,1,0
-0.480973,1.473736,40.10104,28,30.32045,0,2.749582,1,53,76,1,0
-0.4572061,1.467371,40.2294,28,30.45549,0,2.751272,1,51,76,1,0
-0.3981945,1.461203,40.33631,28,30.55229,0,2.752,1,51,76,1,0
-0.3224307,1.447054,40.43895,28,30.66133,0,2.752501,1,49,76,1,0
-0.2691395,1.437165,40.5437,28,30.76377,0,2.753459,1,47,76,1,0
-0.2253259,1.431533,40.65628,28,30.8771,0,2.755131,1,47,76,1,0
-0.204419,1.429254,40.78499,28,31.01158,0,2.756995,1,47,76,1,0
-0.192298,1.438959,40.89937,28,31.12149,0,2.761087,1,47,76,1,0
-0.1943889,1.462453,41.00204,28,31.22638,0,2.764292,1,46,76,1,0
-0.2108312,1.505325,41.10448,28,31.32622,0,2.769634,1,44,76,1,0
-0.2419711,1.557673,41.20687,28,31.42753,0,2.774342,1,42,76,1,0
-0.2691404,1.594987,41.34246,33,31.5611,0,2.783511,1,38,76,1,0
-0.2849432,1.632604,41.45058,33,31.67014,0,2.797556,1,37,76,1,0
-0.2747014,1.673179,41.55374,33,31.77779,0,2.801038,1,38,76,1,0
-0.253071,1.730366,41.6586,33,31.87815,0,2.806151,1,37,76,1,0
-0.2345299,1.775739,41.76503,33,31.98325,0,2.811957,1,37,76,1,0
-0.2187497,1.808712,41.86657,33,32.09238,0,2.816635,1,36,76,1,0
-0.2036311,1.843828,41.9789,33,32.1944,0,2.819326,1,36,76,1,0
-0.1979316,1.896037,42.11827,38,32.34128,0,2.825004,1,35,76,1,0
-0.193865,1.926404,42.22787,38,32.44853,0,2.829506,1,34,76,1,0
-0.1789614,1.961701,42.39365,38,32.61613,0,2.835695,1,35,76,1,0
-0.1335727,1.999288,42.53187,43,32.7484,0,2.841915,1,34,76,1,0
-0.05961506,2.022691,42.68296,43,32.90184,0,2.846457,1,34,76,1,0
0.01677918,2.037019,42.78463,43,33.00757,0,2.848095,1,34,76,1,0
0.1009845,2.032268,42.89291,48,33.1135,0,2.848466,1,35,76,1,0
0.188942,2.045882,42.99637,48,33.21793,0,2.849218,1,34,76,1,0
0.2171372,2.053442,43.10817,48,33.32445,0,2.847933,1,33,76,1,0
0.2599731,2.05913,43.24673,48,33.45922,0,2.84745,1,33,76,1,0
0.2896321,2.078697,43.3785,48,33.60336,0,2.846551,1,33,76,1,0
0.3247306,2.086337,43.48544,53,33.70538,0,2.824237,1,34,76,1,0
0.3688231,2.083983,43.59623,53,33.81163,0,2.825031,1,33,76,1,0
0.3872465,2.072845,43.70099,53,33.91995,0,2.823612,1,33,76,1,0
0.3990873,2.066483,43.83697,53,34.05707,0,2.823139,1,32,76,1,0
0.4137886,2.060402,43.97389,58,34.19777,0,2.821412,1,32,76,1,0
0.4192245,2.055217,44.08079,58,34.2962,0,2.820198,1,33,76,1,0
0.4224568,2.050356,44.21285,63,34.43723,0,2.815415,1,31,76,1,0
0.4186386,2.040265,44.34669,68,34.56939,0,2.808997,1,31,76,1,0
0.4132761,2.034945,44.45058,68,34.67579,0,2.804222,1,30,76,1,0
0.4093066,2.032172,44.55905,68,34.78202,0,2.80183,1,30,76,1,0
0.3992918,2.02807,44.67233,68,34.89668,0,2.798575,1,29,76,1,0
0.3898185,2.032741,44.77774,68,34.9989,0,2.795903,1,30,76,1,0
0.382337,2.033045,44.88319,68,35.1036,0,2.794866,1,30,76,1,0
0.3702941,2.034767,45.01827,68,35.23768,0,2.793432,1,28,76,1,0
0.3554586,2.023141,45.13325,68,35.35288,0,2.793389,1,29,76,1,0
0.349628,2.007989,45.26291,68,35.4856,0,2.791893,1,31,76,1,0
0.3433945,1.980221,45.37045,68,35.58747,0,2.79033,1,31,76,1,0
0.3243379,1.940367,45.47578,68,35.69706,0,2.788768,1,31,76,1,0
0.2655308,1.839295,45.61782,68,35.83221,0,2.786952,1,32,76,1,0
0.2355423,1.755345,45.72043,68,35.94214,0,2.785934,1,32,76,1,0
0.2320584,1.724323,45.82348,68,36.04726,0,2.783792,1,32,76,1,0
0.2161617,1.641012,45.95493,68,36.17763,0,2.78353,1,29,76,1,0
0.2026482,1.599864,46.07957,68,36.30289,0,2.782101,1,30,76,1,0
0.2127972,1.566718,46.22321,68,36.44355,0,2.779311,1,30,76,1,0
0.234588,1.547074,46.3892,68,36.61396,0,2.778286,1,31,76,1,0
0.2424639,1.54412,46.49878,68,36.72399,0,2.775947,1,31,76,1,0
0.2503854,1.54438,46.60021,68,36.82247,0,2.774,1,31,76,1,0
0.2571005,1.547205,46.7179,68,36.93907,0,2.771609,1,31,76,1,0
0.2605551,1.551656,46.8182,73,37.04122,0,2.769986,1,30,76,1,0
0.2634064,1.555009,46.92038,73,37.14301,0,2.765623,1,30,76,1,0
0.2642778,1.559624,47.04832,78,37.2687,0,2.738272,1,28,76,1,0
0.2660557,1.563643,47.15963,83,37.37658,0,2.733976,1,29,76,1,0
0.2662055,1.568579,47.26185,83,37.4875,0,2.726898,1,30,76,1,0
0.2647631,1.578669,47.3959,83,37.61891,0,2.721974,1,29,76,1,0
0.2602608,1.598803,47.5304,88,37.74899,0,2.716223,1,27,76,1,0
0.2582527,1.627957,47.67173,88,37.88352,0,2.712902,1,27,76,1,0
0.2611818,1.684416,47.77608,88,37.99927,0,2.709967,1,30,76,1,0
0.2603363,1.761897,47.88152,88,38.10128,0,2.708405,1,30,76,1,0
0.2720667,1.850378,47.98777,88,38.20711,0,2.706697,1,30,76,1,0
0.2875359,1.938163,48.11993,88,38.34149,0,2.706479,1,30,76,1,0
0.3050921,2.037328,48.22757,88,38.44942,0,2.703589,1,31,76,1,0
0.2996403,2.115456,48.36,88,38.58086,0,2.703469,1,31,76,1,0
0.2779393,2.192895,48.46331,88,38.68751,0,2.701034,1,32,76,1,0
0.247772,2.285048,48.56801,88,38.79329,0,2.698825,1,31,76,1,0
0.2348308,2.320489,48.6696,88,38.89318,0,2.696259,1,32,76,1,0
0.2189162,2.369612,48.78408,88,39.00077,0,2.691817,1,32,76,0,0
0.2194896,2.422792,48.89175,88,39.1118,0,2.684657,1,33,76,0,0
0.223588,2.468834,49.0256,88,39.24731,0,2.679374,1,33,76,0,0
0.2182757,2.513984,49.18776,88,39.41391,0,2.671996,1,33,76,0,0
0.1922692,2.53203,49.29464,88,39.51869,0,2.666508,1,35,76,0,0
0.1673803,2.543923,49.39802,88,39.6179,0,2.658828,1,35,76,0,0
0.135125,2.553976,49.50521,88,39.72521,0,2.654423,1,35,76,0,0
0.09274106,2.546873,49.6096,88,39.8347,0,2.648662,1,34,76,0,0
0.06810886,2.540197,49.7111,88,39.93523,0,2.643012,1,35,76,0,0
0.0453757,2.529587,49.82879,88,40.04826,0,2.63817,1,35,76,0,0
0.03353026,2.512689,49.96992,89,40.19465,0,2.625955,1,36,76,0,0
0.02840664,2.486289,50.07804,89,40.29927,0,2.62004,1,36,76,0,0
0.02000657,2.473428,50.1828,90,40.40611,0,2.615183,1,36,76,0,0
0.02132133,2.462797,50.28838,90,40.50861,0,2.611507,1,35,76,0,0
0.02315496,2.456898,50.39983,90,40.62328,0,2.603202,1,35,76,0,0
0.03041049,2.448478,50.50312,90,40.72318,0,2.598667,1,35,76,0,0
0.04154846,2.43855,50.6035,91,40.82687,0,2.592523,1,35,76,0,0
0.06486857,2.426598,50.73565,91,40.95921,0,2.58421,1,36,76,0,0
0.08503857,2.417399,50.87722,92,41.09009,0,2.578255,1,36,76,0,0
0.1004278,2.414965,50.9786,92,41.20209,0,2.578466,1,34,76,0,0
0.1080898,2.408617,51.08303,92,41.30171,0,2.573579,1,35,76,0,0
0.1004861,2.407894,51.22228,93,41.4435,0,2.565378,1,35,76,0,0
0.07238313,2.411204,51.32532,93,41.54779,0,2.559625,1,34,76,0,0
0.03061518,2.411551,51.43705,94,41.64966,0,2.553494,1,35,76,0,0
-0.03773804,2.402059,51.58112,94,41.79947,0,2.545202,1,35,76,0,0
-0.09028918,2.387461,51.71145,94,41.9364,0,2.536735,1,36,76,0,0
