position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance
-4.217616,-4.9527,40.74812,16,14.6699,0,2.029393
-4.161495,-4.968333,40.9006,17,14.82501,0,2.036336
-4.163083,-4.980209,41.02478,17,14.96425,0,2.041201
-4.165872,-4.989613,41.14745,17,15.08656,0,2.047009
-4.161601,-5.000867,41.27559,17,15.20609,0,2.055207
-4.158259,-5.006513,41.39261,17,15.33612,0,2.057379
-4.165475,-5.015034,41.51187,17,15.44901,0,2.064461
-4.154184,-5.010264,41.63795,17,15.57188,0,2.071151
-4.138341,-5.013745,41.75231,17,15.69466,0,2.073333
-4.0766,-5.021605,41.88868,17,15.81874,0,2.073333
-4.056849,-5.031233,42.0138,17,15.94634,0,2.085134
-4.025912,-5.053944,42.13474,17,16.07496,0,2.085134
-4.009243,-5.064792,42.25871,17,16.19381,0,2.085134
-4.003498,-5.070156,42.38493,22,16.31904,0,2.02396
-3.99942,-5.067095,42.50978,22,16.44593,0,2.047817
-3.997795,-5.069369,42.63677,27,16.57427,0,2.054644
-4.012167,-5.061128,42.77201,27,16.69789,0,2.06223
-4.02634,-5.044803,42.89417,27,16.8295,0,2.066929
-4.037601,-5.027105,43.02054,27,16.96361,0,2.070654
-4.085027,-4.968024,43.14778,27,17.08039,0,2.078401
-4.145568,-4.896785,43.27915,27,17.21434,0,2.085733
-4.164401,-4.873126,43.39624,27,17.33575,0,2.0878
-4.223939,-4.76919,43.53704,32,17.46282,0,2.096683
-4.239583,-4.704907,43.664,37,17.59982,0,2.103436
-4.242776,-4.643576,43.78185,37,17.72158,0,2.105279
-4.250648,-4.484802,43.91663,42,17.84638,0,2.112076
-4.238418,-4.401608,44.05631,42,17.98634,0,2.118345
-4.212882,-4.361989,44.18188,42,18.12029,0,2.123312
-4.188083,-4.315631,44.30545,42,18.23719,0,2.129197
-4.173391,-4.256114,44.42515,42,18.36996,0,2.133857
-4.194108,-4.192282,44.54467,42,18.4798,0,2.140226
-4.210822,-4.151889,44.66937,42,18.60165,0,2.146709
-4.231154,-4.118155,44.79319,42,18.73188,0,2.150357
-4.250452,-4.108486,44.91091,42,18.85153,0,2.155013
-4.256756,-4.115352,45.05108,42,18.97328,0,2.162047
-4.267025,-4.117035,45.17939,42,19.11747,0,2.167869
-4.270154,-4.116233,45.29303,42,19.23619,0,2.169569
-4.275067,-4.118989,45.41019,42,19.34684,0,2.177145
-4.277162,-4.115473,45.52737,42,19.47021,0,2.177145
-4.276093,-4.113297,45.6483,42,19.58738,0,2.177145
-4.265036,-4.098501,45.77007,42,19.7031,0,2.177145
-4.226582,-4.044927,45.88539,42,19.82628,0,2.180594
-4.205603,-4.015136,46.00476,42,19.9432,0,2.203991
-4.181436,-3.980172,46.13555,42,20.06293,0,2.210657
-4.165193,-3.966075,46.26588,42,20.20204,0,2.215205
-4.153563,-3.970535,46.38596,42,20.32123,0,2.167119
-4.148916,-3.974207,46.51927,47,20.45003,0,2.178376
-4.146966,-3.982518,46.63466,52,20.575,0,2.180212
-4.152333,-3.999716,46.75367,52,20.69239,0,2.187503
-4.150489,-4.013161,46.87957,52,20.81104,0,2.194139
-4.129384,-4.027393,47.00108,57,20.93651,0,2.198912
-4.107997,-4.044472,47.12223,62,21.06365,0,2.206166
-4.094036,-4.060428,47.25042,62,21.17862,0,2.210685
-4.043361,-4.098139,47.38363,62,21.32126,0,2.216489
-4.025363,-4.123497,47.49458,62,21.38023,0,2.219517
-3.962197,-4.209955,47.61979,62,21.38023,0,2.225936
-3.91201,-4.282009,47.73896,62,21.38023,0,2.230809
-3.867678,-4.378103,47.85203,62,21.38023,0,2.238051
-3.860279,-4.445794,47.99907,62,21.38023,0,2.245582
-3.835588,-4.481713,48.15016,62,21.38023,0,2.253615
-3.814955,-4.504642,48.27313,62,21.38023,0,2.260944
-3.787989,-4.520808,48.39957,62,21.49529,0,2.264687
-3.743794,-4.532946,48.54967,62,21.64377,0,2.272137
-3.710915,-4.563745,48.66262,62,21.77159,0,2.277274
-3.659887,-4.615969,48.78844,62,21.88927,0,2.284512
-3.643375,-4.64904,48.90856,62,22.01249,0,2.289565
-3.624215,-4.682366,49.0253,62,22.13208,0,2.29672
-3.618359,-4.690802,49.14033,67,22.25036,0,2.30196
-3.623553,-4.690987,49.25902,67,22.36091,0,2.305983
-3.63986,-4.652556,49.38446,67,22.48616,0,2.31353
-3.675291,-4.606647,49.51065,67,22.60991,0,2.318759
-3.756602,-4.514346,49.67061,72,22.74708,0,2.328017
-3.812587,-4.430037,49.7976,72,22.89953,0,2.333239
-3.856365,-4.357232,49.91887,72,23.02428,0,2.338449
-3.875328,-4.313081,50.0323,72,23.14332,0,2.343406
-3.896003,-4.17429,50.15183,72,23.25392,0,2.343406
-3.900134,-4.089391,50.26754,72,23.37538,0,2.343406
-3.887019,-4.032495,50.38282,72,23.49385,0,2.314705
-3.854314,-3.956627,50.50742,72,23.60997,0,2.336393
-3.841361,-3.931558,50.64079,72,23.74303,0,2.343004
-3.837867,-3.915983,50.76212,72,23.86538,0,2.347831
-3.854254,-3.896641,50.94457,72,24.04719,0,2.357211
-3.871191,-3.882303,51.05695,72,24.16059,0,2.362952
-3.904042,-3.887473,51.17294,72,24.27308,0,2.370154
-3.913074,-3.886716,51.29559,72,24.39729,0,2.375708
-3.922406,-3.902437,51.41353,72,24.51825,0,2.380364
-3.944257,-3.910597,51.53164,72,24.62661,0,2.388319
-3.95904,-3.931606,51.66533,77,24.76304,0,2.396176
-3.966037,-3.935606,51.7883,77,24.88906,0,2.401893
-3.965091,-3.932368,51.89861,77,25.00655,0,2.405324
-3.951177,-3.917311,52.01825,77,25.12127,0,2.416198
-3.947763,-3.913608,52.1366,77,25.24048,0,2.418654
-3.934572,-3.896023,52.25802,77,25.36067,0,2.426388
-3.932151,-3.883781,52.38085,77,25.4811,0,2.434828
-3.932946,-3.878653,52.50051,77,25.60003,0,2.440856
-3.927369,-3.884724,52.63809,77,25.73458,0,2.44863
-3.934173,-3.900373,52.76759,77,25.86566,0,2.454114
-3.949077,-3.918595,52.88514,77,25.98723,0,2.46189
-3.971251,-3.931827,53.00159,78,26.10412,0,2.466028
-3.986863,-3.94258,53.1262,78,26.22506,0,2.469735
-3.995238,-3.944788,53.24033,78,26.34857,0,2.469735
-4.003101,-3.950485,53.35442,78,26.45927,0,2.469735
-4.00639,-3.951065,53.48397,78,26.57952,0,2.493791
-3.995291,-3.939753,53.60968,78,26.57952,0,2.500089
-3.957856,-3.907848,53.73745,78,26.57952,0,2.508824
-3.920951,-3.875343,53.86194,78,26.57952,0,2.517386
-3.904834,-3.854739,53.9779,78,26.57952,0,2.522149
-3.898661,-3.830238,54.0925,78,26.57952,0,2.528602
-3.884085,-3.80252,54.22083,78,26.57952,0,2.535329
-3.887563,-3.794919,54.34164,78,26.57952,0,2.543907
-3.896753,-3.791802,54.46109,78,26.57952,0,2.551389
-3.918883,-3.788817,54.59283,78,26.57952,0,2.559711
-3.952353,-3.788656,54.70832,78,26.57952,0,2.567964
-3.979129,-3.777653,54.8274,78,26.57952,0,2.5727
-3.989552,-3.767192,54.95693,78,26.57952,0,2.578339
-3.98797,-3.763367,55.07601,78,26.57952,0,2.583923
-3.972858,-3.759029,55.18996,78,26.57952,0,2.592249
-3.923267,-3.739105,55.31124,78,26.57952,0,2.600391
-3.865294,-3.716806,55.4347,78,26.57952,0,2.605028
-3.829759,-3.69978,55.56124,78,26.57952,0,2.611138
-3.774112,-3.662715,55.691,78,26.57952,0,2.61916
-3.751474,-3.649305,55.8058,78,26.57952,0,2.625244
-3.732896,-3.640395,55.91803,78,26.57952,0,2.631254
-3.708534,-3.632377,56.04742,78,26.57952,0,2.639217
-3.688145,-3.627636,56.17175,78,26.57952,0,2.647422
-3.674238,-3.625313,56.2899,78,26.57952,0,2.651921
-3.652403,-3.630211,56.41042,78,26.57952,0,2.657738
-3.637919,-3.640035,56.55226,78,26.57952,0,2.66398
-3.608395,-3.664754,56.67378,78,26.57952,0,2.672173
-3.580453,-3.686202,56.79517,78,26.57952,0,2.680764
-3.561497,-3.705316,56.9154,78,26.57952,0,2.686666
-3.552535,-3.717791,57.03117,78,26.57952,0,2.691156
-3.548583,-3.722879,57.15691,78,26.57952,0,2.691156
-3.536004,-3.734395,57.39371,78,26.57952,0,2.691156
-3.533879,-3.731862,57.53335,78,26.57952,0,2.724591
-3.534163,-3.724714,57.66784,78,26.57952,0,2.724591
-3.530914,-3.718185,57.77694,78,26.57952,0,2.724591
-3.528116,-3.704324,57.90431,78,26.57952,0,2.724591
-3.525725,-3.68728,58.03402,78,26.57952,0,2.75382
-3.525347,-3.679618,58.15261,78,26.57952,0,2.756066
-3.53536,-3.665728,58.2798,78,26.57952,0,2.766738
-3.541795,-3.662539,58.38973,78,26.57952,0,2.753106
-3.542551,-3.664363,58.50411,78,26.57952,0,2.759017
-3.539595,-3.678477,58.64448,78,26.57952,0,2.767644
-3.525458,-3.695654,58.77508,78,26.57952,0,2.776261
-3.506499,-3.714588,58.89609,78,26.57952,0,2.782096
-3.497254,-3.735826,59.02254,78,26.57952,0,2.790522
-3.505994,-3.77306,59.14333,78,26.57952,0,2.794907
-3.518436,-3.783798,59.24715,78,26.57952,0,2.798619
-3.523248,-3.822001,59.37363,78,26.57952,0,2.804666
-3.518613,-3.8453,59.48981,78,26.57952,0,2.815395
-3.523214,-3.909941,59.61263,78,26.57952,0,2.821792
-3.555246,-4.035917,59.74588,78,26.57952,0,2.824135
-3.594239,-4.112164,59.85548,78,26.57952,0,2.824135
-3.621053,-4.15207,59.97864,78,26.57952,0,2.838238
-3.642047,-4.178015,60.11491,78,26.6441,0,2.844102
-3.651654,-4.190969,60.23554,78,26.77605,0,2.844102
-3.668317,-4.19924,60.37294,78,26.90296,0,2.844102
-3.680186,-4.209525,60.49859,78,27.03516,0,2.85099
-3.690464,-4.206964,60.62457,78,27.16025,0,2.876788
-3.700894,-4.206456,60.75686,79,27.29227,0,2.887825
-3.693526,-4.207949,60.89179,79,27.42599,0,2.890057
-3.688889,-4.189641,61.01054,79,27.55098,0,2.890057
-3.677629,-4.175743,61.13065,79,27.66976,0,2.890057
-3.666851,-4.15746,61.26027,79,27.79709,0,2.890057
-3.653447,-4.124588,61.37641,79,27.9198,0,2.920425
-3.638799,-4.093136,61.49225,79,28.03665,0,2.924257
-3.604634,-4.004194,61.62204,79,28.15868,0,2.935153
-3.589604,-3.964752,61.74628,79,28.28054,0,2.941573
-3.568425,-3.933191,61.88908,79,28.42215,0,2.894604
-3.554457,-3.925622,62.0171,79,28.55201,0,2.900776
-3.539647,-3.923179,62.12963,79,28.67385,0,2.905799
-3.507053,-3.917134,62.25398,79,28.79055,0,2.905799
-3.467709,-3.923073,62.38509,79,28.91846,0,2.905799
-3.429592,-3.940454,62.50431,80,29.04271,0,2.929856
-3.4125,-3.948287,62.62111,80,29.16125,0,2.93599
-3.40186,-3.951507,62.74417,80,29.28386,0,2.944793
-3.33922,-3.998176,62.88154,80,29.4084,0,2.953515
-3.335078,-3.998049,63.00036,80,29.54079,0,2.959599
-3.332812,-4.002202,63.13251,80,29.66699,0,2.964361
-3.328429,-4.010057,63.25956,80,29.79684,0,2.972771
-3.318156,-4.000842,63.37379,80,29.91431,0,2.979029
-3.286572,-4.005015,63.49481,80,30.03448,0,2.987592
-3.247385,-4.013158,63.60981,80,30.15183,0,2.993923
-3.199259,-4.034067,63.73013,80,30.26728,0,3.002811
-3.143255,-4.06343,63.85342,81,30.3895,0,3.007905
-3.107586,-4.09237,63.98639,82,30.52211,0,3.011933
-3.062758,-4.130106,64.10645,82,30.64371,0,3.023343
-3.060213,-4.136105,64.22474,82,30.76383,0,3.029514
-3.04688,-4.142096,64.34049,82,30.8827,0,3.0382
-3.039059,-4.149341,64.45337,83,30.99679,0,3.04356
-3.035942,-4.154112,64.57407,84,31.11434,0,3.048005
-3.03415,-4.154432,64.69614,84,31.23167,0,3.051773
-3.03248,-4.165465,64.80701,84,31.34901,0,3.051773
-3.035769,-4.172312,64.93185,84,31.47163,0,3.051773
-3.030548,-4.164584,65.06239,84,31.59341,0,3.07851
-3.014179,-4.173883,65.17534,84,31.71683,0,3.087229
-2.988043,-4.186653,65.30966,85,31.84142,0,3.093492
-2.974211,-4.201634,65.42429,85,31.96219,0,3.098392
-2.959166,-4.209729,65.54358,85,32.08331,0,3.107212
-2.946692,-4.221244,65.66914,86,32.2099,0,3.116729
-2.941589,-4.22564,65.78868,86,32.32847,0,3.120885
-2.940864,-4.219268,65.89776,86,32.43889,0,3.084883
-2.945223,-4.219291,66.02543,87,32.5581,0,3.091142
-2.953948,-4.207313,66.15099,87,32.69205,0,3.099763
-2.964584,-4.188885,66.2747,87,32.81025,0,3.109178
-2.967829,-4.176717,66.39011,87,32.93331,0,3.11575
-2.966875,-4.173964,66.50517,87,33.04899,0,3.120855
-2.974379,-4.152405,66.62423,87,33.16508,0,3.127439
-2.964108,-4.143731,66.73931,87,33.28409,0,3.137444
-2.936257,-4.119484,66.85083,87,33.39222,0,3.144247
-2.897361,-4.083584,66.9687,87,33.51001,0,3.15107
-2.857443,-4.04282,67.09422,87,33.62898,0,3.161401
-2.832993,-4.026866,67.20885,88,33.75387,0,3.16695
-2.800714,-4.001499,67.32722,88,33.86782,0,3.176879
-2.790999,-3.974589,67.4442,88,33.98714,0,3.183777
-2.788388,-3.947706,67.56155,88,34.10324,0,3.190367
-2.792942,-3.901876,67.67979,88,34.21798,0,3.200033
-2.812588,-3.837336,67.80381,89,34.33911,0,3.207015
-2.83118,-3.786964,67.91711,89,34.45983,0,3.212769
-2.875638,-3.718786,68.03702,89,34.57703,0,3.222487
-2.927147,-3.659288,68.17458,89,34.7011,0,3.23214
-2.944846,-3.644613,68.30022,89,34.84384,0,3.239068
-2.954282,-3.632362,68.41654,89,34.95992,0,3.245849
-2.956665,-3.621603,68.53507,89,35.07776,0,3.255323
-2.96519,-3.607699,68.65386,89,35.19283,0,3.262445
-2.969528,-3.602986,68.77579,89,35.31218,0,3.267911
-2.967007,-3.595638,68.90101,89,35.44031,0,3.27767
-2.965317,-3.572552,69.01315,89,35.55574,0,3.284813
-2.965326,-3.545027,69.13074,90,35.6737,0,3.294521
-2.967093,-3.538461,69.25883,90,35.79308,0,3.301341
-2.969457,-3.530041,69.39285,90,35.92473,0,3.311084
-2.960418,-3.533776,69.50997,90,36.05128,0,3.317827
-2.940325,-3.55742,69.63135,90,36.17168,0,3.327528
-2.905827,-3.59689,69.74278,90,36.28319,0,3.333187
-2.87086,-3.655505,69.85367,90,36.39743,0,3.329401
-2.846232,-3.719096,69.97778,90,36.51511,0,3.33631
-2.830455,-3.794045,70.09319,90,36.63311,0,3.34584
-2.82341,-3.833203,70.20267,90,36.74454,0,3.352776
-2.819803,-3.856097,70.32094,90,36.86315,0,3.362448
-2.817459,-3.875329,70.44356,90,36.97645,0,3.368097
-2.809674,-3.910929,70.58916,91,37.11533,0,3.374583
-2.8035,-3.939631,70.71976,91,37.25799,0,3.384374
-2.780637,-3.949243,70.84077,91,37.37716,0,3.384374
-2.757607,-3.973758,70.9651,91,37.5023,0,3.403148
-2.724718,-4.034301,71.09193,91,37.62722,0,3.410069
-2.709411,-4.080693,71.20993,91,37.75071,0,3.417208
-2.696048,-4.102393,71.32915,91,37.86779,0,3.427278
-2.689567,-4.125133,71.46366,91,37.99748,0,3.437474
-2.689579,-4.136346,71.58983,91,38.12382,0,3.444469
-2.689272,-4.145075,71.7084,91,38.24548,0,3.450438
-2.687204,-4.151852,71.83575,91,38.37133,0,3.461455
-2.686842,-4.149014,71.94899,91,38.48758,0,3.46844
-2.688094,-4.142016,72.06696,91,38.60769,0,3.46844
-2.694995,-4.134535,72.18913,91,38.72779,0,3.46844
-2.698584,-4.13024,72.31078,91,38.84523,0,3.46844
-2.727174,-4.092622,72.42795,91,38.96627,0,3.46844
-2.760451,-4.048956,72.55038,91,39.08962,0,3.510574
-2.79813,-3.995842,72.66357,91,39.2041,0,3.517807
-2.814226,-3.959322,72.78451,91,39.3223,0,3.527833
-2.832083,-3.913798,72.90874,91,39.44483,0,3.535205
-2.839827,-3.88047,73.02523,91,39.56678,0,3.540894
-2.841188,-3.771022,73.15556,91,39.69035,0,3.552194
-2.842838,-3.697343,73.27461,91,39.81175,0,3.558021
-2.807878,-3.648401,73.39295,91,39.93213,0,3.554225
-2.790606,-3.600185,73.51777,91,40.05112,0,3.561242
-2.788529,-3.556377,73.64584,91,40.18093,0,3.57125
-2.79162,-3.516513,73.76606,91,40.30291,0,3.578455
-2.790413,-3.471807,73.88458,91,40.42239,0,3.588189
-2.816706,-3.450891,74.01915,91,40.56183,0,3.590882
-2.836342,-3.431318,74.13127,91,40.67459,0,3.590882
-2.847178,-3.42188,74.25098,91,40.78892,0,3.590882
-2.857544,-3.424629,74.37781,91,40.91436,0,3.590882
-2.861241,-3.42525,74.49564,91,41.03548,0,3.62785
-2.864573,-3.434346,74.60748,91,41.15102,0,3.638112
-2.878183,-3.435782,74.78503,91,41.3317,0,3.64516
-2.877398,-3.434577,74.91553,92,41.45373,0,3.655073
-2.878757,-3.432417,75.03889,92,41.5798,0,3.664715
-2.88209,-3.427326,75.15207,93,41.70034,0,3.670274
-2.883923,-3.414947,75.27142,93,41.81685,0,3.677259
-2.88552,-3.401233,75.39616,94,41.93442,0,3.683954
-2.879217,-3.392918,75.51351,94,42.05822,0,3.693695
-2.872374,-3.392082,75.62283,94,42.16638,0,3.696435
-2.858889,-3.395483,75.74407,95,42.28417,0,3.696435
-2.835942,-3.395164,75.86577,95,42.41278,0,3.696435
-2.816302,-3.385458,75.98299,96,42.52568,0,3.696435
-2.80146,-3.387956,76.1047,96,42.64304,0,3.732481
-2.768244,-3.379184,76.23032,96,42.77259,0,3.739414
-2.688174,-3.330113,76.34781,97,42.89468,0,3.748862
-2.630452,-3.283265,76.47966,97,43.00919,0,3.758503
-2.597365,-3.252285,76.60661,97,43.14578,0,3.765383
-2.560373,-3.217231,76.74879,97,43.28321,0,3.774888
-2.550184,-3.218348,76.8783,98,43.41692,0,3.780513
-2.534644,-3.210088,76.9852,98,43.53306,0,3.784672
-2.525255,-3.20577,77.08945,98,43.63827,0,3.7941
-2.514587,-3.20463,77.19659,98,43.74403,0,3.804182
-2.508942,-3.205299,77.29803,98,43.79745,0,3.811197
-2.503902,-3.208874,77.40903,98,43.79745,0,3.831804
-2.489317,-3.215939,77.52308,98,43.79745,0,3.841546
-2.458425,-3.210774,77.64478,98,43.79745,0,3.841546
-2.431178,-3.214006,77.75077,98,43.79745,0,3.841546
-2.385002,-3.223559,77.86053,98,43.79745,0,3.841546
-2.34033,-3.222197,78.01324,98,43.79745,0,3.864142
-2.326786,-3.221963,78.12064,98,43.79745,0,3.880873
-2.300443,-3.234952,78.26367,98,43.79745,0,3.887753
-2.272573,-3.255072,78.37278,98,43.79745,0,3.896935
-2.254199,-3.266347,78.48247,98,43.79745,0,3.906362
-2.231691,-3.295438,78.5917,98,43.79745,0,3.909172
-2.214656,-3.337288,78.69879,98,43.79745,0,3.915706
-2.204291,-3.383612,78.80279,98,43.79745,0,3.925091
-2.20525,-3.415478,78.91963,98,43.79745,0,3.932013
-2.209016,-3.430295,79.02519,98,43.79745,0,3.937607
-2.216923,-3.442877,79.13237,98,43.79745,0,3.944412
-2.221036,-3.447479,79.23563,98,43.84983,0,3.950848
-2.229033,-3.494832,79.35123,98,43.95173,0,3.960609
-2.22485,-3.510703,79.46886,98,44.08121,0,3.967608
-2.212671,-3.519472,79.57517,98,44.18825,0,3.973189
-2.188702,-3.536923,79.68654,98,44.29312,0,3.980072
-2.148049,-3.577804,79.79131,98,44.40771,0,3.987024
-2.098439,-3.650732,79.93993,98,44.55513,0,3.993986
-2.077097,-3.713237,80.04714,98,44.65657,0,4.006115
-2.069022,-3.738272,80.16608,99,44.77204,0,4.01308
-2.069354,-3.757956,80.27514,99,44.88346,0,4.022848
-2.06506,-3.766656,80.39198,99,45.00331,0,4.025799
-2.065144,-3.771009,80.4971,99,45.11641,0,4.025799
-2.064885,-3.769709,80.60133,99,45.21574,0,4.025799
-2.078891,-3.773099,80.71783,100,45.32197,0,4.025799
-2.088544,-3.771705,80.83778,100,45.44744,0,4.025799
-2.093176,-3.768659,80.94543,100,45.5587,0,4.064
-2.096064,-3.753984,81.06106,101,45.66833,0,4.070936
-2.07623,-3.733341,81.16722,101,45.78246,0,4.070936
-2.043751,-3.708614,81.27596,101,45.88935,0,4.070936
-1.993931,-3.672851,81.3804,102,45.99054,0,4.036141
-1.945998,-3.647068,81.48813,102,46.10568,0,4.062485
-1.899125,-3.636823,81.59141,102,46.20764,0,4.069389
-1.826031,-3.631037,81.76161,102,46.36713,0,4.081995
-1.800462,-3.631632,81.90307,102,46.52244,0,4.091534
-1.794063,-3.630369,82.00642,102,46.61782,0,4.095554
-1.794949,-3.632531,82.14628,102,46.74331,0,4.108212
-1.794528,-3.632645,82.25679,103,46.86654,0,4.112475
-1.78373,-3.63507,82.35706,103,46.96806,0,4.118042
-1.77806,-3.633313,82.46811,103,47.07784,0,4.125182
-1.787213,-3.62435,82.57178,103,47.18398,0,4.125182
-1.75922,-3.611981,82.68445,103,47.29096,0,4.125182
-1.707092,-3.604865,82.80211,103,47.40622,0,4.125182
-1.670242,-3.599585,82.90458,103,47.51871,0,4.125182
-1.616015,-3.590187,83.06066,103,47.6655,0,4.168287
-1.586393,-3.588728,83.18649,104,47.79605,0,4.178243
-1.585279,-3.589083,83.29255,104,47.90468,0,4.18533
-1.583371,-3.586684,83.39611,104,48.00667,0,4.188089
-1.585995,-3.581144,83.50816,104,48.11712,0,4.199291
-1.589712,-3.574945,83.61136,104,48.22407,0,4.205335
-1.593117,-3.572124,83.71379,104,48.32594,0,4.212246
-1.598508,-3.571154,83.82828,104,48.43376,0,4.222219
-1.595296,-3.570771,83.94299,104,48.55056,0,4.229302
-1.614609,-3.57201,84.06523,105,48.66776,0,4.23915
-1.619886,-3.561808,84.18225,105,48.79021,0,4.244771
-1.616017,-3.555394,84.28468,105,48.89748,0,4.251945
-1.600339,-3.551802,84.38637,105,48.94974,0,4.254948
-1.564247,-3.554512,84.49593,105,49.00534,0,4.264788
-1.51452,-3.554758,84.60835,105,49.11431,0,4.271883
-1.45864,-3.569163,84.71529,105,49.22379,0,4.282042
-1.424755,-3.583372,84.82837,106,49.33549,0,4.289313
-1.391514,-3.601166,84.95261,106,49.4473,0,4.281232
-1.383813,-3.61403,85.06741,106,49.57573,0,4.290764
-1.381226,-3.625043,85.19422,106,49.69291,0,4.295179
-1.385583,-3.630409,85.30695,106,49.8112,0,4.295179
-1.389185,-3.660406,85.42124,106,49.92227,0,4.295179
-1.382553,-3.687195,85.54432,106,50.04832,0,4.320098
-1.390648,-3.700259,85.66147,106,50.16608,0,4.32706
