position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance
0.1281816,1.400196,69.63916,2,6.2054,0,5.705877
0.1290549,1.389893,69.76473,2,6.335979,0,5.695019
0.127751,1.366504,69.89551,2,6.461749,0,5.688912
0.1041066,1.343568,70.03644,2,6.601077,0,5.684526
0.08465175,1.318112,70.15475,2,6.72654,0,5.671148
0.05039068,1.269483,70.2721,2,6.8429,0,5.660896
-0.01626435,1.138443,70.39901,2,6.966026,0,5.651081
-0.04457055,1.055358,70.53844,2,7.102287,0,5.64379
-0.05515353,1.011884,70.66871,2,7.230844,0,5.634371
-0.06297251,0.9836127,70.79237,2,7.358319,0,5.626715
-0.08374009,0.9765259,70.91774,2,7.484622,0,5.61626
-0.09566856,0.9825482,71.04475,2,7.616901,0,5.604572
-0.1093287,0.996642,71.18835,2,7.741621,0,5.594156
-0.1216531,0.9955548,71.32639,2,7.8928,0,5.588768
-0.1505426,0.9840448,71.48458,3,8.05364,0,5.578787
-0.1891865,0.9687021,71.6066,3,8.183552,0,5.566724
-0.2266987,0.9556683,71.7264,4,8.302361,0,5.561729
-0.2484469,0.9469746,71.86346,4,8.426236,0,5.554296
-0.2639329,0.9369264,71.99287,4,8.561128,0,5.544147
-0.2690311,0.9390988,72.12379,5,8.697278,0,5.534262
-0.2717813,0.9428818,72.24398,5,8.813916,0,5.526988
-0.2749106,0.9416291,72.37616,6,8.948919,0,5.516553
-0.2820762,0.9527267,72.51949,6,9.067273,0,5.506294
-0.3039309,0.9643205,72.66052,7,9.224614,0,5.495475
-0.366008,0.9943393,72.79056,7,9.361446,0,5.489829
-0.4042693,1.022447,72.91827,7,9.489988,0,5.478859
-0.4137297,1.055942,73.05231,8,9.622954,0,5.467698
-0.4291486,1.099653,73.17699,8,9.748253,0,5.461815
-0.4311969,1.167136,73.31043,8,9.882295,0,5.450121
-0.4183361,1.245014,73.4323,8,10.00385,0,5.443034
-0.3927603,1.340375,73.53527,8,10.0946,0,5.436173
-0.3511357,1.445807,73.66288,9,10.23327,0,5.42588
-0.3133906,1.536509,73.79038,9,10.36053,0,5.438331
-0.3051683,1.611918,73.90337,9,10.45655,0,5.428152
-0.2823976,1.654813,74.02706,9,10.59981,0,5.421864
-0.250739,1.679844,74.14256,9,10.71795,0,5.411982
-0.2465413,1.7238,74.25983,9,10.83545,0,5.404758
-0.2416156,1.785669,74.38074,10,10.94991,0,5.397223
-0.2262607,1.885689,74.49816,10,11.07737,0,5.387145
-0.2149515,1.929151,74.61814,10,11.19243,0,5.381505
-0.2164627,1.965105,74.74927,11,11.32013,0,5.374566
-0.2257344,1.978008,74.87891,11,11.44422,0,5.364269
-0.2350895,1.979789,75.00152,12,11.57345,0,5.354944
-0.2441263,1.961542,75.12075,12,11.6955,0,5.347724
-0.2457957,1.949207,75.22604,12,11.78058,0,5.337105
-0.2464096,1.947521,75.3466,12,11.91993,0,5.334375
-0.258064,1.942831,75.47282,12,12.0398,0,5.323983
-0.2729718,1.954766,75.60427,13,12.17447,0,5.316784
-0.2844957,1.962567,75.72858,13,12.29959,0,5.306902
-0.296085,1.969113,75.85847,14,12.42778,0,5.296734
-0.2994165,1.969607,75.97256,14,12.54915,0,5.289414
-0.3075275,1.974964,76.11149,15,12.67927,0,5.279683
-0.3078668,1.97653,76.24516,15,12.80578,0,5.272272
-0.3062696,1.9781,76.37228,15,12.9482,0,5.272272
-0.3028672,1.98083,76.49636,16,13.06213,0,5.272272
-0.298751,1.984984,76.6005,16,13.1559,0,5.244556
-0.2896446,1.985795,76.73738,16,13.30743,0,5.236419
-0.2831577,1.988303,76.85095,16,13.43069,0,5.230661
-0.3202919,1.997427,76.97321,16,13.54544,0,5.220478
-0.3234706,2.001251,77.10427,16,13.67325,0,5.208879
-0.3288811,1.998452,77.23139,16,13.79988,0,5.202236
-0.3526114,2.000486,77.34808,16,13.92076,0,5.194765
-0.3987836,2.001376,77.47172,16,14.04521,0,5.184461
-0.4731622,2.036006,77.60197,16,14.17435,0,5.174164
-0.5217024,2.058948,77.72337,16,14.29476,0,5.16716
-0.5566144,2.068344,77.85098,16,14.42404,0,5.160881
-0.5804271,2.064659,77.97472,16,14.54659,0,5.151426
-0.5942913,2.063136,78.08968,16,14.63735,0,5.141361
-0.6006425,2.067028,78.20956,16,14.78192,0,5.134259
-0.6066534,2.067451,78.32568,16,14.90355,0,5.147979
-0.62157,2.05491,78.4535,16,15.02528,0,5.138382
-0.6536828,2.030154,78.57536,16,15.1408,0,5.131653
-0.7065344,1.986356,78.70176,16,15.27298,0,5.122108
-0.762584,1.936393,78.82872,16,15.3996,0,5.116221
-0.7954315,1.896308,78.95905,16,15.52861,0,5.107115
-0.8440863,1.825776,79.09245,16,15.65387,0,5.100613
-0.8917124,1.701368,79.20922,16,15.78731,0,5.091208
-0.889582,1.608839,79.32476,16,15.90139,0,5.084254
-0.9085499,1.503408,79.45607,16,16.02871,0,5.07468
-0.945169,1.423737,79.59426,16,16.1619,0,5.067739
-0.9746543,1.369138,79.71223,16,16.28669,0,5.058895
-1.016736,1.337157,79.82938,16,16.40592,0,5.053857
-1.027329,1.327932,79.95559,16,16.52767,0,5.044254
-1.023767,1.323564,80.08278,16,16.64651,0,5.038889
-1.007607,1.329429,80.20454,16,16.77742,0,5.032451
-0.9704773,1.351251,80.31647,16,16.89206,0,5.023333
-0.9098468,1.399326,80.44296,16,17.01382,0,5.016594
-0.87156,1.436655,80.56814,16,17.13288,0,5.00712
-0.8383423,1.484983,80.68955,16,17.2655,0,5.001429
-0.8281475,1.520344,80.80119,16,17.37468,0,4.994504
-0.8254469,1.55868,80.927,16,17.49985,0,4.986105
-0.8282104,1.608546,81.06952,16,17.63284,0,4.977663
-0.8347353,1.688941,81.18812,16,17.76331,0,4.971528
-0.8536178,1.759532,81.31002,16,17.88626,0,4.963422
-0.8780461,1.851844,81.44065,16,18.01193,0,4.959466
-0.8970142,1.893901,81.56352,16,18.13356,0,4.951973
-0.919208,1.929402,81.68882,17,18.26181,0,4.947884
-0.938574,1.94159,81.8119,17,18.38273,0,4.941327
-0.9586164,1.941868,81.9283,17,18.50174,0,4.935872
-0.9883801,1.916014,82.04747,17,18.62,0,4.928801
-1.020623,1.886051,82.21288,17,18.78201,0,4.922791
-1.034224,1.888372,82.32963,17,18.90024,0,4.9177
-1.042591,1.904887,82.45796,17,19.02706,0,4.911599
-1.059067,1.963199,82.59774,17,19.16405,0,4.907922
-1.079697,2.053696,82.71776,17,19.28574,0,4.901527
-1.084316,2.109478,82.84059,17,19.40579,0,4.896595
-1.07966,2.17571,82.97311,17,19.53817,0,4.891093
-1.069017,2.1903,83.09995,17,19.66822,0,4.885082
-1.048625,2.197665,83.21661,17,19.78467,0,4.87924
-1.027534,2.217443,83.33965,17,19.90593,0,4.942195
-1.010554,2.246032,83.46693,17,20.03553,0,4.933887
-0.9988186,2.253454,83.59226,17,20.03553,0,4.929124
-1.014238,2.276171,83.71729,17,20.03553,0,4.920236
-1.014358,2.277104,83.83806,17,20.03553,0,4.913774
-1.016675,2.278075,83.96423,17,20.03553,0,4.904706
-1.017423,2.272676,84.10789,17,20.03553,0,4.895917
-1.021821,2.259751,84.23689,17,20.03553,0,4.892178
-1.03528,2.258058,84.35594,17,20.03553,0,4.892178
-1.054616,2.249826,84.46455,17,20.03553,0,4.892178
-1.050799,2.229016,84.56779,17,20.03553,0,4.892178
-1.053479,2.209386,84.67499,17,20.03553,0,4.86277
-1.055258,2.184899,84.78539,17,20.03553,0,4.856282
-1.060759,2.155116,84.90925,17,20.03553,0,4.847285
-1.075268,2.095463,85.02889,17,20.03553,0,4.842063
-1.047204,2.051862,85.15588,17,20.03553,0,4.831721
-1.039976,2.03366,85.2734,17,20.03553,0,4.826715
-1.042849,2.005172,85.3949,17,20.15078,0,4.820119
-1.046615,2.002442,85.51905,17,20.278,0,4.811276
-1.052522,1.998766,85.66586,17,20.41776,0,4.802023
-1.057277,2.0258,85.78793,17,20.55344,0,4.799507
-1.066558,2.043048,85.90796,17,20.66846,0,4.799507
-1.077624,2.079146,86.02917,17,20.79186,0,4.799507
-1.078252,2.127865,86.14103,17,20.90618,0,4.799507
-1.067244,2.134959,86.27803,17,21.03356,0,4.765014
-1.052981,2.153329,86.42478,17,21.17289,0,4.755545
-1.051198,2.165112,86.53743,17,21.28454,0,4.748765
-1.09223,2.188075,86.66669,17,21.42766,0,4.739239
-1.085063,2.188266,86.80143,17,21.55355,0,4.732732
-1.089696,2.214312,86.90388,17,21.65397,0,4.723424
