position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
0.2031751,1.096948,38.71046,0,5.901708,0,5.596394,1,55,66,0,0
0.202599,1.092899,38.85395,0,6.037878,0,5.596422,1,55,66,0,0
0.2019272,1.090547,38.97154,1,6.167123,0,5.596455,1,54,66,0,0
0.202284,1.088813,39.08615,1,6.285076,0,5.59645,1,54,66,0,0
0.2013653,1.086837,39.20236,1,6.395485,0,5.596558,1,54,66,0,0
0.1998643,1.0833,39.32293,1,6.518071,0,5.596518,1,54,66,0,0
0.1918858,1.076703,39.42945,1,6.628708,0,5.596572,1,54,66,0,0
0.1739959,1.060124,39.54945,1,6.745798,0,5.596396,1,54,66,0,0
0.1711611,1.051591,39.66661,1,6.858523,0,5.596287,1,54,66,0,0
0.1334685,1.029179,39.77755,1,6.974959,0,5.595423,1,54,66,0,0
0.06454256,0.9906605,39.90171,1,7.095085,0,5.594661,1,54,66,0,0
-0.008959519,0.9400536,40.01781,1,7.216115,0,5.593693,1,54,66,0,0
-0.07251654,0.8716166,40.12742,1,7.324056,0,5.592031,1,54,66,0,0
-0.106617,0.8281052,40.24079,1,7.437847,0,5.591562,1,54,66,0,0
-0.1357448,0.7683346,40.35476,1,7.549178,0,5.588691,1,54,66,0,0
-0.1445354,0.732521,40.47753,1,7.671539,0,5.585525,1,54,66,0,0
-0.1583215,0.6683397,40.5979,1,7.794043,0,5.58323,1,54,66,0,0
-0.1887677,0.6143571,40.71078,2,7.906929,0,5.580591,1,53,66,0,0
-0.2102398,0.5732293,40.8302,2,8.024948,0,5.576907,1,53,66,0,0
-0.2081351,0.5468274,40.94668,3,8.142591,0,5.575176,1,53,66,0,0
-0.2289877,0.534404,41.06613,3,8.262473,0,5.576879,1,52,66,0,0
-0.247003,0.5310717,41.18055,4,8.37804,0,5.577661,1,51,66,0,0
-0.275185,0.5148966,41.31018,4,8.505107,0,5.576194,1,51,66,0,0
-0.2952747,0.5097774,41.42472,4,8.618351,0,5.572168,1,51,66,0,0
-0.3177953,0.4992509,41.53871,4,8.734908,0,5.562975,1,51,66,0,0
-0.3321254,0.4942032,41.66127,5,8.848311,0,5.553966,1,52,66,0,0
-0.3393785,0.4996884,41.78059,5,8.979713,0,5.54436,1,52,66,0,0
-0.34231,0.5097946,41.89977,6,9.094138,0,5.527137,1,52,66,0,0
-0.3348794,0.5200468,42.01147,6,9.205436,0,5.516986,1,53,66,0,0
