position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
-0.2459569,0.97065,23.23913,0,7.503513,0,3.498046,1,53,76,0,0
-0.2466342,0.9697918,23.36247,1,7.617309,0,3.49362,1,50,76,0,0
-0.2451383,0.9670636,23.48257,1,7.743651,0,3.487376,1,51,76,0,0
-0.2444174,0.9626843,23.59289,1,7.855166,0,3.485534,1,50,76,0,0
-0.2449709,0.9612641,23.70842,2,7.967264,0,3.478668,1,49,76,0,0
-0.2468193,0.9597992,23.84572,2,8.108293,0,3.473183,1,49,76,0,0
-0.2440133,0.9571376,23.95231,2,8.215951,0,3.465138,1,50,76,0,0
-0.222947,0.956365,24.068,3,8.325463,0,3.457176,1,50,76,0,0
-0.2111288,0.9543051,24.18667,3,8.447493,0,3.451178,1,49,76,0,0
-0.2026595,0.939236,24.30624,4,8.564837,0,3.446609,1,48,76,0,0
-0.1761116,0.9382802,24.41942,4,8.678191,0,3.440913,1,47,76,0,0
-0.1354792,0.9425906,24.53027,4,8.788237,0,3.435367,1,47,76,0,0
-0.1102397,0.9124405,24.64722,5,8.909674,0,3.427575,1,47,76,0,0
-0.07828789,0.8826196,24.75876,5,9.018739,0,3.422038,1,46,76,0,0
-0.05604105,0.8591515,24.86528,5,9.125959,0,3.417606,1,46,76,0,0
-0.07949675,0.8008984,24.98346,5,9.244789,0,3.410192,1,46,76,0,0
-0.1234201,0.7260767,25.10174,5,9.351289,0,3.404798,1,46,76,0,0
-0.1437405,0.6583968,25.21373,6,9.475006,0,3.399525,1,45,76,0,0
-0.1428332,0.6014624,25.32435,6,9.584121,0,3.392064,1,45,76,0,0
-0.149859,0.5432652,25.47342,6,9.732327,0,3.38441,1,46,76,0,0
-0.1579324,0.5191077,25.57875,7,9.841249,0,3.378925,1,45,76,0,0
-0.150994,0.5050368,25.69795,7,9.956145,0,3.375206,1,45,76,0,0
-0.1512281,0.5006586,25.80679,7,10.06813,0,3.370225,1,44,76,0,0
-0.1503922,0.488192,25.91482,8,10.17698,0,3.365367,1,44,76,0,0
-0.1505425,0.4885408,26.03152,8,10.2918,0,3.356632,1,43,76,0,0
-0.1540901,0.4955718,26.15652,8,10.40766,0,3.351106,1,43,76,0,0
-0.1614034,0.5110579,26.26741,9,10.5297,0,3.343249,1,42,76,0,0
-0.1752972,0.5088897,26.37561,9,10.63752,0,3.34112,1,42,76,0,0
-0.2024343,0.5196636,26.49663,9,10.74967,0,3.324864,1,44,76,0,0
-0.2454776,0.5341632,26.60741,9,10.87042,0,3.319623,1,44,76,0,0
-0.3249355,0.5346369,26.72939,9,10.98876,0,3.312096,1,44,76,0,0
-0.4259126,0.5169712,26.83466,9,11.09894,0,3.306551,1,44,76,0,0
-0.4917217,0.5085024,26.93913,9,11.19919,0,3.302372,1,44,76,0,0
-0.540649,0.5048041,27.05341,9,11.31151,0,3.29691,1,46,76,0,0
-0.5616214,0.4964493,27.15936,9,11.42354,0,3.291689,1,45,76,0,0
-0.5786722,0.4860744,27.27211,9,11.53565,0,3.286332,1,45,76,0,0
-0.5942649,0.4823744,27.38002,9,11.64363,0,3.278714,1,45,76,0,0
-0.5998007,0.4826475,27.4889,9,11.74943,0,3.274489,1,45,76,0,0
-0.6075236,0.4798689,27.5992,10,11.85711,0,3.269024,1,45,76,0,0
-0.6105052,0.4769372,27.72357,10,11.97091,0,3.263906,1,44,76,0,0
-0.6133091,0.4694069,27.83793,11,12.09726,0,3.256624,1,36,76,0,0
-0.6155875,0.4673935,27.95342,11,12.21342,0,3.251441,1,36,76,0,0
-0.6184334,0.4684024,28.06273,11,12.31936,0,3.247204,1,36,76,0,0
-0.620482,0.4686379,28.16783,12,12.42735,0,3.241974,1,35,76,0,0
-0.6241936,0.471798,28.2778,12,12.54151,0,3.234757,1,35,76,0,0
-0.6297793,0.4766079,28.39062,12,12.64896,0,3.229594,1,37,76,0,0
-0.6351841,0.4816833,28.50537,13,12.76372,0,3.224416,1,36,76,0,0
-0.6410826,0.4880231,28.62218,13,12.88381,0,3.220146,1,36,76,0,0
-0.6436127,0.4997302,28.72691,14,12.98987,0,3.212663,1,35,76,0,0
-0.6436099,0.5110314,28.84387,14,13.10719,0,3.209514,1,34,76,0,0
-0.6607437,0.5409004,28.95529,14,13.21561,0,3.201814,1,34,76,0,0
-0.6632125,0.5871907,29.07265,14,13.33527,0,3.194194,1,34,76,0,0
-0.6605665,0.6562152,29.18987,15,13.4452,0,3.188723,1,32,76,0,0
-0.6532419,0.7308586,29.30457,15,13.55926,0,3.184315,1,33,76,0,0
-0.6316677,0.8409359,29.41693,15,13.68132,0,3.178722,1,33,76,0,0
-0.6194338,0.9133878,29.52164,15,13.78341,0,3.173437,1,33,76,0,0
-0.6114485,0.9566519,29.62807,15,13.88778,0,3.169073,1,33,76,0,0
-0.6045454,1.022961,29.73545,15,13.99743,0,3.160401,1,36,76,0,0
-0.6108172,1.089507,29.86044,15,14.10812,0,3.156145,1,39,76,0,0
-0.6154819,1.178263,29.97755,15,14.23807,0,3.162743,1,39,76,0,0
