position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
-0.2205773,1.108612,44.36882,4,11.53548,0,3.353427,1,47,76,0,0
-0.2538322,1.105812,44.51808,5,11.68137,0,3.343655,1,46,76,0,0
-0.3004654,1.099645,44.66188,5,11.82873,0,3.337131,1,45,76,0,0
-0.3500431,1.088032,44.7731,5,11.93075,0,3.335263,1,45,76,0,0
-0.4140501,1.065596,44.91416,5,12.08428,0,3.324862,1,46,76,0,0
-0.4331221,1.054125,45.05473,5,12.22251,0,3.319459,1,47,76,0,0
-0.4461779,1.038803,45.18726,6,12.35144,0,3.310154,1,47,76,0,0
-0.4444168,1.039608,45.31882,6,12.48572,0,3.305559,1,46,76,0,0
-0.444712,1.031239,45.42531,6,12.58149,0,3.297642,1,46,76,0,0
-0.4466127,1.016053,45.56312,6,12.73357,0,3.289808,1,44,76,0,0
-0.4458282,1.005314,45.68684,6,12.86166,0,3.284274,1,43,76,0,0
-0.4616431,1.002961,45.82532,6,12.99378,0,3.276538,1,40,76,0,0
-0.4689232,1.004827,45.96312,6,13.13205,0,3.270887,1,40,76,0,0
-0.5190103,0.9977863,46.10255,6,13.2748,0,3.26537,1,41,76,0,0
-0.5700232,0.9872963,46.24443,6,13.40757,0,3.255475,1,41,76,0,0
-0.5874383,0.9817542,46.3882,7,13.55768,0,3.249771,1,41,76,0,0
-0.6221041,0.9617795,46.52891,7,13.69647,0,3.242176,1,41,76,0,0
-0.6196938,0.9623474,46.67235,7,13.83931,0,3.232208,1,41,76,0,0
-0.6220765,0.9606643,46.78322,7,13.94465,0,3.26369,1,41,76,0,0
-0.6268005,0.954024,46.91915,7,14.08793,0,3.253907,1,41,76,0,0
-0.6242956,0.9569081,47.04817,7,14.21418,0,3.24856,1,41,76,0,0
-0.6112598,0.9688842,47.1834,7,14.35649,0,3.244218,1,41,76,0,0
-0.5857587,0.9980211,47.31568,7,14.48785,0,3.23367,1,41,76,0,0
-0.563759,1.018928,47.4245,7,14.58864,0,3.228216,1,41,76,0,0
-0.5445888,1.036787,47.56644,8,14.72984,0,3.220505,1,39,76,0,0
-0.5415464,1.038302,47.69636,8,14.8695,0,3.216271,1,38,76,0,0
-0.5366845,1.037998,47.79676,8,14.96253,0,3.210939,1,38,76,0,0
-0.5543964,1.031317,47.94139,8,15.10713,0,3.203696,1,38,76,0,0
-0.563917,1.030388,48.0448,8,15.20151,0,3.198348,1,38,76,0,0
-0.5726356,1.03555,48.1734,8,15.34027,0,3.190245,1,44,76,0,0
-0.5899918,1.039199,48.3089,8,15.4819,0,3.184623,1,44,76,0,0
-0.5999003,1.037624,48.43837,8,15.6132,0,3.176158,1,44,76,0,0
-0.6071537,1.03156,48.57908,8,15.74557,0,3.168096,1,44,76,0,0
-0.6081699,1.025906,48.71846,8,15.79346,0,3.160205,1,44,76,0,0
-0.6075955,1.024398,48.82111,8,15.79346,0,3.157854,1,44,76,0,0
-0.6067848,1.016638,48.9522,8,15.79346,0,3.150002,1,42,76,0,0
-0.6029949,1.012184,49.07598,8,15.79346,0,3.142135,1,42,76,0,0
-0.5950304,1.013071,49.21924,8,15.79346,0,3.134507,1,42,76,0,0
-0.5848985,1.021176,49.35334,8,15.88873,0,3.128912,1,42,76,0,0
-0.5684612,1.037329,49.49265,9,16.0214,0,3.121161,1,44,76,0,0
-0.551207,1.056194,49.63784,9,16.164,0,3.11346,1,43,76,0,0
-0.5400369,1.072189,49.77135,9,16.30089,0,3.108041,1,43,76,0,0
-0.5212563,1.079596,49.8765,9,16.39423,0,3.103533,1,43,76,0,0
-0.505349,1.082184,50.01576,9,16.54344,0,3.094968,1,43,76,0,0
-0.4936086,1.081881,50.15242,9,16.67732,0,3.088141,1,42,76,0,0
-0.4871916,1.077012,50.29037,9,16.82201,0,3.114594,1,43,76,0,0
-0.4834749,1.068588,50.43172,9,16.95324,0,3.106621,1,43,76,0,0
-0.4838776,1.062895,50.57574,9,17.10565,0,3.098714,1,43,76,0,0
-0.4879293,1.053151,50.71399,9,17.24051,0,3.091313,1,43,76,0,0
-0.4895571,1.051503,50.81595,9,17.33986,0,3.089193,1,38,76,0,0
-0.5002393,1.051499,50.95803,10,17.48755,0,3.081734,1,32,76,0,0
-0.5114558,1.057465,51.05984,10,17.57917,0,3.076424,1,32,76,0,0
-0.5260318,1.069816,51.19215,10,17.72416,0,3.068914,1,32,76,0,0
-0.5436122,1.083951,51.31818,10,17.8477,0,3.061172,1,32,76,0,0
-0.5573164,1.096351,51.4536,10,17.98269,0,3.05567,1,33,76,0,0
-0.566204,1.105183,51.59183,10,18.1136,0,3.048158,1,34,76,0,0
-0.575256,1.106199,51.73037,10,18.25986,0,3.041013,1,34,76,0,0
-0.583564,1.100794,51.86791,10,18.39417,0,3.036379,1,34,76,0,0
-0.5864785,1.095118,52.00244,10,18.52943,0,3.034229,1,34,76,0,0
-0.5862271,1.091263,52.13935,10,18.66561,0,3.032931,1,34,76,0,0
-0.5887314,1.084934,52.24129,10,18.7588,0,3.032155,1,31,76,0,0
-0.5864903,1.085971,52.38173,10,18.91353,0,3.032731,1,31,76,0,0
-0.5830963,1.083278,52.50807,10,19.04011,0,3.032653,1,31,76,0,0
-0.5721903,1.084795,52.63318,11,19.16229,0,3.031901,1,30,76,0,0
-0.5600244,1.089622,52.76974,11,19.29481,0,3.030779,1,34,76,0,0
-0.54481,1.088383,52.8726,11,19.40076,0,3.029819,1,36,76,0,0
-0.5251247,1.093279,53.01153,11,19.5389,0,3.029408,1,39,76,0,0
-0.5212018,1.095323,53.13455,11,19.66861,0,3.029334,1,40,76,0,0
-0.5156285,1.1062,53.26604,11,19.7959,0,3.034952,1,40,76,0,0
-0.5211996,1.112725,53.41012,11,19.93207,0,3.041629,1,39,76,0,0
-0.5317879,1.136638,53.59525,11,20.12279,0,3.051614,1,39,76,0,0
-0.5592493,1.174272,53.73617,11,20.25622,0,3.056358,1,38,76,0,0
-0.5924291,1.203726,53.87559,11,20.40714,0,3.062423,1,38,76,0,0
-0.6108206,1.237766,54.01957,11,20.53954,0,3.068137,1,39,76,0,0
-0.6203437,1.270792,54.15179,11,20.68168,0,3.073881,1,39,76,0,0
-0.6149948,1.297473,54.28984,11,20.68168,0,3.070415,1,38,76,0,0
-0.6050121,1.323463,54.41403,11,20.68168,0,3.073828,1,39,76,0,0
-0.5933719,1.34356,54.53265,11,20.68168,0,3.077366,1,38,76,0,0
-0.5778981,1.387037,54.67463,11,20.68168,0,3.085431,1,37,76,0,0
-0.572648,1.411582,54.80228,11,20.68168,0,3.086477,1,37,76,0,0
-0.571865,1.451121,54.92676,11,20.68168,0,3.08726,1,36,76,0,0
-0.5765378,1.466034,55.06054,11,20.68168,0,3.087363,1,36,76,0,0
-0.5736529,1.484374,55.20665,11,20.68168,0,3.086755,1,36,76,0,0
-0.5681121,1.481984,55.33518,11,20.68168,0,3.08582,1,34,76,0,0
-0.5591441,1.478189,55.46471,11,20.68168,0,3.084759,1,35,76,0,0
-0.528942,1.476271,55.60677,11,20.68168,0,3.083457,1,35,76,0,0
-0.5002311,1.486722,55.7513,11,20.68168,0,3.081533,1,34,76,0,0
-0.4741186,1.49544,55.86821,11,20.68168,0,3.079784,1,34,76,0,0
-0.4596233,1.506354,55.99416,11,20.68168,0,3.078291,1,34,76,0,0
-0.4314791,1.509179,56.12777,11,20.68168,0,3.076259,1,34,76,0,0
-0.3916946,1.526456,56.2656,11,20.68168,0,3.074289,1,33,76,0,0
-0.357315,1.518706,56.41113,11,20.68168,0,3.064435,1,33,76,0,0
-0.3495499,1.526499,56.51668,11,20.68168,0,3.05883,1,32,76,0,0
-0.3403803,1.534668,56.64745,11,20.68168,0,3.054696,1,32,76,0,0
-0.3330989,1.533422,56.77728,11,20.68168,0,3.027051,1,34,76,0,0
-0.3270979,1.524371,56.91017,11,20.68168,0,3.02316,1,34,76,0,0
-0.3316229,1.515293,57.03698,11,20.68168,0,3.020197,1,34,76,0,0
-0.3331476,1.506767,57.18162,11,20.68168,0,3.017076,1,35,76,0,0
-0.3116113,1.502662,57.31552,11,20.68168,0,3.014871,1,35,76,0,0
-0.2975267,1.504748,57.45121,11,20.68168,0,3.012597,1,34,76,0,0
-0.2763187,1.524205,57.58269,11,20.68168,0,3.011094,1,35,76,0,0
-0.2583545,1.550737,57.72501,11,20.68168,0,3.010193,1,34,76,0,0
-0.2279109,1.588111,57.8321,11,20.68168,0,3.009474,1,34,76,0,0
-0.1960955,1.626508,57.9545,11,20.68168,0,3.008636,1,34,76,0,0
-0.1653087,1.655297,58.13129,11,20.68168,0,3.007184,1,33,76,0,0
-0.1256533,1.659807,58.26001,11,20.68168,0,3.006605,1,33,76,0,0
-0.07344367,1.634013,58.40554,11,20.68168,0,3.005175,1,32,76,0,0
-0.03787947,1.60809,58.54968,11,20.77925,0,3.003577,1,32,76,0,0
-0.02692583,1.608146,58.68306,11,20.9161,0,3.002202,1,32,76,0,0
-0.001796803,1.59673,58.81657,12,21.0463,0,3.000801,1,30,76,0,0
0.02961618,1.592638,58.95858,12,21.18987,0,2.997388,1,31,76,0,0
0.06032253,1.595593,59.06052,13,21.28186,0,2.990454,1,31,76,0,0
0.08971608,1.6164,59.19725,13,21.42887,0,2.988427,1,30,76,0,0
0.1268855,1.62085,59.3325,14,21.56553,0,2.978306,1,30,76,0,0
0.1484646,1.62075,59.4537,14,21.68954,0,2.972984,1,31,76,0,0
0.1536017,1.628739,59.58849,14,21.81821,0,2.967245,1,30,76,0,0
0.1608991,1.638575,59.68901,15,21.91167,0,2.9626,1,29,76,0,0
0.164991,1.63975,59.8252,15,22.05538,0,2.957273,1,29,76,0,0
0.1671812,1.63216,59.92572,16,22.15857,0,2.955536,1,30,76,0,0
0.167786,1.630453,60.06461,16,22.2902,0,2.95335,1,30,76,0,0
0.1714941,1.629915,60.19272,17,22.42981,0,2.95322,1,28,76,0,0
0.1843749,1.640681,60.34089,17,22.56556,0,2.957534,1,28,76,0,0
0.1884123,1.657811,60.47868,18,22.70867,0,2.954454,1,28,76,0,0
0.2028678,1.697991,60.60564,18,22.83664,0,2.954037,1,28,76,0,0
0.2173247,1.734154,60.73687,18,22.97315,0,2.950906,1,28,76,0,0
0.2300227,1.757718,60.8639,18,23.0939,0,2.944055,1,28,76,0,0
0.2220922,1.755066,61.00925,19,23.23197,0,2.937844,1,27,76,0,0
0.2202203,1.759254,61.12529,19,23.34703,0,2.932954,1,30,76,0,0
0.21672,1.759141,61.25808,20,23.48325,0,2.9281,1,29,76,0,0
0.2127598,1.759442,61.38712,20,23.62322,0,2.921105,1,29,76,0,0
0.2047594,1.760271,61.52565,21,23.75781,0,2.913816,1,28,76,0,0
0.1906127,1.76839,61.68272,21,23.89627,0,2.906709,1,27,76,0,0
0.1843847,1.778188,61.80724,21,24.04266,0,2.901783,1,28,76,0,0
0.1810265,1.776874,61.94348,21,24.17648,0,2.895285,1,28,76,0,0
0.1810798,1.777455,62.06924,21,24.30306,0,2.89075,1,28,76,0,0
0.1804155,1.777569,62.20326,21,24.43118,0,2.886894,1,27,76,0,0
0.1804141,1.774857,62.34424,21,24.57074,0,2.876591,1,28,76,0,0
0.183606,1.775091,62.47411,21,24.70792,0,2.869365,1,30,76,0,0
0.1892499,1.771362,62.61077,21,24.84244,0,2.864316,1,30,76,0,0
0.1960779,1.775958,62.74137,21,24.97176,0,2.856828,1,29,76,0,0
0.2038982,1.782304,62.88218,21,25.1118,0,2.849456,1,30,76,0,0
0.2077348,1.7886,63.0173,21,25.25139,0,2.842243,1,32,76,0,0
0.2031595,1.789235,63.15124,21,25.38416,0,2.837984,1,32,76,0,0
0.1877279,1.787421,63.28504,21,25.51631,0,2.829246,1,32,76,0,0
0.1586257,1.775067,63.43477,21,25.65584,0,2.82299,1,33,76,0,0
0.1297486,1.756757,63.56165,21,25.79104,0,2.814652,1,33,76,0,0
0.09219719,1.737346,63.69704,21,25.93062,0,2.810451,1,34,76,0,0
0.04249585,1.712009,63.87821,21,26.10679,0,2.804442,1,34,76,0,0
0.03008427,1.715278,64.02836,21,26.25099,0,2.800143,1,34,76,0,0
0.01649642,1.707257,64.1712,21,26.40115,0,2.792688,1,34,76,0,0
-0.002125431,1.706057,64.30521,22,26.53984,0,2.7859,1,33,76,0,0
-0.01818325,1.71167,64.43151,22,26.66732,0,2.780599,1,33,76,0,0
-0.08681788,1.708346,64.57894,22,26.8075,0,2.780027,1,35,76,0,0
-0.1330496,1.708372,64.7162,22,26.95304,0,2.778141,1,36,76,0,0
-0.1568308,1.71899,64.84146,23,27.07379,0,2.77625,1,35,76,0,0
-0.1849417,1.736984,64.97727,23,27.21229,0,2.775612,1,35,76,0,0
-0.1946279,1.741698,65.11586,23,27.34786,0,2.776562,1,34,76,0,0
-0.1996829,1.746108,65.21652,23,27.43134,0,2.775964,1,34,76,0,0
-0.199609,1.750848,65.35023,23,27.58046,0,2.777583,1,34,76,0,0
-0.1977518,1.753614,65.47974,23,27.71351,0,2.779824,1,35,76,0,0
-0.1936811,1.763379,65.61453,23,27.8437,0,2.78098,1,34,76,0,0
-0.1931072,1.772792,65.74439,23,27.97947,0,2.783765,1,35,76,0,0
-0.1948388,1.78027,65.84737,23,28.07829,0,2.790219,1,35,76,0,0
-0.1964454,1.774502,65.97742,24,28.20852,0,2.794128,1,36,76,0,0
-0.1994017,1.767099,66.1123,24,28.33642,0,2.806707,1,35,76,0,0
-0.2004846,1.77005,66.2469,24,28.47827,0,2.816834,1,34,76,0,0
-0.2067579,1.780779,66.38023,24,28.61055,0,2.825143,1,35,76,0,0
-0.2246737,1.81059,66.52668,24,28.75541,0,2.832798,1,33,76,0,0
-0.2484096,1.845636,66.66222,24,28.88921,0,2.84014,1,32,76,0,0
-0.2577447,1.869908,66.83626,24,29.06829,0,2.844997,1,31,76,0,0
-0.2568965,1.8964,66.97049,24,29.20424,0,2.852386,1,30,76,0,0
-0.23416,1.947313,67.1108,25,29.34616,0,2.857249,1,29,76,0,0
-0.2073541,1.996863,67.23906,25,29.4735,0,2.861586,1,28,76,0,0
-0.1961423,2.051223,67.37462,25,29.60923,0,2.862662,1,28,76,0,0
-0.1814849,2.115339,67.51368,25,29.60923,0,2.869483,1,28,76,0,0
-0.1609938,2.169729,67.65613,25,29.60923,0,2.872414,1,27,76,0,0
-0.1152403,2.21231,67.78062,25,29.60923,0,2.87516,1,26,76,0,0
-0.08999477,2.244777,67.9223,25,29.60923,0,2.876199,1,26,76,0,0
-0.04259998,2.2822,68.05536,25,29.60923,0,2.877182,1,25,76,0,0
0.01023924,2.301401,68.19186,25,29.60923,0,2.876437,1,25,76,0,0
0.04768112,2.3277,68.3316,25,29.60923,0,2.876638,1,24,76,0,0
0.08641554,2.372292,68.4622,25,29.60923,0,2.876831,1,24,76,0,0
0.1272977,2.400707,68.5911,25,29.60923,0,2.876358,1,23,76,0,0
0.1732454,2.442945,68.72958,25,29.60923,0,2.876043,1,25,76,0,0
0.2103714,2.498603,68.8755,25,29.60923,0,2.875161,1,25,76,0,0
0.2305897,2.543912,69.01598,25,29.60923,0,2.873741,1,24,76,0,0
0.2702419,2.563683,69.14186,25,29.60923,0,2.872466,1,25,76,0,0
0.3026061,2.56902,69.27664,25,29.60923,0,2.86451,1,26,76,0,0
0.3425556,2.568911,69.41629,25,29.60923,0,2.860857,1,27,76,0,0
0.3515325,2.576516,69.55202,25,29.60923,0,2.86003,1,28,76,0,0
0.3647543,2.560248,69.68364,25,29.60923,0,2.85508,1,28,76,0,0
0.3655797,2.555507,69.83252,25,29.60923,0,2.851102,1,30,76,0,0
0.3674265,2.551894,69.96145,25,29.64935,0,2.846394,1,31,76,0,0
0.3711726,2.567017,70.10096,25,29.79146,0,2.844226,1,31,76,0,0
0.3690211,2.601513,70.21414,26,29.88823,0,2.841002,1,31,76,0,0
0.3711034,2.687316,70.35366,26,30.04396,0,2.823212,1,31,76,0,0
0.3771301,2.741938,70.48434,27,30.18074,0,2.817196,1,32,76,0,0
0.3706205,2.808851,70.63248,27,30.3173,0,2.810154,1,33,76,0,0
0.3537806,2.841358,70.76742,27,30.45822,0,2.804007,1,34,76,0,0
0.3319307,2.883023,70.90745,28,30.59807,0,2.795949,1,34,76,0,0
0.3309682,2.913655,71.03889,28,30.72677,0,2.78787,1,34,76,0,0
0.3101912,2.960784,71.17018,29,30.85639,0,2.778842,1,31,76,0,0
0.2883997,3.005832,71.30029,29,30.99439,0,2.758623,1,31,76,0,0
0.2702748,3.071221,71.41624,30,31.10801,0,2.751592,1,30,76,0,0
0.2559435,3.121087,71.52521,30,31.20659,0,2.741655,1,33,76,0,0
0.2507641,3.145093,71.66,31,31.34734,0,2.735797,1,34,76,0,0
0.2571231,3.163743,71.7942,31,31.48237,0,2.724922,1,35,76,0,0
0.2529802,3.196225,71.93137,31,31.61936,0,2.713657,1,37,76,0,0
0.2534406,3.202859,72.05755,31,31.74465,0,2.705199,1,39,76,0,0
0.2492612,3.23137,72.19356,31,31.89075,0,2.693109,1,41,76,0,0
0.2159045,3.302184,72.33659,31,32.02554,0,2.680592,1,43,76,0,0
0.1914932,3.365592,72.46968,31,32.16399,0,2.667679,1,46,76,0,0
0.1866661,3.400436,72.59509,32,32.28925,0,2.65816,1,45,76,0,0
0.1805066,3.422482,72.70036,32,32.38117,0,2.648772,1,47,76,0,0
0.1750486,3.443134,72.84083,32,32.5317,0,2.617471,1,50,76,0,0
0.1751357,3.47186,72.97728,32,32.66721,0,2.602877,1,56,76,0,0
0.1636444,3.493016,73.11658,33,32.80511,0,2.592394,1,57,76,0,0
0.13966,3.548626,73.25657,34,32.94117,0,2.57718,1,59,76,0,0
0.1080406,3.60606,73.39888,34,33.0842,0,2.561878,1,61,76,0,0
0.1027468,3.650515,73.50216,34,33.18397,0,2.550451,1,61,76,0,0
0.1006145,3.662355,73.63605,34,33.32359,0,2.534113,1,61,76,0,0
0.1173071,3.674672,73.77179,34,33.45622,0,2.522782,1,61,76,0,0
0.1406308,3.699017,73.90151,34,33.59242,0,2.504082,1,62,76,0,0
0.142607,3.721976,74.00748,34,33.68505,0,2.486569,1,62,76,0,0
0.1494171,3.733708,74.14716,34,33.83189,0,2.475144,1,62,76,0,0
0.1559594,3.757527,74.29227,34,33.97831,0,2.456757,1,62,76,0,0
0.1438926,3.785214,74.43242,34,34.11618,0,2.438241,1,64,76,0,0
0.09671649,3.856163,74.56879,34,34.25134,0,2.418065,1,63,76,0,0
0.07044365,3.901444,74.70473,34,34.39244,0,2.405748,1,65,76,0,0
0.04785416,3.930273,74.83724,34,34.52972,0,2.393046,1,64,76,0,0
0.03306218,3.937169,74.9767,35,34.66464,0,2.366136,1,63,76,0,0
0.01998997,3.938154,75.10903,35,34.79594,0,2.352972,1,62,76,0,0
0.005878305,3.943383,75.2115,36,34.90114,0,2.33785,1,60,76,0,0
-0.006010469,3.932255,75.35014,36,35.03797,0,2.315143,1,64,76,0,0
-0.04129038,3.92489,75.48666,41,35.17363,0,2.293391,1,63,76,1,0
-0.07885682,3.933055,75.62762,41,35.31473,0,2.271231,1,62,76,1,0
-0.1366287,3.960212,75.77402,46,35.4509,0,2.2551,1,65,76,1,0
-0.163546,3.977699,75.90952,51,35.59853,0,2.232277,1,64,76,1,0
-0.1878882,3.989332,76.04723,56,35.73819,0,2.219334,1,65,76,1,0
-0.1938948,3.995445,76.19389,56,35.8788,0,2.194618,1,65,76,1,0
-0.1991146,4.003515,76.32919,56,36.02221,0,2.123596,1,68,76,1,0
-0.2047747,4.006545,76.42951,61,36.11544,0,2.109758,1,67,76,1,0
-0.2256733,4.017784,76.56421,61,36.25496,0,2.089909,1,69,76,1,0
-0.256507,4.047041,76.6935,61,36.38368,0,2.075664,1,68,76,1,0
-0.2910725,4.098205,76.83334,61,36.51786,0,2.061054,1,71,76,1,0
-0.2958178,4.151377,76.98949,61,36.66298,0,2.034513,1,72,76,1,0
-0.2919119,4.180054,77.11959,61,36.81213,0,2.020126,1,71,76,1,0
-0.2594904,4.227832,77.25677,66,36.93991,0,1.999251,1,71,76,1,0
-0.2313433,4.259235,77.38928,66,37.08123,0,1.97802,1,70,76,1,0
-0.2110576,4.291183,77.53269,66,37.21435,0,1.95662,1,73,76,1,0
-0.2180318,4.30944,77.6408,66,37.32465,0,1.942909,1,73,76,1,0
-0.217045,4.322824,77.78164,66,37.46872,0,1.911992,1,74,76,1,0
-0.2447838,4.318264,77.92191,66,37.60865,0,1.898102,1,77,76,1,0
-0.2683046,4.330095,78.05417,71,37.74283,0,1.876776,1,77,76,1,0
-0.2903472,4.322766,78.19554,76,37.87624,0,1.855396,1,74,76,1,0
-0.2993395,4.288508,78.33602,81,38.02506,0,1.832839,1,74,76,1,0
-0.3208358,4.255292,78.46706,81,38.15905,0,1.818366,1,73,76,1,0
-0.3755538,4.189362,78.59955,86,38.29157,0,1.788823,1,72,76,1,0
-0.4084731,4.162637,78.74068,86,38.42604,0,1.774055,1,72,76,1,0
-0.4274659,4.144187,78.87808,86,38.56955,0,1.760288,1,73,76,1,0
-0.4923667,4.109635,79.01766,86,38.70485,0,1.738344,1,71,76,1,0
-0.5651401,4.098221,79.14902,86,38.83682,0,1.71558,1,71,76,1,0
