position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance
-1.039517,2.07488,43.59429,11,14.53999,0,2.129478
-1.044929,2.074374,43.72111,12,14.65578,0,2.133624
-1.043688,2.073248,43.8302,12,14.77533,0,2.136406
-1.049238,2.072701,43.94107,12,14.88728,0,2.138821
-1.058926,2.068295,44.04638,12,14.99282,0,2.143136
-1.061689,2.063926,44.16058,12,15.10267,0,2.145092
-1.066342,2.059068,44.26439,12,15.21086,0,2.150291
-1.082833,2.06342,44.38564,12,15.3201,0,2.152776
-1.109843,2.059206,44.50821,12,15.44254,0,2.157468
-1.146475,2.058025,44.62715,12,15.56546,0,2.160724
-1.200559,2.054203,44.74219,12,15.68083,0,2.164146
-1.28297,2.066218,44.89425,12,15.83559,0,2.169224
-1.385408,2.102556,45.00491,12,15.94418,0,2.171666
-1.426393,2.108566,45.15189,13,16.09661,0,2.176373
-1.491323,2.107971,45.26619,13,16.20321,0,2.180246
-1.506554,2.104495,45.38737,13,16.32104,0,2.181781
-1.550829,2.103801,45.49792,13,16.44362,0,2.151222
-1.559022,2.100318,45.60011,14,16.54146,0,2.156204
-1.560441,2.09045,45.70535,14,16.65063,0,2.160303
-1.544012,2.057855,45.85585,14,16.8004,0,2.166269
-1.536254,2.022322,45.95848,14,16.90235,0,2.171092
-1.530997,1.978487,46.06986,14,17.01134,0,2.176168
-1.528124,1.943675,46.17835,15,17.12097,0,2.178675
-1.53507,1.8542,46.29888,15,17.235,0,2.18335
-1.539336,1.778864,46.41055,15,17.34661,0,2.190083
-1.542176,1.749967,46.52086,15,17.4655,0,2.191477
-1.564769,1.726184,46.62312,15,17.57095,0,2.194462
-1.610532,1.706556,46.72958,15,17.67313,0,2.200252
-1.644251,1.681519,46.84444,15,17.78678,0,2.201394
-1.717317,1.678768,46.98104,15,17.93511,0,2.207426
-1.719924,1.679469,47.17521,15,18.12909,0,2.207426
-1.83051,1.698774,47.35746,15,18.30808,0,2.224015
-1.878053,1.69148,47.50073,20,18.45104,0,2.230215
-1.901665,1.673053,47.64932,25,18.59532,0,2.236182
-1.904948,1.622326,47.75926,25,18.7016,0,2.240902
-1.918497,1.581217,47.87094,30,18.81126,0,2.246531
-1.939104,1.550595,47.98749,30,18.92633,0,2.251473
-1.960759,1.446357,48.10627,30,19.04195,0,2.258481
-1.958312,1.345144,48.25642,30,19.20067,0,2.263819
-1.941596,1.242508,48.39531,35,19.34947,0,2.271385
-1.928112,1.223708,48.53794,35,19.4877,0,2.284925
-1.919361,1.187458,48.64524,35,19.58323,0,2.299678
-1.927551,1.147044,48.75447,35,19.69678,0,2.310814
-1.929316,1.13573,48.91242,40,19.84849,0,2.32759
-1.928351,1.135601,49.06248,45,20.00697,0,2.343061
-1.931711,1.136987,49.16758,45,20.11306,0,2.359227
-1.936475,1.138163,49.27602,50,20.21533,0,2.362996
-1.959802,1.158799,49.41687,55,20.36215,0,2.380553
-1.975603,1.177267,49.5227,55,20.46381,0,2.38968
-2.00471,1.204068,49.62391,60,20.57258,0,2.400603
-2.074739,1.295119,49.7799,65,20.71678,0,2.420556
-2.125575,1.40042,49.89584,70,20.83295,0,2.431099
-2.140678,1.427413,50.00006,70,20.9421,0,2.435791
-2.153977,1.459079,50.10641,70,21.0484,0,2.450746
-2.16141,1.520008,50.21494,70,21.15525,0,2.459198
-2.149366,1.541982,50.36064,70,21.30915,0,2.472207
-2.120005,1.580717,50.4627,70,21.40358,0,2.483586
-2.083652,1.641328,50.56836,70,21.50984,0,2.490545
-2.04245,1.688668,50.72515,70,21.66256,0,2.502082
-2.003881,1.736554,50.842,70,21.78269,0,2.509394
-1.98254,1.772609,50.94522,70,21.89265,0,2.513339
-1.955443,1.847452,51.08036,70,22.03559,0,2.527226
-1.925497,1.931039,51.19473,70,22.09102,0,2.534788
-1.884873,2.042503,51.30584,70,22.20724,0,2.542128
-1.845986,2.094737,51.40611,75,22.31427,0,2.54887
-1.799706,2.14676,51.51841,75,22.41916,0,2.555303
-1.769261,2.174109,51.62458,75,22.52028,0,2.559469
-1.746364,2.192961,51.7402,75,22.6444,0,2.562601
-1.735081,2.193413,51.84349,75,22.74484,0,2.564408
-1.735774,2.20366,51.94423,75,22.85333,0,2.56575
-1.729259,2.204708,52.04456,75,22.95087,0,2.566735
-1.723546,2.206912,52.20153,75,23.10723,0,2.568081
-1.723205,2.207937,52.35501,80,23.2564,0,2.569371
-1.726649,2.211373,52.46331,85,23.36683,0,2.566116
-1.730036,2.2169,52.57693,90,23.47679,0,2.566756
-1.741103,2.234993,52.69254,90,23.59371,0,2.570342
-1.751985,2.247483,52.81374,90,23.71581,0,2.573361
-1.753699,2.256952,52.92351,90,23.82446,0,2.576334
-1.75444,2.272572,53.02796,90,23.93759,0,2.580506
-1.755785,2.284614,53.13155,90,24.03337,0,2.584212
-1.754686,2.288301,53.24317,90,24.14487,0,2.587746
-1.757112,2.293935,53.38935,90,24.29759,0,2.590112
-1.751713,2.299617,53.50882,90,24.40106,0,2.597672
-1.751089,2.299256,53.61122,95,24.52227,0,2.598828
-1.7471,2.302493,53.75236,95,24.65736,0,2.602348
-1.748675,2.306007,53.86522,100,24.75939,0,2.606715
-1.753448,2.311438,53.9698,100,24.87663,0,2.610962
-1.757018,2.317424,54.11234,100,25.02411,0,2.615805
-1.764164,2.325259,54.22272,100,25.11634,0,2.621903
-1.767088,2.332136,54.33396,100,25.23798,0,2.626516
-1.780216,2.337586,54.47897,100,25.38861,0,2.632018
-1.803534,2.337686,54.5856,100,25.48531,0,2.635802
-1.824453,2.334584,54.6879,100,25.59373,0,2.637023
-1.85548,2.329749,54.79152,100,25.70003,0,2.643328
-1.914335,2.325979,54.89412,100,25.80307,0,2.646554
-1.976531,2.307541,55.03227,100,25.939,0,2.651885
-2.065358,2.268637,55.17747,100,26.08111,0,2.657861
-2.14737,2.237415,55.28373,100,26.18428,0,2.659808
-2.207722,2.213717,55.38647,100,26.29093,0,2.66218
-2.252495,2.202519,55.48875,100,26.39017,0,2.666143
-2.329654,2.19611,55.59809,100,26.50012,0,2.666429
-2.365944,2.200883,55.70351,100,26.60855,0,2.669066
-2.43516,2.222405,55.8149,100,26.71421,0,2.67221
-2.474566,2.229446,55.91732,100,26.82334,0,2.673205
-2.507625,2.236077,56.05844,100,26.96612,0,2.675391
-2.525764,2.233707,56.15994,100,27.06224,0,2.676839
-2.560556,2.232157,56.3618,100,27.2724,0,2.688221
-2.563566,2.230167,56.46858,100,27.37447,0,2.688221
-2.560453,2.224306,56.58427,100,27.47889,0,2.693421
-2.546275,2.223962,56.73569,105,27.63748,0,2.696289
-2.545362,2.221263,56.8391,110,27.74373,0,2.699204
-2.548358,2.215421,56.94196,110,27.84793,0,2.704446
-2.54696,2.199469,57.04831,110,27.95106,0,2.707398
-2.542227,2.181114,57.15934,110,28.05554,0,2.712864
-2.537845,2.162678,57.26279,110,28.16957,0,2.715248
-2.53323,2.112278,57.38984,110,28.28211,0,2.7213
-2.534157,2.072453,57.49498,110,28.40229,0,2.724595
-2.540822,1.961498,57.60347,110,28.50321,0,2.731351
-2.543,1.933249,57.70698,110,28.6116,0,2.733148
-2.528208,1.836437,57.81132,110,28.71917,0,2.73645
-2.50954,1.759804,57.91677,110,28.81759,0,2.74011
-2.461026,1.625989,58.02679,110,28.9243,0,2.745652
-2.439155,1.560265,58.14551,110,29.04118,0,2.749804
-2.453378,1.514637,58.25692,111,29.16252,0,2.754173
-2.468245,1.466254,58.36276,111,29.26495,0,2.760343
-2.476098,1.441564,58.50249,111,29.41563,0,2.761936
-2.511185,1.400826,58.65006,111,29.55729,0,2.769417
-2.532459,1.374787,58.75065,111,29.65646,0,2.773866
-2.557099,1.351902,58.85695,111,29.75633,0,2.778239
-2.589961,1.315402,58.97616,111,29.87127,0,2.784902
-2.59328,1.306235,59.07647,111,29.9807,0,2.786551
-2.604046,1.262777,59.18452,111,30.08558,0,2.793398
-2.611321,1.212843,59.33573,111,30.23866,0,2.798289
-2.60599,1.156839,59.446,111,30.35108,0,2.80548
-2.59969,1.106503,59.55539,111,30.45742,0,2.810438
-2.597368,1.093569,59.66134,111,30.56808,0,2.814531
-2.600735,1.098695,59.77091,111,30.67042,0,2.822384
-2.599644,1.0999,59.87745,111,30.78083,0,2.824382
-2.599544,1.107869,59.98375,111,30.88609,0,2.831158
-2.595803,1.132206,60.12703,111,31.03452,0,2.837722
-2.568635,1.14948,60.23131,111,31.1356,0,2.841612
-2.546831,1.167409,60.34081,111,31.24221,0,2.848125
-2.533032,1.175536,60.44631,111,31.35502,0,2.852939
-2.517458,1.180984,60.54845,111,31.45312,0,2.85766
-2.471744,1.199607,60.66863,111,31.56335,0,2.864408
-2.461238,1.20254,60.77203,111,31.67909,0,2.866346
-2.458722,1.21385,60.87372,111,31.78094,0,2.871132
-2.451302,1.220397,60.98285,111,31.8784,0,2.877902
-2.435524,1.224557,61.08778,111,31.99476,0,2.882405
-2.424383,1.233433,61.19073,111,32.09655,0,2.884338
-2.431426,1.24213,61.29777,111,32.19739,0,2.891387
-2.428709,1.244048,61.40003,111,32.2489,0,2.896168
-2.419303,1.236108,61.51527,111,32.35854,0,2.900208
-2.418366,1.233175,61.62366,111,32.46738,0,2.907159
-2.412827,1.232659,61.72404,111,32.5788,0,2.91004
-2.412233,1.248125,61.83018,111,32.67974,0,2.914135
-2.413643,1.266944,61.94192,112,32.78468,0,2.920932
-2.407112,1.328247,62.08945,112,32.93827,0,2.927883
-2.402078,1.351864,62.19209,113,33.04483,0,2.932949
-2.389795,1.383864,62.29953,113,33.14182,0,2.937671
-2.391754,1.408984,62.4089,113,33.25086,0,2.939611
-2.396437,1.419447,62.5139,114,33.36382,0,2.946728
-2.396454,1.429181,62.65222,114,33.50767,0,2.951838
-2.399356,1.424824,62.7593,115,33.60012,0,2.958794
-2.397035,1.423709,62.86353,115,33.71436,0,2.963801
-2.406774,1.419429,62.97421,115,33.82073,0,2.966269
-2.415119,1.406822,63.12255,115,33.97268,0,2.980899
-2.425323,1.396168,63.30237,116,34.14532,0,2.988589
-2.452662,1.386877,63.45369,116,34.30181,0,2.976947
-2.490084,1.388988,63.55775,116,34.40004,0,2.984315
-2.51222,1.39398,63.65966,116,34.51258,0,2.986465
-2.532742,1.413793,63.76449,116,34.61464,0,2.992384
-2.586155,1.430782,63.87524,116,34.71901,0,2.997045
-2.690125,1.493328,63.98052,116,34.83043,0,3.001851
-2.739864,1.518583,64.09544,116,34.94019,0,3.00393
-2.821421,1.558994,64.20129,116,35.04177,0,3.005554
-2.837625,1.565438,64.31534,116,35.16047,0,3.005554
-2.901194,1.585868,64.41924,116,35.26472,0,3.005554
-3.003656,1.581518,64.52796,116,35.37048,0,3.017169
-3.05817,1.560112,64.63809,116,35.48517,0,3.019871
-3.105483,1.544458,64.78103,116,35.63576,0,3.022272
-3.164071,1.524068,64.89013,116,35.73512,0,3.025896
-3.191023,1.521632,65.01749,116,35.85744,0,3.029071
-3.210737,1.526095,65.12166,116,35.97231,0,3.029825
-3.23692,1.529434,65.2287,116,36.07883,0,3.034569
-3.248468,1.535398,65.33731,116,36.18929,0,3.037493
-3.255414,1.550962,65.4416,116,36.28751,0,3.040746
-3.261481,1.569921,65.54554,116,36.39297,0,3.047661
-3.264874,1.575913,65.64902,116,36.50269,0,3.049635
-3.26971,1.59212,65.79218,116,36.64024,0,3.05706
-3.286936,1.609931,65.90949,116,36.7461,0,3.06627
-3.289914,1.609179,66.01695,116,36.86911,0,3.06929
-3.294104,1.603501,66.11774,116,36.9651,0,3.073142
-3.288176,1.605062,66.26643,116,37.115,0,3.083166
-3.276558,1.611509,66.41384,116,37.26451,0,3.087915
-3.273071,1.61959,66.55531,116,37.40808,0,3.094896
-3.265721,1.625084,66.66354,116,37.5076,0,3.096387
-3.260814,1.636289,66.76439,116,37.61788,0,3.105679
-3.260209,1.638566,66.88276,116,37.72869,0,3.109104
-3.252687,1.645027,67.02158,116,37.72869,0,3.093185
-3.238469,1.652602,67.12975,116,37.72869,0,3.098776
-3.225907,1.653314,67.23257,116,37.72869,0,3.102885
-3.199005,1.649148,67.336,116,37.72869,0,3.10989
-3.207082,1.664372,67.44066,116,37.72869,0,3.114943
-3.210372,1.680858,67.54961,116,37.72869,0,3.120211
-3.220193,1.716025,67.65112,116,37.72869,0,3.125036
-3.225669,1.737093,67.75688,116,37.72869,0,3.128995
-3.241179,1.786207,67.90973,116,37.72869,0,3.13675
-3.261538,1.826376,68.02202,116,37.72869,0,3.143311
-3.269219,1.853925,68.16489,116,37.72869,0,3.149036
-3.277254,1.899763,68.31522,116,37.72869,0,3.159379
-3.284662,1.949561,68.46792,116,37.72869,0,3.166598
-3.289662,1.98464,68.57921,116,37.72869,0,3.168409
-3.26283,2.055306,68.68916,116,37.72869,0,3.175743
-3.244925,2.09153,68.80601,116,37.72869,0,3.180764
-3.226209,2.140249,68.95235,116,37.72869,0,3.188014
-3.216631,2.169227,69.06381,116,37.72869,0,3.191762
-3.22036,2.191977,69.21774,116,37.83109,0,3.20239
-3.232192,2.196193,69.32748,116,37.94001,0,3.204448
-3.245038,2.200499,69.42773,116,38.04209,0,3.211771
-3.261721,2.1968,69.52982,116,38.14388,0,3.215035
-3.28873,2.173439,69.65519,116,38.24976,0,3.2216
-3.3004,2.164265,69.78094,117,38.37871,0,3.225187
-3.310427,2.162047,69.8829,118,38.49289,0,3.226372
-3.320086,2.160443,69.99463,118,38.60073,0,3.234239
-3.323494,2.167954,70.10522,119,38.7133,0,3.240499
-3.325054,2.192491,70.21019,119,38.8206,0,3.249085
-3.321215,2.208144,70.32754,119,38.93764,0,3.25162
-3.313294,2.216465,70.42815,120,39.04396,0,3.237023
-3.304596,2.221084,70.58241,120,39.19215,0,3.248416
-3.293726,2.216853,70.69135,120,39.30397,0,3.253145
-3.283947,2.218556,70.79346,121,39.40293,0,3.259048
-3.27709,2.220401,70.90919,121,39.51924,0,3.263568
-3.266061,2.219166,71.01402,122,39.62697,0,3.2696
-3.255129,2.217457,71.11503,122,39.73108,0,3.275435
-3.24509,2.21825,71.21863,122,39.83091,0,3.277798
-3.224685,2.213369,71.33492,123,39.94215,0,3.289589
-3.217031,2.209988,71.44097,123,40.05738,0,3.294267
-3.208239,2.204344,71.54527,124,40.16336,0,3.300335
-3.195581,2.201555,71.65516,124,40.26501,0,3.305948
-3.18494,2.198652,71.80572,124,40.41905,0,3.314297
-3.169253,2.195365,71.95166,124,40.56839,0,3.322837
-3.160607,2.192085,72.06725,125,40.68177,0,3.328919
-3.152395,2.190098,72.17926,125,40.78893,0,3.333922
-3.139754,2.186128,72.28851,125,40.89859,0,3.340061
-3.133934,2.185106,72.39362,125,40.89859,0,3.346256
-3.124437,2.193973,72.50365,125,40.89859,0,3.354615
-3.119131,2.20605,72.65469,125,40.89859,0,3.363246
-3.118259,2.213162,72.7681,125,40.89859,0,3.369328
-3.11985,2.226461,72.87671,125,40.89859,0,3.374351
-3.128614,2.269065,72.99127,125,40.95359,0,3.382606
-3.130766,2.299904,73.10149,125,41.06703,0,3.388715
-3.128711,2.327106,73.2477,126,41.22287,0,3.39744
-3.121858,2.346954,73.35172,126,41.32125,0,3.401221
-3.11833,2.350518,73.45509,126,41.4292,0,3.401221
-3.105659,2.355291,73.55948,126,41.52576,0,3.415192
-3.092223,2.356506,73.67149,126,41.63776,0,3.421322
-3.065663,2.35749,73.77748,127,41.74895,0,3.427476
-3.043537,2.361986,73.87923,127,41.85364,0,3.436047
-3.01764,2.362116,73.98562,127,41.94947,0,3.408648
-3.00244,2.363829,74.13332,127,42.10747,0,3.41362
-2.977812,2.359773,74.24085,128,42.20988,0,3.419836
-2.964156,2.358975,74.34921,128,42.31963,0,3.428887
-2.940627,2.358334,74.46447,128,42.43232,0,3.437808
-2.930261,2.358075,74.57433,128,42.54431,0,3.440346
-2.921149,2.355289,74.67561,128,42.64822,0,3.44668
-2.911252,2.352889,74.7781,128,42.74784,0,3.453304
-2.908269,2.350097,74.87955,129,42.84781,0,3.458586
-2.921748,2.33839,74.98264,129,42.95815,0,3.469247
-2.918769,2.335255,75.09914,129,43.06195,0,3.474692
-2.915899,2.338847,75.22437,129,43.17701,0,3.483685
-2.915487,2.347403,75.36998,129,43.3429,0,3.490422
-2.92033,2.35722,75.47855,129,43.44413,0,3.499597
-2.92514,2.363479,75.57932,129,43.55165,0,3.502527
-2.92257,2.373647,75.67958,129,43.64938,0,3.50895
-2.923867,2.384114,75.7818,129,43.74992,0,3.515562
-2.927611,2.394235,75.91818,129,43.89973,0,3.52474
-2.9515,2.397193,76.04174,129,44.00096,0,3.533602
-2.964287,2.3904,76.15488,129,44.12264,0,3.539963
-2.972304,2.379863,76.25631,129,44.22943,0,3.546405
-2.991325,2.337618,76.40401,129,44.37619,0,3.558074
-3.002016,2.309399,76.50512,129,44.47796,0,3.560552
-3.013785,2.260444,76.60925,129,44.57833,0,3.567007
-3.023179,2.111113,76.77154,129,44.73787,0,3.576267
-3.018574,2.05983,76.88102,129,44.85422,0,3.582864
-3.019754,1.948804,76.9846,129,44.95238,0,3.592025
-3.029659,1.87155,77.09499,129,45.06075,0,3.597332
-3.033281,1.816038,77.19783,129,45.16608,0,3.604334
-3.052059,1.744071,77.30316,129,45.27118,0,3.611051
-3.080269,1.671781,77.41451,129,45.37655,0,3.62839
-3.116276,1.579967,77.55558,129,45.53332,0,3.636081
-3.158217,1.516293,77.71403,129,45.67639,0,3.645451
-3.195532,1.475354,77.82442,129,45.79218,0,3.651791
-3.239724,1.420725,77.92587,129,45.89567,0,3.662406
-3.257582,1.407503,78.03188,129,46.00323,0,3.669337
-3.273616,1.392165,78.17622,129,46.15106,0,3.675794
-3.293907,1.381578,78.31503,129,46.29676,0,3.685535
-3.296515,1.343699,78.46943,129,46.43495,0,3.697314
-3.288906,1.334145,78.57855,129,46.54826,0,3.701487
-3.276645,1.327122,78.68681,129,46.65352,0,3.710862
-3.273603,1.322253,78.83256,130,46.80658,0,3.720079
-3.276502,1.314509,78.9437,130,46.90794,0,3.725236
-3.278617,1.309442,79.09397,131,47.06369,0,3.735589
-3.274966,1.303094,79.20426,131,47.16917,0,3.740876
-3.271101,1.302321,79.31319,131,47.28081,0,3.747336
-3.269912,1.302618,79.4342,132,47.3955,0,3.756639
-3.268249,1.303357,79.53877,132,47.51381,0,3.759346
-3.260617,1.30329,79.64841,132,47.61653,0,3.768566
-3.25591,1.303306,79.75339,132,47.72198,0,3.775138
-3.2419,1.302934,79.85696,132,47.83474,0,3.781762
-3.242462,1.311388,79.96181,132,47.93203,0,3.788344
-3.237081,1.317997,80.07224,132,48.03817,0,3.797948
-3.234762,1.320384,80.18834,132,48.15322,0,3.803306
-3.22902,1.327711,80.29283,132,48.26329,0,3.807344
-3.224669,1.341812,80.39458,133,48.36061,0,3.816236
-3.207839,1.364668,80.49615,133,48.46972,0,3.821656
-3.19439,1.376091,80.59701,133,48.56862,0,3.82551
-3.176718,1.388907,80.71052,133,48.67237,0,3.834861
-3.162574,1.401475,80.81649,133,48.78968,0,3.840317
-3.154648,1.41691,81.01804,133,48.98565,0,3.834595
-3.151971,1.421178,81.13303,133,49.09328,0,3.843897
-3.132532,1.417141,81.24034,133,49.20847,0,3.85044
-3.131054,1.415659,81.34173,133,49.31175,0,3.855816
-3.135308,1.413341,81.45281,133,49.42202,0,3.862605
-3.137562,1.406721,81.5535,133,49.52485,0,3.869306
-3.145348,1.395017,81.69812,134,49.66729,0,3.87881
-3.151109,1.385465,81.84091,135,49.81737,0,3.888282
-3.14443,1.376436,81.94936,135,49.9138,0,3.895026
-3.148771,1.372631,82.05818,136,50.03474,0,3.900427
-3.142771,1.365702,82.19791,136,50.17805,0,3.909649
-3.144313,1.364695,82.30624,136,50.27385,0,3.916737
-3.141261,1.363887,82.41265,137,50.38477,0,3.92338
-3.140674,1.365498,82.5153,137,50.48781,0,3.92951
-3.140581,1.383367,82.62553,137,50.58896,0,3.938757
-3.14344,1.391157,82.72606,138,50.70263,0,3.941565
-3.149676,1.406035,82.82996,138,50.80433,0,3.948498
-3.155696,1.454551,82.95226,138,50.91325,0,3.958893
-3.169426,1.535583,83.10423,138,51.07407,0,3.968444
-3.171366,1.597249,83.24433,138,51.22004,0,3.978018
-3.157709,1.704934,83.39355,138,51.36386,0,3.987564
-3.154816,1.72515,83.49612,138,51.46766,0,3.993995
-3.151658,1.758451,83.63457,138,51.61604,0,3.999455
-3.144796,1.779953,83.7885,138,51.75183,0,4.010407
-3.139154,1.790886,83.89957,139,51.86678,0,4.015605
-3.140991,1.793407,84.00038,139,51.97069,0,4.022308
-3.13911,1.794427,84.10484,140,52.08121,0,4.028439
-3.135364,1.799932,84.20847,140,52.18167,0,4.037891
-3.134888,1.802495,84.31345,140,52.2854,0,4.040067
-3.136196,1.805483,84.41376,141,52.38483,0,4.015872
-3.136817,1.810432,84.56235,141,52.53017,0,4.028548
-3.136988,1.810943,84.66859,141,52.64109,0,4.031068
-3.124336,1.817541,84.78011,141,52.74491,0,4.037019
-3.129314,1.819389,84.92469,141,52.90001,0,4.046428
-3.143153,1.83131,85.0275,141,52.99788,0,4.051522
-3.151571,1.841435,85.13023,141,53.10263,0,4.058315
-3.168947,1.871354,85.24155,141,53.20819,0,4.065404
-3.189847,1.895966,85.38149,141,53.35739,0,4.074847
-3.287574,1.979857,85.52338,141,53.50046,0,4.084508
-3.371666,2.105142,85.63538,141,53.59962,0,4.094443
-3.409833,2.148574,85.75359,141,53.72252,0,4.101233
-3.464653,2.228195,85.89539,141,53.86995,0,4.111023
-3.53443,2.295102,86.03996,141,54.01686,0,4.120757
-3.56846,2.329252,86.14237,141,54.11132,0,4.126822
-3.631996,2.36947,86.28523,141,54.26249,0,4.137632
-3.688582,2.394072,86.43256,141,54.40514,0,4.14327
-3.722641,2.39686,86.58211,141,54.546,0,4.15742
-3.771909,2.41871,86.70959,141,54.6632,0,4.163154
-3.774794,2.421315,86.81081,141,54.78366,0,4.169919
-3.810732,2.480841,86.96985,141,54.94064,0,4.182999
-3.821304,2.49265,87.07891,141,55.0426,0,4.190298
-3.829875,2.499064,87.2234,142,55.19434,0,4.19824
-3.828863,2.504634,87.32684,142,55.29917,0,4.19824
-3.832025,2.521793,87.43601,142,55.3979,0,4.19824
-3.82445,2.528582,87.55108,142,55.51352,0,4.220414
-3.815326,2.529132,87.6524,143,55.62536,0,4.228251
-3.809066,2.530126,87.79492,143,55.76657,0,4.235604
-3.843186,2.538832,87.90103,143,55.86478,0,4.226448
-3.842895,2.536624,88.00348,144,55.97638,0,4.229536
-3.831143,2.535868,88.14891,144,56.12012,0,4.244024
-3.817246,2.536446,88.25933,144,56.22374,0,4.249999
-3.827047,2.538012,88.40448,144,56.37607,0,4.261509
-3.831267,2.514852,88.50574,144,56.47723,0,4.272431
-3.834787,2.500433,88.61014,144,56.58454,0,4.275585
-3.832557,2.471014,88.71877,144,56.69059,0,4.282636
-3.834761,2.436854,88.82409,144,56.79501,0,4.288214
-3.825717,2.348474,88.93258,144,56.90068,0,4.296123
-3.776476,2.213401,89.04143,144,57.01209,0,4.305979
-3.731343,2.099763,89.18661,144,57.15816,0,4.313399
-3.720855,2.02581,89.32577,144,57.30526,0,4.32299
-3.717694,1.939233,89.42723,144,57.39931,0,4.333563
-3.723343,1.890281,89.53333,144,57.50435,0,4.340642
