position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance,activeScreen,coin(user),coin(no-user),fever,jump
-0.4844192,0.4007403,22.63465,5,19.89437,0,5.686021,1,48,53,0,0
-0.5232445,0.3925767,22.75537,5,19.99951,0,5.686055,1,48,53,0,0
-0.5408517,0.3849452,22.86436,6,20.12563,0,5.686067,1,48,53,0,0
-0.5143303,0.371722,22.97132,6,20.2317,0,5.686106,1,47,53,0,0
-0.499111,0.3725437,23.07254,6,20.3378,0,5.686031,1,47,53,0,0
-0.4906849,0.3716798,23.20615,6,20.47505,0,5.68608,1,47,53,0,0
-0.4647745,0.3691765,23.33878,7,20.60712,0,5.686079,1,47,53,0,0
-0.4498027,0.3697516,23.44735,7,20.7011,0,5.685972,1,46,53,0,0
-0.4358136,0.3714065,23.58164,7,20.85159,0,5.685365,1,46,53,0,0
-0.4176861,0.3805521,23.72438,8,20.99368,0,5.68344,1,46,53,0,0
-0.4122441,0.4008627,23.86634,8,21.12924,0,5.680639,1,45,53,0,0
-0.3907948,0.4461776,24.01898,8,21.277,0,5.674608,1,49,53,0,0
-0.3731243,0.4984034,24.12612,9,21.37975,0,5.667445,1,51,53,0,0
-0.3666811,0.5360454,24.23504,9,21.49501,0,5.659604,1,50,53,0,0
-0.3516532,0.5882755,24.37183,9,21.63993,0,5.650644,1,50,53,0,0
-0.3421988,0.6140115,24.47498,9,21.73584,0,5.642554,1,50,53,0,0
-0.3266816,0.6468582,24.61839,9,21.8831,0,5.634511,1,51,53,0,0
-0.3053612,0.666831,24.7554,9,22.01646,0,5.625367,1,52,53,0,0
-0.2795173,0.6819271,24.89908,9,22.16551,0,5.615246,1,52,54,0,0
-0.2389711,0.6863815,25.04634,9,22.3077,0,5.597546,1,52,55,0,0
-0.2191022,0.6905906,25.18482,9,22.45236,0,5.577638,1,53,56,0,0
-0.1980678,0.6949067,25.31881,10,22.58347,0,5.568408,1,53,56,0,0
-0.1821742,0.7104623,25.42737,10,22.68023,0,5.557212,1,52,56,0,0
-0.1587479,0.7474522,25.57178,10,22.83853,0,5.537665,1,51,58,0,0
-0.142847,0.7736346,25.70631,11,22.97231,0,5.521731,1,51,59,0,0
-0.1207097,0.8133221,25.84036,11,23.10604,0,5.513334,1,50,60,0,0
-0.1034128,0.8410194,25.9826,12,23.24897,0,5.50727,1,49,60,0,0
-0.08996677,0.8513841,26.09216,12,23.35158,0,5.500077,1,48,60,0,0
-0.0814514,0.8566287,26.19933,12,23.45622,0,5.495482,1,49,61,0,0
-0.05990888,0.8559113,26.33667,13,23.60817,0,5.48884,1,48,61,0,0
-0.0244768,0.8525254,26.437,13,23.69643,0,5.484495,1,48,62,0,0
0.02553722,0.840525,26.57716,14,23.84618,0,5.478736,1,49,62,0,0
0.06260297,0.8338119,26.68135,14,23.93473,0,5.476624,1,48,62,0,0
0.08449707,0.8258401,26.82197,14,24.08866,0,5.469982,1,48,62,0,0
0.09275337,0.8154303,26.96183,15,24.22704,0,5.469472,1,48,61,0,0
0.09494175,0.7968972,27.10174,15,24.36563,0,5.470261,1,46,61,0,0
0.08877835,0.7703386,27.23966,15,24.505,0,5.471183,1,45,61,0,0
0.09221244,0.7475525,27.34505,16,24.60896,0,5.472602,1,43,60,0,0
0.08879997,0.722508,27.48841,16,24.74897,0,5.473992,1,42,60,0,0
0.08937818,0.7058067,27.63668,17,24.89618,0,5.475312,1,43,60,0,0
0.1107523,0.6746907,27.77875,17,25.04239,0,5.476889,1,42,60,0,0
0.1257062,0.6278449,27.92819,17,25.18608,0,5.480923,1,43,60,0,0
0.1331433,0.6008825,28.06339,17,25.33122,0,5.48084,1,43,60,0,0
0.1364733,0.5758758,28.20252,17,25.46883,0,5.482087,1,43,59,0,0
0.1363424,0.5624443,28.34568,18,25.61056,0,5.48341,1,43,60,0,0
0.1381198,0.5471433,28.48222,18,25.74222,0,5.485308,1,42,60,0,0
0.1329069,0.5365487,28.58604,18,25.85393,0,5.489587,1,42,59,0,0
0.1164078,0.5170884,28.72868,19,25.99132,0,5.488833,1,42,59,0,0
0.1148759,0.5069961,28.85855,19,26.12512,0,5.49017,1,42,58,0,0
0.1167333,0.4980782,29.01861,20,26.26994,0,5.493999,1,42,58,0,0
0.1179291,0.4913013,29.12606,20,26.38395,0,5.497148,1,43,58,0,0
0.1329964,0.4864796,29.24587,20,26.49802,0,5.497708,1,44,59,0,0
0.1573815,0.4683001,29.3497,20,26.61451,0,5.498854,1,44,57,0,0
0.170935,0.4626901,29.45912,20,26.71568,0,5.496482,1,44,56,0,0
0.1989421,0.4524288,29.56429,20,26.8224,0,5.459803,1,44,56,0,0
0.2181701,0.4469214,29.71155,21,26.97406,0,5.455553,1,44,60,0,0
0.2254322,0.4488778,29.86389,21,27.11824,0,5.446984,1,44,61,0,0
0.2248463,0.4657698,29.96526,21,27.23189,0,5.442808,1,44,61,0,0
0.2302525,0.4862051,30.11044,21,27.37544,0,5.436237,1,44,61,0,0
0.2429772,0.5047415,30.24945,21,27.5152,0,5.42959,1,44,61,0,0
0.2444153,0.5121431,30.39201,22,27.6527,0,5.424827,1,43,60,0,0
0.2574259,0.5210299,30.5382,22,27.7996,0,5.417108,1,43,60,0,0
0.2669438,0.5178357,30.6809,22,27.94877,0,5.411654,1,43,60,0,0
0.270624,0.5167359,30.82138,22,28.08877,0,5.406246,1,41,62,0,0
0.2725891,0.5287333,31.0055,22,28.2673,0,5.39678,1,42,66,0,0
0.2518449,0.5453987,31.16198,22,28.41393,0,5.392274,1,40,69,0,0
0.2118582,0.5893707,31.30063,22,28.56692,0,5.383232,1,40,70,0,0
0.1741114,0.6355749,31.44264,22,28.70683,0,5.379333,1,40,70,0,0
0.1218045,0.6869314,31.58919,22,28.85314,0,5.373556,1,40,68,0,0
0.06474473,0.7286179,31.72087,22,28.98792,0,5.366877,1,39,68,0,0
0.02768791,0.7502013,31.82655,22,29.08965,0,5.364281,1,40,66,0,0
0.01269913,0.7941915,31.92734,22,29.19309,0,5.359726,1,39,64,0,0
0.007212394,0.8433607,32.06633,22,29.33215,0,5.331383,1,38,64,0,0
-0.0006038157,0.9239753,32.21794,22,29.47492,0,5.325986,1,40,65,0,0
-0.01762472,0.9494784,32.35378,22,29.6223,0,5.320187,1,39,65,0,0
-0.02498678,0.9709247,32.50869,22,29.75908,0,5.316602,1,39,66,0,0
-0.03555325,0.9789252,32.60923,22,29.87037,0,5.312277,1,40,66,0,0
-0.06761207,0.986531,32.75104,22,30.01427,0,5.305823,1,42,66,0,0
-0.1443652,0.9924611,32.89781,22,30.15801,0,5.301177,1,41,66,0,0
-0.165069,0.9923927,32.99918,22,30.26021,0,5.298726,1,40,66,0,0
-0.1719595,1.004784,33.10121,22,30.36435,0,5.296042,1,41,65,0,0
-0.1726877,1.050483,33.20602,22,30.46053,0,5.292375,1,41,65,0,0
-0.1589728,1.080807,33.30844,22,30.56838,0,5.288823,1,42,64,0,0
-0.1144112,1.127644,33.45101,22,30.71692,0,5.283795,1,42,64,0,0
-0.08588938,1.159385,33.59076,22,30.85731,0,5.246825,1,43,66,0,0
-0.05499211,1.180252,33.73061,22,30.99325,0,5.242845,1,43,66,0,0
-0.04022747,1.208529,33.87636,22,31.13419,0,5.241011,1,44,66,0,0
-0.02303424,1.246189,33.98769,23,31.24718,0,5.23916,1,44,65,0,0
-0.02390756,1.280172,34.13266,23,31.39624,0,5.241224,1,45,63,0,0
-0.0237042,1.298203,34.25983,23,31.52841,0,5.247791,1,45,63,0,0
-0.007619014,1.335523,34.38957,24,31.65216,0,5.251012,1,43,63,0,0
0.001244429,1.34625,34.52798,24,31.79196,0,5.257422,1,45,64,0,0
0.005263276,1.352846,34.63268,24,31.89907,0,5.262023,1,46,65,0,0
0.03378622,1.379388,34.77816,24,32.03818,0,5.270698,1,46,66,0,0
0.04655128,1.395673,34.91415,24,32.17536,0,5.286051,1,47,65,0,0
0.0649665,1.402847,35.06426,25,32.32606,0,5.302826,1,46,64,0,0
0.07493357,1.406447,35.16478,25,32.42853,0,5.318313,1,44,64,0,0
0.07983579,1.405347,35.26657,25,32.52271,0,5.336675,1,44,61,0,0
0.09519352,1.403127,35.40042,26,32.67121,0,5.363126,1,43,60,0,0
0.1252989,1.389676,35.54296,26,32.80888,0,5.379377,1,40,61,0,0
0.1548323,1.379919,35.68612,26,32.94994,0,5.393502,1,37,61,0,0
0.2573925,1.275784,35.87954,26,33.14494,0,5.432315,1,38,60,0,0
0.2923412,1.198588,35.98706,26,33.24839,0,5.451494,1,39,60,0,0
0.3255099,1.143605,36.13163,26,33.39705,0,5.478436,1,39,60,0,0
0.3506858,1.091822,36.27586,26,33.53573,0,5.504312,1,36,58,0,0
0.3578517,1.040395,36.41763,27,33.6845,0,5.531707,1,33,54,0,0
0.3721395,0.9929867,36.55153,27,33.82065,0,5.551681,1,33,54,0,0
0.3832509,0.9606266,36.65777,27,33.92451,0,5.581818,1,33,54,0,0
0.3933114,0.9252395,36.79849,27,34.063,0,5.608019,1,34,54,0,0
0.4259502,0.9170268,36.93728,27,34.20538,0,5.645567,1,34,54,0,0
0.4603159,0.9017041,37.03875,28,34.30079,0,5.655929,1,33,54,0,0
0.4720913,0.8942456,37.14382,28,34.39957,0,5.644945,1,32,56,0,0
0.4951732,0.8785854,37.29681,28,34.55458,0,5.660681,1,31,56,0,0
0.5054914,0.8720379,37.41421,29,34.6666,0,5.693549,1,31,56,0,0
0.5055006,0.8664181,37.51488,29,34.77563,0,5.713771,1,30,56,0,0
0.4965698,0.8719429,37.6539,29,34.91919,0,5.706192,1,31,55,0,0
0.4874505,0.8682163,37.80077,30,35.06562,0,5.722744,1,30,54,0,0
0.474811,0.8560597,37.93365,31,35.20475,0,5.746857,1,30,54,0,0
0.4731144,0.8578162,38.03896,31,35.30398,0,5.770373,1,30,54,0,0
0.4811149,0.8653601,38.17379,31,35.44099,0,5.787326,1,30,54,0,0
0.4958547,0.8672352,38.31413,32,35.57871,0,5.810068,1,30,54,0,0
0.5172989,0.8829568,38.4167,32,35.67847,0,5.822776,1,30,54,0,0
0.5320325,0.882156,38.55838,33,35.82312,0,5.823677,1,30,53,0,0
0.5360094,0.8823609,38.66226,33,35.92253,0,5.833352,1,30,53,0,0
0.5337561,0.8907226,38.80379,33,36.06923,0,5.844343,1,29,52,0,0
0.5157172,0.8980982,38.94045,34,36.20346,0,5.860357,1,29,51,0,0
0.4931587,0.9005767,39.04171,34,36.30375,0,5.882479,1,28,50,0,0
0.4795169,0.9005304,39.18678,35,36.45165,0,5.89455,1,28,48,0,0
0.476072,0.901681,39.2986,35,36.5613,0,5.917597,1,27,48,0,0
0.4762509,0.9316651,39.43501,36,36.70248,0,5.934988,1,28,49,0,0
