position.x,position.z,time,score
-0.4001099,0.05233536,5.081985,0
-0.3933803,0.04898416,5.241226,0
-0.3680552,0.04952558,5.364593,0
-0.3601928,0.05136008,5.4778,1
-0.361376,0.06093261,5.592342,1
-0.3642558,0.0648609,5.711087,2
-0.3609123,0.06604642,5.82282,2
-0.3614326,0.0710298,5.943987,3
-0.3587914,0.07674684,6.058277,3
-0.3567274,0.08316415,6.160762,3
-0.3533487,0.08623619,6.277323,4
-0.3615761,0.09890922,6.388452,4
-0.3674672,0.1100669,6.525932,4
-0.364717,0.1200027,6.629584,4
-0.3520135,0.1355547,6.739357,4
-0.348978,0.169245,6.843112,4
-0.3375229,0.1968572,6.946054,4
-0.3152931,0.2595775,7.073728,4
-0.2919334,0.3230667,7.180349,4
-0.2934719,0.4001274,7.329598,4
-0.2907726,0.4142954,7.435591,4
-0.2986755,0.4382746,7.555643,4
-0.314778,0.4476051,7.67249,4
-0.3158157,0.4657283,7.816095,4
-0.3211628,0.4758703,7.933585,4
-0.3300211,0.4828954,8.061582,4
-0.327525,0.4845892,8.176686,4
-0.3319465,0.4891538,8.280448,5
-0.3341068,0.4910028,8.40554,5
-0.3372807,0.4956036,8.508831,6
-0.3479102,0.4950105,8.678613,6
-0.3618768,0.5167384,8.880652,7
-0.3671212,0.5255711,9.003472,7
-0.3782932,0.5311585,9.112144,8
-0.3993703,0.5338672,9.218966,8
-0.4164064,0.5429783,9.327437,8
-0.4377936,0.562847,9.438655,8
-0.4779671,0.5916149,9.559648,8
-0.4957407,0.6099049,9.681926,8
-0.5063191,0.6260013,9.793608,8
-0.5323588,0.6570344,9.949131,8
-0.5501474,0.6640946,10.06369,8
-0.5535719,0.6800233,10.18767,8
-0.5610588,0.6983704,10.30313,8
-0.5646998,0.7172067,10.45576,8
-0.5727176,0.7275906,10.56762,9
-0.5779226,0.7302553,10.69314,9
-0.5809915,0.7367151,10.80426,9
-0.5848497,0.7378495,10.90975,9
-0.584232,0.7366287,11.01872,9
-0.5725387,0.7331407,11.13638,9
-0.5709381,0.734028,11.25869,9
-0.5739582,0.7331465,11.36594,9
-0.5759576,0.7354308,11.47612,9
-0.5815294,0.742363,11.58898,9
-0.5857635,0.7419699,11.70794,9
-0.585895,0.7421275,11.81509,9
-0.5834168,0.7429379,11.92196,9
-0.5817236,0.7403839,12.02203,9
-0.5786594,0.7398636,12.12738,9
-0.5777289,0.7426695,12.24652,10
-0.5804232,0.7526538,12.35285,10
-0.5824386,0.7667331,12.46809,10
-0.5830647,0.7816176,12.58203,10
-0.5894811,0.800948,12.69513,10
-0.5913458,0.8268439,12.81069,10
-0.5790459,0.8474303,12.92181,10
-0.5678194,0.8883445,13.03799,10
-0.5691812,0.894085,13.14841,10
-0.5655814,0.9135894,13.26369,10
-0.5645742,0.9306325,13.36784,10
-0.5657881,0.9499324,13.48106,10
-0.5721902,0.9592529,13.59782,11
-0.5938308,0.9743598,13.71426,11
-0.6009994,0.9917456,13.84078,11
-0.6108249,0.9965554,13.94868,11
-0.6227186,0.9985312,14.0655,11
-0.6427388,1.004868,14.17931,11
-0.6536961,0.9982481,14.2957,11
-0.6468732,1.005386,14.40093,11
-0.6482428,1.005357,14.51371,11
-0.6465722,1.011536,14.61992,11
-0.6619521,1.024249,14.79747,11
-0.6685707,1.037392,14.90728,12
-0.6720185,1.056224,15.01932,12
-0.6702383,1.068099,15.12494,12
-0.6680495,1.076876,15.22917,13
-0.6579847,1.081099,15.35027,13
-0.65439,1.083238,15.4544,13
-0.6485746,1.085161,15.56302,14
-0.6434624,1.085889,15.67646,14
-0.6404094,1.088093,15.79069,14
-0.637168,1.092028,15.91247,14
-0.6350687,1.094761,16.01391,14
-0.6327674,1.096191,16.12428,14
-0.6307932,1.099309,16.22983,14
-0.6286768,1.101307,16.35848,14
-0.6271599,1.105267,16.46891,14
-0.6255978,1.107341,16.58196,14
-0.624951,1.107937,16.70024,14
-0.6252608,1.109582,16.81178,14
-0.6238624,1.110464,16.9297,14
-0.6220254,1.111407,17.08172,14
-0.621626,1.110238,17.18389,14
-0.6210562,1.111986,17.29888,14
-0.6156288,1.110241,17.4179,14
-0.6091601,1.110276,17.52308,14
-0.6003292,1.108091,17.63587,14
-0.5937789,1.11314,17.74515,14
-0.5817749,1.119446,17.85096,14
-0.5797309,1.126508,17.96954,14
-0.5800588,1.130651,18.08139,14
-0.5828347,1.1358,18.18759,14
-0.5814741,1.142301,18.30581,14
-0.5768763,1.139466,18.41973,14
-0.5729806,1.134678,18.54271,14
-0.5722775,1.12942,18.65329,14
-0.5667107,1.11605,18.76317,14
-0.5645335,1.115795,18.90466,14
-0.5538391,1.118345,19.02566,14
-0.5521724,1.122124,19.13909,14
-0.5518599,1.12503,19.24744,14
-0.5523425,1.124264,19.3926,14
-0.5520665,1.122409,19.50204,14
-0.5514196,1.118441,19.61731,14
-0.5463907,1.115595,19.73396,14
-0.5430192,1.11248,19.83944,14
-0.5399725,1.110771,19.94381,14
-0.5425629,1.105702,20.12407,14
-0.5435696,1.103012,20.23524,14
-0.5470386,1.099756,20.38223,14
-0.5489959,1.096877,20.48802,14
-0.5493174,1.093554,20.5922,14
-0.5509853,1.089204,20.71491,14
-0.5532244,1.084786,20.83154,14
-0.5586439,1.084549,20.94919,14
-0.5564984,1.077495,21.0685,14
