position.x,position.ztime
0.6027017,-4.601839,56.30246
0.628814,-4.606246,56.45693
0.6393514,-4.607856,56.58241
0.6432357,-4.606029,56.7767
0.6434326,-4.605355,56.87917
0.6427734,-4.605417,56.99403
0.6342027,-4.61063,57.13923
0.6193789,-4.615584,57.26292
0.6034814,-4.621471,57.37624
0.5876196,-4.631074,57.48208
0.5583427,-4.645594,57.61117
0.5357715,-4.653108,57.76177
0.5078855,-4.6621,57.88322
0.4883066,-4.665818,58.00658
0.4610596,-4.670222,58.21715
0.4451715,-4.675244,58.45862
0.4427571,-4.680037,58.61669
0.4476009,-4.687391,58.73536
0.4628958,-4.703644,58.85929
0.4910918,-4.720973,59.036
0.5319886,-4.750099,59.22519
0.5523065,-4.76398,59.35378
0.581697,-4.777958,59.51093
0.6018682,-4.785338,59.64046
0.6215397,-4.790853,59.76469
0.6343884,-4.795862,59.88875
0.6398995,-4.795322,60.01627
0.6390643,-4.79589,60.14139
0.6361088,-4.797538,60.2491
0.6263126,-4.801648,60.36543
0.6056552,-4.811212,60.51117
0.5882316,-4.820328,60.62906
0.5602573,-4.824178,60.78632
0.5388393,-4.826443,60.91135
0.5145143,-4.832467,61.05727
0.4919928,-4.838799,61.18001
0.4747242,-4.845465,61.30364
0.4676387,-4.849795,61.43686
0.4589622,-4.857906,61.58834
0.4598684,-4.869606,61.74985
0.4653541,-4.884048,61.90658
0.4791998,-4.900822,62.00734
0.4994111,-4.92181,62.12699
0.5256873,-4.945222,62.25875
0.5540618,-4.968728,62.37984
0.5753667,-4.986253,62.50637
0.6031774,-5.006268,62.6158
0.6238288,-5.017781,62.74786
0.6400246,-5.028795,62.87289
0.6480727,-5.036458,62.99493
0.6531698,-5.041956,63.11801
0.6573291,-5.046207,63.22163
0.6572541,-5.052097,63.34546
0.6501846,-5.063784,63.46861
0.6360828,-5.074364,63.60093
0.6154543,-5.087104,63.70286
0.5996753,-5.09607,63.8029
0.5660433,-5.120406,63.95631
0.533946,-5.133395,64.08504
0.5051818,-5.14114,64.21373
0.4866177,-5.146362,64.31932
0.4765597,-5.153121,64.44629
0.4715258,-5.163535,64.56915
0.4700219,-5.17618,64.69767
0.4742106,-5.191436,64.79967
0.4839495,-5.199428,64.92625
0.5035111,-5.221322,65.04354
0.5336903,-5.244726,65.16593
0.5642682,-5.260187,65.28978
0.5923888,-5.276776,65.41707
0.6243619,-5.29226,65.54546
0.6513129,-5.305994,65.69956
0.666293,-5.31738,65.86078
0.6731934,-5.324731,66.01238
0.6764292,-5.329353,66.13511
0.6759265,-5.331934,66.2607
0.6695215,-5.336385,66.39346
0.662371,-5.345594,66.5219
0.6405079,-5.368587,66.68649
0.6190263,-5.38929,66.84109
0.5970242,-5.40462,66.94656
0.5784767,-5.419253,67.06655
0.5555628,-5.430879,67.19353
0.5355337,-5.442507,67.32152
0.5214058,-5.45384,67.44645
0.5052557,-5.460288,67.58593
0.498758,-5.476407,67.71507
0.4975533,-5.485487,67.83784
0.5017911,-5.501542,67.99395
0.5100071,-5.521616,68.09857
0.5329372,-5.547725,68.22388
0.556244,-5.573731,68.3523
0.5806358,-5.599336,68.46969
0.6011847,-5.620252,68.60369
0.6230927,-5.642187,68.72778
0.6431797,-5.652009,68.85123
0.6545801,-5.663799,68.97848
0.6611347,-5.676222,69.10438
0.6661537,-5.6843,69.24618
0.6645691,-5.697301,69.40033
0.6626636,-5.706615,69.52292
0.6553511,-5.714864,69.6469
0.6469964,-5.720573,69.75282
0.6242378,-5.737271,69.8771
0.6017375,-5.747398,69.99661
0.5790325,-5.759518,70.12577
0.5459862,-5.771814,70.25456
0.527887,-5.777865,70.3578
0.4969264,-5.787342,70.48605
0.4696036,-5.799055,70.64126
0.4554294,-5.798419,70.76653
0.4510042,-5.807083,70.90302
0.449149,-5.818644,71.02879
0.4569432,-5.832716,71.15733
0.4679012,-5.854821,71.28214
0.4906588,-5.894295,71.40315
0.5146361,-5.921229,71.50464
0.5339524,-5.935828,71.62002
0.5543047,-5.95556,71.73619
0.5810945,-5.985014,71.91595
0.6050118,-6.014032,72.07845
0.6091847,-6.01923,72.1963
0.6091182,-6.023932,72.31518
0.6068918,-6.030113,72.44019
0.6035867,-6.036535,72.56108
0.5921516,-6.049119,72.69552
0.5679092,-6.057666,72.8465
0.536313,-6.064322,72.96483
0.4956115,-6.068948,73.1739
0.4395114,-6.075171,73.36076
0.4158024,-6.075518,73.4785
0.3859641,-6.07324,73.60076
0.3577153,-6.083554,73.78802
0.3417678,-6.093927,73.91569
0.3325478,-6.102667,74.04163
0.3308973,-6.120574,74.17171
0.3358147,-6.142412,74.30023
0.3450666,-6.16855,74.40574
0.3615582,-6.204775,74.5355
0.3877749,-6.227275,74.6571
0.410567,-6.256129,74.78799
0.431769,-6.283817,74.92509
0.4489901,-6.303088,75.04532
0.4593433,-6.319128,75.17677
0.4618892,-6.324592,75.29778
0.4607631,-6.332387,75.42229
0.4514963,-6.341478,75.54853
0.4243198,-6.354833,75.67079
0.4010161,-6.35997,75.79202
0.374941,-6.360465,75.90938
0.3411199,-6.362141,76.03847
0.296176,-6.359347,76.19536
0.2597856,-6.356562,76.34259
0.2437342,-6.35828,76.46746
0.228279,-6.363022,76.60271
0.2234241,-6.37159,76.72591
0.2226748,-6.380067,76.84792
0.223181,-6.405661,77.0063
0.2293111,-6.427056,77.10862
0.2458754,-6.468716,77.23571
0.266704,-6.501079,77.36269
0.2914181,-6.541003,77.48682
0.3011421,-6.560645,77.59131
0.3156755,-6.584877,77.71706
0.3180738,-6.595111,77.83547
0.3146322,-6.603158,77.98438
0.3078535,-6.605411,78.11266
0.2945595,-6.610908,78.23621
0.2661234,-6.61245,78.36392
0.2457682,-6.607844,78.49002
0.2180845,-6.604832,78.62217
0.1998586,-6.60351,78.72545
0.1797105,-6.600516,78.82763
0.1535956,-6.588412,78.94876
0.1310404,-6.57854,79.09546
0.1102971,-6.577546,79.22255
0.1010641,-6.584689,79.34709
0.09680001,-6.595458,79.47205
0.09656128,-6.624216,79.62756
0.09941335,-6.64325,79.7299
0.1047945,-6.685026,79.85983
0.1167037,-6.72637,79.98283
0.1313334,-6.77297,80.10566
0.144622,-6.802651,80.23057
0.1562262,-6.821352,80.33201
0.1668056,-6.841088,80.48645
0.1747135,-6.849563,80.61491
0.1753139,-6.849975,80.74059
0.1747703,-6.848923,80.86911
0.1672413,-6.848092,80.97931
0.1448604,-6.836776,81.10099
0.1214088,-6.821752,81.21641
0.09711277,-6.80806,81.3349
0.05924494,-6.786076,81.46909
0.03508374,-6.77658,81.59418
0.009060954,-6.763215,81.74139
-0.01083908,-6.754051,81.86113
-0.03175164,-6.754338,81.98478
-0.04330117,-6.76211,82.09009
-0.05447318,-6.772106,82.20458
-0.06486455,-6.790268,82.3321
-0.07232711,-6.813384,82.45799
-0.07999488,-6.8602,82.59218
-0.08202303,-6.91586,82.71864
-0.08549014,-6.95615,82.83942
-0.08617947,-7.001145,82.96529
-0.08833195,-7.027495,83.08877
-0.09028067,-7.051353,83.21968
-0.09188944,-7.063445,83.34867
-0.09070314,-7.069914,83.46584
-0.09032587,-7.076269,83.58405
-0.09897431,-7.082959,83.74926
-0.1139512,-7.080235,83.87684
-0.1284646,-7.074921,83.9964
-0.1500486,-7.068465,84.11965
-0.1655721,-7.061557,84.24116
-0.1841216,-7.052103,84.34425
-0.2159655,-7.03897,84.46762
-0.2438788,-7.025926,84.59383
-0.2738287,-7.008171,84.7435
-0.292684,-6.998772,84.8692
-0.3069571,-6.996117,84.97366
-0.3159588,-7.001311,85.10423
-0.3248249,-7.013896,85.22161
-0.3329803,-7.029395,85.34268
-0.3456301,-7.057692,85.46541
-0.3650543,-7.105647,85.58702
-0.3766567,-7.152887,85.74015
-0.3889385,-7.193897,85.86974
-0.3950232,-7.207539,85.9731
-0.4063172,-7.230686,86.0988
-0.4091386,-7.238949,86.24825
-0.4220538,-7.243883,86.40259
-0.4344442,-7.242488,86.5064
-0.4455422,-7.239944,86.63247
-0.467117,-7.222443,86.76122
-0.5187205,-7.189957,87.0125
-0.5501594,-7.167778,87.15038
-0.5687779,-7.147193,87.28458
-0.5841504,-7.1274,87.39071
-0.594303,-7.104998,87.51824
-0.6061388,-7.094245,87.66132
-0.615757,-7.092795,87.79047
-0.6450999,-7.09835,87.99094
-0.682175,-7.113004,88.10313
-0.710422,-7.133743,88.22807
-0.7415465,-7.165875,88.3605
-0.7685277,-7.197388,88.50348
-0.7855391,-7.223223,88.63097
-0.8042131,-7.24579,88.7669
-0.815509,-7.254264,88.88801
-0.8219793,-7.256957,89.00231
-0.8386229,-7.264727,89.12459
-0.8476058,-7.265819,89.22512
-0.8609877,-7.258472,89.34289
-0.8887872,-7.228321,89.56934
-0.9095362,-7.201166,89.69419
-0.9332219,-7.162473,89.81928
-0.9440805,-7.137344,89.93767
-0.957284,-7.10993,90.05663
-0.9761958,-7.080351,90.20136
-0.9846095,-7.063954,90.30672
-0.9945795,-7.049519,90.43291
-1.007723,-7.038804,90.5843
-1.028132,-7.039907,90.70398
-1.064979,-7.051604,90.83322
-1.098124,-7.067789,90.95647
-1.128428,-7.089363,91.07425
-1.166517,-7.118799,91.19302
-1.188479,-7.136754,91.32385
-1.203382,-7.145333,91.44341
-1.218161,-7.143635,91.56821
-1.225246,-7.137757,91.69012
-1.237512,-7.131631,91.83364
-1.251584,-7.114822,91.94069
-1.259357,-7.082129,92.10027
-1.265635,-7.0466,92.25632
-1.271727,-7.0256,92.37463
-1.276402,-7.008064,92.47797
-1.279089,-6.990695,92.59505
-1.279669,-6.968589,92.72215
-1.282526,-6.953638,92.84564
-1.284814,-6.93917,92.96844
-1.287618,-6.93567,93.06992
-1.29586,-6.932395,93.18788
-1.301218,-6.931454,93.31418
-1.31457,-6.928285,93.43279
-1.334518,-6.932879,93.56855
-1.371449,-6.947076,93.68802
-1.406351,-6.967699,93.81498
-1.428731,-6.982257,93.94031
-1.462393,-7.005213,94.06769
-1.482142,-7.021952,94.17036
-1.506077,-7.037928,94.29915
-1.529648,-7.059867,94.45706
-1.542634,-7.067469,94.57736
-1.548469,-7.07196,94.70972
-1.558269,-7.077764,94.83937
-1.565009,-7.078639,94.97379
-1.570221,-7.069142,95.10007
-1.570698,-7.053387,95.23549
-1.573772,-7.036564,95.33562
-1.577009,-7.018687,95.43773
-1.579414,-6.994256,95.54237
-1.580584,-6.957853,95.66758
-1.582917,-6.935471,95.78524
-1.588408,-6.919208,95.90903
-1.591328,-6.898299,96.03988
-1.601789,-6.894431,96.1672
-1.60529,-6.896023,96.2728
-1.616371,-6.907123,96.40657
-1.641593,-6.935016,96.5374
-1.656373,-6.965929,96.67054
-1.667748,-6.984071,96.79249
-1.679486,-7.00016,96.90648
-1.689375,-7.013773,97.0359
-1.695183,-7.020597,97.15172
-1.704927,-7.027203,97.28304
-1.707331,-7.031069,97.41644
-1.707615,-7.031615,97.53544
-1.706116,-7.02833,97.64319
-1.706779,-7.025738,97.77823
-1.707419,-7.026747,97.90328
-1.707968,-7.029912,98.0308
-1.706018,-7.031898,98.13612
-1.706861,-7.03556,98.25224
-1.707159,-7.040023,98.37727
-1.70817,-7.044657,98.50137
-1.70947,-7.041491,98.60352
-1.708174,-7.038172,98.70596
-1.711234,-7.028215,98.8283
-1.705999,-7.015952,98.95053
-1.697691,-6.991026,99.07571
-1.693159,-6.972541,99.1772
-1.679081,-6.93287,99.32626
-1.666084,-6.897049,99.47984
-1.658304,-6.880433,99.60772
-1.652742,-6.862961,99.75705
-1.655203,-6.853864,99.88152
-1.663536,-6.854935,100.0292
-1.683994,-6.858829,100.1895
-1.722977,-6.877449,100.3402
-1.748394,-6.894752,100.4664
-1.787815,-6.927248,100.6189
-1.80983,-6.946564,100.7206
-1.828764,-6.961641,100.8486
-1.842837,-6.972631,100.9692
-1.851069,-6.981394,101.0973
-1.854686,-6.985516,101.1976
-1.8611,-6.985077,101.3456
-1.863473,-6.981471,101.4661
-1.859069,-6.973766,101.5877
-1.858016,-6.957694,101.7167
-1.851153,-6.93514,101.8647
-1.841667,-6.904795,101.9864
-1.829751,-6.88284,102.1062
-1.823096,-6.860137,102.2281
-1.816394,-6.839682,102.3814
-1.811772,-6.827073,102.5076
-1.807458,-6.819859,102.6603
-1.812798,-6.807734,102.8414
-1.816791,-6.806852,102.955
-1.823949,-6.808477,103.0682
-1.831346,-6.811881,103.1814
-1.860171,-6.823899,103.3088
-1.898688,-6.847958,103.4824
-1.955416,-6.893561,103.6815
-1.963086,-6.902302,103.8052
-1.992328,-6.928226,103.9597
-2.004864,-6.943079,104.0837
-2.020292,-6.96032,104.3247
-2.024737,-6.965343,104.4861
-2.027793,-6.969491,104.6913
-2.029312,-6.967732,104.8136
-2.034644,-6.955506,104.9443
-2.036316,-6.926259,105.1211
-2.039155,-6.868296,105.3623
-2.039219,-6.829977,105.5058
-2.034632,-6.77989,105.7173
-2.027872,-6.744557,105.9169
-2.026083,-6.740986,106.1351
-2.036061,-6.741709,106.3773
-2.041441,-6.749136,106.4793
-2.059604,-6.762561,106.6091
-2.081286,-6.78701,106.7183
-2.098453,-6.808314,106.845
-2.130707,-6.841461,106.9731
-2.154423,-6.861185,107.1101
-2.173509,-6.873521,107.2192
-2.184561,-6.880567,107.3394
-2.198703,-6.886688,107.4905
-2.204827,-6.889371,107.6123
-2.21055,-6.892304,107.7367
-2.217098,-6.898227,107.8851
-2.218835,-6.905995,108.0398
-2.223181,-6.908785,108.1413
-2.224257,-6.91117,108.2633
-2.227515,-6.914615,108.3829
-2.232124,-6.915054,108.4954
-2.235148,-6.913698,108.654
-2.241281,-6.913169,108.7749
-2.243859,-6.911489,108.8879
-2.248431,-6.909461,109.0114
-2.254771,-6.907187,109.1393
-2.25817,-6.907584,109.2651
-2.258179,-6.901558,109.3798
-2.260124,-6.895822,109.4969
-2.260039,-6.890701,109.5976
-2.269878,-6.869949,109.7488
-2.276485,-6.848554,109.9044
-2.279222,-6.816937,110.0622
-2.284648,-6.795027,110.1664
-2.290022,-6.767813,110.285
-2.292973,-6.736844,110.4128
-2.289248,-6.712572,110.5316
-2.287749,-6.6981,110.6365
-2.28999,-6.683868,110.7591
-2.29945,-6.680386,110.8837
-2.305476,-6.680187,111.0065
-2.314554,-6.681283,111.1418
-2.341091,-6.68952,111.2736
-2.382665,-6.708697,111.428
-2.407271,-6.727189,111.5565
-2.434484,-6.74508,111.6878
-2.444948,-6.751029,111.8121
-2.450972,-6.747648,111.9371
-2.452997,-6.74534,112.058
-2.451844,-6.739998,112.2152
-2.452913,-6.737556,112.3369
-2.454041,-6.735021,112.4574
-2.457023,-6.732381,112.6086
-2.461188,-6.734427,112.7354
-2.467094,-6.73899,112.855
-2.474567,-6.747528,112.9813
-2.482956,-6.758659,113.1025
-2.490916,-6.765927,113.2233
-2.496871,-6.774851,113.3258
-2.508379,-6.78381,113.4559
-2.515733,-6.790262,113.5801
-2.522361,-6.796463,113.7062
-2.527968,-6.80026,113.835
-2.53182,-6.805723,113.952
-2.533568,-6.814591,114.1007
-2.538553,-6.821043,114.2156
-2.542946,-6.824636,114.3481
-2.545056,-6.824628,114.4702
-2.545621,-6.819496,114.5877
-2.54838,-6.814412,114.7384
-2.550557,-6.808322,114.869
-2.556235,-6.797453,114.9858
-2.563111,-6.777608,115.1051
-2.567884,-6.753707,115.2253
-2.570709,-6.72789,115.3398
-2.576333,-6.693814,115.468
-2.579535,-6.655576,115.5907
-2.583965,-6.625706,115.6939
-2.58627,-6.596558,115.8502
-2.592365,-6.575914,115.9518
-2.603264,-6.560162,116.0769
-2.618629,-6.554313,116.197
-2.640254,-6.553454,116.3207
-2.665983,-6.554744,116.4396
-2.706855,-6.565228,116.5732
-2.755379,-6.585732,116.7768
-2.786947,-6.600271,116.8981
-2.827104,-6.617381,117.0418
-2.847302,-6.627413,117.1567
-2.863179,-6.636739,117.2832
-2.878442,-6.644179,117.404
-2.889907,-6.649557,117.5831
-2.894073,-6.646832,117.6834
-2.892655,-6.640835,117.8082
-2.899285,-6.625283,118.014
-2.916076,-6.591774,118.2058
-2.919839,-6.573284,118.3281
-2.927606,-6.543736,118.4421
-2.932214,-6.492982,118.6356
-2.934927,-6.450179,118.8143
-2.929405,-6.408106,118.9408
-2.92809,-6.375954,119.0972
-2.932649,-6.353753,119.26
-2.948918,-6.347779,119.3855
-2.965272,-6.344736,119.5136
-3.003411,-6.34339,119.6458
-3.044813,-6.345156,119.7683
-3.092631,-6.357417,119.8845
-3.141016,-6.37924,119.9988
-3.183848,-6.398187,120.1298
-3.203848,-6.410823,120.2595
-3.213531,-6.417618,120.3904
-3.215283,-6.421021,120.5063
-3.220916,-6.422242,120.6367
-3.221192,-6.421713,120.786
-3.217858,-6.413438,120.9301
-3.211469,-6.401482,121.0434
-3.20694,-6.39594,121.1445
-3.200021,-6.388816,121.2638
-3.193486,-6.381237,121.3851
-3.183209,-6.373898,121.5028
-3.163282,-6.362051,121.6647
-3.151553,-6.352681,121.7863
-3.128094,-6.335075,121.9387
-3.111986,-6.324418,122.0635
-3.088396,-6.309251,122.193
-3.072678,-6.299364,122.3178
-3.058322,-6.293226,122.4184
-3.042585,-6.28122,122.576
-3.03238,-6.272834,122.7022
-3.028658,-6.269512,122.8079
-3.031375,-6.268185,122.9321
-3.037721,-6.267104,123.0561
-3.049837,-6.266716,123.1847
-3.064854,-6.265857,123.2854
-3.101161,-6.264431,123.4081
-3.148003,-6.265781,123.5283
-3.192053,-6.269059,123.6481
-3.24339,-6.276772,123.7677
-3.285621,-6.285129,123.8978
-3.321132,-6.291669,124.0167
-3.341703,-6.295928,124.1336
-3.353746,-6.296036,124.2543
-3.366262,-6.292778,124.4067
-3.369573,-6.286229,124.5268
-3.370411,-6.267085,124.6839
-3.363198,-6.238235,124.811
-3.35204,-6.210837,124.938
-3.340312,-6.185978,125.0621
-3.317569,-6.155016,125.2104
-3.298889,-6.133015,125.3374
-3.286231,-6.113649,125.4388
-3.281956,-6.09672,125.5612
-3.275724,-6.083366,125.6745
-3.274194,-6.075964,125.7903
-3.27974,-6.064321,125.9208
