position.x,position.ztime
1.066722,1.754834,77.85266
1.102228,1.765978,77.97929
1.138394,1.769701,78.11295
1.164224,1.769621,78.22185
1.185814,1.768107,78.32552
1.202121,1.765856,78.42861
1.219537,1.763429,78.54119
1.233594,1.760914,78.70983
1.238577,1.762894,78.81127
1.241099,1.769684,78.93383
1.237175,1.773747,79.06018
1.234608,1.787631,79.18494
1.231041,1.808045,79.30286
1.220215,1.836221,79.41672
1.206159,1.876636,79.52164
1.184334,1.913222,79.72392
1.167033,1.923839,79.82451
1.156905,1.929138,79.92661
1.147119,1.932168,80.13263
1.147186,1.927643,80.24905
1.154775,1.910431,80.35233
1.160577,1.899173,80.45367
1.191031,1.855792,80.57415
1.248569,1.776486,80.75677
1.298468,1.70419,80.9511
1.331731,1.640135,81.05638
1.348418,1.611339,81.17387
1.362148,1.593166,81.27486
1.381684,1.588509,81.38554
1.400043,1.588684,81.49186
1.449136,1.588316,81.6352
1.51542,1.597739,81.75972
1.571502,1.617162,81.85979
1.613638,1.640908,81.96554
1.643679,1.668453,82.08003
1.671363,1.683918,82.20804
1.693197,1.699842,82.33163
1.737123,1.715631,82.47395
1.793559,1.733175,82.6121
1.843248,1.732937,82.72416
1.884338,1.71162,82.85235
1.905187,1.691796,82.96469
1.922043,1.666824,83.11742
1.926389,1.647575,83.22397
1.931626,1.641378,83.3586
1.937099,1.639467,83.48193
1.93614,1.632761,83.61315
1.933123,1.629811,83.71561
1.925569,1.62737,83.8463
1.918004,1.624579,83.96091
1.9102,1.622553,84.06168
1.904664,1.618195,84.16773
1.900183,1.613519,84.29171
1.895972,1.609055,84.39878
1.889207,1.600963,84.52513
1.876917,1.594343,84.67021
1.863117,1.59327,84.80033
1.848134,1.589915,84.91554
1.830107,1.590755,85.02192
1.807636,1.590442,85.14654
1.791546,1.590211,85.24953
1.776725,1.585494,85.36104
1.764784,1.582444,85.472
1.754901,1.579147,85.57988
1.747731,1.566915,85.6825
1.742536,1.558668,85.78631
1.74628,1.559421,85.89687
1.752138,1.561038,86.00294
1.764418,1.566591,86.11128
1.778749,1.581488,86.21553
1.795974,1.596014,86.32951
1.835087,1.615841,86.45132
1.859116,1.624547,86.55615
1.885465,1.627753,86.66907
1.901832,1.634353,86.78757
1.910055,1.631872,86.89983
1.912603,1.635475,87.033
1.909754,1.642157,87.13453
1.905984,1.670583,87.26008
1.900221,1.682112,87.37218
1.890055,1.69959,87.47269
1.861954,1.724602,87.59621
1.83273,1.747269,87.69887
1.785234,1.765392,87.83754
1.751298,1.766255,87.94205
1.725032,1.767093,88.06114
1.705518,1.766621,88.17345
1.692626,1.771653,88.30459
1.68596,1.776359,88.41498
1.681762,1.779686,88.51817
1.675507,1.784487,88.668
1.676594,1.788011,88.80124
1.679907,1.79527,88.90913
1.681254,1.806265,89.03848
1.679803,1.813291,89.14196
1.673497,1.821152,89.26855
1.674764,1.830206,89.39024
1.68147,1.841233,89.50892
1.689014,1.844,89.63599
1.689521,1.841029,89.76512
1.694289,1.844125,89.86638
1.703092,1.848762,89.99308
1.716027,1.853903,90.09814
1.736541,1.864237,90.20899
1.762878,1.876806,90.31292
1.797262,1.88903,90.41849
1.829745,1.897317,90.54173
1.84861,1.899061,90.64615
1.865699,1.906066,90.75066
1.872757,1.911977,90.873
1.874153,1.918686,91.02235
1.861742,1.911874,91.17157
1.853418,1.922491,91.27506
1.829923,1.934053,91.40387
1.795995,1.946589,91.50451
1.746735,1.962465,91.61278
1.68731,1.980217,91.73618
1.621125,1.981384,91.86146
1.586915,1.98152,91.96679
1.55548,1.983638,92.119
1.53282,1.983477,92.24483
1.516987,1.987095,92.35291
1.503701,1.985549,92.46671
1.494367,1.987882,92.57171
1.499391,1.988356,92.72164
1.498481,1.986931,92.83049
1.499624,1.989815,92.94735
1.49477,1.989074,93.05642
1.498261,1.989565,93.18332
1.504032,1.993048,93.28705
1.515397,1.998123,93.39646
1.526611,2.004792,93.50916
1.54514,2.014472,93.63639
1.567654,2.032423,93.73647
1.598584,2.056778,93.8483
1.629621,2.079183,93.95227
1.667169,2.077821,94.09849
1.675657,2.068834,94.22259
1.697362,2.071856,94.35709
1.700839,2.07453,94.46197
1.702451,2.078092,94.61683
1.70061,2.082916,94.72393
1.690594,2.083769,94.82863
1.67867,2.090757,94.93008
1.65463,2.107827,95.08272
1.617117,2.127592,95.19779
1.577476,2.150952,95.31993
1.532819,2.171429,95.45262
1.50712,2.187158,95.55306
1.474231,2.195514,95.65866
1.447195,2.206994,95.77515
1.440205,2.211869,95.89407
1.429641,2.222723,96.01743
1.424582,2.236089,96.13791
1.420645,2.267058,96.2504
1.420055,2.299862,96.37157
1.430758,2.373321,96.49864
1.449744,2.406593,96.6211
1.467079,2.43582,96.75375
1.491365,2.497389,96.96974
1.495849,2.518334,97.07228
1.495516,2.552748,97.21126
1.475374,2.587308,97.31494
1.456545,2.626185,97.4641
1.429179,2.665859,97.56987
1.410541,2.690728,97.68096
1.37219,2.698078,97.83004
1.359999,2.707069,98.02387
1.360118,2.707239,98.13018
1.360745,2.704292,98.24325
1.361683,2.701075,98.37442
1.368395,2.710641,98.47602
1.373347,2.70807,98.5987
1.367335,2.703163,98.71484
1.368535,2.702576,98.83899
1.3698,2.701625,98.9648
1.372873,2.70236,99.07011
1.371969,2.705048,99.19583
1.376202,2.713472,99.29957
1.377753,2.720907,99.41964
1.38393,2.729885,99.52199
1.380395,2.738276,99.65568
1.366833,2.752847,99.76607
1.363062,2.7667,99.86824
1.355238,2.773668,99.98941
1.347626,2.777271,100.1019
1.351634,2.780351,100.2067
1.368313,2.786684,100.3114
1.383489,2.792314,100.416
1.416588,2.808471,100.5346
1.445404,2.81262,100.6376
1.467142,2.808038,100.7525
1.494503,2.797071,100.8573
1.508245,2.797182,100.9718
1.520971,2.792913,101.0736
1.532484,2.793196,101.1769
1.544582,2.797881,101.2776
1.554999,2.804513,101.4188
1.563132,2.80969,101.5281
1.580107,2.828426,101.6347
1.597853,2.848017,101.7458
1.614959,2.868122,101.8561
1.632464,2.907311,102.0079
1.632893,2.927997,102.1104
1.640213,2.954587,102.2328
1.630744,2.96646,102.3629
1.624815,2.981163,102.4643
1.62228,2.994865,102.5874
1.617712,3.005948,102.6932
1.612057,3.011269,102.8043
1.609433,3.012788,102.9312
1.609111,3.011952,103.0644
1.609995,3.010494,103.1684
1.622476,3.015652,103.288
1.63238,3.016237,103.3883
1.647917,3.012024,103.4884
1.66365,3.001704,103.5933
1.678816,2.986315,103.701
1.692766,2.967225,103.8254
1.706487,2.944649,103.9303
1.716827,2.935921,104.0367
1.726765,2.935633,104.1414
1.727894,2.933819,104.2533
1.728059,2.928257,104.3865
1.724936,2.93216,104.4884
1.7245,2.938473,104.5919
1.727913,2.949584,104.7061
1.732626,2.970312,104.8574
1.739823,2.995069,104.9606
1.742118,3.032208,105.0683
1.748453,3.08152,105.1907
1.749878,3.139059,105.2966
1.749204,3.183636,105.4191
1.750147,3.238093,105.5702
1.754949,3.264304,105.6754
1.756169,3.283224,105.7771
1.753192,3.29586,105.8788
1.755425,3.308725,106.0045
1.762756,3.315697,106.1177
1.771747,3.317762,106.2193
1.791196,3.322138,106.3233
1.8229,3.330356,106.4316
1.854226,3.329418,106.5568
1.877756,3.314541,106.6668
1.910402,3.305393,106.7917
1.930271,3.302985,106.8935
1.949331,3.29733,106.9957
1.971703,3.294175,107.1092
1.984109,3.293695,107.2148
1.999398,3.296198,107.3404
2.013694,3.302077,107.4433
2.029299,3.312361,107.549
2.050975,3.333596,107.6859
2.073146,3.361263,107.8095
2.086334,3.400339,107.9125
2.090465,3.434755,108.0131
2.090893,3.456947,108.1243
2.088362,3.484187,108.232
2.090265,3.504644,108.3669
2.096906,3.517836,108.4707
2.085803,3.525432,108.6261
2.08206,3.525592,108.7976
2.086375,3.525618,108.931
2.098491,3.522254,109.0405
2.124016,3.512323,109.1425
2.164106,3.475418,109.2494
2.184008,3.447612,109.3759
2.202196,3.41262,109.4902
2.211205,3.403563,109.6193
2.22305,3.392525,109.7495
2.228836,3.386802,109.853
2.252622,3.38129,110.0388
2.27065,3.384463,110.1635
2.302897,3.394779,110.3104
2.316349,3.40471,110.4349
2.329995,3.432036,110.5596
2.331923,3.45116,110.6632
2.32742,3.469587,110.7677
2.325788,3.492363,110.8748
2.326293,3.503075,110.9814
2.32943,3.515382,111.1065
2.329335,3.519802,111.2182
2.332016,3.521527,111.3584
2.338779,3.517412,111.4814
2.339911,3.518349,111.5879
2.344758,3.516311,111.725
2.34951,3.504941,111.8296
2.362755,3.487881,111.9548
2.379311,3.469198,112.0572
2.403303,3.451104,112.1885
2.436379,3.420632,112.3168
2.451237,3.405471,112.4168
2.477193,3.373626,112.5652
2.509278,3.33971,112.7113
2.523382,3.32392,112.812
2.532916,3.320273,112.9165
2.545632,3.321807,113.0173
2.558274,3.3239,113.1291
2.581035,3.331098,113.233
2.613163,3.339177,113.3601
2.647666,3.348185,113.4728
2.680855,3.361243,113.5754
2.722099,3.392584,113.7151
2.731439,3.406711,113.8388
2.738349,3.415357,113.9438
2.742826,3.415679,114.0566
2.741238,3.415732,114.1728
2.744548,3.413382,114.2744
2.75337,3.408584,114.4196
2.744482,3.387267,114.5233
2.732547,3.367106,114.6448
2.720968,3.342842,114.7828
2.713753,3.328575,114.8909
2.71355,3.31724,115.0172
2.710952,3.307542,115.1296
2.710999,3.295688,115.2521
2.71273,3.282989,115.379
2.720704,3.276465,115.4797
2.725254,3.271107,115.6125
2.735214,3.26811,115.7139
2.760865,3.262454,115.8548
2.777539,3.259462,115.9601
2.80832,3.266086,116.0659
2.828684,3.270708,116.1664
2.863107,3.273818,116.2933
2.878423,3.279964,116.4181
2.883729,3.287723,116.5251
2.886805,3.292042,116.6411
2.895759,3.308369,116.7806
2.904197,3.314155,116.8894
2.911294,3.319382,117.0409
2.919949,3.325804,117.1595
2.921455,3.324093,117.2603
2.925927,3.324041,117.3615
2.93487,3.321532,117.4727
2.941442,3.31514,117.5848
2.950648,3.306717,117.699
2.943324,3.304147,117.8037
2.939304,3.301314,117.9067
2.936746,3.300616,118.0608
2.931608,3.295087,118.168
2.927594,3.291863,118.2776
2.922546,3.292386,118.3788
2.919329,3.290504,118.4812
2.914683,3.28433,118.5924
2.913774,3.27905,118.6936
2.913927,3.282534,118.8252
2.911659,3.278012,118.9363
2.90892,3.276561,119.0723
2.907292,3.274754,119.1731
2.906431,3.272519,119.2771
2.903074,3.268451,119.3848
2.905088,3.275528,119.5221
2.904876,3.271491,119.6512
2.903564,3.261462,119.7726
2.905891,3.260747,119.8879
2.901676,3.254965,119.9934
2.90129,3.251278,120.142
2.901983,3.24631,120.2425
2.899928,3.238382,120.3541
2.897191,3.229956,120.4832
2.895787,3.221361,120.5837
2.894019,3.213699,120.7051
2.890045,3.204041,120.8204
2.886429,3.191403,120.9525
2.884884,3.179749,121.0767
2.883856,3.171698,121.1782
2.886695,3.166082,121.3229
2.886761,3.159987,121.4234
2.891667,3.15354,121.5393
2.906121,3.143062,121.6805
2.933175,3.136166,121.7879
2.993788,3.112845,121.9384
3.039588,3.093232,122.0671
3.094446,3.085799,122.2048
3.121652,3.082636,122.3064
3.126826,3.075429,122.4074
3.129886,3.07422,122.5083
3.130534,3.074483,122.623
3.127208,3.066384,122.7297
3.138811,3.059065,122.8617
3.160628,3.03473,122.9847
3.182409,3.006319,123.0941
3.19797,2.969349,123.2023
3.194486,2.940196,123.3294
3.186304,2.916258,123.434
