position.x,position.ztime
-3.9784,-2.103682,45.35733
-4.003469,-2.098436,45.49239
-4.019921,-2.095955,45.61697
-4.032769,-2.094799,45.72521
-4.036882,-2.096779,45.85535
-4.038726,-2.107221,45.9877
-4.042452,-2.123863,46.11396
-4.040693,-2.130148,46.22013
-4.048055,-2.134599,46.32101
-4.053957,-2.139066,46.42675
-4.066206,-2.140152,46.56286
-4.087819,-2.13257,46.69418
-4.10885,-2.133582,46.8024
-4.125262,-2.126864,46.93697
-4.130039,-2.120648,47.03913
-4.137153,-2.122014,47.14106
-4.136246,-2.127767,47.25995
-4.138874,-2.140857,47.36111
-4.135624,-2.161137,47.48932
-4.141518,-2.17578,47.59079
-4.141242,-2.189478,47.69301
-4.141305,-2.204416,47.8042
-4.149209,-2.218165,47.90538
-4.151127,-2.219628,48.00974
-4.167898,-2.222056,48.13645
-4.178092,-2.214911,48.26733
-4.196407,-2.200049,48.38634
-4.210703,-2.188035,48.48927
-4.22718,-2.179446,48.61928
-4.2357,-2.167875,48.74924
-4.250197,-2.163573,48.85719
-4.255541,-2.159623,48.9611
-4.26535,-2.162348,49.08819
-4.265433,-2.171712,49.21465
-4.256652,-2.185965,49.34514
-4.250565,-2.19039,49.45013
-4.248195,-2.198446,49.57791
-4.251727,-2.198482,49.70474
-4.26073,-2.191595,49.8133
-4.278436,-2.183858,49.92497
-4.293741,-2.16808,50.05818
-4.312868,-2.157497,50.19064
-4.327485,-2.136385,50.40937
-4.336648,-2.137067,50.58901
-4.338111,-2.149005,50.79753
-4.339646,-2.171084,50.9257
-4.341747,-2.183833,51.07155
-4.35437,-2.196282,51.27865
-4.383566,-2.193608,51.48689
-4.404908,-2.18947,51.60973
-4.422501,-2.18821,51.73191
-4.444069,-2.179072,51.84924
-4.454985,-2.18168,52.03004
-4.456364,-2.187883,52.20861
-4.454255,-2.21398,52.30866
-4.446238,-2.237158,52.41671
-4.444148,-2.261542,52.55868
-4.439099,-2.278002,52.6636
-4.441256,-2.294785,52.7749
-4.444928,-2.298493,52.91055
-4.450516,-2.299841,53.01413
-4.459535,-2.308437,53.15197
-4.461915,-2.317616,53.25539
-4.466977,-2.30781,53.39426
-4.467779,-2.310594,53.52579
-4.468665,-2.321908,53.62894
-4.468189,-2.34699,53.75998
-4.471756,-2.38691,53.89883
-4.463422,-2.407575,54.02748
-4.46362,-2.435594,54.15764
-4.464507,-2.442944,54.26501
-4.466753,-2.443371,54.36826
-4.476149,-2.445128,54.47949
-4.485178,-2.44111,54.61287
-4.489559,-2.440706,54.74973
-4.491966,-2.426726,54.92413
-4.494562,-2.418902,55.02611
-4.498641,-2.422572,55.15669
-4.502785,-2.435716,55.2819
-4.501724,-2.460791,55.41796
-4.504194,-2.486919,55.52542
-4.504085,-2.514688,55.62963
-4.500549,-2.548316,55.76204
-4.503642,-2.573549,55.88868
-4.506711,-2.576973,55.99813
-4.52318,-2.583341,56.12822
-4.536272,-2.586575,56.27064
-4.547905,-2.590317,56.39959
-4.554519,-2.58185,56.50518
-4.561342,-2.585003,56.60635
-4.56346,-2.591468,56.73835
-4.558912,-2.605129,56.84013
-4.556911,-2.617916,56.94574
-4.551555,-2.65994,57.07727
-4.544863,-2.685396,57.18031
-4.544763,-2.701897,57.2824
-4.540487,-2.715571,57.38314
-4.5407,-2.71739,57.49166
-4.542652,-2.714662,57.59257
-4.555374,-2.703158,57.758
-4.561888,-2.695153,57.88747
-4.560822,-2.688911,57.9875
-4.563703,-2.681689,58.09373
-4.566793,-2.68979,58.22236
-4.567813,-2.700207,58.32378
-4.571459,-2.721854,58.452
-4.574691,-2.741635,58.56151
-4.575272,-2.760247,58.6635
-4.582371,-2.791752,58.76662
-4.583694,-2.805843,58.86945
-4.584942,-2.821452,58.97462
-4.589213,-2.833171,59.07692
-4.588165,-2.836757,59.18852
-4.592244,-2.840048,59.29252
-4.596024,-2.836272,59.42348
-4.602804,-2.819516,59.5266
-4.609936,-2.800401,59.66402
-4.621777,-2.782614,59.76722
-4.622967,-2.765751,59.89873
-4.621916,-2.754297,60.02886
-4.621062,-2.759512,60.19862
-4.614636,-2.774598,60.30146
-4.609395,-2.794532,60.43636
-4.601083,-2.823245,60.53899
-4.597593,-2.838027,60.63982
-4.600276,-2.854198,60.74426
-4.600284,-2.858175,60.84556
-4.604347,-2.860315,60.97955
-4.607373,-2.857737,61.11031
-4.606938,-2.852123,61.2416
-4.608828,-2.85055,61.3618
-4.608494,-2.841469,61.4953
-4.612678,-2.847638,61.62586
-4.613732,-2.859385,61.75742
-4.61971,-2.8814,61.86335
-4.628767,-2.907455,61.96897
-4.63348,-2.931156,62.0971
-4.63484,-2.943203,62.19847
-4.640832,-2.949712,62.29966
-4.651762,-2.94496,62.42812
-4.66473,-2.938975,62.55831
-4.684232,-2.929339,62.68752
-4.695643,-2.921556,62.79157
-4.705755,-2.910416,62.91685
-4.717604,-2.911102,63.0527
-4.725995,-2.927584,63.17489
-4.731905,-2.94469,63.28557
-4.738296,-2.968706,63.41571
-4.746857,-3.002111,63.58274
-4.75467,-3.017358,63.71568
-4.760033,-3.017364,63.82744
-4.767478,-3.017227,63.93781
-4.782173,-3.008947,64.09734
-4.793221,-3.001141,64.19915
-4.794458,-2.998788,64.31104
-4.794798,-2.99788,64.41351
-4.793915,-3.003664,64.54138
-4.795969,-3.015229,64.64307
-4.801385,-3.045086,64.78718
-4.811614,-3.072112,64.94746
-4.819623,-3.080565,65.08652
-4.82297,-3.079018,65.23847
-4.834744,-3.063704,65.36926
-4.856266,-3.049379,65.57865
-4.864371,-3.041795,65.72041
-4.873268,-3.032104,65.82073
-4.882335,-3.032333,65.94164
-4.888962,-3.040786,66.05924
-4.898391,-3.056429,66.19746
-4.907137,-3.086647,66.30014
-4.909897,-3.103174,66.4062
-4.917693,-3.133206,66.55308
-4.926102,-3.134831,66.77063
-4.927654,-3.126998,66.89164
-4.930514,-3.100474,67.01172
-4.93373,-3.083807,67.15875
-4.931819,-3.070388,67.2717
-4.927838,-3.061716,67.38483
-4.929776,-3.062268,67.48743
-4.933344,-3.065805,67.5889
-4.936705,-3.072039,67.68932
-4.941535,-3.082661,67.80001
-4.945775,-3.094105,67.96305
-4.952337,-3.094376,68.09769
-4.957087,-3.083567,68.22659
-4.959778,-3.069406,68.34075
-4.962408,-3.054684,68.50159
-4.96232,-3.042937,68.62634
-4.963822,-3.037778,68.73308
-4.965045,-3.041331,68.83689
-4.968183,-3.060303,68.95944
-4.980582,-3.082176,69.08752
-4.988905,-3.102872,69.21813
-4.994663,-3.121281,69.32389
-5.01124,-3.134375,69.4856
-5.022399,-3.133123,69.61588
-5.03194,-3.124871,69.74426
-5.039327,-3.120041,69.85374
-5.042164,-3.115786,69.95647
-5.043507,-3.112486,70.08498
-5.044331,-3.123425,70.18506
-5.044431,-3.135351,70.30587
-5.045647,-3.152894,70.41181
-5.055295,-3.170713,70.51261
-5.068909,-3.184102,70.63727
-5.077956,-3.185822,70.76493
-5.087813,-3.179987,70.86756
-5.089437,-3.172507,71.0068
-5.09411,-3.163533,71.11228
-5.097121,-3.162005,71.21729
-5.10064,-3.160115,71.34869
-5.105361,-3.166759,71.49068
-5.112533,-3.180129,71.59593
-5.125209,-3.205515,71.74944
-5.136049,-3.232831,71.88123
-5.151339,-3.253307,71.98893
-5.162471,-3.261297,72.12086
-5.166853,-3.263592,72.22314
-5.178106,-3.259744,72.3512
-5.176567,-3.266146,72.45721
-5.17408,-3.266435,72.56012
-5.166232,-3.264635,72.6615
-5.160043,-3.274147,72.76177
-5.15824,-3.28257,72.86203
-5.154595,-3.30253,72.96558
-5.152048,-3.32775,73.12498
-5.150503,-3.335119,73.25529
-5.144704,-3.334088,73.38619
-5.137877,-3.329379,73.50176
-5.133912,-3.31842,73.60508
-5.130324,-3.306511,73.72655
-5.1215,-3.296666,73.82777
-5.123751,-3.286559,73.93047
-5.124671,-3.286243,74.03342
-5.127857,-3.30031,74.16116
-5.141085,-3.312868,74.28275
-5.157505,-3.339489,74.38343
-5.17142,-3.357542,74.49691
-5.186162,-3.374848,74.62724
-5.189018,-3.375162,74.78831
-5.196767,-3.3635,74.9305
-5.200897,-3.357411,75.06167
-5.20114,-3.351441,75.19287
-5.203391,-3.35152,75.29585
-5.218035,-3.359757,75.43377
-5.232732,-3.372437,75.5386
-5.26917,-3.403767,75.67218
-5.290792,-3.429576,75.80253
-5.305879,-3.447957,75.93607
-5.305859,-3.446193,76.03863
-5.301989,-3.440226,76.17155
-5.294829,-3.42831,76.30131
-5.279364,-3.411245,76.43868
-5.269863,-3.406706,76.54334
-5.26374,-3.412575,76.67846
-5.271007,-3.421661,76.80607
-5.295148,-3.434848,76.93692
-5.326509,-3.451993,77.04948
-5.353409,-3.465134,77.21448
-5.356703,-3.466048,77.31479
-5.35638,-3.462177,77.41567
-5.353162,-3.452208,77.51784
-5.34268,-3.440966,77.61995
-5.333182,-3.424883,77.74888
-5.328685,-3.410014,77.88115
-5.332206,-3.403896,78.02128
-5.349552,-3.408338,78.14629
-5.382241,-3.422732,78.27982
-5.416238,-3.435519,78.40728
-5.435668,-3.445085,78.54326
-5.445913,-3.449722,78.64445
-5.445168,-3.448632,78.77827
-5.439375,-3.442005,78.89967
-5.429337,-3.432091,79.02943
-5.427421,-3.421438,79.13757
-5.4206,-3.41878,79.26812
-5.420208,-3.416103,79.36928
-5.438051,-3.417933,79.49406
-5.455343,-3.420136,79.59579
-5.475639,-3.429058,79.69697
-5.499897,-3.4389,79.85902
-5.502952,-3.446137,79.99062
-5.498897,-3.448182,80.09222
-5.495173,-3.444453,80.19478
-5.484228,-3.435767,80.33102
-5.463938,-3.424496,80.44788
-5.451294,-3.416217,80.56816
-5.444754,-3.407144,80.66928
-5.4406,-3.404996,80.77384
-5.442922,-3.399717,80.89527
-5.460129,-3.394955,81.07761
-5.474048,-3.401741,81.19666
-5.489668,-3.407614,81.30466
-5.507686,-3.412016,81.51098
-5.500606,-3.410635,81.73055
-5.468794,-3.393504,81.936
-5.456328,-3.381314,82.11622
-5.449324,-3.373436,82.25001
-5.456134,-3.360922,82.36745
-5.493374,-3.35441,82.54584
-5.510467,-3.362795,82.66619
-5.554722,-3.401967,82.78639
-5.584287,-3.422865,82.95873
-5.613358,-3.431677,83.13206
-5.613063,-3.431403,83.25739
-5.60584,-3.424327,83.37294
-5.584671,-3.398498,83.54412
-5.560317,-3.376269,83.67146
-5.549628,-3.354935,83.78472
-5.550019,-3.347582,83.95129
-5.556695,-3.350571,84.08203
-5.566223,-3.361092,84.20137
-5.59644,-3.359307,84.381
-5.606767,-3.344956,84.59036
-5.589958,-3.328189,84.79784
-5.554071,-3.303514,84.89793
-5.522452,-3.27953,85.00464
-5.497561,-3.24317,85.11622
-5.471659,-3.221175,85.24615
-5.476246,-3.204759,85.37689
-5.483402,-3.20447,85.50092
-5.49053,-3.207375,85.60804
-5.4989,-3.218108,85.74176
-5.505895,-3.213342,85.84412
-5.50171,-3.198842,85.97936
-5.492242,-3.182739,86.08347
-5.484062,-3.158118,86.19046
-5.478342,-3.146428,86.3007
-5.469347,-3.132614,86.40639
-5.468599,-3.126048,86.50692
-5.47571,-3.121669,86.61839
-5.487036,-3.121847,86.72174
-5.504155,-3.126321,86.82238
-5.524861,-3.131477,86.92557
-5.540753,-3.136086,87.02895
-5.555594,-3.133402,87.13568
-5.557432,-3.123199,87.23969
-5.556872,-3.112682,87.34098
-5.551325,-3.094484,87.4459
-5.546108,-3.075126,87.58181
-5.538506,-3.068355,87.68582
-5.534076,-3.061327,87.79923
-5.540575,-3.063886,87.90047
-5.545791,-3.068957,88.0055
-5.570069,-3.067711,88.13686
-5.592162,-3.072307,88.23809
-5.61954,-3.088509,88.38533
-5.631154,-3.098449,88.49015
-5.638392,-3.099515,88.59227
-5.639556,-3.093881,88.69342
-5.633224,-3.084953,88.79553
-5.623525,-3.072853,88.90237
-5.606306,-3.055361,89.02837
-5.595942,-3.042703,89.1311
-5.581047,-3.038138,89.26661
-5.583711,-3.029353,89.37843
-5.586551,-3.031843,89.4853
-5.598686,-3.033383,89.5869
-5.628214,-3.036522,89.75094
-5.642165,-3.041388,89.85873
-5.651355,-3.043364,89.96481
-5.656901,-3.037289,90.07019
-5.657085,-3.032179,90.17265
-5.647881,-3.016509,90.27306
-5.637763,-2.996301,90.40297
-5.621953,-2.984092,90.51242
-5.618495,-2.975791,90.61558
-5.619737,-2.968414,90.75048
-5.638073,-2.968024,90.85325
-5.642231,-2.969571,90.95382
-5.658711,-2.965723,91.05939
-5.673269,-2.962383,91.196
-5.671236,-2.949501,91.32449
-5.666341,-2.931284,91.42788
-5.663117,-2.922646,91.53069
-5.652764,-2.913993,91.63382
-5.645862,-2.906207,91.74404
-5.643172,-2.903103,91.84939
-5.646056,-2.906069,91.95811
-5.666278,-2.900934,92.06282
-5.692713,-2.898894,92.16817
-5.708663,-2.90418,92.2776
-5.72204,-2.908766,92.40164
-5.720954,-2.903028,92.50165
-5.71469,-2.894449,92.60458
-5.705607,-2.886769,92.70513
-5.694562,-2.870832,92.80657
-5.676783,-2.846869,92.95862
-5.666771,-2.838305,93.06256
-5.671913,-2.82828,93.19382
-5.682943,-2.829197,93.29748
-5.697485,-2.83469,93.40887
-5.718595,-2.839363,93.54551
-5.726893,-2.844868,93.64806
-5.731485,-2.841247,93.7508
-5.726557,-2.838277,93.85164
-5.725035,-2.830786,93.95911
-5.711605,-2.801826,94.0899
-5.707038,-2.790169,94.19578
-5.704176,-2.773903,94.33146
-5.717595,-2.766142,94.43999
-5.733757,-2.763578,94.54013
-5.747248,-2.771065,94.6423
-5.758705,-2.78269,94.77707
-5.773448,-2.778661,94.91416
-5.769445,-2.775611,95.01793
-5.758854,-2.77183,95.11963
-5.739969,-2.751417,95.29465
-5.722932,-2.730028,95.44183
-5.719766,-2.72335,95.58284
-5.728161,-2.720757,95.70813
-5.737515,-2.722848,95.82269
-5.756536,-2.725855,95.9312
-5.780161,-2.717099,96.06152
-5.787979,-2.70681,96.18835
-5.787229,-2.690644,96.33855
-5.783467,-2.675632,96.46256
-5.777359,-2.658418,96.66714
-5.775525,-2.647804,96.7892
-5.784473,-2.645144,96.91016
-5.813748,-2.641718,97.11843
-5.827137,-2.641364,97.26365
-5.82897,-2.629261,97.48004
-5.809197,-2.613964,97.68406
-5.798309,-2.599704,97.80747
-5.795915,-2.594016,97.91453
-5.805238,-2.589023,98.04518
-5.81905,-2.587639,98.18332
-5.834736,-2.590618,98.3111
-5.848757,-2.583851,98.45676
-5.855032,-2.574183,98.55748
-5.850233,-2.562336,98.66345
-5.834296,-2.549342,98.79379
-5.819698,-2.53136,98.9027
-5.808045,-2.524682,99.01489
-5.803657,-2.511697,99.15586
-5.812108,-2.508052,99.28703
-5.828839,-2.506928,99.417
-5.839393,-2.508831,99.54893
-5.855373,-2.502529,99.6535
-5.85815,-2.49165,99.78711
-5.85482,-2.479888,99.8955
-5.848086,-2.461779,100.0283
-5.841374,-2.451325,100.143
-5.833851,-2.440226,100.2818
-5.833884,-2.44206,100.3849
-5.842372,-2.447264,100.4852
-5.859353,-2.443161,100.6155
-5.871733,-2.442786,100.7242
-5.888489,-2.441775,100.8284
-5.893552,-2.437244,100.9591
-5.887222,-2.435512,101.064
-5.879848,-2.429507,101.2016
-5.870665,-2.40431,101.3193
-5.852029,-2.384762,101.4479
-5.845162,-2.375794,101.549
-5.845643,-2.37027,101.6511
-5.849724,-2.370899,101.7519
-5.862012,-2.376278,101.8606
-5.882793,-2.37695,101.9902
-5.898402,-2.376583,102.092
-5.915445,-2.375759,102.1921
-5.920594,-2.368814,102.2969
-5.921787,-2.358642,102.4044
-5.911045,-2.336593,102.5401
-5.903533,-2.323805,102.642
-5.89019,-2.319092,102.7748
-5.89137,-2.309283,102.9082
-5.903872,-2.306109,103.0279
-5.91159,-2.307632,103.138
-5.93608,-2.310398,103.2695
-5.953108,-2.312489,103.4014
-5.961624,-2.307288,103.5368
-5.960599,-2.299701,103.6388
-5.95221,-2.283963,103.7743
-5.948294,-2.263327,103.9072
-5.946877,-2.249204,104.009
-5.94971,-2.242608,104.1207
-5.955878,-2.238614,104.2234
-5.972553,-2.242908,104.3928
-5.997575,-2.246961,104.5253
-6.018099,-2.2493,104.6369
-6.027274,-2.251924,104.7372
-6.038986,-2.242076,104.8424
-6.041406,-2.233855,104.946
-6.042912,-2.220502,105.0496
-6.04656,-2.212682,105.1634
-6.047774,-2.209144,105.2635
-6.045505,-2.209938,105.3641
-6.053579,-2.20817,105.4698
-6.067585,-2.213416,105.6085
-6.0845,-2.227271,105.7393
-6.09086,-2.237659,105.8401
-6.093162,-2.242609,105.9451
-6.081862,-2.235054,106.0805
-6.073106,-2.21955,106.1923
-6.06159,-2.209442,106.298
-6.056765,-2.203356,106.4281
-6.051102,-2.195458,106.5333
-6.056966,-2.19715,106.6804
-6.067595,-2.207031,106.788
-6.077343,-2.218781,106.919
-6.082172,-2.225973,107.0512
-6.084897,-2.228624,107.1607
-6.079773,-2.224567,107.2718
-6.070035,-2.212711,107.3854
-6.066029,-2.202259,107.4877
-6.056872,-2.192569,107.6057
-6.051405,-2.186357,107.7097
-6.049919,-2.182235,107.8224
-6.055814,-2.181552,107.9274
-6.068338,-2.180571,108.0415
-6.082004,-2.183903,108.1544
-6.086585,-2.184427,108.2813
