position.x,position.ztimescore
0.9881719,0.5366439,10.28704,0
1.010245,0.5301206,10.38865,0
1.032335,0.5255325,10.48898,1
1.075315,0.5159511,10.59046,1
1.137342,0.4933583,10.71587,2
1.179661,0.4683034,10.8485,2
1.202464,0.4408666,10.97944,2
1.207956,0.4032218,11.11775,3
1.215952,0.3617198,11.23646,3
1.243388,0.317816,11.35905,3
1.24438,0.2978628,11.48751,3
1.236537,0.2817309,11.62431,3
1.252266,0.2657525,11.7627,3
1.252113,0.2579301,11.88673,4
1.263576,0.2573022,12.016,4
1.268216,0.2572445,12.13968,4
1.285686,0.2546344,12.27104,4
1.308448,0.2568714,12.41417,5
1.35738,0.2638502,12.54629,6
1.394887,0.2673939,12.67647,6
1.441684,0.2680839,12.81042,6
1.465762,0.2690268,12.93258,7
1.472596,0.2751361,13.06384,7
1.47073,0.2806497,13.16442,8
1.47494,0.2833473,13.29031,8
1.471814,0.2842591,13.41778,8
1.451382,0.2844335,13.54843,8
1.419888,0.289802,13.67331,9
1.37056,0.2944572,13.80545,9
1.320124,0.2968242,13.90545,9
1.226578,0.2965033,14.0319,9
1.125129,0.2885211,14.14934,10
0.9742366,0.2715514,14.29366,10
0.870423,0.2667753,14.42134,10
0.7452449,0.2601747,14.55516,10
0.6826659,0.2892377,14.67704,10
0.5955264,0.3217651,14.81202,10
0.557322,0.3331389,14.94682,10
0.5481666,0.3319603,15.07617,10
0.5396534,0.2858873,15.19936,10
0.5478247,0.2146642,15.30529,11
0.5675001,0.1559187,15.43133,11
0.6043194,0.0902927,15.56079,11
0.6244672,0.07207505,15.68883,12
0.6754463,0.05263047,15.824,12
0.6737739,0.03975419,15.97294,13
0.689644,0.05109072,16.09989,13
0.6816689,0.07474456,16.22337,14
0.6705386,0.1085518,16.35369,14
0.6535367,0.1526568,16.48021,15
0.6213341,0.2230725,16.60571,15
0.592306,0.2854112,16.70735,15
0.5360343,0.3813088,16.84527,16
0.4952421,0.4588225,16.98314,16
0.4565123,0.5123847,17.10898,17
0.4526737,0.5577615,17.24415,17
0.4551964,0.6018032,17.37366,17
0.4663116,0.6339568,17.48144,17
0.4715683,0.6551462,17.60641,17
0.480334,0.6809913,17.73011,17
0.5049673,0.6997369,17.86429,17
0.5064541,0.7152739,17.99398,17
0.5114206,0.7229189,18.11213,17
0.5291106,0.7373647,18.25625,17
0.5590501,0.7627771,18.38072,17
0.6218987,0.7841318,18.50718,17
0.6979716,0.7989781,18.6396,17
0.7891662,0.8082538,18.77839,17
0.8820368,0.8111771,18.91246,17
0.9340053,0.8165327,19.05121,18
0.9521485,0.8317612,19.18608,18
0.9764919,0.847887,19.31879,18
0.99125,0.8853224,19.44463,18
0.9982424,0.9097214,19.56969,18
1.024514,0.9324026,19.70812,19
1.067479,0.9356833,19.84516,19
1.085718,0.9325309,19.97103,19
1.114163,0.9366458,20.10254,19
1.110686,0.9413478,20.23119,19
1.118724,0.9397847,20.35658,19
1.134495,0.9345285,20.49676,19
1.123678,0.9325331,20.63987,19
1.12068,0.934907,20.76024,19
1.120726,0.9344103,20.89589,19
1.127586,0.9354773,21.02178,19
1.135404,0.9423787,21.15059,19
1.15385,0.9465312,21.28897,19
