position.x,position.ztimescore
-0.1619426,0.07466491,14.99806,1
-0.1646066,0.06139296,15.13614,2
-0.1686977,0.05122392,15.2453,2
-0.1831933,0.04555351,15.36039,2
-0.2214765,0.018259,15.47103,2
-0.2568945,-0.001203268,15.57818,2
-0.2916244,-0.04539788,15.68747,3
-0.3116801,-0.0697042,15.80362,3
-0.3234734,-0.09057596,15.9126,3
-0.3190301,-0.1174072,16.02927,3
-0.3099158,-0.1387363,16.14639,3
-0.3093865,-0.147298,16.25394,4
-0.3089883,-0.1509238,16.36721,4
-0.3017765,-0.1502567,16.47424,4
-0.2919409,-0.1308897,16.63004,4
-0.2963158,-0.1122255,16.739,4
-0.2875971,-0.06718633,16.85162,4
-0.2615838,0.006498739,16.97197,4
-0.2391667,0.05441756,17.07387,4
-0.2010761,0.1154148,17.21004,4
-0.1846815,0.1448206,17.32006,4
-0.1839589,0.1591555,17.42821,4
-0.1793368,0.1880239,17.55272,4
-0.1842166,0.2071905,17.6556,4
-0.1830531,0.2251661,17.76962,4
-0.1906355,0.2576219,17.88285,4
-0.1967008,0.2886877,17.99838,4
-0.1968941,0.3321458,18.10875,4
-0.1907482,0.3797137,18.20963,4
-0.1636943,0.4341767,18.35983,4
-0.1519139,0.4531007,18.47939,4
-0.1443976,0.4656003,18.62938,4
-0.1388545,0.4794605,18.73757,4
-0.1304601,0.4935653,18.84814,4
-0.1239057,0.5037091,18.96612,5
-0.1186676,0.52443,19.08106,5
-0.1049474,0.5633346,19.18615,6
-0.09031501,0.5906205,19.30028,6
-0.07751453,0.6094797,19.40826,6
-0.05764443,0.6323066,19.56307,7
-0.04400415,0.6381677,19.67054,7
-0.03200006,0.637347,19.77552,7
-0.02577784,0.6455311,19.87933,7
-0.01786092,0.6448486,19.99173,7
-0.01457209,0.6383886,20.0985,7
-0.02594899,0.6322546,20.20966,7
-0.0411382,0.6248043,20.34675,7
-0.05326675,0.6197809,20.47245,7
-0.06377517,0.6170167,20.57826,8
-0.09608059,0.5929719,20.69189,8
-0.1092035,0.5597986,20.80118,8
-0.1034786,0.5183651,20.91186,8
-0.1178459,0.5067875,21.02251,8
-0.1285658,0.5041691,21.12708,8
-0.1386299,0.5125362,21.24308,8
-0.1536491,0.511557,21.35601,8
-0.1740896,0.5078495,21.47582,8
-0.2015999,0.5061148,21.58835,8
-0.2431137,0.5040188,21.70121,8
-0.3061363,0.4906779,21.80724,8
-0.3703612,0.4728424,21.91443,8
-0.4483361,0.4409746,22.03106,8
-0.4808506,0.4132822,22.13846,8
-0.5173951,0.4013106,22.2488,8
-0.5262089,0.4096488,22.38775,8
-0.5366753,0.4234057,22.50874,8
-0.5486534,0.4478197,22.61947,8
-0.55154,0.4686388,22.75562,8
-0.556299,0.4882542,22.87103,8
-0.5790618,0.5062196,22.99106,9
