position.x,position.ztimescore
-0.0724345,0.5278667,11.85489,1
-0.07035171,0.5264512,12.00301,2
-0.06629477,0.5273868,12.14376,2
-0.06300017,0.5282164,12.28263,2
-0.06086507,0.5278337,12.40805,2
-0.05798444,0.5297467,12.52634,2
-0.05395375,0.5312127,12.6646,2
-0.05138986,0.5307312,12.77125,2
-0.04707357,0.5348207,12.91451,2
-0.04248696,0.5356722,13.05231,2
-0.03879698,0.5380455,13.17839,2
-0.03369584,0.5445186,13.31148,2
-0.0296468,0.546829,13.45019,2
-0.02518279,0.5478041,13.58031,2
-0.02527685,0.5490113,13.70191,2
-0.02530878,0.5531341,13.83016,2
-0.03202273,0.5630114,13.95902,2
-0.04910828,0.5865729,14.08662,2
-0.06588412,0.6193573,14.22797,2
-0.0850151,0.652118,14.3573,2
-0.09840502,0.6782207,14.49235,2
-0.1026954,0.699811,14.62541,2
-0.09872296,0.7166471,14.74718,2
-0.09012453,0.7301424,14.88215,2
-0.07731918,0.7491897,15.01475,3
-0.05886094,0.7913098,15.15284,3
-0.04304076,0.8294964,15.27554,3
-0.02373311,0.8450866,15.40429,3
-0.01676838,0.8477919,15.53316,4
-0.01966866,0.8399596,15.64203,4
-0.02951976,0.8140266,15.76997,4
-0.03655331,0.7695696,15.90224,4
-0.03413141,0.7358888,16.02971,4
-0.02600599,0.7123371,16.15967,4
-0.01296293,0.7113497,16.28577,4
0.01535721,0.7170467,16.421,4
0.04831129,0.72311,16.55247,4
0.1023607,0.7302508,16.68663,4
0.1497735,0.7299016,16.81055,4
0.1786739,0.7299965,16.93458,4
0.1960032,0.7315845,17.05844,4
0.203117,0.7265188,17.20705,4
0.201512,0.7112644,17.33689,4
0.1909915,0.6879154,17.46453,4
0.1856635,0.669324,17.59329,4
0.1827652,0.6428961,17.72036,4
0.1840003,0.6195436,17.85028,4
0.1883616,0.6136715,17.97549,4
0.1974226,0.6188936,18.10307,4
0.217764,0.6349197,18.24306,4
0.2421863,0.6535528,18.37029,5
0.2859662,0.6823226,18.49725,5
0.3182541,0.7032256,18.60028,5
0.3524543,0.7236847,18.7517,5
0.3704993,0.7420204,18.87938,5
0.3766815,0.7597752,19.00367,5
0.3755243,0.7755903,19.13186,5
0.3732776,0.7906103,19.25651,5
0.3586418,0.8154384,19.38679,5
0.3315153,0.8387651,19.51835,6
0.3087375,0.8590644,19.64738,6
0.2644113,0.8907424,19.78309,6
0.240771,0.9070135,19.90527,6
0.2206505,0.9287673,20.02932,7
0.2064062,0.9538252,20.16835,7
0.2024733,0.9755185,20.29658,7
0.197416,1.001179,20.42772,7
0.1972512,1.034773,20.55795,7
0.2056201,1.068707,20.69104,7
0.2176676,1.094198,20.81649,7
0.2241479,1.114463,20.95984,7
0.2302459,1.127902,21.09648,7
0.2318528,1.140826,21.22924,7
0.2333378,1.142709,21.36066,7
0.2325546,1.147717,21.48202,8
0.2295778,1.150681,21.60764,8
0.2299979,1.165553,21.75029,8
0.2285998,1.190298,21.88083,8
0.2152538,1.226312,22.01031,9
0.1983897,1.266091,22.13958,9
0.180135,1.302182,22.27927,9
0.1737089,1.332167,22.41414,9
0.1685086,1.352744,22.55951,9
0.1659025,1.365202,22.69854,10
0.1796704,1.388992,22.82296,10
0.1813015,1.39737,22.95251,10
0.1891736,1.419485,23.08276,11
0.2056723,1.459585,23.23742,11
0.2199624,1.48971,23.36887,11
0.2347538,1.523056,23.49747,12
0.2427,1.542664,23.62739,12
0.2481009,1.55514,23.7603,12
0.2540499,1.56407,23.86275,13
0.2569819,1.565533,23.9652,13
0.2577878,1.564379,24.09564,13
0.252353,1.567299,24.22271,13
0.2471529,1.571584,24.3537,13
0.2415852,1.57653,24.47655,13
0.2273231,1.584384,24.61519,13
0.2137522,1.590387,24.741,13
0.2010092,1.594974,24.86202,13
0.1896399,1.598006,24.99504,13
0.1807558,1.605932,25.12641,14
0.1748318,1.609801,25.27279,14
0.1823864,1.617892,25.39917,14
0.1858661,1.625311,25.52986,14
0.1913739,1.632355,25.65809,15
0.1994593,1.647012,25.78749,15
0.2061588,1.669757,25.92783,15
0.2143527,1.700077,26.06098,16
0.2186159,1.736127,26.19363,16
0.2151854,1.761636,26.31481,16
0.2047057,1.776226,26.43549,16
0.1838204,1.787414,26.58106,16
0.155788,1.786971,26.70579,16
0.1235758,1.783602,26.83038,16
0.09453491,1.783512,26.95524,16
0.05282805,1.778073,27.08836,16
0.03222633,1.774289,27.19511,16
-0.003130071,1.771566,27.32852,16
-0.01434908,1.768436,27.45234,16
-0.01538885,1.765285,27.57946,16
-0.02333787,1.778125,27.71314,16
-0.04012782,1.8068,27.86689,16
-0.0582568,1.830946,27.98857,16
-0.06691015,1.848967,28.10599,16
-0.0789314,1.85905,28.23458,17
-0.1041194,1.857729,28.36948,17
-0.145827,1.848809,28.51155,17
-0.182873,1.838457,28.65371,17
-0.2204292,1.836209,28.79281,18
-0.2304433,1.833718,28.92394,18
-0.2269286,1.839254,29.05029,18
-0.2168334,1.853359,29.18266,18
-0.2015182,1.879315,29.32506,18
-0.1857266,1.913606,29.46073,18
-0.1699582,1.933872,29.58846,18
-0.1566044,1.942415,29.71945,18
-0.1512341,1.946297,29.84471,18
-0.1497135,1.95007,29.98424,18
-0.1577317,1.956093,30.11335,18
-0.1762341,1.968485,30.25492,18
-0.2018059,1.987207,30.38497,18
-0.207609,1.975775,30.51707,19
-0.219569,1.990843,30.65483,19
-0.2201234,1.996443,30.78889,19
-0.2097967,2.002206,30.91354,19
-0.1887952,2.009093,31.04668,19
-0.1688846,2.011727,31.16791,19
-0.1553969,2.006695,31.30936,19
-0.1494937,2.022428,31.44588,19
-0.141177,2.013783,31.57459,19
-0.1389419,2.00479,31.69999,19
-0.145794,2.007425,31.83404,19
-0.1676911,2.019078,31.96524,19
-0.1911762,2.008584,32.10444,19
-0.2245325,2.032622,32.23374,19
-0.2496062,2.048782,32.37123,20
-0.2593412,2.060702,32.49492,20
-0.2632012,2.080622,32.63116,21
-0.2609629,2.088651,32.75729,21
-0.2570876,2.09657,32.86132,21
-0.247225,2.103434,32.97933,22
-0.2295889,2.104964,33.10534,22
-0.2016867,2.107149,33.23529,22
-0.1379917,2.125888,33.3678,22
-0.08538727,2.140915,33.49068,22
-0.02425466,2.154359,33.63028,22
-0.000237333,2.160276,33.75731,22
0.00393103,2.163233,33.88585,22
-0.002546347,2.168052,34.00868,22
-0.01479755,2.177189,34.12856,22
-0.03370948,2.190797,34.27087,22
-0.0429307,2.194867,34.37296,22
-0.05509532,2.202605,34.49433,23
-0.0594251,2.206506,34.62663,23
-0.06249678,2.214579,34.75882,23
-0.0643533,2.219119,34.88373,24
-0.05435795,2.226845,35.01152,24
-0.04661286,2.247332,35.1388,24
-0.05170722,2.26234,35.27417,24
-0.05935546,2.269478,35.39672,24
-0.07743134,2.2686,35.52385,24
-0.1129358,2.26313,35.65602,24
-0.1604345,2.250809,35.80117,24
-0.2193902,2.227102,35.92881,24
-0.2683355,2.174484,36.05308,24
-0.3049706,2.158275,36.18155,24
-0.3402553,2.131933,36.31783,24
-0.3469784,2.128453,36.44146,24
-0.3699581,2.13026,36.58614,24
-0.3828639,2.13949,36.722,24
-0.4027723,2.161551,36.85156,24
-0.4179737,2.186549,36.98076,24
-0.4297637,2.203275,37.11083,24
-0.4405727,2.209376,37.24876,24
-0.4557583,2.209286,37.37322,24
-0.4768588,2.203365,37.50542,24
-0.5095803,2.185705,37.63733,24
-0.550395,2.160485,37.77306,24
-0.5878043,2.137367,37.91271,24
-0.624042,2.110596,38.03969,24
-0.6371937,2.097869,38.17493,24
-0.6391702,2.092368,38.30201,24
-0.6376101,2.093014,38.4279,24
-0.6278988,2.094642,38.56864,24
-0.6148158,2.099869,38.70058,24
-0.6079311,2.102233,38.81256,24
-0.6058812,2.100256,38.94445,24
-0.6112813,2.10072,39.07225,24
-0.6352174,2.101987,39.20201,24
-0.6499674,2.106115,39.33139,24
-0.656001,2.116874,39.46711,24
-0.6480252,2.131966,39.59555,24
-0.6281477,2.155739,39.71726,24
-0.6062293,2.180356,39.85019,24
-0.5859432,2.196509,39.97525,24
-0.5695645,2.210742,40.10081,24
-0.5633619,2.223943,40.23314,24
-0.5553328,2.238092,40.36742,24
-0.5319855,2.255821,40.51645,24
-0.4976255,2.28036,40.65204,24
-0.4239254,2.323794,40.78725,24
-0.3707453,2.349729,40.90942,24
-0.3286582,2.367649,41.03693,24
-0.305799,2.380475,41.1936,24
-0.3046011,2.385454,41.31641,24
-0.3035307,2.39242,41.44249,24
