position.x,position.z,time,score
-0.2243805,-0.0778739,24.48615,22
-0.2617416,-0.07940535,24.61459,22
-0.2675052,-0.07869714,24.7155,22
-0.2829899,-0.07422876,24.81676,22
-0.2887582,-0.07190038,24.9556,23
-0.2922364,-0.07328139,25.09418,23
-0.2940298,-0.07443483,25.23152,24
-0.2981079,-0.08133108,25.37265,24
-0.2970202,-0.08554044,25.5082,24
-0.2832468,-0.08937769,25.65935,24
-0.2635325,-0.09711327,25.79845,24
-0.2265288,-0.1290425,25.93037,24
-0.1993013,-0.175029,26.06643,25
-0.1969881,-0.2153956,26.20628,25
-0.1897673,-0.2339342,26.34509,25
-0.2044605,-0.2545148,26.47612,25
-0.2424754,-0.2742049,26.61536,25
-0.3109155,-0.2965074,26.75284,25
-0.3894487,-0.3234904,26.88204,25
-0.4442943,-0.3552873,27.01031,26
-0.4624033,-0.3612539,27.11634,26
-0.4686588,-0.3627051,27.24647,26
-0.4706144,-0.3638999,27.3725,26
-0.478676,-0.3618272,27.50743,26
-0.4711625,-0.3446646,27.64787,26
-0.4599071,-0.3093542,27.78207,26
-0.4371007,-0.2820014,27.8852,26
-0.3711618,-0.2174801,28.01477,26
-0.2725047,-0.1443387,28.1438,26
-0.2077197,-0.09269477,28.27801,26
-0.1501685,-0.05300527,28.42049,26
-0.117713,-0.01853824,28.55547,26
-0.1099522,0.002625504,28.65639,26
-0.1080679,0.01260426,28.79269,26
-0.1121214,0.01532495,28.92826,26
-0.1293307,0.01268579,29.05896,26
-0.1454289,0.003204415,29.18776,26
-0.1602707,-0.0008139359,29.3296,26
-0.165774,-0.003735001,29.44126,26
-0.1704449,-0.00765673,29.57206,26
-0.1735203,-0.01016962,29.71329,26
-0.1801791,-0.006712771,29.85385,26
-0.1855773,-0.01299577,29.98224,26
-0.1894588,-0.01732281,30.11235,26
-0.1778101,-0.01802773,30.21871,26
-0.1555164,-0.003016604,30.35109,26
-0.1190294,0.02814465,30.51513,26
0.01197792,0.09572302,30.67208,26
0.09700838,0.1168515,30.811,26
0.1337274,0.1352838,30.94069,26
0.1707524,0.162197,31.07167,26
0.1882812,0.1733948,31.20344,26
0.2035434,0.1843901,31.33527,26
0.2037573,0.1810868,31.46311,26
0.2078949,0.1729231,31.59037,26
0.201092,0.1611832,31.72166,26
0.2048009,0.101195,31.93031,26
0.2347145,0.0676942,32.09472,26
0.2698828,0.03042692,32.31738,26
0.3093463,0.08116855,32.51611,26
0.3495166,0.1280814,32.6171,26
0.3961408,0.1749813,32.75232,27
0.4219253,0.2130634,32.8525,27
0.4432007,0.2650357,32.9865,27
0.4547606,0.2971211,33.11562,27
0.4610056,0.3291505,33.24587,27
0.4594032,0.3545819,33.35245,28
0.4519513,0.3703211,33.47622,28
0.4470111,0.3896909,33.60221,28
0.4194026,0.4295157,33.7401,28
0.3941392,0.4602121,33.87636,29
0.3680587,0.4905989,33.97768,29
0.3115695,0.5281506,34.12017,29
0.2741477,0.5551447,34.22399,29
0.2173685,0.5789919,34.32711,29
0.2061973,0.5889321,34.43151,29
0.2001846,0.587416,34.57129,30
0.2118049,0.574003,34.67264,30
0.2540152,0.5364587,34.80208,30
0.2743312,0.5111428,34.90477,31
0.292577,0.4821513,35.02054,31
0.3134365,0.439888,35.13026,31
0.3229508,0.3953727,35.23859,31
0.3323355,0.3481598,35.34331,31
0.3430437,0.3058055,35.44608,31
0.3597165,0.2426132,35.58464,31
0.3584015,0.1948719,35.73579,31
0.3833808,0.1729668,35.88039,31
0.3897838,0.1836485,36.02684,31
0.3721983,0.2423305,36.17221,31
0.371959,0.2952081,36.30376,31
0.3676944,0.3597136,36.44864,31
0.3654342,0.4110209,36.58239,31
0.3606617,0.4445348,36.70945,31
0.3470023,0.4778773,36.81161,31
0.3392653,0.5306205,36.94851,31
0.3083712,0.5787643,37.07853,31
0.273419,0.6054815,37.18099,31
0.191017,0.6732564,37.32648,31
0.1308935,0.7214309,37.47019,31
0.06542258,0.7688456,37.60575,31
0.02630549,0.7890151,37.73612,31
0.009493694,0.7897775,37.8816,31
0.001279554,0.7863559,37.98616,31
-0.008405053,0.7792274,38.13001,32
-0.01908617,0.7623188,38.23339,32
-0.02275335,0.7137858,38.37151,32
-0.05052129,0.6364518,38.51763,33
-0.06928781,0.5933022,38.61845,33
-0.09026587,0.5426613,38.74522,33
-0.12462,0.4985461,38.87598,34
-0.169683,0.4539927,39.01086,34
-0.2265393,0.4040752,39.15611,35
-0.2785157,0.3414682,39.2621,35
-0.3500927,0.2800819,39.40916,35
-0.3777212,0.2241554,39.54292,36
-0.3805147,0.1621723,39.69069,36
-0.4047605,0.09504721,39.79509,36
-0.445612,0.03062601,39.93056,36
-0.4663809,0.0002184984,40.078,37
-0.5027267,0.005321981,40.18101,37
-0.5111785,0.01193386,40.2822,42
-0.5398881,0.04304826,40.42693,42
-0.6064886,0.08074491,40.56066,47
-0.6604655,0.1235447,40.69455,52
-0.684123,0.1569421,40.83704,52
-0.696896,0.2294965,40.97614,52
-0.7049335,0.3587109,41.11746,52
-0.7059684,0.4480889,41.25064,52
-0.6762685,0.6252844,41.38761,52
-0.6076269,0.7479219,41.52604,52
-0.5922251,0.7970449,41.63459,52
-0.5612673,0.9121307,41.78396,52
-0.5525416,0.9845393,41.88637,52
-0.5375769,1.048055,41.98763,52
-0.5115138,1.103543,42.13317,52
-0.4691344,1.17063,42.2711,52
-0.4313609,1.205774,42.37223,57
-0.3794533,1.245445,42.50653,62
-0.3210703,1.273295,42.63938,62
-0.2431175,1.291702,42.78012,67
-0.2018494,1.290934,42.88031,72
-0.1704047,1.289804,42.98335,72
-0.1168274,1.284104,43.13066,77
0.001950566,1.292924,43.26566,82
0.07425332,1.28478,43.39566,82
0.1146324,1.301893,43.54103,87
0.1408864,1.356534,43.64407,87
0.1642023,1.406886,43.74712,87
0.2058619,1.488492,43.88089,92
0.2397601,1.53959,43.98916,92
0.2746711,1.59769,44.12749,97
0.3057726,1.6013,44.27005,102
0.3793053,1.591646,44.41045,107
0.4041184,1.628961,44.55354,112
0.4088272,1.687204,44.69117,112
0.4247859,1.767633,44.79921,117
0.4346761,1.878147,44.93594,117
0.4324583,1.924412,45.07237,117
0.398006,1.964641,45.21496,122
0.3562311,2.00888,45.34538,122
0.3312644,2.046497,45.49612,122
0.2669709,2.067761,45.61879,122
0.1950132,2.060027,45.75671,122
-0.007644308,2.021731,45.93053,122
-0.1172225,1.990064,46.06728,122
-0.1559776,1.967371,46.19582,122
-0.2037369,1.919088,46.30069,122
-0.2433171,1.860492,46.43423,127
-0.3406239,1.653558,46.66829,132
-0.3700339,1.593013,46.79808,137
-0.414624,1.556613,46.92531,137
-0.4809476,1.507505,47.06364,137
-0.5320314,1.471526,47.1646,137
-0.6012074,1.416848,47.2827,137
-0.6510622,1.402319,47.47733,137
-0.6981323,1.457973,47.68641,137
-0.7496805,1.548741,47.87744,137
-0.7765797,1.660026,48.02179,137
-0.7913484,1.726296,48.15698,137
-0.8293908,1.784451,48.28768,137
-0.8596165,1.830669,48.41621,137
-0.9673448,1.880455,48.5525,137
-1.031415,1.896029,48.68098,137
-1.098704,1.904639,48.82204,137
-1.119264,1.926619,48.94484,142
-1.137343,1.942117,49.08422,147
-1.144394,1.968395,49.22282,152
-1.139467,1.979446,49.35511,157
-1.130228,1.984705,49.48059,157
-1.136296,1.977873,49.61747,162
-1.139809,1.986909,49.76377,167
-1.160476,2.002576,49.90126,167
-1.160936,2.008963,50.05015,167
-1.14372,2.022794,50.18264,172
-1.093188,2.04634,50.30898,172
-1.0066,2.080985,50.44775,172
-0.8816885,2.113901,50.59934,172
-0.7731369,2.114141,50.74361,173
-0.7209443,2.110299,50.87507,173
-0.6622213,2.114661,51.00843,173
-0.641023,2.105233,51.14096,173
-0.5919585,2.081241,51.2768,174
-0.5417488,2.051505,51.4184,174
-0.4897804,2.034021,51.5443,174
-0.4629029,2.026881,51.68571,175
-0.4369764,2.043697,51.82661,175
-0.3895556,2.076923,51.95509,175
-0.3463553,2.073383,52.08632,176
-0.3222764,2.068998,52.18898,176
-0.3075089,2.074696,52.32212,177
-0.304206,2.064266,52.4467,177
-0.3067693,2.045738,52.57987,177
-0.31754,2.000976,52.72043,178
-0.3113602,1.966538,52.85744,178
-0.2952982,1.927563,52.99734,179
-0.2810356,1.892677,53.13445,179
-0.269749,1.880327,53.26705,180
-0.2401844,1.863981,53.40665,180
-0.2318627,1.835272,53.51904,181
-0.2271294,1.804404,53.65726,181
-0.2231864,1.800975,53.7895,182
-0.2369065,1.799688,53.91374,182
-0.280892,1.82235,54.04965,182
-0.3483545,1.850819,54.18787,182
-0.4305709,1.868124,54.31261,183
-0.5713046,1.867886,54.43407,183
-0.6912441,1.858968,54.56658,183
-0.7860678,1.817689,54.71456,184
-0.8271106,1.792582,54.8459,184
-0.8689756,1.763305,54.99027,184
-0.8941945,1.702199,55.12545,185
-0.9497336,1.624398,55.26074,185
-0.9906672,1.550897,55.39117,185
-1.027999,1.504067,55.51996,185
-1.059336,1.457753,55.66429,185
-1.099639,1.447183,55.80143,185
-1.174912,1.425476,55.9307,185
-1.270191,1.392152,56.05538,186
-1.329918,1.363271,56.19344,186
-1.360426,1.337209,56.33541,187
-1.378523,1.30215,56.48356,187
-1.41463,1.254523,56.63013,187
-1.456559,1.20277,56.76408,188
-1.489611,1.159103,56.88907,188
-1.50981,1.132482,57.02682,189
-1.534519,1.138017,57.15804,189
-1.569325,1.147039,57.25945,189
-1.594946,1.15236,57.39323,190
-1.623619,1.163354,57.52668,190
-1.665195,1.19079,57.65264,191
-1.710297,1.224084,57.78423,191
-1.790174,1.27522,57.92484,192
-1.867589,1.313974,58.02891,192
-1.922325,1.356382,58.15126,192
-1.959222,1.392049,58.25352,193
-1.979716,1.429222,58.38853,193
-1.999417,1.459652,58.51832,193
-2.040658,1.532812,58.66072,193
-2.053065,1.631104,58.80941,194
-2.052782,1.69236,58.93362,194
-2.051901,1.751638,59.05763,194
-2.055556,1.77707,59.15878,195
-2.080172,1.866617,59.29107,195
-2.08892,1.891912,59.41647,196
-2.135272,1.936764,59.56189,196
-2.171474,1.952841,59.70338,196
-2.211439,1.966596,59.82985,197
-2.242158,1.970437,59.95852,197
-2.266478,1.966436,60.09136,198
-2.302429,1.937785,60.22461,198
-2.34777,1.919927,60.36146,199
-2.410125,1.923724,60.57207,199
-2.4057,1.928618,60.80902,199
-2.399941,1.973198,60.93634,199
-2.404363,2.049078,61.06343,199
-2.412489,2.169747,61.20428,199
-2.378129,2.240343,61.40707,199
-2.349564,2.272291,61.57435,200
-2.341394,2.339767,61.82213,201
-2.359115,2.360554,62.02935,202
-2.44618,2.371331,62.21622,202
-2.54739,2.370234,62.41312,203
-2.644572,2.346481,62.63688,203
-2.726727,2.312203,62.84744,204
-2.795153,2.293432,62.97326,205
-2.839681,2.283575,63.10832,205
-2.859796,2.288084,63.25165,205
-2.88043,2.289105,63.37841,206
-2.899271,2.303369,63.50019,206
-2.926022,2.331687,63.64797,207
-2.951366,2.361521,63.78616,207
-2.97523,2.39025,63.91232,208
-2.996399,2.416117,64.03324,208
-3.02702,2.443781,64.16954,209
-3.049249,2.430592,64.31313,209
-3.05209,2.414862,64.45637,210
-3.046619,2.389405,64.57988,210
-3.037285,2.347404,64.72069,211
-3.025259,2.317829,64.855,211
-3.027528,2.29151,64.97831,211
-3.033527,2.266962,65.10513,212
-3.027212,2.250054,65.23882,212
-3.026839,2.250371,65.38342,212
-3.028878,2.266736,65.51543,212
-3.037875,2.310252,65.65261,212
-3.045707,2.368592,65.78296,212
-3.054121,2.400832,65.92082,212
-3.091116,2.482576,66.05288,212
-3.13408,2.526988,66.18649,212
-3.14921,2.553036,66.29654,212
-3.157342,2.560749,66.4334,212
-3.154315,2.571452,66.55465,212
-3.135867,2.588418,66.67706,212
-3.11391,2.590399,66.8075,213
-3.046536,2.585854,66.94672,213
-2.978553,2.567173,67.07111,213
-2.8924,2.527857,67.20204,213
-2.80651,2.499314,67.3372,213
-2.776692,2.494596,67.46317,213
-2.715521,2.488742,67.59986,213
-2.665138,2.495467,67.70319,213
-2.609611,2.52632,67.83688,213
-2.567852,2.575238,67.96878,214
-2.541625,2.637033,68.10275,214
-2.520432,2.696379,68.229,214
-2.516291,2.739178,68.37617,214
-2.519367,2.758669,68.50632,214
-2.516611,2.758801,68.64013,214
-2.507457,2.781924,68.77191,214
-2.508861,2.782324,68.91014,214
-2.514074,2.79106,69.04823,214
-2.524146,2.792711,69.19888,214
-2.543969,2.810062,69.32997,214
-2.562571,2.822173,69.44561,214
-2.582208,2.854387,69.58462,214
-2.592238,2.903808,69.71416,214
-2.592611,2.914052,69.82243,214
-2.562538,2.908652,69.95415,214
-2.5184,2.897697,70.09143,214
-2.486824,2.890412,70.21224,214
-2.456187,2.889165,70.33538,214
-2.413292,2.887297,70.4642,214
-2.37167,2.896211,70.60838,214
-2.328072,2.870051,70.74158,214
-2.299582,2.829942,70.87334,214
-2.283052,2.810692,71.00795,214
-2.260684,2.785249,71.13848,214
-2.2347,2.776426,71.26897,214
-2.221972,2.773511,71.36961,215
-2.205697,2.77698,71.50504,215
-2.197845,2.780876,71.63682,215
-2.182472,2.793783,71.76346,216
-2.156266,2.819557,71.89328,216
-2.105354,2.873157,72.03603,216
-2.066453,2.927893,72.17842,216
-2.040662,2.972139,72.30169,216
-2.021426,2.99489,72.42241,217
-1.996734,3.005813,72.55183,217
-1.967401,3.005998,72.68821,217
-1.932778,2.985606,72.82068,218
-1.87448,2.947698,72.95889,218
-1.821419,2.884073,73.09266,218
-1.792187,2.813086,73.23331,219
-1.790232,2.736145,73.36402,219
-1.781865,2.697614,73.4882,219
-1.800795,2.668638,73.62647,219
-1.828508,2.623546,73.76768,219
-1.852764,2.572536,73.8936,219
-1.888871,2.49978,74.02443,219
-1.920446,2.435891,74.15142,219
-1.943796,2.409609,74.27484,219
-1.95904,2.383416,74.40767,219
-1.960446,2.350975,74.54605,219
-1.979001,2.318299,74.68785,219
-2.008427,2.283335,74.82421,219
-2.041829,2.270996,74.94934,219
-2.069701,2.257974,75.07537,219
-2.096239,2.240576,75.21098,219
-2.123732,2.242661,75.35735,219
-2.148675,2.255947,75.48479,219
-2.176801,2.27708,75.60603,219
-2.227032,2.315318,75.74163,220
-2.272754,2.339867,75.87207,220
-2.286948,2.356474,76.00019,221
-2.30745,2.370486,76.13607,221
-2.313082,2.367395,76.27834,222
-2.316699,2.371476,76.40663,222
-2.324008,2.367495,76.53081,222
-2.33154,2.337803,76.65966,222
-2.333831,2.318754,76.78705,222
-2.322729,2.315719,76.91944,222
-2.297596,2.296464,77.03541,222
-2.268691,2.284124,77.16579,222
-2.24613,2.275467,77.29423,222
-2.193314,2.291596,77.41557,222
-2.133384,2.312563,77.54038,222
-2.077485,2.34694,77.67136,222
-1.961029,2.443409,77.82073,222
-1.888849,2.52449,77.94225,222
-1.863181,2.551413,78.07239,222
-1.802617,2.605035,78.25344,222
-1.78117,2.617409,78.37679,222
-1.753768,2.62586,78.5023,222
-1.723731,2.628459,78.60235,222
-1.696877,2.630298,78.70337,222
-1.669002,2.631761,78.82468,222
-1.624219,2.621875,78.94514,222
-1.58356,2.606736,79.07476,222
-1.559669,2.596156,79.19964,222
-1.541256,2.586903,79.32806,222
-1.535348,2.588935,79.464,222
-1.529752,2.588184,79.61013,222
-1.522625,2.593819,79.73334,222
-1.521901,2.607636,79.87507,222
-1.535102,2.629997,79.99604,222
-1.564426,2.657425,80.13383,222
-1.609117,2.684578,80.26486,222
-1.653623,2.705556,80.39422,222
-1.714411,2.735378,80.51752,222
-1.858569,2.829627,80.68005,222
-1.923012,2.886451,80.79992,222
-2.006119,2.946026,80.93269,222
-2.033755,3.001574,81.07201,222
-2.04908,3.027564,81.17636,222
-2.051248,3.0955,81.31113,222
-2.043173,3.154925,81.45397,222
-2.030664,3.215317,81.59272,222
-2.013792,3.262006,81.72259,222
-2.002613,3.293253,81.84383,222
-1.998685,3.327484,81.97967,222
-2.001935,3.377843,82.11919,222
-2.013807,3.42533,82.24689,222
-2.032065,3.46879,82.37862,222
-2.038447,3.480211,82.54323,222
-2.039677,3.480432,82.7131,223
-2.037361,3.459234,82.85454,223
-2.034999,3.415577,82.99057,223
-2.024046,3.354563,83.15685,223
-2.025102,3.316779,83.27808,223
-2.024038,3.284267,83.41022,223
-2.021763,3.279778,83.51859,223
-2.021517,3.287793,83.64941,223
-2.02583,3.285526,83.77106,223
-2.024185,3.301555,83.93635,223
-2.021037,3.331455,84.11031,223
-2.035677,3.347609,84.24227,223
-2.043386,3.347361,84.36543,223
-2.0724,3.339412,84.48393,223
-2.109738,3.299206,84.61658,223
-2.157946,3.227184,84.7436,223
-2.216233,3.167334,84.8776,223
-2.268722,3.130654,85.00977,223
-2.321745,3.110566,85.14445,223
-2.355176,3.095851,85.26443,223
-2.370742,3.081583,85.3942,223
-2.36724,3.083455,85.51455,223
-2.354473,3.107188,85.66026,223
-2.339262,3.144945,85.79973,223
-2.338108,3.17794,85.92398,223
-2.29905,3.248845,86.05207,223
-2.261567,3.350062,86.21859,223
-2.251313,3.515135,86.40795,223
-2.220964,3.552431,86.54124,223
-2.210415,3.569753,86.6764,223
-2.196718,3.593944,86.82305,223
-2.166739,3.57713,86.99285,223
-2.126226,3.544224,87.18473,223
-2.073781,3.508471,87.32767,223
-2.053624,3.470119,87.43065,223
-2.043487,3.341267,87.5592,223
-2.054614,3.297898,87.66035,223
-2.054071,3.24138,87.78584,223
-2.068994,3.204637,87.94035,223
-2.095201,3.185536,88.07268,223
-2.117431,3.163873,88.20488,223
-2.172359,3.065505,88.34638,223
-2.204883,2.996289,88.48469,223
-2.214406,2.956077,88.62895,223
-2.232222,2.932793,88.73969,223
-2.236812,2.91963,88.86724,224
-2.237518,2.916397,89.00566,224
-2.229078,2.929348,89.14071,224
-2.211607,2.96023,89.26974,224
-2.191099,2.995765,89.39601,224
-2.144117,3.059568,89.54596,224
-2.109036,3.100842,89.65366,224
-2.041208,3.163559,89.78854,224
-1.993776,3.204583,89.92435,224
-1.953072,3.243755,90.06817,224
-1.928722,3.27072,90.21273,225
-1.918014,3.30049,90.34338,225
-1.907936,3.374573,90.52034,225
-1.914087,3.432159,90.68001,225
-1.994354,3.557029,90.81742,225
-2.029544,3.632293,90.94047,225
-2.040092,3.684331,91.069,226
-2.052896,3.702168,91.20184,226
-2.060268,3.703281,91.32378,226
-2.070904,3.706589,91.48631,226
-2.089289,3.695278,91.68988,226
-2.051495,3.609977,91.93329,226
-1.905227,3.516064,92.14681,226
-1.828655,3.367548,92.33465,226
-1.799687,3.273447,92.47455,226
-1.789746,3.236219,92.58102,226
-1.750668,3.179923,92.7308,226
-1.72607,3.133764,92.83736,226
-1.707841,3.104457,92.9826,226
-1.674241,3.085883,93.08587,226
-1.673938,3.039758,93.22259,226
-1.629751,3.006251,93.3611,231
-1.582894,2.965038,93.49805,231
-1.535289,2.927712,93.63979,231
-1.516534,2.904532,93.74187,236
-1.445327,2.868573,93.88088,241
-1.43273,2.827789,93.9883,241
-1.426083,2.796502,94.13411,246
-2.935524,3.262221,94.27197,251
-2.926874,3.28796,94.40215,256
-2.939153,3.346205,94.54175,261
-2.965854,3.416832,94.65078,261
-2.913475,3.477411,94.75153,266
-2.894235,3.614311,94.8941,271
-2.853871,3.708426,95.03865,271
-2.819741,3.734725,95.17869,271
-2.778024,3.768674,95.27922,276
-2.697202,3.793773,95.41273,276
-2.653798,3.792278,95.52045,276
-2.615152,3.784137,95.6564,276
-2.708742,3.731247,95.75763,276
-2.708289,3.736899,95.88068,276
-2.711489,3.726407,96.01849,276
-2.710139,3.709949,96.1216,276
-2.710314,3.670471,96.26181,276
-2.705761,3.60849,96.36837,276
-2.709708,3.522286,96.46978,276
-2.715226,3.476347,96.59747,276
-2.720487,3.42845,96.73596,276
-2.713986,3.384078,96.87965,276
-2.736327,3.333412,97.0061,276
-2.773271,3.299592,97.12767,276
-2.773458,3.309864,97.27975,276
-2.793415,3.362614,97.42138,276
-2.805356,3.438507,97.55541,276
-2.828428,3.537471,97.68314,276
-2.904248,3.731089,97.82398,276
-2.93625,3.810654,97.96072,276
-2.953974,3.915787,98.09488,276
-2.960187,3.997153,98.25017,276
-2.956259,4.093888,98.36367,281
-2.921479,4.152822,98.49994,281
-2.884338,4.212678,98.63859,286
-2.852034,4.25683,98.77331,291
-2.833693,4.297756,98.91316,296
-2.787045,4.374153,99.05708,301
-2.764922,4.418503,99.15871,301
-2.747284,4.479615,99.29347,306
-2.752829,4.510929,99.42326,311
-2.761212,4.532063,99.55729,311
-2.781214,4.545057,99.69029,316
-2.805847,4.548201,99.79179,316
-2.848077,4.537449,99.93384,321
-2.89678,4.523301,100.0761,326
-2.95019,4.513398,100.2114,326
-3.02043,4.519889,100.3396,326
-3.069164,4.545445,100.4649,326
-3.115436,4.568198,100.5693,326
-3.156767,4.589571,100.6937,326
-3.173378,4.600797,100.8283,326
-3.180469,4.629527,100.9638,326
-3.187058,4.652019,101.0977,326
-3.200736,4.646484,101.228,326
-3.188793,4.643425,101.3311,326
-3.170441,4.634079,101.4656,326
-3.116033,4.623117,101.6045,326
-3.024132,4.583187,101.7393,326
-2.963779,4.524474,101.8728,326
-2.887137,4.473565,102.0128,326
-2.767428,4.481556,102.1188,326
-2.74065,4.465082,102.2476,326
-2.706756,4.447104,102.3833,326
-2.699633,4.436972,102.5317,326
-2.704518,4.4255,102.6597,326
-2.722151,4.418969,102.7983,326
-2.740168,4.422527,102.9134,326
-2.751205,4.409914,103.0161,326
-2.851996,4.359018,103.1454,326
-2.847339,4.357879,103.283,326
-2.835871,4.346647,103.4323,326
-2.816935,4.347259,103.5659,326
-2.797181,4.350457,103.7027,326
-2.779135,4.374606,103.8481,326
-2.745932,4.4194,103.9796,326
-2.692816,4.489138,104.1155,326
-2.667638,4.535873,104.2455,326
-2.536226,4.713578,104.394,326
-2.519015,4.806212,104.5295,326
-2.486263,4.921962,104.661,326
-2.459686,4.95924,104.7615,326
-2.417463,5.013636,104.8942,326
-2.369319,5.067963,105.0224,326
-2.264811,5.143338,105.1538,326
-2.14925,5.176977,105.2972,326
-2.035538,5.198505,105.5377,326
-1.988728,5.207,105.655,326
-1.940883,5.228592,105.7925,326
-1.896838,5.273284,105.9098,326
-1.878491,5.322727,106.0303,326
-1.86221,5.375015,106.1745,326
-1.860779,5.4194,106.3179,326
-1.872052,5.462856,106.4664,326
-1.878455,5.517041,106.6224,326
-1.876094,5.55895,106.7567,326
-1.847738,5.558783,106.9243,326
-1.818279,5.551961,107.0715,326
-1.731139,5.521337,107.267,326
-1.636678,5.492948,107.3984,326
-1.592582,5.488288,107.5295,326
-1.588729,5.477929,107.6622,326
-1.570117,5.475327,107.7816,326
-1.561617,5.476907,107.9316,326
-1.562497,5.490575,108.065,326
-1.56506,5.506567,108.2,326
-1.564274,5.518917,108.3365,326
-1.561859,5.531181,108.4685,326
-1.561089,5.538655,108.6155,326
-1.553806,5.543545,108.7174,326
-1.543091,5.541109,108.8573,326
-1.523297,5.537244,108.9983,326
-1.510092,5.523499,109.1348,326
-1.476929,5.504706,109.2663,326
-1.414623,5.469678,109.4055,326
-1.351827,5.43843,109.541,326
-1.285663,5.41042,109.6679,326
-1.250375,5.388129,109.7986,326
-1.230945,5.381551,109.9032,326
-1.206768,5.381079,110.0392,326
-1.19453,5.384284,110.1738,326
-1.180487,5.393335,110.3095,326
-1.178356,5.400202,110.4157,326
-1.178511,5.408837,110.543,326
-1.184727,5.418239,110.6743,326
-1.195456,5.427419,110.8163,326
-1.197475,5.427455,110.9517,326
-1.192193,5.428759,111.0804,326
-1.189488,5.429668,111.2302,326
-1.190127,5.440074,111.3365,326
-1.195381,5.455884,111.468,326
-1.22214,5.472363,111.5995,326
-1.252825,5.496622,111.7027,326
-1.290132,5.533827,111.8382,326
-1.318189,5.562295,111.9754,326
-1.364425,5.594392,112.1249,326
-1.398284,5.620248,112.2724,326
-1.395508,5.62986,112.4038,326
-1.382737,5.635599,112.534,326
-1.368277,5.640351,112.6738,326
-1.352264,5.635045,112.8157,326
-1.341727,5.618803,112.9417,326
-1.306672,5.618841,113.0737,326
-1.299527,5.623496,113.1754,326
-1.278094,5.620378,113.3063,326
-1.272194,5.62429,113.4393,326
-1.279385,5.628078,113.5717,326
