position.x,position.ztimescore
-0.01040713,-0.01797449,15.00187,5
-0.007690445,-0.01683119,15.12164,5
-0.00735579,-0.01893007,15.24672,5
-0.007368102,-0.01888982,15.39888,5
-0.007194601,-0.02203813,15.52478,5
-0.006612004,-0.02198298,15.64513,5
-0.007562939,-0.02354419,15.77556,5
-0.01016787,-0.02559473,15.89551,5
-0.01299663,-0.02622401,16.02044,5
-0.0205611,-0.02759254,16.17099,5
-0.02505947,-0.02931874,16.30109,5
-0.03033867,-0.02882585,16.42461,5
-0.03685166,-0.03005828,16.54616,5
-0.04304519,-0.0293787,16.66732,5
-0.05223114,-0.0295816,16.78959,5
-0.06339811,-0.03023321,16.89781,5
-0.07230918,-0.03022512,17.0192,5
-0.09100448,-0.03011461,17.1354,5
-0.1003392,-0.03072114,17.25223,5
-0.1183269,-0.03019035,17.38141,5
-0.1237776,-0.0292958,17.54064,5
-0.1238348,-0.02725884,17.65928,5
-0.1191305,-0.02632219,17.77893,5
-0.1090876,-0.02261262,17.93216,5
-0.09666566,-0.01619669,18.04251,5
-0.07620203,0.0002905353,18.16361,5
-0.04379927,0.01674288,18.31652,5
-0.01662839,0.03152076,18.43704,5
0.006152949,0.03923452,18.56413,5
0.04454184,0.07415945,18.72173,5
0.06284714,0.09532844,18.8712,5
0.07309696,0.1059775,18.97795,6
0.08822569,0.1133993,19.09902,6
0.09643674,0.1177891,19.25636,6
0.1008238,0.1243481,19.37697,6
0.1031826,0.1283717,19.49907,6
0.1052988,0.1325859,19.61792,6
0.1060691,0.1395729,19.73628,6
0.1030498,0.1470874,19.86054,6
0.09508399,0.1563671,19.96091,6
0.07865276,0.1754722,20.08103,6
0.06585763,0.1879995,20.20003,6
0.04532176,0.2096454,20.31802,6
0.02932567,0.2292929,20.44133,6
-0.001219808,0.2547225,20.56109,6
-0.01716981,0.2661322,20.67631,6
-0.03313175,0.2772308,20.7954,6
-0.05818551,0.2855951,20.95258,6
-0.06686221,0.2886129,21.06414,6
-0.08130293,0.2895186,21.19008,7
-0.08475648,0.2981572,21.31211,7
-0.08311421,0.3050204,21.41526,7
-0.06981546,0.3207573,21.53438,7
-0.04177125,0.3484132,21.65711,7
-0.01684948,0.369919,21.78088,7
0.01856483,0.3872204,21.90314,7
0.05636208,0.4032815,22.02521,7
0.07902596,0.4183573,22.14294,7
0.09950116,0.4312385,22.27124,7
0.1134643,0.4358002,22.37132,7
0.1234394,0.4385499,22.49233,7
0.1307027,0.4440044,22.61825,7
0.1377012,0.4504139,22.73526,7
0.1397742,0.4579234,22.86179,7
0.134883,0.4639196,22.97773,7
0.1280863,0.4718648,23.09676,7
0.120567,0.4845864,23.24387,7
0.1052984,0.4993949,23.37642,8
0.083955,0.5194534,23.50089,8
0.06938531,0.5300696,23.61461,8
0.04487824,0.5437374,23.7326,8
0.0390714,0.5622988,23.85925,8
0.05961091,0.5803913,24.01558,8
0.07355422,0.5905929,24.14081,8
0.1090249,0.6070141,24.26226,9
0.1407659,0.622901,24.36275,9
0.1900801,0.6336879,24.48266,9
0.2458477,0.6439657,24.60258,9
0.2914286,0.6484063,24.72009,9
0.3105743,0.652149,24.82125,9
0.3367116,0.6668355,24.94593,9
0.3440935,0.6746939,25.0679,9
0.3504032,0.6793247,25.18893,10
0.3552057,0.6846008,25.30889,10
0.3543581,0.688682,25.43791,10
0.3532985,0.6931754,25.55767,11
0.3473399,0.7103861,25.68509,11
0.3356115,0.7318875,25.80488,11
0.3148566,0.7659112,25.9638,12
0.3022315,0.7928749,26.08323,12
0.2883108,0.810026,26.1994,13
0.274795,0.8219245,26.32724,13
0.2630576,0.8352198,26.45781,13
0.2567973,0.8410726,26.57765,13
0.2516993,0.8470732,26.69707,13
0.247964,0.8480994,26.8232,13
0.2499162,0.8475326,26.95326,13
0.2573622,0.8494464,27.07748,13
0.2760426,0.86049,27.20025,13
0.3019315,0.873814,27.31863,13
0.3225302,0.8859333,27.45066,13
0.3360596,0.9005959,27.57585,13
0.3619405,0.9191489,27.6958,13
0.3817859,0.9310989,27.81443,13
0.406608,0.9344442,27.97455,13
0.4120744,0.9372216,28.07546,13
0.4192148,0.9416091,28.20096,14
0.4215552,0.9449787,28.32067,14
0.4245372,0.9479609,28.44432,14
0.428038,0.948315,28.5679,14
0.4315027,0.9488918,28.72005,14
0.4349046,0.9492709,28.84761,14
0.4340295,0.9537668,28.97982,14
0.4378045,0.9518156,29.10081,14
0.4427952,0.9497415,29.2192,14
0.4463651,0.9485321,29.33587,14
0.4440449,0.9528495,29.4371,14
0.4281728,0.9588008,29.55505,14
0.4088016,0.966416,29.67436,14
0.3875505,0.9737825,29.78964,14
0.356995,0.9778991,29.92127,14
0.3277073,0.9817947,30.04218,14
0.3096251,0.9841459,30.16117,14
0.2806295,0.9805306,30.27967,14
0.2610282,0.9856837,30.40687,14
0.2562928,0.9823605,30.53048,14
0.2523633,0.9821212,30.65245,14
0.2505059,0.9834622,30.77839,14
0.2451243,0.9813322,30.90925,14
0.2449511,0.9820127,31.01166,14
0.2450459,0.9804145,31.13146,14
0.2445156,0.9812215,31.25281,14
0.2461957,0.9801045,31.41814,14
0.2473023,0.9797855,31.54331,14
0.2490889,0.9780453,31.66601,14
0.2487192,0.9773715,31.78645,14
0.2464872,0.97776,31.91376,14
