position.x,position.z,time,score
0.01858542,-0.2217717,10.60466,0
0.03806253,-0.2075837,10.72486,0
0.06719753,-0.1864304,10.83835,0
0.07476665,-0.1775198,10.95578,0
0.08815935,-0.1636737,11.07038,0
0.08038782,-0.1445369,11.18581,0
0.06447436,-0.1193259,11.31351,0
0.04688616,-0.0816874,11.42285,0
0.03178728,-0.04872832,11.53341,1
-0.001779866,-0.001714412,11.65361,1
-0.0208963,0.0255253,11.77393,1
-0.01437268,0.02252302,11.89561,1
-0.006234462,0.008902258,12.01475,1
0.0004555067,-0.002476104,12.12529,1
0.00292649,-0.01798786,12.24693,1
1.279155E-05,-0.02271606,12.36065,1
-0.01145455,-0.0273526,12.51904,2
-0.05668204,-0.04395484,12.63538,2
-0.1020189,-0.08719856,12.74763,2
-0.115808,-0.1045043,12.8485,2
-0.1335086,-0.1214997,12.96103,2
-0.1309292,-0.136479,13.07495,2
-0.09138835,-0.1674465,13.19253,2
-0.05202723,-0.1940495,13.30376,2
-0.02044983,-0.2136373,13.42068,2
-0.01051225,-0.2113563,13.53181,2
-0.005834028,-0.2065426,13.64632,2
-0.007883393,-0.192528,13.7586,2
-0.01288304,-0.1779922,13.87996,3
-0.02340461,-0.1668629,13.9927,3
-0.02404809,-0.149287,14.10291,3
-0.02798897,-0.1229564,14.21325,3
-0.01969863,-0.1003461,14.32071,3
-0.007413029,-0.07212151,14.44232,3
0.006585037,-0.04525181,14.5514,3
0.05135002,0.0002049087,14.66109,3
0.08809974,0.03021836,14.76411,3
0.1155081,0.05651753,14.88151,3
0.1283362,0.06778045,15.00151,3
0.120648,0.06968097,15.12362,3
0.1204986,0.05932145,15.23166,3
0.1122348,0.05095694,15.34706,3
0.1093284,0.02477621,15.45085,3
0.104845,-0.0001271512,15.56771,3
0.1010505,-0.02138402,15.67905,3
0.1098689,-0.06899167,15.80154,3
0.1104753,-0.09650906,15.90602,3
0.1085135,-0.1242056,16.02316,3
0.1162088,-0.1469061,16.12989,3
0.1192967,-0.1876639,16.24306,3
0.1170619,-0.2204518,16.34598,3
0.1139977,-0.2559876,16.46338,3
0.08994226,-0.2670895,16.58223,4
0.05484792,-0.2889995,16.69484,4
0.040458,-0.306488,16.81435,4
0.02500082,-0.3199779,16.9193,4
0.01802069,-0.3442606,17.02938,5
0.0187971,-0.3745362,17.14753,5
0.0139802,-0.4119744,17.25993,5
0.01264941,-0.4283287,17.36833,5
0.01500493,-0.4314516,17.48004,5
0.008501142,-0.4231986,17.59383,6
-0.008240122,-0.3861374,17.70877,6
-0.01455044,-0.3545468,17.83176,6
-0.02491844,-0.2892191,17.94492,6
-0.02897923,-0.2472686,18.05971,7
-0.03801741,-0.2010149,18.17167,7
-0.0324035,-0.1506533,18.28817,7
-0.0219926,-0.1240674,18.40087,8
-0.00919653,-0.0536934,18.52287,8
0.02324031,0.02976506,18.63737,8
0.05061015,0.08281028,18.74154,8
0.07140534,0.1267309,18.85365,8
0.07264054,0.1615709,18.96333,8
0.06842051,0.185233,19.06553,8
0.06012367,0.21605,19.1894,8
0.06900818,0.240559,19.30143,8
0.06872177,0.2645531,19.40153,8
0.0623872,0.2919631,19.50637,8
0.04246949,0.3122917,19.61421,8
0.0433445,0.3359713,19.72596,8
0.07544541,0.3678681,19.84667,8
0.1142199,0.3994889,19.95438,8
0.1614827,0.4369158,20.0635,8
0.1988904,0.46403,20.17138,8
0.2099711,0.4760786,20.28826,8
0.210476,0.4866101,20.39891,8
0.2045297,0.4992289,20.52541,9
0.1845398,0.5128591,20.63883,9
0.1635981,0.5280674,20.75126,9
0.1359061,0.5334967,20.86586,9
0.1027022,0.5541395,20.96696,9
0.07467242,0.5881231,21.0768,9
0.05376032,0.6327748,21.19388,9
0.03262279,0.6848096,21.30126,9
0.004191868,0.7418629,21.41568,9
-0.02206411,0.7924702,21.53451,9
-0.05183046,0.842751,21.6528,9
-0.08446473,0.8692967,21.76956,9
-0.1368317,0.8796561,21.88903,9
-0.1755241,0.8872625,22.00519,9
-0.2103189,0.9003586,22.11013,10
-0.2539508,0.9134089,22.22256,10
-0.2806041,0.9233291,22.34578,11
-0.3144494,0.9407028,22.46135,11
-0.3277186,0.9611956,22.5875,11
-0.3301241,0.9826055,22.70179,12
-0.3121371,1.003404,22.81028,12
-0.2888639,1.013543,22.92588,12
-0.2559753,1.015656,23.03889,13
-0.2069475,1.008473,23.155,14
-0.1442935,0.9986296,23.27042,14
-0.0818646,1.000785,23.39308,14
-0.05548583,1.000194,23.50699,14
-0.02577774,1.00425,23.61597,15
0.001215599,1.011349,23.72617,15
0.03367008,1.017578,23.84099,16
0.0625366,1.017087,23.96302,16
0.0849329,1.010106,24.07568,16
0.1057342,0.9884749,24.19167,17
0.1357033,0.9635493,24.31355,17
0.1568122,0.9510573,24.4224,18
0.185699,0.941781,24.54219,18
0.1929535,0.932684,24.66143,18
0.194894,0.9258144,24.76745,19
0.1956139,0.9270292,24.8855,19
0.352673,0.5486056,24.99818,20
0.346507,0.5595219,25.11235,20
0.3372816,0.5696158,25.22428,20
0.3286998,0.5793321,25.32975,21
0.3203877,0.5864766,25.44111,21
0.3047485,0.584011,25.55457,21
0.2823062,0.5676888,25.66356,22
0.2626818,0.5391865,25.77813,22
0.2511046,0.508463,25.88597,22
0.2454459,0.4755701,25.99275,22
0.2438518,0.4511929,26.10465,22
0.2426108,0.4377123,26.21367,22
0.2519062,0.416907,26.33278,22
