position.x,position.ztime
-1.383848,-2.223184,24.57458
-1.367638,-2.221861,24.69321
-1.343641,-2.218119,24.79613
-1.312508,-2.203553,24.91939
-1.254671,-2.183424,25.04347
-1.187401,-2.163178,25.14617
-1.123521,-2.131226,25.25308
-1.040672,-2.081933,25.38389
-1.000555,-2.045923,25.48731
-0.975578,-2.021292,25.62356
-0.9652024,-1.99511,25.76038
-0.9403363,-1.978259,25.87801
-0.9146372,-1.966119,25.98899
-0.8946507,-1.96314,26.09762
-0.8511459,-1.960306,26.20107
-0.7850925,-1.964044,26.32696
-0.737254,-1.95802,26.44123
-0.6836755,-1.937391,26.54347
-0.655071,-1.933934,26.64998
-0.643245,-1.91897,26.78204
-0.6404381,-1.912707,26.91086
-0.6419882,-1.9064,27.02434
-0.6551332,-1.886843,27.14775
-0.6371835,-1.868102,27.27883
-0.6646196,-1.866973,27.40807
-0.7101277,-1.88979,27.53301
-0.7488247,-1.923317,27.63642
-0.7810383,-1.971187,27.74106
-0.840026,-2.025984,27.86608
-0.8797974,-2.075287,27.96638
-0.9328306,-2.118215,28.07355
-1.014291,-2.177092,28.20581
-1.100377,-2.225724,28.32159
-1.176625,-2.289014,28.45015
-1.289474,-2.316667,28.5585
-1.334468,-2.356903,28.68157
-1.380158,-2.408713,28.81897
-1.416534,-2.476582,28.94602
-1.433869,-2.508301,29.04989
-1.439492,-2.538722,29.17727
-1.386058,-2.585754,29.28465
-1.390758,-2.613931,29.41895
-1.397572,-2.634538,29.54694
-1.401591,-2.648657,29.64711
-1.400773,-2.664821,29.74989
-1.381381,-2.690494,29.88415
-1.347932,-2.722913,30.02725
-1.303191,-2.742297,30.13847
-1.204799,-2.796474,30.33243
-1.213978,-2.791726,30.51774
-1.118682,-2.825042,30.65932
-1.034296,-2.868299,30.80187
-0.9641385,-2.900574,30.90594
-0.9022243,-2.942545,31.00694
-0.8657944,-2.976353,31.13137
-0.8092465,-2.994584,31.26237
-0.7711776,-3.002765,31.40335
-0.7204732,-3.010937,31.52785
-0.6032861,-2.974815,31.76004
-0.5586396,-2.921537,31.97467
-0.5228934,-2.880587,32.16937
-0.4988382,-2.863215,32.35994
-0.4868061,-2.862472,32.46733
-0.4868094,-2.860172,32.56802
-0.4975554,-2.865737,32.68116
-0.5204268,-2.876683,32.81165
-0.5571576,-2.891767,32.9415
-0.5799915,-2.916662,33.07206
-0.6057149,-2.942061,33.19875
-0.6242858,-2.959322,33.30509
-0.6350483,-2.96548,33.40918
-0.6394524,-2.954356,33.5386
-0.6318051,-2.930571,33.66575
-0.626942,-2.898862,33.7937
-0.6179238,-2.889126,33.89576
-0.6110802,-2.868726,34.00888
-0.6025481,-2.856966,34.11913
-0.5901382,-2.863677,34.25226
-0.5775013,-2.871668,34.35292
-0.570162,-2.879706,34.48052
-0.5844284,-2.883919,34.59018
-0.6133229,-2.873238,34.72068
-0.6379312,-2.853418,34.82158
-0.6632231,-2.832398,34.92226
-0.6931743,-2.794284,35.02443
-0.7279137,-2.774011,35.13831
-0.7864765,-2.774082,35.26881
-0.8895046,-2.760417,35.39336
-1.004029,-2.728409,35.52151
-1.076733,-2.721618,35.63171
-1.164286,-2.722401,35.73687
-1.241246,-2.729378,35.83917
-1.340883,-2.722535,35.94826
-1.466455,-2.690216,36.05152
-1.544119,-2.687547,36.15338
-1.598151,-2.687144,36.26147
-1.628314,-2.705161,36.36904
-1.657699,-2.720527,36.4841
-1.691826,-2.757863,36.61482
-1.718386,-2.805691,36.75093
-1.729021,-2.848546,36.88136
-1.729739,-2.881177,36.99141
-1.730392,-2.90235,37.09304
-1.724181,-2.91393,37.19339
-1.698766,-2.927261,37.32928
-1.665104,-2.925045,37.46094
-1.615827,-2.915222,37.56702
-1.560369,-2.895954,37.6771
-1.490916,-2.869489,37.77993
-1.422755,-2.851707,37.88465
-1.354143,-2.829546,37.99965
-1.276662,-2.81542,38.12875
-1.212456,-2.812559,38.23207
-1.105044,-2.821816,38.36952
-0.9974005,-2.833895,38.51141
-0.927182,-2.866907,38.6405
-0.8708881,-2.88465,38.76674
-0.8229174,-2.901626,38.8903
-0.7782305,-2.912064,39.02213
-0.7375736,-2.909522,39.13651
-0.7070113,-2.908846,39.26336
-0.6979885,-2.904525,39.36681
-0.7067028,-2.907537,39.47361
-0.7151143,-2.906271,39.57772
-0.7253838,-2.883625,39.69551
-0.7439514,-2.863103,39.8201
-0.7558387,-2.868871,39.94339
-0.769231,-2.883666,40.04522
-0.7870077,-2.901843,40.17274
-0.8124143,-2.913094,40.28364
-0.8639204,-2.926695,40.39898
-0.9295818,-2.940614,40.53027
-1.014852,-2.962212,40.65618
-1.090266,-2.977364,40.78472
-1.208775,-2.988812,40.90019
-1.230134,-3.058088,41.03085
-1.31136,-3.107095,41.15884
-1.372684,-3.163827,41.27678
-1.42478,-3.204321,41.37992
-1.497694,-3.226379,41.48498
-1.567661,-3.253749,41.60391
-1.677097,-3.241751,41.70572
-1.718951,-3.268778,41.83178
-1.743389,-3.281532,41.95816
-1.762088,-3.269081,42.06931
-1.804636,-3.275163,42.19962
-1.849558,-3.262894,42.33468
-1.907873,-3.243253,42.43847
-1.966055,-3.210819,42.54394
-2.013868,-3.187452,42.65129
-2.051605,-3.182424,42.75488
-2.087496,-3.200614,42.85733
-2.142833,-3.243128,42.98965
-2.192422,-3.267153,43.09351
-2.229033,-3.294876,43.22262
-2.25718,-3.309939,43.33495
-2.292963,-3.318128,43.46423
-2.315959,-3.314633,43.56681
-2.332437,-3.308309,43.70459
-2.328318,-3.302016,43.80551
-2.311337,-3.289914,43.94352
-2.288425,-3.256604,44.04996
-2.21109,-3.259511,44.17975
-2.193858,-3.252969,44.3012
-2.184342,-3.262448,44.4286
-2.17671,-3.268709,44.53101
-2.159034,-3.257355,44.63631
-2.110519,-3.249269,44.76102
-2.065824,-3.225658,44.86251
-2.035082,-3.216553,44.96344
-1.990084,-3.240127,45.07273
-1.919816,-3.358821,45.27536
-1.861708,-3.432816,45.47043
-1.7966,-3.502318,45.5761
-1.743394,-3.549155,45.7063
-1.666512,-3.605116,45.874
-1.649242,-3.638862,45.99391
-1.659228,-3.718806,46.15759
-1.657735,-3.771252,46.38507
-1.663467,-3.796939,46.55803
-1.648815,-3.803378,46.70426
-1.615786,-3.768747,46.92232
-1.669759,-3.695793,47.12543
-1.663641,-3.677005,47.2346
-1.656388,-3.683779,47.33551
-1.660732,-3.708266,47.44309
-1.651273,-3.72702,47.55054
-1.611111,-3.757913,47.66275
-1.591737,-3.787953,47.76324
-1.608416,-3.827845,47.89143
-1.659696,-3.873982,48.02236
-1.724475,-3.927056,48.15235
-1.778374,-3.963363,48.25358
-1.835054,-3.990673,48.38384
-1.86806,-4.02718,48.48584
-1.890759,-4.057909,48.58825
-1.891408,-4.085995,48.69044
-1.88119,-4.11086,48.81268
-1.897996,-4.114513,48.91597
-1.932351,-4.121033,49.02269
-1.970349,-4.127131,49.1238
-2.01622,-4.11696,49.23721
-2.073006,-4.089118,49.34929
-2.136942,-4.051425,49.47274
-2.190041,-4.020195,49.57711
-2.259852,-4.005245,49.70382
-2.311125,-4.006325,49.81602
-2.368533,-4.001044,49.91898
-2.409026,-3.992495,50.02728
-2.458499,-3.99864,50.12848
-2.509206,-4.003567,50.25536
-2.538715,-3.993461,50.35865
-2.55645,-3.984061,50.46703
-2.579825,-3.981695,50.56996
-2.581822,-3.986037,50.67128
-2.573039,-4.012571,50.79299
-2.545409,-4.039752,50.92009
-2.518257,-4.063705,51.04205
-2.516887,-4.096683,51.17038
-2.50751,-4.155254,51.29398
-2.510465,-4.192091,51.39501
-2.501032,-4.223776,51.49666
-2.470737,-4.2343,51.60627
-2.442052,-4.25395,51.73677
-2.435327,-4.264321,51.83946
-2.384118,-4.31709,51.96577
-2.338627,-4.345024,52.0867
-2.287511,-4.400836,52.20955
-2.229998,-4.479694,52.31168
-2.187208,-4.538107,52.4253
-2.155123,-4.616568,52.53209
-2.093555,-4.683228,52.66471
-2.023139,-4.753749,52.7976
-1.971302,-4.821241,52.90041
-1.934701,-4.881958,53.03139
-1.9196,-4.953327,53.16291
-1.92088,-5.029604,53.29116
-1.91416,-5.066327,53.39282
-1.911408,-5.124036,53.50764
-1.900145,-5.178102,53.63781
-1.878,-5.209554,53.76881
-1.863964,-5.247565,53.89614
-1.868491,-5.271494,54.00488
-1.887653,-5.295058,54.13446
-1.910656,-5.322595,54.24246
-1.930197,-5.343536,54.37376
-1.948545,-5.349366,54.50669
-1.952563,-5.359592,54.64388
-1.953821,-5.362796,54.75238
-1.950214,-5.373552,54.85398
-1.94365,-5.402212,54.97863
-1.940952,-5.444238,55.10781
-1.934201,-5.483994,55.21702
-1.939012,-5.512818,55.32736
-1.942484,-5.530892,55.45692
-1.954433,-5.547104,55.56039
-1.989234,-5.549487,55.69228
-2.060448,-5.550583,55.81844
-2.10865,-5.545765,55.92034
-2.148346,-5.537552,56.02052
-2.183454,-5.521139,56.15137
-2.219199,-5.510777,56.25934
-2.246764,-5.507671,56.38465
-2.279496,-5.512935,56.52011
-2.31147,-5.52697,56.63037
-2.338123,-5.542286,56.73659
-2.363709,-5.554471,56.8664
-2.34838,-5.560574,56.9966
-2.338139,-5.566743,57.09842
-2.324195,-5.572266,57.2
-2.294696,-5.579954,57.30962
-2.256809,-5.568339,57.41771
-2.190207,-5.54607,57.5457
-2.084101,-5.497452,57.66809
-2.020357,-5.457059,57.78991
-1.966424,-5.422851,57.89809
-1.92404,-5.377866,58.03253
-1.889761,-5.320324,58.15702
-1.869577,-5.23038,58.28182
-1.868529,-5.147156,58.38458
-1.890242,-5.071838,58.52887
-1.947448,-4.996139,58.66626
-1.990356,-4.943776,58.76864
-2.033396,-4.894053,58.87066
-2.094741,-4.827817,59.00017
-2.125999,-4.791286,59.11047
-2.157391,-4.770764,59.21463
-2.206652,-4.776618,59.33847
-2.271612,-4.789593,59.46141
-2.311148,-4.80012,59.56395
-2.341086,-4.816792,59.6694
-2.352913,-4.835492,59.7726
-2.362789,-4.848184,59.87448
-2.37576,-4.852654,60.00019
-2.375363,-4.848014,60.12128
-2.381871,-4.851088,60.26972
-2.384483,-4.85992,60.39817
-2.39154,-4.861991,60.50104
-2.392585,-4.86814,60.62497
-2.391985,-4.888179,60.7322
-2.374771,-4.936039,60.89556
-2.330216,-5.015506,61.05495
-2.252208,-5.115948,61.30862
-2.220285,-5.158896,61.44742
-2.196746,-5.237534,61.5491
-2.140054,-5.364315,61.67016
-2.136081,-5.479972,61.85915
-2.159874,-5.58267,62.06882
-2.185438,-5.673451,62.28806
-2.169876,-5.773149,62.49196
-2.154533,-5.793258,62.68161
-2.140627,-5.784812,62.87754
-2.168246,-5.74825,63.10626
-2.169655,-5.715096,63.31345
-2.176275,-5.712012,63.49563
-2.227454,-5.714482,63.725
-2.318785,-5.732238,63.91618
-2.405596,-5.758031,64.109
-2.523485,-5.767928,64.34731
-2.626245,-5.745718,64.53289
-2.690112,-5.720979,64.66395
-2.739938,-5.691185,64.7751
-2.782275,-5.659762,64.90318
-2.799689,-5.628878,65.01109
-2.807363,-5.59497,65.11451
-2.810499,-5.555676,65.23849
-2.823613,-5.501879,65.36448
-2.814795,-5.472069,65.46616
-2.818117,-5.446763,65.56733
-2.798669,-5.429271,65.67479
-2.770991,-5.4177,65.801
-2.71378,-5.41715,65.92921
-2.607612,-5.435166,66.06555
-2.484629,-5.468046,66.19114
-2.404027,-5.49104,66.29432
-2.339129,-5.507615,66.42167
-2.30631,-5.511473,66.52222
-2.266082,-5.508346,66.64341
-2.225483,-5.503562,66.77121
-2.206487,-5.484982,66.8824
-2.149765,-5.434963,67.01187
-2.074371,-5.374607,67.13706
-2.036798,-5.320599,67.23869
-1.989876,-5.274518,67.37076
-1.973292,-5.234007,67.47385
-1.980268,-5.184399,67.60066
-2.005338,-5.14644,67.73245
-2.028416,-5.130136,67.86106
-2.065428,-5.12449,67.98782
-2.093547,-5.119627,68.1237
-2.124781,-5.13341,68.22711
-2.15609,-5.145604,68.35551
-2.195906,-5.154599,68.476
-2.224785,-5.171387,68.59525
-2.246932,-5.178126,68.72373
-2.2603,-5.181566,68.83383
-2.27351,-5.186498,68.93806
-2.284277,-5.194748,69.04003
-2.29993,-5.210663,69.17117
-2.329117,-5.249135,69.30013
-2.354205,-5.269516,69.42689
-2.378167,-5.298775,69.53986
-2.412379,-5.301322,69.6731
-2.45048,-5.303248,69.77724
-2.479792,-5.303037,69.88569
-2.484567,-5.30256,70.01245
-2.477588,-5.294585,70.11535
-2.473074,-5.287939,70.227
-2.499066,-5.300661,70.36019
-2.494496,-5.311676,70.46438
-2.495234,-5.329955,70.56889
-2.502883,-5.366811,70.71207
-2.513784,-5.415423,70.81644
-2.53203,-5.463851,70.94112
-2.545581,-5.480814,71.04634
-2.547191,-5.491855,71.1487
-2.547443,-5.49901,71.25594
-2.536917,-5.499522,71.38448
-2.523015,-5.489609,71.50991
-2.507531,-5.469474,71.6171
-2.493303,-5.442309,71.74408
-2.492136,-5.424072,71.8477
-2.48449,-5.414469,71.94788
-2.498449,-5.410943,72.08225
-2.517759,-5.387387,72.20501
-2.512107,-5.35119,72.3277
-2.515593,-5.28361,72.43969
-2.520586,-5.215022,72.57011
-2.519634,-5.163287,72.69115
-2.541181,-5.128683,72.81107
-2.567729,-5.093077,72.91512
-2.597461,-5.054295,73.05215
-2.631831,-5.008163,73.18616
-2.640376,-4.964038,73.3126
-2.635987,-4.924124,73.41695
-2.628588,-4.880471,73.51975
-2.615142,-4.80733,73.64055
-2.599068,-4.768411,73.74682
-2.593656,-4.736676,73.87314
-2.60524,-4.733926,74.0009
-2.606926,-4.742358,74.10997
-2.610891,-4.762814,74.21587
-2.623435,-4.806379,74.34017
-2.622952,-4.857903,74.46633
-2.620071,-4.885503,74.56635
-2.603327,-4.883068,74.67959
-2.532829,-4.847548,74.80912
-2.464563,-4.797328,74.91727
-2.404662,-4.758725,75.02007
-2.314724,-4.713067,75.24786
-2.286799,-4.699465,75.38564
-2.287905,-4.684703,75.5455
-2.293677,-4.682618,75.67979
-2.281031,-4.688364,75.80524
-2.295367,-4.675172,75.92021
-2.29583,-4.627173,76.04392
-2.278007,-4.559122,76.19927
-2.207249,-4.408972,76.42373
-2.193677,-4.349796,76.62612
-2.187226,-4.336824,76.81772
-2.175075,-4.329353,77.02283
-2.177928,-4.324351,77.13413
-2.177246,-4.309261,77.24082
-2.178022,-4.270722,77.37685
-2.156265,-4.238634,77.51326
-2.141717,-4.227568,77.63639
-2.13825,-4.233216,77.75116
-2.126813,-4.249717,77.8606
-2.091452,-4.29421,77.99138
-2.069173,-4.322501,78.09887
-2.077076,-4.346157,78.2089
-2.088504,-4.361823,78.31168
-2.110901,-4.392929,78.42302
-2.127901,-4.408154,78.55848
-2.159488,-4.446234,78.68217
-2.200686,-4.505987,78.81133
-2.234491,-4.582321,78.91386
-2.247295,-4.650959,79.01716
-2.260447,-4.72399,79.11974
-2.286953,-4.7797,79.23991
-2.321057,-4.803935,79.36689
-2.353009,-4.8266,79.47179
-2.397539,-4.840445,79.58347
-2.452098,-4.839859,79.68797
-2.496076,-4.822202,79.79906
-2.528039,-4.797388,79.90456
-2.542519,-4.778725,80.01068
-2.562888,-4.761528,80.1199
-2.588594,-4.752123,80.22183
-2.604889,-4.754396,80.33607
-2.631157,-4.772981,80.4371
-2.658319,-4.800725,80.56514
-2.689893,-4.825076,80.66535
-2.742899,-4.872044,80.79993
-2.789298,-4.929085,80.92898
-2.824196,-4.960239,81.03983
-2.840259,-4.979957,81.14495
-2.83724,-5.000368,81.27768
-2.819317,-5.026493,81.40225
-2.787758,-5.055547,81.50542
-2.750633,-5.093352,81.6351
-2.723804,-5.112291,81.74343
-2.713045,-5.131687,81.84465
-2.720416,-5.138121,81.97497
-2.726979,-5.148531,82.08053
-2.732725,-5.166917,82.18098
-2.726637,-5.181571,82.31316
-2.736983,-5.180357,82.44199
-2.745531,-5.171059,82.54446
-2.775226,-5.12808,82.68228
-2.808479,-5.070637,82.81719
-2.820799,-4.985082,82.95715
-2.825089,-4.915545,83.06126
-2.834069,-4.859575,83.1701
-2.853283,-4.79458,83.27174
-2.874074,-4.737464,83.37592
-2.890229,-4.67388,83.51142
-2.901112,-4.617542,83.62006
-2.90106,-4.572016,83.72032
-2.891457,-4.525765,83.82314
-2.866704,-4.456402,83.94344
-2.836745,-4.386116,84.05735
-2.793494,-4.34343,84.16347
-2.763817,-4.299731,84.26394
-2.754796,-4.263863,84.39285
-2.762028,-4.238824,84.52063
-2.772363,-4.215685,84.62289
-2.794847,-4.184249,84.73129
-2.810615,-4.164824,84.83379
-2.82743,-4.129721,84.96167
-2.849658,-4.107285,85.06817
-2.871253,-4.084688,85.2075
-2.914572,-4.089589,85.33851
-2.956588,-4.112077,85.46713
-3.006541,-4.137805,85.57278
-3.078861,-4.182709,85.69754
-3.145681,-4.209387,85.8009
-3.21445,-4.262609,85.92812
-3.247508,-4.304022,86.0323
-3.315951,-4.343602,86.15155
-3.393404,-4.382767,86.27503
-3.444367,-4.405048,86.38756
-3.500393,-4.422997,86.50811
-3.547626,-4.436965,86.63233
-3.607816,-4.456264,86.76009
-3.636214,-4.481037,86.86341
-3.670615,-4.494852,86.97085
-3.698917,-4.497564,87.09665
-3.719163,-4.485923,87.22019
-3.745611,-4.455128,87.32027
-3.780872,-4.425091,87.45538
-3.802701,-4.389186,87.56219
-3.814364,-4.366579,87.66403
-3.840147,-4.329899,87.79095
-3.88306,-4.288981,87.91406
-3.910916,-4.253186,88.03514
-3.933393,-4.225964,88.14816
-3.942727,-4.204846,88.24957
-3.925706,-4.19053,88.37717
-3.90993,-4.172712,88.48124
-3.886033,-4.135466,88.61564
-3.870465,-4.114217,88.72297
-3.860542,-4.088301,88.8265
-3.86382,-4.053293,88.95515
-3.88769,-4.016146,89.0783
-3.929644,-3.968178,89.20186
-3.973706,-3.934829,89.3031
-4.01274,-3.89995,89.40854
-4.042822,-3.859764,89.53324
-4.075879,-3.823219,89.63797
-4.095297,-3.788183,89.76852
-4.107026,-3.760968,89.89236
-4.133104,-3.731987,89.99461
-4.164094,-3.703504,90.12328
-4.208966,-3.652802,90.31177
-4.292834,-3.576616,90.53042
-4.320586,-3.525677,90.64391
-4.361414,-3.455032,90.77103
-4.402444,-3.41664,90.91054
-4.465667,-3.437892,91.15601
-4.47379,-3.460314,91.26289
-4.485682,-3.482707,91.42838
-4.48865,-3.49527,91.55577
-4.530635,-3.523444,91.7813
-4.547344,-3.52975,91.98695
-4.539939,-3.532358,92.16101
-4.550333,-3.525118,92.26449
-4.543821,-3.555474,92.38773
-4.542799,-3.615501,92.52032
-4.566253,-3.657785,92.6326
-4.597423,-3.703053,92.73593
-4.601425,-3.73297,92.86422
-4.608726,-3.729424,92.97287
-4.632376,-3.721602,93.10665
-4.658077,-3.701943,93.22816
-4.690814,-3.670721,93.338
-4.710375,-3.635225,93.44045
-4.725985,-3.607815,93.56455
-4.727191,-3.574847,93.66809
-4.722045,-3.539118,93.79755
-4.714451,-3.5039,93.92279
-4.701341,-3.465283,94.03128
-4.688137,-3.421798,94.15376
-4.690413,-3.357705,94.27708
-4.687479,-3.313566,94.38184
-4.675056,-3.257082,94.51168
-4.633694,-3.224733,94.6452
-4.586081,-3.194593,94.75723
-4.52763,-3.161224,94.88276
-4.46403,-3.118474,95.00852
-4.423112,-3.094278,95.11713
-4.399494,-3.060478,95.24647
-4.382527,-3.007933,95.36858
-4.372582,-2.94313,95.49158
-4.362857,-2.8835,95.61659
-4.348866,-2.834095,95.73971
-4.346524,-2.804398,95.84911
-4.350488,-2.780034,95.94955
-4.35667,-2.773444,96.05075
-4.368992,-2.761061,96.1726
-4.396034,-2.759173,96.29794
-4.431744,-2.780119,96.40147
-4.510307,-2.808683,96.52854
-4.586724,-2.855144,96.64911
-4.638064,-2.908462,96.77442
-4.658582,-2.959212,96.88654
-4.663568,-3.010454,97.0069
-4.66531,-3.078041,97.1331
-4.632517,-3.143788,97.25791
-4.587291,-3.195724,97.3586
-4.533298,-3.248818,97.46435
-4.477882,-3.297428,97.58551
-4.438079,-3.32052,97.70869
-4.402386,-3.322793,97.80996
-4.355077,-3.300746,97.93266
-4.297756,-3.276834,98.03867
-4.242061,-3.247381,98.14084
-4.186678,-3.209697,98.2758
-4.130589,-3.170356,98.40084
-4.068835,-3.13612,98.52616
-4.001815,-3.10683,98.64443
-3.932261,-3.063456,98.77037
-3.871186,-3.025443,98.89027
-3.827784,-2.99029,99.01511
-3.801814,-2.942946,99.14842
-3.795633,-2.876518,99.28171
-3.818367,-2.800416,99.40427
-3.854487,-2.74859,99.53156
-3.876966,-2.713054,99.63705
-3.889657,-2.704246,99.74048
-3.91521,-2.701346,99.87229
-3.937059,-2.710536,100.0073
-3.95598,-2.718486,100.113
-3.976416,-2.718731,100.2347
-3.988459,-2.703297,100.3736
-4.003672,-2.696961,100.5066
-4.02217,-2.69712,100.6073
-4.039715,-2.71598,100.7358
-4.071699,-2.753538,100.8522
-4.134752,-2.80963,100.9833
-4.213177,-2.874641,101.0897
-4.287873,-2.930467,101.2158
-4.305381,-2.991951,101.3388
-4.298842,-3.055897,101.4434
-4.271262,-3.146732,101.5681
-4.259297,-3.221297,101.6806
-4.23224,-3.284894,101.7815
-4.192941,-3.364896,101.9097
-4.153605,-3.445594,102.0339
-4.118703,-3.543111,102.1586
-4.093558,-3.605816,102.2672
-4.03759,-3.668278,102.3988
-3.987731,-3.682666,102.527
-3.921347,-3.684003,102.6482
-3.887831,-3.665588,102.7794
-3.861525,-3.638036,102.8924
-3.826112,-3.602549,103.0217
-3.786561,-3.573874,103.1485
-3.737995,-3.546606,103.281
-3.681666,-3.520458,103.4015
-3.63948,-3.504108,103.5121
-3.600493,-3.50003,103.6345
-3.597543,-3.502649,103.7386
-3.592519,-3.512743,103.8635
-3.597588,-3.539021,103.9896
-3.604095,-3.556589,104.115
-3.592933,-3.548654,104.2244
-3.559323,-3.520563,104.3257
-3.496899,-3.467346,104.4468
-3.468014,-3.430716,104.5728
-3.449913,-3.401326,104.6996
-3.455731,-3.376107,104.8073
-3.466749,-3.343207,104.9346
-3.472818,-3.322602,105.0401
-3.47998,-3.288698,105.1407
-3.453693,-3.207171,105.2994
-3.433943,-3.119187,105.4855
-3.438395,-3.019332,105.6404
-3.450802,-2.982368,105.7676
-3.484011,-2.933818,105.895
-3.519072,-2.903218,106.0238
-3.539932,-2.868643,106.1573
-3.561723,-2.806574,106.2599
-3.567811,-2.757827,106.3756
-3.559178,-2.672667,106.5308
-3.583862,-2.607577,106.7147
-3.602098,-2.607031,106.9315
-3.585757,-2.63335,107.1176
-3.568075,-2.653528,107.3297
-3.579446,-2.641618,107.4663
-3.594505,-2.630085,107.568
-3.617538,-2.60982,107.6847
-3.638779,-2.592638,107.8148
-3.638487,-2.589385,107.9164
-3.634466,-2.592824,108.0473
-3.634009,-2.600883,108.1749
-3.621039,-2.611446,108.2955
-3.618016,-2.638526,108.3978
-3.640021,-2.686479,108.529
-3.664335,-2.740907,108.6353
-3.702997,-2.814261,108.7406
-3.75795,-2.892128,108.8667
-3.78961,-2.97079,108.9945
-3.771542,-3.034598,109.129
-3.739757,-3.093803,109.2329
-3.708166,-3.168583,109.3621
-3.659771,-3.215706,109.4835
-3.573778,-3.235054,109.6081
-3.490247,-3.250099,109.7142
-3.403767,-3.276062,109.8407
-3.294833,-3.305688,109.9623
-3.218738,-3.314418,110.0856
-3.141003,-3.311288,110.2106
-3.089345,-3.284684,110.3196
-3.014911,-3.251491,110.4428
-2.940276,-3.223585,110.5673
-2.885262,-3.189013,110.6949
-2.845146,-3.165057,110.7959
-2.794484,-3.146499,110.9015
-2.728944,-3.123756,111.0333
-2.687185,-3.118062,111.1617
-2.671967,-3.115363,111.2864
-2.674917,-3.120134,111.4143
-2.667141,-3.141093,111.5365
-2.665126,-3.145928,111.6377
-2.660518,-3.137547,111.7607
-2.665333,-3.120904,111.8804
-2.665993,-3.110952,112.0163
-2.664246,-3.102454,112.1185
-2.67552,-3.116528,112.2518
-2.680666,-3.158877,112.3747
-2.687255,-3.221481,112.4953
-2.68438,-3.280953,112.629
-2.691223,-3.317076,112.7332
-2.713989,-3.340657,112.8561
-2.73715,-3.337896,112.9761
-2.75997,-3.328289,113.0803
-2.784946,-3.302499,113.2094
-2.826337,-3.287127,113.3149
-2.886526,-3.263501,113.4421
-2.967498,-3.22481,113.5692
-3.032283,-3.18841,113.7019
-3.091204,-3.137154,113.8316
-3.127459,-3.090523,113.9348
-3.187605,-2.999162,114.0588
-3.237465,-2.92001,114.1835
-3.269314,-2.844065,114.3055
