position.x,position.z,time,score
-0.0751604,0.3437117,6.124268,3
-0.07031882,0.3488624,6.233873,3
-0.07154782,0.3589999,6.381177,4
-0.07916036,0.3775565,6.521901,4
-0.1060134,0.3941444,6.664211,5
-0.1178138,0.4052362,6.811413,5
-0.1325776,0.4129608,6.915198,5
-0.1517974,0.4262845,7.058609,6
-0.1610203,0.4278276,7.20054,6
-0.1718981,0.4337995,7.342195,6
-0.1700848,0.4467956,7.499045,6
-0.1448531,0.4622028,7.641185,6
-0.1085488,0.4735633,7.784799,7
-0.09100389,0.4850227,7.932311,7
-0.08379944,0.4911719,8.076587,7
-0.08388528,0.5074345,8.181017,7
-0.09034951,0.5271832,8.368284,7
-0.1065282,0.547476,8.512856,7
-0.1110221,0.5529566,8.644116,8
-0.1222946,0.5668771,8.788827,8
-0.1307571,0.5777222,8.937816,8
-0.1383641,0.5860696,9.08239,8
-0.156222,0.5920231,9.231178,8
-0.1588272,0.5942596,9.37147,8
-0.1561402,0.5900366,9.473925,8
-0.1609861,0.5916538,9.58261,8
-0.1493627,0.5969325,9.725398,8
-0.1330271,0.6082989,9.87464,8
-0.1258097,0.614646,10.01706,8
-0.1003654,0.628192,10.16458,8
-0.07975564,0.641837,10.28088,9
-0.05425242,0.6590406,10.42409,9
-0.03760036,0.6681521,10.57514,9
-0.02153934,0.6766829,10.71723,9
-0.01178114,0.6772787,10.81858,9
-0.008836906,0.6741402,10.92558,9
-0.008434856,0.6755432,11.05639,9
-0.01906064,0.6783646,11.19685,9
-0.03018348,0.6931441,11.33953,9
-0.04082074,0.7131905,11.47483,9
-0.04936493,0.7269289,11.63356,9
-0.05975434,0.7375759,11.73525,9
-0.0673316,0.741927,11.87697,9
-0.07427172,0.7439121,12.01762,9
-0.07132677,0.7457798,12.11842,9
-0.05577993,0.7564805,12.25731,9
-0.04299103,0.7657604,12.36095,10
-0.01725074,0.7757755,12.46256,10
0.01171059,0.7814288,12.60654,10
0.04852234,0.7923151,12.75184,10
0.06731705,0.793852,12.85387,10
0.07522344,0.7945697,12.95592,10
0.07890727,0.7943832,13.06907,10
0.07964604,0.7963908,13.21321,10
0.07632346,0.8022788,13.35865,10
0.07450905,0.8050814,13.49643,10
0.06424828,0.8353475,13.64764,10
0.05447005,0.852977,13.78126,10
0.04088241,0.8732269,13.9163,10
0.0388976,0.8857265,14.05421,10
0.05127813,0.9019409,14.18823,10
0.08027715,0.9192249,14.29994,11
0.1143649,0.9382041,14.44318,11
0.152407,0.9541007,14.60066,11
0.2077785,0.9698941,14.74639,11
0.2295717,0.9734892,14.88263,11
0.2463268,0.9671272,15.01572,11
0.2504404,0.9632979,15.14945,11
0.2520609,0.9610132,15.27222,11
0.2492522,0.9669488,15.39684,11
0.2443331,0.9731628,15.52382,11
0.2214061,0.9972691,15.71033,11
0.1999798,1.020985,15.91652,11
0.1946356,1.034305,16.12803,11
0.2154731,1.0515,16.31586,11
0.2300085,1.06449,16.45041,11
0.2503478,1.072523,16.57801,11
0.2713878,1.079371,16.74542,11
0.306957,1.087874,16.95643,11
0.3258333,1.093392,17.12374,11
0.3250023,1.087247,17.25871,11
0.3147527,1.084816,17.37616,11
0.3088782,1.088089,17.53158,11
0.2946617,1.093224,17.66244,11
0.262483,1.10144,17.79976,11
0.2400499,1.099008,17.97106,11
0.2128894,1.096752,18.15146,11
0.2019467,1.101636,18.37046,11
0.2090667,1.117235,18.58369,12
0.2148463,1.136245,18.79816,12
0.2325172,1.176618,19.01712,12
0.2407465,1.189229,19.15587,12
0.2481015,1.201608,19.29448,12
0.2627395,1.227399,19.51513,12
0.2712683,1.239297,19.66946,12
0.2796279,1.249353,19.81602,12
0.286561,1.25474,19.95846,12
0.2967744,1.25361,20.05988,12
0.3130858,1.263735,20.20522,12
0.3118484,1.271205,20.3584,12
0.3062211,1.278943,20.49767,12
0.2989783,1.289131,20.59871,12
0.2775337,1.300178,20.69969,12
0.2648145,1.305539,20.84622,13
0.2427642,1.308761,20.98456,13
0.2362896,1.308012,21.09138,13
0.2210362,1.308873,21.23264,13
0.2029561,1.310443,21.37393,13
0.1900471,1.31077,21.51514,14
0.1749324,1.307768,21.65182,14
0.1675789,1.306472,21.75469,15
0.1740782,1.312896,21.89077,15
0.1784143,1.32245,22.03468,16
