position.x,position.ztime
-1.851215,-3.424397,137.6404
-1.802774,-3.382888,137.7479
-1.765989,-3.346625,137.8779
-1.71716,-3.294779,138.0001
-1.669296,-3.252886,138.1171
-1.610374,-3.191325,138.2286
-1.556221,-3.148065,138.3627
-1.537299,-3.112949,138.4651
-1.53024,-3.078839,138.5654
-1.538313,-3.061922,138.6987
-1.550703,-3.048385,138.8084
-1.561866,-3.045764,138.9179
-1.577689,-3.052436,139.0462
-1.588096,-3.06289,139.2024
-1.580055,-3.070474,139.3115
-1.582131,-3.073846,139.4181
-1.585216,-3.103315,139.5443
-1.60513,-3.148328,139.67
-1.637307,-3.213637,139.7937
-1.646529,-3.251734,139.9058
-1.654289,-3.277625,140.0305
-1.671122,-3.315408,140.1672
-1.698081,-3.341238,140.2693
-1.727322,-3.359664,140.3708
-1.778814,-3.399992,140.5041
-1.815708,-3.419078,140.6304
-1.84914,-3.437122,140.7346
-1.877973,-3.445138,140.864
-1.904715,-3.449826,140.9875
-1.929457,-3.468055,141.1202
-1.965549,-3.496091,141.2247
-2.008556,-3.518642,141.3571
-2.053503,-3.529529,141.4862
-2.089961,-3.529873,141.588
-2.211139,-3.552348,141.7326
-2.31917,-3.564254,141.9225
-2.379186,-3.548845,142.0759
-2.414593,-3.550443,142.2042
-2.439236,-3.554258,142.3104
-2.470918,-3.565022,142.4151
-2.504694,-3.554894,142.5161
-2.52961,-3.531472,142.6369
-2.569312,-3.487128,142.7571
-2.615975,-3.430241,142.8888
-2.631727,-3.383535,143.0447
-2.668929,-3.337769,143.2649
-2.681092,-3.32758,143.3652
-2.695705,-3.310676,143.4684
-2.720351,-3.307979,143.7245
-2.709906,-3.319451,143.8853
-2.682538,-3.342555,143.9936
-2.658501,-3.362125,144.0945
-2.59972,-3.399349,144.1984
-2.481199,-3.463655,144.3307
-2.440052,-3.498594,144.4309
-2.378528,-3.571482,144.5584
-2.351156,-3.61334,144.6835
-2.32303,-3.63851,144.7982
-2.260562,-3.673422,144.9265
-2.218534,-3.664781,145.0467
-2.196413,-3.643541,145.1743
-2.166149,-3.604293,145.302
-2.14493,-3.583727,145.4149
-2.201387,-3.57364,145.5712
-2.242454,-3.586046,145.7008
-2.30701,-3.614084,145.8312
-2.38367,-3.660983,145.9343
-2.468509,-3.713878,146.0418
-2.525224,-3.723219,146.1773
-2.586167,-3.688229,146.3046
-2.636087,-3.651683,146.436
-2.69883,-3.589266,146.5682
-2.734553,-3.529781,146.6779
-2.774219,-3.481347,146.8019
-2.840157,-3.403556,146.9593
-2.901607,-3.359785,147.0634
-2.931236,-3.326019,147.1881
-2.992746,-3.283063,147.3367
-3.033098,-3.253977,147.4398
-3.060427,-3.241904,147.5738
-3.069901,-3.241465,147.6993
-3.079183,-3.252031,147.8276
-3.068092,-3.276747,147.9588
-3.033617,-3.279997,148.0947
-3.006745,-3.284147,148.2244
-2.980913,-3.300008,148.3466
-2.936748,-3.325522,148.476
-2.872705,-3.353554,148.5865
-2.819544,-3.368541,148.7236
-2.729371,-3.433113,148.885
-2.667735,-3.51747,149.015
-2.624318,-3.580786,149.1191
-2.596331,-3.626651,149.2208
-2.561836,-3.694038,149.3314
-2.519254,-3.759266,149.4575
-2.469641,-3.823049,149.5612
-2.411494,-3.887715,149.6898
-2.353169,-3.936059,149.8183
-2.307919,-3.990155,149.9389
-2.292062,-4.052956,150.0408
-2.286533,-4.124364,150.173
-2.275586,-4.1829,150.3337
-2.275034,-4.219552,150.4608
-2.277973,-4.234465,150.5924
-2.264119,-4.236582,150.7486
-2.246875,-4.238373,150.8494
-2.202572,-4.224701,151.0183
-2.174004,-4.20878,151.1504
-2.157783,-4.196301,151.2809
-2.118436,-4.194633,151.3852
-2.102848,-4.188354,151.5215
-2.104005,-4.196894,151.6263
-2.094522,-4.22816,151.7282
-2.093633,-4.276191,151.8285
-2.09089,-4.346552,151.9569
-2.102209,-4.397964,152.0837
-2.119559,-4.423546,152.1985
-2.139989,-4.433792,152.3299
-2.161787,-4.43171,152.4323
-2.17568,-4.429723,152.5376
-2.202256,-4.416211,152.6666
-2.215746,-4.407552,152.7764
-2.225558,-4.401423,152.8785
-2.247452,-4.387723,153.0396
-2.27319,-4.3934,153.1681
-2.318106,-4.380321,153.2946
-2.338522,-4.374272,153.4029
-2.375904,-4.344959,153.5037
-2.456311,-4.291033,153.6041
-2.538095,-4.238315,153.7042
-2.610842,-4.181064,153.8271
-2.660401,-4.13211,153.93
-2.718668,-4.102312,154.035
-2.807938,-4.067193,154.1632
-2.914526,-4.04062,154.3243
-2.974078,-4.039702,154.4475
-3.025706,-4.042608,154.5592
-3.076881,-4.061312,154.7184
-3.09742,-4.071598,154.8448
-3.114362,-4.095928,155.0088
-3.128057,-4.111424,155.1193
-3.137343,-4.147826,155.2223
-3.146441,-4.21183,155.3284
-3.14637,-4.268265,155.452
-3.131931,-4.318758,155.5771
-3.101466,-4.384067,155.7133
-3.07603,-4.428242,155.8205
-3.046535,-4.47688,155.9231
-3.01768,-4.562895,156.0905
-2.998044,-4.608687,156.1954
-2.950679,-4.657829,156.3322
-2.917016,-4.671307,156.4333
-2.868272,-4.671583,156.5642
-2.811816,-4.676927,156.6655
-2.764167,-4.655412,156.7889
-2.686537,-4.620003,156.9841
-2.645397,-4.603888,157.1774
-2.589774,-4.598791,157.3008
-2.528455,-4.609509,157.4266
-2.520393,-4.605886,157.5318
-2.518083,-4.621704,157.642
-2.524187,-4.641619,157.7459
-2.526562,-4.670651,157.8513
-2.506175,-4.712246,158.0168
-2.488576,-4.728792,158.2002
-2.489111,-4.735263,158.4024
-2.524593,-4.750396,158.5389
-2.581507,-4.787438,158.675
-2.610444,-4.819954,158.8241
-2.651217,-4.843357,158.931
-2.71253,-4.838471,159.0867
-2.779752,-4.8318,159.1931
-2.845532,-4.81405,159.3478
-2.907787,-4.813272,159.4482
-2.959069,-4.810005,159.5546
-3.023714,-4.806792,159.6567
-3.113546,-4.820268,159.7883
-3.16825,-4.810935,159.8888
-3.228959,-4.809265,159.9927
-3.279661,-4.800933,160.1148
-3.357894,-4.762279,160.2505
-3.386326,-4.7458,160.3529
-3.398249,-4.736679,160.4532
-3.401553,-4.717505,160.5838
-3.396318,-4.719892,160.6871
-3.390568,-4.738834,160.8144
-3.364651,-4.768814,160.9279
-3.33069,-4.802288,161.0296
-3.314759,-4.818808,161.1297
-3.279906,-4.808432,161.2665
-3.261846,-4.803022,161.37
-3.250185,-4.796552,161.5007
-3.270814,-4.750868,161.6655
-3.306962,-4.706859,161.8254
-3.341179,-4.674124,161.9513
-3.378249,-4.631112,162.119
-3.389091,-4.596797,162.2217
-3.383514,-4.541666,162.3336
-3.366703,-4.493887,162.4611
-3.344985,-4.416848,162.5816
-3.317174,-4.376144,162.7162
-3.27876,-4.348214,162.8212
-3.246146,-4.324504,162.956
-3.196475,-4.288367,163.0832
-3.149418,-4.266552,163.207
-3.120813,-4.235824,163.3145
-3.107307,-4.236147,163.4176
-3.09094,-4.247337,163.5421
-3.06786,-4.271065,163.6469
-3.050774,-4.291237,163.749
-3.026355,-4.350493,163.8687
-3.029295,-4.418452,163.9856
-3.045191,-4.487058,164.1177
-3.045082,-4.573288,164.2463
-3.045554,-4.622973,164.3684
-3.045264,-4.716973,164.5443
-3.04396,-4.77865,164.6478
-3.037117,-4.83606,164.7696
-3.063751,-4.886206,164.8937
-3.097187,-4.956181,164.9992
-3.14235,-5.034824,165.0997
-3.189397,-5.09054,165.2331
-3.26987,-5.159868,165.3621
-3.318865,-5.208059,165.4897
-3.372039,-5.252597,165.6104
-3.429318,-5.320214,165.7171
-3.475256,-5.370105,165.8478
-3.521113,-5.408715,165.9489
-3.593938,-5.43058,166.0716
-3.676458,-5.437769,166.2014
-3.727325,-5.428626,166.3225
-3.765335,-5.417166,166.4511
-3.802926,-5.402571,166.5718
-3.854134,-5.381059,166.701
-3.899028,-5.366431,166.8222
-3.937325,-5.356638,166.9368
-3.953865,-5.353159,167.0419
-3.967096,-5.3486,167.1685
-3.961173,-5.344272,167.2755
-3.959336,-5.338092,167.3796
-3.961985,-5.343225,167.4873
-3.982369,-5.328332,167.6165
-3.990039,-5.323269,167.7223
-4.033203,-5.320306,167.8851
-4.060949,-5.329989,167.9868
-4.084473,-5.349434,168.1056
-4.116504,-5.344623,168.2092
-4.132813,-5.317497,168.3675
-4.145691,-5.288492,168.4739
-4.165552,-5.254204,168.5796
-4.173777,-5.216225,168.7077
-4.180231,-5.195899,168.813
-4.194724,-5.168509,168.9142
-4.217899,-5.138215,169.0456
-4.23534,-5.115806,169.1616
-4.256662,-5.105527,169.2633
-4.280021,-5.088387,169.3793
-4.291787,-5.060054,169.5084
-4.297409,-5.041651,169.642
-4.288733,-5.022068,169.7702
-4.260098,-4.991689,169.9341
-4.246717,-4.966105,170.0381
-4.233178,-4.94277,170.1418
-4.223909,-4.936177,170.2436
-4.203925,-4.918756,170.3737
-4.160521,-4.914383,170.498
-4.090249,-4.903056,170.6352
-3.994193,-4.889469,170.7631
-3.953321,-4.871845,170.8643
-3.913413,-4.797788,171.0299
-3.898812,-4.748872,171.1565
-3.912446,-4.711977,171.2926
-3.928463,-4.688861,171.3939
-3.932626,-4.641783,171.5569
-3.930776,-4.599794,171.6818
-3.909936,-4.547985,171.8104
-3.886214,-4.490351,171.9437
-3.866025,-4.457702,172.0481
-3.859736,-4.45402,172.1703
-3.856803,-4.466671,172.3299
-3.835664,-4.491308,172.459
-3.797849,-4.512516,172.6221
-3.800158,-4.520546,172.7476
-3.81319,-4.517873,172.9421
-3.830133,-4.477134,173.0456
-3.850994,-4.439969,173.1716
-3.907167,-4.409726,173.3758
-3.923783,-4.413146,173.5627
-3.917923,-4.427152,173.6844
-3.901552,-4.474529,173.787
-3.881703,-4.531885,173.9664
-3.851599,-4.58556,174.0698
-3.794684,-4.669557,174.2249
-3.770725,-4.696078,174.3842
-3.767909,-4.710794,174.5072
-3.760629,-4.736894,174.6355
-3.777174,-4.752816,174.8008
-3.79461,-4.766591,174.9202
-3.844654,-4.824577,175.0379
-3.911709,-4.929005,175.2653
-3.94432,-4.941255,175.421
-3.963003,-4.955978,175.6415
-4.008869,-4.93108,175.8353
-4.054865,-4.920735,175.942
-4.093748,-4.926278,176.047
-4.243868,-4.950469,176.2678
-4.297923,-4.945374,176.3821
-4.346159,-4.915601,176.517
-4.388875,-4.866469,176.6607
-4.403267,-4.814074,176.7662
-4.410461,-4.757224,176.897
-4.410284,-4.707891,177.0618
-4.414648,-4.664919,177.1714
-4.408876,-4.622496,177.3136
-4.413954,-4.586459,177.4206
-4.409295,-4.536534,177.5829
-4.383395,-4.510536,177.7065
-4.34726,-4.474679,177.8157
-4.29452,-4.433682,177.9192
-4.225934,-4.395839,178.0446
-4.189891,-4.368114,178.1749
-4.168028,-4.32509,178.3125
-4.156374,-4.298031,178.4215
-4.152702,-4.275674,178.5489
-4.149142,-4.257111,178.6824
-4.157901,-4.242094,178.784
-4.156255,-4.23331,178.9172
-4.155244,-4.214196,179.0314
-4.145623,-4.188848,179.1389
-4.129464,-4.149471,179.2664
-4.111108,-4.129956,179.3938
-4.097048,-4.123363,179.5225
-4.092443,-4.131887,179.6405
-4.088362,-4.155599,179.7482
-4.090176,-4.210117,179.8889
-4.079508,-4.295952,180.0197
-4.040383,-4.419932,180.1644
-4.039643,-4.475056,180.279
-4.020241,-4.517604,180.4057
-3.991571,-4.551137,180.5337
-3.932091,-4.620064,180.7007
-3.904572,-4.651495,180.8075
-3.901392,-4.694041,180.942
-3.894248,-4.725904,181.0699
-3.886304,-4.771113,181.1985
-3.872008,-4.806437,181.3004
-3.866307,-4.811995,181.4302
-3.857111,-4.814438,181.5371
-3.821562,-4.798347,181.6443
-3.787961,-4.7604,181.7481
-3.739796,-4.689149,181.8782
-3.690299,-4.641191,181.9831
-3.642988,-4.611874,182.0861
-3.627633,-4.574999,182.1934
-3.630802,-4.521044,182.3172
-3.627838,-4.494375,182.4186
-3.65255,-4.428575,182.5464
-3.677481,-4.384493,182.6544
-3.711739,-4.328968,182.7716
-3.761679,-4.271137,182.8994
-3.808411,-4.21331,183.0246
-3.887374,-4.113953,183.1808
-3.919329,-4.070415,183.2864
-3.969277,-4.039259,183.4277
-4.025698,-4.025038,183.5501
-4.089307,-4.033112,183.6533
-4.176929,-4.047098,183.8155
-4.2266,-4.049027,183.9494
-4.25225,-4.031375,184.0812
-4.276373,-4.013387,184.184
-4.280674,-4.004183,184.3171
-4.32038,-4.008162,184.4743
-4.390579,-4.042729,184.6315
-4.435582,-4.077908,184.7433
-4.461635,-4.106217,184.8445
-4.478373,-4.131502,184.9722
-4.449051,-4.161758,185.0765
-4.404667,-4.176301,185.2092
-4.355615,-4.198199,185.3108
-4.309853,-4.216775,185.4227
-4.288107,-4.217212,185.5575
-4.260365,-4.220921,185.6625
-4.198111,-4.208837,185.7921
-4.141199,-4.172143,185.8935
-4.0483,-4.113022,186.0199
-3.940239,-4.077065,186.1574
-3.871068,-4.034352,186.3156
-3.85625,-3.959732,186.4399
-3.830474,-3.894129,186.6046
-3.838745,-3.859598,186.7403
-3.840565,-3.811799,186.9118
-3.821563,-3.787499,187.0902
-3.853592,-3.795544,187.212
-3.944353,-3.850697,187.3384
-4.039572,-3.93437,187.4675
-4.108026,-4.007684,187.5867
-4.189432,-4.058161,187.7467
-4.305464,-4.076893,187.8982
-4.440511,-4.072866,188.1169
-4.483752,-4.054418,188.2194
-4.530174,-4.040021,188.3416
-4.612859,-4.02722,188.525
-4.640955,-4.020796,188.6492
-4.68332,-4.017282,188.7556
-4.717778,-3.983305,188.9317
-4.727602,-3.95395,189.04
-4.735876,-3.901968,189.1437
-4.753562,-3.847353,189.2485
-4.741192,-3.80653,189.3524
-4.756801,-3.766394,189.4774
-4.772496,-3.734892,189.5824
-4.801432,-3.698486,189.7145
-4.831508,-3.672836,189.8453
-4.852572,-3.649828,189.9481
-4.852806,-3.631711,190.078
-4.845447,-3.621654,190.2046
-4.83001,-3.620484,190.3238
-4.818705,-3.622569,190.4666
-4.815701,-3.651884,190.5903
-4.816405,-3.688045,190.7203
-4.813008,-3.749021,190.8758
-4.788879,-3.817364,191.0024
-4.761492,-3.869776,191.103
-4.722753,-3.929822,191.2248
-4.687499,-3.981616,191.3268
-4.658063,-4.030906,191.4502
-4.64725,-4.060439,191.5504
-4.644106,-4.080112,191.6642
-4.647429,-4.099435,191.7957
-4.649621,-4.124321,191.8984
-4.67663,-4.152832,192.0579
-4.708318,-4.193539,192.1827
-4.733844,-4.218069,192.2858
-4.756527,-4.22704,192.4051
-4.764741,-4.240981,192.565
-4.765899,-4.256741,192.6707
-4.75636,-4.28139,192.8329
-4.751052,-4.273855,192.9367
-4.739383,-4.271476,193.0565
-4.724198,-4.267471,193.1793
-4.683772,-4.258458,193.3027
-4.630928,-4.250788,193.4053
-4.553757,-4.261485,193.5483
-4.481915,-4.268519,193.6484
-4.408412,-4.240729,193.749
-4.351709,-4.188123,193.8765
-4.286282,-4.102784,194.002
-4.215597,-4.050386,194.1189
-4.139449,-3.962175,194.255
-4.058217,-3.853303,194.4163
-4.012063,-3.812234,194.5183
-3.961946,-3.72283,194.6757
-3.952268,-3.678266,194.7848
-3.948092,-3.629573,194.9097
-3.944089,-3.593004,195.0335
-3.946018,-3.55155,195.1545
-3.94611,-3.51554,195.2844
-3.933178,-3.468307,195.3977
-3.915507,-3.419757,195.5231
-3.910301,-3.390658,195.6243
-3.919577,-3.379025,195.7924
-3.922977,-3.374444,195.9448
-3.925785,-3.363132,196.056
-3.921204,-3.335369,196.2198
-3.905287,-3.305537,196.3424
-3.914911,-3.306058,196.4686
-3.947157,-3.301917,196.5955
-3.956877,-3.31397,196.7047
-3.984957,-3.314498,196.8649
-4.029661,-3.29461,197.0297
-4.06917,-3.269058,197.158
-4.124268,-3.253789,197.2844
-4.17035,-3.257833,197.3918
-4.223971,-3.275196,197.525
-4.253188,-3.288796,197.6252
-4.302575,-3.308012,197.7373
-4.379894,-3.323699,197.8717
-4.43089,-3.317942,197.9771
-4.494167,-3.297008,198.0926
-4.559839,-3.279029,198.2179
-4.656763,-3.254925,198.3736
