position.x,position.z,time,score
0.01332449,-0.00359712,13.52748,0
0.0155632,-0.003816405,13.63316,0
0.01713259,-0.004943221,13.76509,0
0.01661282,-0.007787934,13.87029,0
0.01647469,-0.00820635,14.0008,0
0.01945465,-0.009763461,14.10507,0
0.01983534,-0.01098287,14.23763,0
0.01967413,-0.01282411,14.35163,0
0.02072342,-0.01439102,14.45465,0
0.02053825,-0.01717662,14.55666,0
0.019019,-0.01752029,14.66213,0
0.01874859,-0.01788553,14.77151,0
0.01968593,-0.01466308,14.87195,0
0.02151238,-0.01476995,14.97411,0
0.03152514,-0.01248882,15.10349,0
0.03860522,-0.01074959,15.21239,0
0.0324329,-0.00291769,15.31314,0
0.02923645,0.01954592,15.43787,0
0.02619343,0.05455912,15.56839,0
0.01774716,0.1035226,15.6756,0
0.01323786,0.1494238,15.80561,0
0.008174509,0.1910879,15.93972,0
0.008438028,0.2191852,16.08457,0
0.005296567,0.2435037,16.18462,0
0.007593623,0.2810478,16.28775,0
0.0135072,0.3131509,16.39146,0
0.01999035,0.3397648,16.50079,0
0.0269058,0.366463,16.60698,0
0.03625499,0.3888815,16.70781,0
0.04380164,0.4062976,16.82629,0
0.03917281,0.4225472,16.94271,0
0.02450314,0.4427517,17.05608,0
0.009716544,0.4825569,17.18634,0
-0.001628569,0.5230376,17.31495,0
-0.01810436,0.5655696,17.42585,0
-0.02169449,0.5923346,17.52738,0
-0.03664748,0.6206116,17.65733,0
-0.04170261,0.6455744,17.79066,0
-0.03740242,0.6663998,17.8956,0
-0.03210159,0.7035398,18.02724,0
-0.03000922,0.7301278,18.12863,0
-0.02263745,0.7619189,18.22882,0
-0.01107883,0.7967278,18.33585,0
-0.002226041,0.8170581,18.43677,0
0.007769028,0.8425643,18.56942,0
-0.0001075376,0.8601093,18.69779,0
2.154001E-06,0.8817309,18.81152,0
-0.005856914,0.8966782,18.91474,0
-0.01782867,0.9367429,19.04614,0
-0.03169272,0.9658473,19.18408,0
-0.03488407,0.9873481,19.31681,0
-0.03596877,0.9998208,19.41732,0
-0.02773985,1.013533,19.54722,0
-0.01752582,1.029506,19.66,0
0.006034163,1.043014,19.76376,0
0.04115376,1.061702,19.86872,0
0.07577351,1.082417,19.97031,0
0.09795363,1.097365,20.07823,0
0.1368429,1.102286,20.21724,0
0.1568793,1.100138,20.32001,0
0.1807723,1.09992,20.44728,0
0.1813786,1.101013,20.55795,0
0.1794468,1.105433,20.66309,0
0.1753099,1.114599,20.76659,0
0.1735031,1.129339,20.87112,0
0.1605045,1.163835,21.0135,0
0.1474714,1.193951,21.11685,0
0.1376521,1.2155,21.24908,0
0.1370194,1.231197,21.3811,0
0.1416531,1.239886,21.48759,0
0.1464918,1.245262,21.58866,0
0.150806,1.259973,21.68993,0
0.1542954,1.281577,21.79327,0
0.1658346,1.302356,21.8968,0
0.1782553,1.321216,22.00049,0
0.2053958,1.351938,22.13178,0
0.2296626,1.373403,22.26565,0
0.2488254,1.392785,22.394,0
0.255773,1.399488,22.50005,0
0.2635119,1.404437,22.62836,0
0.2641929,1.408393,22.73998,1
0.2611274,1.413372,22.84836,1
0.2588042,1.41792,22.9603,1
0.2476994,1.430931,23.09879,2
0.2317099,1.448219,23.20166,2
0.2247212,1.463182,23.30187,3
0.2105009,1.482741,23.40763,3
0.206543,1.499151,23.52045,3
0.2048351,1.515737,23.65296,4
0.2012376,1.526144,23.78364,4
0.2083114,1.537606,23.88558,4
0.2126421,1.555038,24.04672,4
0.214268,1.564095,24.17733,4
0.2238882,1.573325,24.27971,4
0.2542149,1.591243,24.42418,4
0.2894647,1.609413,24.52726,4
0.3487799,1.639979,24.66165,4
0.3816186,1.658974,24.76802,4
0.4160595,1.678105,24.89853,4
0.4392427,1.687408,25.0271,4
0.4581639,1.690394,25.15808,4
0.4711061,1.695781,25.26106,4
0.4647857,1.698668,25.42992,4
0.4618991,1.700859,25.55911,4
0.4588811,1.70586,25.66413,4
0.4280325,1.726027,25.79811,4
0.3985465,1.744398,25.93366,4
0.381299,1.75954,26.03649,4
0.365646,1.769812,26.14594,4
0.3489168,1.77542,26.3053,5
0.3367193,1.77426,26.44053,5
0.331591,1.772285,26.55229,5
0.327509,1.768641,26.65837,5
0.3239156,1.771085,26.78947,5
0.32608,1.765868,26.96141,5
0.3280326,1.764514,27.1269,5
0.326554,1.763045,27.28403,6
0.3256038,1.760437,27.38708,6
0.3288846,1.760304,27.48942,6
0.3362553,1.764604,27.58997,6
0.3467022,1.770957,27.71891,6
0.3553778,1.777781,27.82575,6
0.374491,1.786194,27.95484,6
0.3815426,1.792927,28.079,6
0.3908193,1.803839,28.20864,6
0.3952776,1.812492,28.31309,6
0.4015167,1.82435,28.4468,6
0.4064399,1.830604,28.58092,6
0.4073466,1.836169,28.68612,6
0.4072668,1.839636,28.79532,6
0.4050749,1.838935,28.89979,6
0.3977769,1.843704,29.00432,6
0.3918769,1.853861,29.13611,6
0.3797036,1.875923,29.25116,6
0.3648151,1.900733,29.3859,6
0.339714,1.925959,29.52202,6
0.3195305,1.950438,29.6509,6
0.3055992,1.974375,29.76184,6
0.2945022,1.988262,29.89258,6
0.2896513,1.994461,30.02123,6
0.2814893,1.99712,30.14534,6
0.2763957,1.997918,30.25941,6
0.2737119,2.000852,30.36135,6
0.2759859,2.0043,30.49225,6
0.2762776,2.008303,30.62082,7
0.2773292,2.013718,30.72824,7
0.284016,2.023612,30.85561,7
0.2890419,2.033011,30.98634,8
0.2933727,2.039947,31.12834,8
0.2959105,2.041725,31.2306,9
0.2893331,2.044046,31.36119,9
0.2633795,2.049392,31.52275,10
0.2243021,2.051193,31.63192,10
0.1865643,2.046356,31.73502,10
0.1255759,2.041909,31.83539,10
0.06698584,2.031336,31.96863,10
0.03967195,2.019108,32.08181,10
0.01788987,2.007534,32.18976,10
0.0116345,2.002838,32.29294,11
0.01380924,2.011566,32.42908,11
0.0116387,2.019734,32.57088,11
0.009349458,2.032049,32.68081,12
0.01838367,2.044594,32.7814,12
0.01942186,2.053643,32.90858,12
0.02604414,2.063307,33.04586,12
0.02581889,2.067368,33.17342,12
0.03162492,2.068463,33.30024,12
0.04338347,2.066741,33.46777,12
0.04747199,2.067506,33.56784,12
0.05111531,2.07218,33.69603,12
0.05308967,2.069345,33.82397,12
0.04872974,2.06364,33.93032,12
0.0484064,2.064653,34.03061,12
0.03474225,2.080925,34.19788,12
0.022337,2.096211,34.30478,12
0.01378721,2.113693,34.40594,12
-0.007270044,2.141368,34.56692,12
-0.01259775,2.157985,34.6973,12
-0.01618187,2.165534,34.80355,12
-0.01906674,2.170808,34.96498,12
-0.01233387,2.182953,35.096,12
0.003251663,2.19536,35.25837,13
0.03002774,2.214371,35.42237,13
0.07302316,2.23001,35.54531,13
0.1075447,2.241327,35.65004,13
0.1319303,2.248682,35.75286,13
0.1719415,2.252078,35.85407,13
0.2062503,2.244248,36.01661,13
0.2218132,2.236369,36.16215,13
0.2239071,2.236476,36.26679,13
0.225498,2.235226,36.36826,13
0.2226824,2.237071,36.50725,13
0.2129155,2.236481,36.63771,13
0.1958941,2.236517,36.766,13
0.1886751,2.23915,36.90072,13
0.1813718,2.240293,37.04185,13
0.1803164,2.241443,37.17648,13
0.1745339,2.244135,37.30942,13
0.1759429,2.249004,37.44281,13
0.1898767,2.268102,37.60451,13
0.213615,2.305231,37.77114,13
0.2456651,2.346759,37.9135,13
0.2861544,2.389454,38.07378,13
0.3239789,2.424528,38.23225,13
0.3427887,2.436386,38.36551,13
0.3656233,2.436849,38.50015,13
0.3717138,2.431677,38.62692,13
0.3638326,2.429005,38.76035,13
0.3571741,2.429179,38.86824,13
0.3425457,2.434907,38.99966,13
0.3306945,2.434406,39.10089,13
0.3269464,2.445267,39.23317,13
0.322249,2.451546,39.33903,13
0.3070753,2.452568,39.50205,13
0.3032281,2.452109,39.60421,13
0.3019599,2.44756,39.73281,13
0.3029625,2.444761,39.84005,13
0.3079132,2.445647,39.96736,13
0.3159382,2.447524,40.06828,14
0.3310834,2.456856,40.20163,14
0.3391577,2.472958,40.32532,15
0.344046,2.493353,40.46784,15
0.3437021,2.513605,40.5762,16
0.3521943,2.53308,40.71711,16
0.3551946,2.537997,40.82676,16
0.3564797,2.549762,40.97015,17
0.3617029,2.549834,41.08605,17
0.3657109,2.552372,41.18966,17
0.3634819,2.547939,41.30758,17
0.3670673,2.547905,41.41478,17
0.3570312,2.552325,41.54326,17
0.3475666,2.549952,41.64838,17
0.3384176,2.543777,41.76111,17
0.330608,2.540474,41.87803,17
0.3217052,2.536763,41.98133,17
0.3131231,2.533362,42.08867,17
0.3047055,2.526551,42.22234,17
0.2979515,2.525274,42.33949,17
0.2898772,2.523043,42.47821,17
0.2860854,2.519649,42.58124,17
0.2819243,2.512978,42.72403,17
0.2760459,2.506896,42.82967,17
0.2689243,2.505313,42.9339,17
0.2658257,2.505408,43.04333,17
0.2634822,2.508347,43.18953,17
0.2635928,2.513148,43.29215,17
0.2678018,2.519896,43.40094,17
0.2751229,2.533567,43.5069,17
0.2785292,2.544646,43.60708,17
0.2817158,2.565524,43.72453,17
0.2838593,2.591382,43.83192,17
0.2871949,2.621692,43.93768,17
0.2920998,2.655858,44.06574,17
0.2925691,2.672107,44.18141,17
0.2989757,2.696049,44.29031,17
0.2958468,2.703504,44.39362,22
0.2942407,2.706057,44.50072,22
0.2840111,2.706251,44.60645,22
0.268069,2.707857,44.70761,22
0.2457917,2.706963,44.83952,22
0.2009035,2.696765,44.94363,22
0.1686494,2.682272,45.05657,27
0.1439462,2.671119,45.15786,27
0.1141122,2.654231,45.26324,27
0.09122267,2.634266,45.40431,27
0.0817573,2.629447,45.51483,27
0.07293753,2.625937,45.62104,27
0.06495255,2.621707,45.76119,27
0.06036024,2.61958,45.86401,27
0.04898923,2.625383,45.98494,27
0.04788848,2.631731,46.08667,27
0.0491042,2.636704,46.19126,27
0.05570561,2.646161,46.29843,27
0.05832935,2.663726,46.41242,27
0.0588375,2.68026,46.5141,27
0.060585,2.700294,46.6169,27
0.06487086,2.734545,46.7208,27
0.07025529,2.759588,46.8274,27
0.07113732,2.770743,46.94565,27
0.0811459,2.78548,47.0575,27
0.08619504,2.79276,47.16343,27
0.08111329,2.795431,47.30457,27
0.07982817,2.797671,47.41611,27
0.07705092,2.804201,47.52208,27
0.0681354,2.81073,47.62747,27
0.05151433,2.822355,47.76126,27
0.03735435,2.828836,47.86259,27
0.02182433,2.836226,47.97191,32
0.005410453,2.842263,48.07937,32
-0.007623193,2.846845,48.18569,32
-0.02562766,2.850795,48.29517,32
-0.03502726,2.850793,48.40965,32
-0.04566878,2.849234,48.51199,32
-0.05256931,2.844943,48.61526,32
-0.05820578,2.84222,48.71644,32
-0.0627598,2.839087,48.82392,32
-0.06794314,2.836591,48.93272,32
-0.06893829,2.837135,49.04041,32
-0.06922977,2.838969,49.16993,37
-0.06934842,2.841024,49.27857,37
-0.06761254,2.85539,49.38796,42
-0.06601919,2.863552,49.49273,42
-0.06310192,2.87784,49.59805,42
-0.06115011,2.894346,49.70423,42
-0.05804649,2.906682,49.81067,42
-0.05310905,2.932716,49.92726,47
-0.04593829,2.956281,50.0292,47
-0.03151008,2.982033,50.13007,52
-0.02865192,3.002801,50.27663,52
-0.01971339,3.017406,50.38757,52
-0.008143011,3.025468,50.49561,52
-0.008868484,3.032899,50.59996,52
-0.01137896,3.035973,50.70061,52
-0.01433322,3.041502,50.80452,52
-0.01853521,3.045106,50.94848,52
-0.02502867,3.050605,51.04978,52
-0.03373368,3.060082,51.19183,52
-0.04652505,3.064594,51.29762,52
-0.05298522,3.066951,51.41675,52
-0.05452246,3.070827,51.52409,52
-0.05701305,3.071603,51.63127,52
-0.06095322,3.074037,51.73298,52
-0.06545868,3.074147,51.8388,52
-0.07244803,3.074202,51.9528,52
-0.07697222,3.073135,52.06013,52
-0.08001325,3.071986,52.16363,52
-0.0814081,3.071578,52.26461,52
-0.0834199,3.073286,52.37474,52
-0.0877044,3.074525,52.50531,52
-0.09147573,3.073336,52.61073,52
-0.09241758,3.072488,52.71965,52
-0.09211476,3.067639,52.83327,52
-0.09189717,3.070486,52.94259,52
-0.09179109,3.07756,53.04486,52
-0.08527476,3.086215,53.17928,52
-0.07965876,3.108374,53.29193,52
-0.07704833,3.13222,53.40108,52
-0.06938305,3.154282,53.50815,52
-0.05843073,3.180882,53.6184,52
-0.05583508,3.192455,53.73015,52
-0.04999682,3.209106,53.83343,52
-0.05055688,3.21772,53.97409,52
-0.05521856,3.224838,54.08221,52
-0.06154506,3.234844,54.1917,52
