position.x,position.z,time,score
-1.380008,2.381989,55.95289,140
-1.41884,2.406783,56.07995,140
-1.422531,2.417457,56.1978,140
-1.415189,2.446953,56.31503,140
-1.371132,2.534309,56.44582,140
-1.347713,2.649165,56.56915,140
-1.354297,2.794927,56.69924,140
-1.353366,2.834046,56.81828,140
-1.348322,2.879668,56.9432,140
-1.352258,2.893231,57.07714,141
-1.359452,2.875694,57.20608,141
-1.376791,2.819528,57.33814,142
-1.41037,2.734988,57.46732,142
-1.433386,2.699141,57.58697,143
-1.492858,2.658922,57.81528,144
-1.505653,2.656023,57.93983,144
-1.530754,2.681797,58.15827,145
-1.484388,2.743743,58.34597,145
-1.457998,2.800452,58.47102,146
-1.427896,2.91291,58.59447,146
-1.357958,3.114067,58.7618,147
-1.198707,3.197419,58.94842,147
-1.11274,3.205711,59.07622,147
-0.937803,3.186996,59.19728,147
-0.8516936,3.169775,59.31305,147
-0.7743176,3.161332,59.44259,147
-0.6715479,3.167607,59.55367,147
-0.6076612,3.21694,59.66358,147
-0.5713069,3.266529,59.82931,147
-0.5679886,3.277416,59.99625,147
-0.5551317,3.267503,60.11802,147
-0.523267,3.238377,60.27411,147
-0.5038548,3.210668,60.39568,147
-0.5400342,3.204522,60.6109,147
-0.5818187,3.231748,60.7244,147
-0.6911752,3.293889,60.85979,148
-0.8517669,3.395979,61.08558,148
-0.9016576,3.430104,61.20141,149
-0.9166945,3.452947,61.31198,149
-0.9786876,3.56537,61.47252,150
-0.9897613,3.625239,61.60648,150
-0.9970037,3.64417,61.74098,151
-0.9949515,3.65193,61.8663,151
-0.9809616,3.64244,61.98223,151
-0.9117408,3.583081,62.1041,152
-0.8704119,3.584222,62.22173,152
-0.8144979,3.578193,62.33932,153
-0.781879,3.56041,62.45974,153
-0.7459202,3.547237,62.5908,153
-0.7436482,3.543197,62.72127,153
-0.7469473,3.509091,62.84704,153
-0.7616169,3.429899,62.96362,153
-0.775491,3.28914,63.08802,153
-0.7681565,3.255826,63.21405,153
-0.7654077,3.212523,63.34356,153
-0.7666867,3.203077,63.46381,153
-0.7658145,3.252226,63.60456,153
-0.7668458,3.27952,63.73032,153
-0.7773278,3.329248,63.86027,153
-0.7787561,3.381752,63.98788,153
-0.7699059,3.393834,64.11186,153
-0.7164694,3.462468,64.22613,153
-0.687624,3.484834,64.34557,153
-0.6526035,3.513374,64.46867,153
-0.6278683,3.532502,64.6059,153
-0.6118944,3.562232,64.73448,153
-0.5744145,3.59066,64.86009,153
-0.5357705,3.664266,64.97839,153
-0.5417709,3.704859,65.10789,153
-0.5691246,3.748122,65.22434,153
-0.5941165,3.80135,65.34818,153
-0.6663762,3.884615,65.49035,153
-0.6775823,3.923407,65.61198,153
-0.6885057,3.954314,65.73012,153
-0.6844087,4.001584,65.85098,153
-0.6798103,4.037972,65.96595,153
-0.6924143,4.055597,66.08553,153
-0.6939444,4.07796,66.20313,153
-0.7234473,4.115301,66.3284,153
-0.7503679,4.141057,66.45409,153
-0.8131412,4.264235,66.60078,153
-0.8165248,4.297503,66.72369,153
-0.8168205,4.317991,66.83665,153
-0.806052,4.39218,66.95928,153
-0.8049367,4.436914,67.0871,154
-0.8284985,4.48116,67.20658,154
-0.8734968,4.514082,67.34946,155
-0.9347838,4.552142,67.46731,155
-0.9619681,4.569757,67.57879,155
-0.9991969,4.576686,67.69005,156
-1.019228,4.547647,67.81281,156
-1.036194,4.493851,67.93206,157
-1.052484,4.441345,68.05647,157
-1.090848,4.370579,68.17755,157
-1.121519,4.315193,68.30639,157
-1.213346,4.183325,68.4365,157
-1.254811,4.138546,68.55779,157
-1.291394,4.07489,68.67718,157
-1.289748,4.021748,68.798,157
-1.283196,3.94772,68.9193,157
-1.278036,3.885031,69.03619,157
-1.258408,3.818536,69.18652,157
-1.239079,3.751669,69.30692,157
-1.217799,3.695868,69.43244,157
-1.180907,3.676579,69.54845,157
-1.148719,3.671843,69.67254,157
-1.063138,3.664283,69.81308,157
-0.9920973,3.661687,69.93687,157
-0.8877401,3.653411,70.07207,157
-0.7744766,3.631082,70.19362,157
-0.7181323,3.643775,70.31042,157
-0.6980222,3.65395,70.42741,157
-0.6519393,3.675907,70.54972,157
-0.6306376,3.658802,70.67588,157
-0.6146048,3.630587,70.80991,157
-0.6180138,3.604348,70.93739,157
-0.6570559,3.594496,71.06427,157
-0.7308132,3.571707,71.19791,157
-0.7807029,3.551314,71.32217,157
-0.8405104,3.569549,71.44452,157
-0.9101837,3.592433,71.58108,157
-1.030773,3.607101,71.71077,157
-1.166961,3.591969,71.82697,157
-1.251411,3.589772,71.94961,157
-1.33484,3.604162,72.07238,157
-1.399911,3.645284,72.19238,157
-1.471049,3.674162,72.3147,157
-1.560466,3.6892,72.46759,157
-1.601233,3.658512,72.60697,157
-1.606439,3.653855,72.71406,158
-1.567389,3.638611,72.83478,158
-1.464452,3.588761,72.96095,158
-1.389848,3.546599,73.08012,158
-1.337313,3.535225,73.25266,159
-1.295679,3.538948,73.38728,159
-1.299129,3.545238,73.55603,160
-1.348508,3.596193,73.73817,160
-1.45336,3.655973,73.85405,161
-1.540072,3.692971,73.97125,161
-1.563162,3.703782,74.09104,161
-1.620416,3.767805,74.22301,161
-1.664571,3.825394,74.33285,161
-1.700688,3.945462,74.44782,162
-1.677022,4.064543,74.57043,162
-1.647955,4.110077,74.68194,162
-1.563517,4.190596,74.8051,162
-1.511318,4.219241,74.9161,162
-1.454759,4.254121,75.03238,162
-1.419685,4.276933,75.14147,163
-1.354666,4.352292,75.25826,163
-1.306794,4.355185,75.37153,164
-1.227012,4.32349,75.49416,164
-1.150945,4.248866,75.61617,164
-1.104438,4.189759,75.74604,164
-1.040199,4.112922,75.8761,165
-0.9960923,4.060188,76.00623,165
-0.8981485,4.010332,76.13868,166
-0.8636138,3.996419,76.27162,166
-0.8053585,3.965534,76.40025,167
-0.7907599,3.937636,76.52456,167
-0.7921553,3.933987,76.63586,167
-0.7765005,3.91101,76.78431,167
-0.7674115,3.899682,76.89594,167
-0.7415796,3.863779,77.01141,168
-0.7525833,3.866377,77.13286,168
-0.7533204,3.885792,77.25085,168
-0.7680627,3.916892,77.37543,168
-0.7983415,4.025662,77.49249,168
-0.8231598,4.241271,77.62208,168
-0.8338362,4.392662,77.74546,168
-0.8603458,4.55066,77.87321,168
-0.8792469,4.626333,77.99152,168
-0.918784,4.761856,78.11172,168
-0.9542196,4.844625,78.22939,168
-0.9633816,4.904473,78.3592,168
-0.9354897,4.961951,78.46548,168
-0.9022771,4.972397,78.67162,168
-0.8533015,4.941621,78.78703,168
-0.8028378,4.925406,78.90633,168
-0.7699816,4.916667,79.0124,168
-0.7423862,4.919517,79.12634,168
-0.7156776,4.908295,79.23653,168
-0.7049778,4.911021,79.34746,168
-0.7045481,4.905654,79.4702,168
-0.6894484,4.914814,79.58866,168
-0.6564662,4.929653,79.70374,168
-0.657464,4.929958,79.81063,168
-0.718613,4.951762,79.9325,169
-0.7503337,4.968831,80.04231,169
-0.7666284,4.983172,80.16976,170
-0.7822471,4.989551,80.28764,170
-0.8399554,5.026313,80.40526,171
-0.8932869,5.046909,80.53675,171
-0.9097038,5.042748,80.65939,172
-0.943904,5.025357,80.78127,172
-0.9692373,4.99835,80.88396,172
-1.06249,4.884567,81.00508,172
-1.168867,4.74714,81.12582,173
-1.174473,4.625637,81.26335,173
-1.165906,4.54753,81.3932,174
-1.145738,4.377542,81.56352,174
-1.140002,4.364957,81.67525,174
-1.118954,4.28257,81.79188,175
-1.060337,4.257058,81.90774,175
-1.040195,4.260836,82.03761,175
-0.9938131,4.25429,82.16208,176
-0.9812245,4.256827,82.27355,176
-0.9095904,4.258663,82.38898,177
-0.8587493,4.25578,82.5241,177
-0.8477052,4.275607,82.65235,177
-0.8778089,4.322454,82.78916,177
-0.9075497,4.359893,82.92339,177
-0.8924199,4.379668,83.06206,177
-0.8650513,4.397014,83.21233,177
-0.7570177,4.462764,83.33834,177
-0.6262381,4.493265,83.48711,177
-0.5261629,4.516226,83.63897,177
-0.441707,4.554116,83.80251,177
-0.3784941,4.584253,83.93458,177
-0.3233873,4.600598,84.07722,177
-0.2774904,4.615751,84.20546,177
-0.209611,4.681677,84.34402,177
-0.1827102,4.732581,84.48733,177
-0.1413044,4.770599,84.62357,177
-0.1153888,4.751867,84.76815,177
-0.0887232,4.726989,84.91174,177
-0.06719162,4.712926,85.04011,177
-0.03913986,4.739417,85.18238,177
-0.01390215,4.796072,85.35322,177
-0.005672818,4.817445,85.48825,178
-0.008504079,4.825114,85.62049,178
-0.0234732,4.834134,85.76515,179
-0.0261453,4.809003,85.91973,179
-0.005043792,4.727253,86.09454,179
0.01104683,4.641903,86.24202,180
-0.05320336,4.597743,86.39304,180
-0.1059076,4.538023,86.54526,180
-0.1315923,4.496378,86.6707,180
-0.1673091,4.417275,86.79791,180
-0.2131564,4.295772,86.95071,180
-0.239186,4.202658,87.11573,180
-0.2859969,4.168002,87.24766,181
-0.3193195,4.165493,87.37467,181
-0.3360949,4.163348,87.52735,181
-0.3564816,4.142437,87.65178,181
-0.3728147,4.12847,87.76252,181
-0.404026,4.075806,87.88963,181
-0.4050695,4.089337,88.05956,181
-0.4039597,4.123788,88.16685,181
-0.3998024,4.186819,88.34946,181
-0.4197454,4.305123,88.52402,181
-0.4357968,4.356352,88.62598,181
-0.4867454,4.458344,88.74001,181
-0.5162233,4.520279,88.85047,181
-0.5281574,4.580855,88.96665,181
-0.5038038,4.638418,89.076,181
-0.4919476,4.683249,89.32181,181
-0.527379,4.723711,89.52927,181
-0.548306,4.736673,89.73296,181
-0.5412823,4.731397,89.92909,181
-0.5113091,4.710769,90.05607,181
-0.4744662,4.665145,90.17252,181
-0.3991447,4.550307,90.29537,181
-0.3661417,4.490726,90.41469,181
-0.3316944,4.44737,90.53885,181
-0.3029115,4.421106,90.66863,181
-0.2299462,4.365535,90.78532,181
-0.1704794,4.308076,90.91684,181
-0.09247084,4.279442,91.03542,181
-0.03785447,4.284185,91.15768,181
0.01310533,4.283564,91.27898,181
0.07227606,4.25818,91.4041,181
0.09845259,4.230777,91.5259,181
0.1231973,4.234143,91.64586,181
0.1617111,4.222547,91.78515,181
0.1963065,4.204507,91.91145,181
0.2213204,4.193534,92.02822,181
0.2469799,4.184727,92.15063,181
0.2606464,4.158726,92.28193,181
0.2840969,4.144306,92.40211,181
0.31061,4.147879,92.52621,181
0.3608883,4.15759,92.65294,181
0.4380174,4.207232,92.77506,181
0.534692,4.257735,92.90356,181
0.5901308,4.317919,93.02355,181
0.624065,4.430668,93.14195,181
0.6364053,4.557693,93.26295,181
0.6223788,4.649559,93.3792,181
0.6082017,4.752779,93.50381,186
0.6025748,4.874414,93.62598,186
0.5524378,4.963695,93.75986,186
0.4887224,5.020753,93.88755,186
0.4524391,5.05309,94.00188,186
0.3799337,5.084558,94.1318,186
0.3338194,5.0983,94.25695,186
0.2818532,5.137632,94.38714,186
0.2575292,5.120174,94.53111,186
0.2508006,5.106626,94.64023,191
0.2535174,5.085114,94.76051,191
0.2147073,5.073602,94.88298,191
0.1937056,5.07432,95.0024,191
0.2042182,5.100321,95.11663,196
0.2190079,5.116199,95.26212,196
0.245718,5.144332,95.38199,201
0.3192516,5.205552,95.49885,206
0.3912967,5.274719,95.61764,211
0.4085549,5.286654,95.73924,211
0.4317907,5.260178,95.86131,216
0.446093,5.216604,95.98096,221
0.4476927,5.118819,96.10107,221
0.4532132,5.028867,96.22817,226
0.4616756,4.904693,96.34653,231
0.4628226,4.88111,96.46513,231
0.4680501,4.813889,96.58105,231
0.4964474,4.771763,96.70361,231
0.5269555,4.667598,96.83009,231
0.5431889,4.636828,96.94622,231
0.5795977,4.581036,97.0767,231
0.6212322,4.555883,97.20041,231
0.679064,4.524054,97.34348,231
0.7686027,4.487915,97.46098,231
0.8822338,4.446136,97.58241,231
0.9417205,4.426373,97.70251,231
1.015041,4.405276,97.81605,231
1.07122,4.411351,97.94926,231
1.216871,4.490595,98.07555,231
1.347669,4.547605,98.19338,231
1.397673,4.573102,98.31834,231
1.453243,4.618244,98.43466,231
1.512864,4.694338,98.5635,231
1.547788,4.718515,98.68547,231
1.598951,4.723346,98.79467,231
1.674652,4.692605,98.93338,231
1.7462,4.658147,99.06244,231
1.809224,4.617348,99.18636,231
1.871725,4.585307,99.29842,231
1.938729,4.574927,99.42056,231
1.988117,4.588316,99.5547,231
2.045613,4.631928,99.67538,231
2.088899,4.663743,99.80187,231
2.133437,4.664667,99.93562,231
2.137975,4.667904,100.0491,231
2.15366,4.675732,100.1637,231
2.189436,4.697405,100.3009,231
2.193664,4.722788,100.4307,231
2.169951,4.789721,100.5584,231
2.161427,4.820042,100.6747,231
2.119813,4.875392,100.8064,231
2.095455,4.88769,100.9305,231
2.057066,4.913383,101.1262,231
2.041664,4.913488,101.2449,231
2.007101,4.935289,101.361,231
1.996156,4.964926,101.4763,231
1.979989,4.984449,101.5895,231
1.989722,5.016327,101.7317,231
2.011488,5.025006,101.8625,231
2.052062,5.057277,101.9868,231
2.073059,5.086508,102.1159,231
2.075977,5.093478,102.2334,231
2.088947,5.125615,102.3609,232
2.109068,5.149911,102.4955,232
2.109887,5.16672,102.6113,233
2.126297,5.178579,102.715,233
2.155921,5.229194,102.8399,234
2.146332,5.273745,103.0364,234
2.111211,5.296598,103.1476,234
2.103639,5.321851,103.3347,235
2.111876,5.356906,103.4637,235
2.15645,5.396346,103.6665,236
2.283496,5.423942,103.84,237
2.386656,5.444804,104.0408,238
2.446226,5.396135,104.2436,238
2.544377,5.268775,104.4505,239
2.546386,5.262047,104.5659,239
2.596145,5.17556,104.685,240
2.647595,5.11371,104.816,240
2.6852,5.058844,104.9322,241
2.712905,5.026401,105.0642,241
2.815162,4.949763,105.1833,241
2.884658,4.931068,105.3164,242
2.92416,4.942709,105.4416,242
2.959259,4.976606,105.5732,243
2.991724,4.990332,105.6981,243
3.016924,4.999029,105.8256,244
3.037167,4.977544,105.943,244
3.061471,4.946349,106.0694,244
3.110769,4.913939,106.1924,245
3.139159,4.887296,106.3026,245
3.151235,4.876398,106.4359,246
3.20543,4.853836,106.5613,246
3.249631,4.80987,106.6823,246
3.249175,4.790202,106.806,247
3.255342,4.701631,106.9246,247
3.270468,4.662345,107.0455,248
3.288113,4.605548,107.174,248
3.327724,4.567029,107.2949,248
3.34339,4.558885,107.4043,249
3.344098,4.545504,107.516,249
3.341893,4.547298,107.6275,250
3.351082,4.551578,107.7427,250
3.382354,4.561913,107.8625,250
3.440835,4.600365,107.985,251
3.498809,4.641062,108.1119,251
3.55717,4.697433,108.2355,251
3.56733,4.757834,108.3591,251
3.550583,4.801635,108.4727,251
3.527389,4.856408,108.5991,251
3.486414,4.907842,108.7211,251
3.450173,4.929264,108.864,251
3.448354,4.951933,108.9828,252
3.452305,4.930247,109.1082,252
3.456361,4.889584,109.2277,252
3.484947,4.815597,109.3439,252
3.51818,4.770171,109.4538,252
3.565487,4.666412,109.5717,252
3.575684,4.615035,109.7036,253
3.566925,4.592222,109.8223,253
3.545687,4.542878,109.941,254
3.538943,4.55279,110.0554,254
3.54334,4.574795,110.1649,254
3.550866,4.599971,110.2881,255
3.545318,4.622381,110.406,255
3.489142,4.698858,110.5418,255
3.459176,4.7762,110.6636,255
3.437597,4.850958,110.7801,255
3.430692,4.882874,110.8959,256
3.389847,4.975252,111.0219,256
3.322285,5.053096,111.151,256
3.278967,5.093436,111.2689,256
3.22634,5.122385,111.3894,256
3.190373,5.160001,111.5091,256
3.156439,5.190565,111.6208,256
3.139265,5.202213,111.7433,256
3.11181,5.230749,111.8589,257
3.083394,5.274168,111.9793,257
3.066699,5.292037,112.1062,257
3.062023,5.289509,112.2255,257
3.047456,5.286754,112.3546,257
3.020376,5.281569,112.4777,257
2.966132,5.184611,112.6597,257
2.906442,5.08818,112.7749,257
2.822574,4.969924,112.8894,257
2.77042,4.919128,113.0053,257
2.726848,4.882903,113.1413,257
2.672854,4.854823,113.2519,257
2.587617,4.82245,113.368,257
2.538304,4.786271,113.4842,257
2.523785,4.763203,113.5947,257
2.483729,4.64101,113.71,257
2.467054,4.590286,113.8238,257
2.449888,4.50561,113.9469,258
2.499568,4.418996,114.0692,258
2.557674,4.370708,114.1968,258
2.590589,4.334694,114.3118,258
2.638569,4.282034,114.4297,259
2.70777,4.23476,114.5482,259
2.815271,4.169595,114.6785,260
2.873109,4.121226,114.7916,260
2.924291,4.070336,114.916,261
2.96048,4.049562,115.036,261
2.973512,4.030861,115.1495,261
2.985369,3.99554,115.2636,262
2.992715,3.970958,115.3807,262
3.029444,3.943306,115.5012,263
3.059954,3.947984,115.6194,263
3.160758,3.982011,115.7564,263
3.20491,3.99915,115.8837,263
3.232855,4.00982,115.9989,263
3.261211,4.010844,116.1124,263
3.295395,4.01292,116.2328,263
3.321679,3.997577,116.3538,263
3.355325,3.993536,116.4725,263
3.359442,4.013793,116.6021,263
3.35943,4.057354,116.7294,263
3.367299,4.09708,116.8408,263
3.322977,4.144834,116.9584,263
3.288427,4.156412,117.0713,263
3.173414,4.170764,117.1898,263
3.102644,4.152599,117.3079,263
3.010809,4.128872,117.4294,263
2.935698,4.114182,117.541,263
2.877532,4.131494,117.6772,263
2.828895,4.144193,117.8321,263
2.762006,4.113254,117.9827,263
2.709794,4.084366,118.0965,263
2.662776,4.039744,118.2171,263
2.635256,4.002389,118.3207,263
2.635269,3.97189,118.47,263
2.653622,3.9522,118.5861,263
2.695721,3.899798,118.7974,263
2.698656,3.868995,119.0055,263
2.685963,3.80966,119.2088,263
2.681244,3.769813,119.4077,263
2.689754,3.779249,119.5659,263
2.709251,3.77994,119.7138,263
2.726701,3.787551,119.819,263
2.692727,3.806245,120.0311,263
2.61651,3.853112,120.2278,263
2.515755,3.917914,120.3794,263
2.419371,3.950807,120.483,263
2.356678,3.995445,120.6392,264
2.348035,4.002053,120.7458,264
2.329222,4.111678,120.8674,265
2.365259,4.190327,121.0183,265
