position.x,position.z,time,score
0.2801833,-0.7811189,17.32468,0
0.2793388,-0.7822649,17.44091,0
0.2782476,-0.7837297,17.56549,0
0.2774312,-0.7862418,17.68238,0
0.2766788,-0.7894428,17.79472,0
0.2794345,-0.7946544,17.91874,0
0.2810483,-0.7976328,18.05275,1
0.2802308,-0.796691,18.16713,1
0.2840363,-0.793364,18.28826,2
0.2945344,-0.7844739,18.40767,2
0.3088381,-0.7624727,18.53253,2
0.3293692,-0.7403102,18.64413,3
0.3632188,-0.7033896,18.76526,3
0.3719974,-0.6868967,18.88017,3
0.4097053,-0.6432925,18.99124,3
0.4165153,-0.632374,19.10412,3
0.4161136,-0.6310477,19.21815,3
0.4035419,-0.6249015,19.33381,3
0.4002698,-0.6382352,19.44947,3
0.4281002,-0.6733009,19.56756,3
0.4394039,-0.6799205,19.67903,3
0.5213947,-0.7204169,19.80102,3
0.5593256,-0.7544591,19.92215,3
0.5803635,-0.7730736,20.04375,3
0.6018164,-0.7732616,20.15836,3
0.6129218,-0.7585189,20.28386,3
0.6215073,-0.7410734,20.41865,3
0.6425118,-0.6940666,20.54448,3
0.6601587,-0.6482778,20.66412,3
0.682849,-0.5745551,20.78094,3
0.7037475,-0.51494,20.95195,3
0.7293057,-0.474455,21.07334,3
0.7478039,-0.4384863,21.20878,3
0.7541595,-0.4229207,21.32296,4
0.7608292,-0.4029769,21.45238,4
0.7615672,-0.3930022,21.56897,4
0.7592825,-0.3759557,21.68962,5
0.751748,-0.3606958,21.8132,5
0.7462481,-0.3532157,21.93076,6
0.7464896,-0.3378696,22.05921,6
0.7394268,-0.3355452,22.1729,6
0.7351533,-0.3304937,22.29143,6
0.7198511,-0.3166612,22.41552,7
0.7123793,-0.3051093,22.53538,7
0.701377,-0.297129,22.65863,7
0.6846614,-0.2928412,22.77399,7
0.6656892,-0.2815257,22.89953,7
0.6366627,-0.2535459,23.02349,7
0.6085899,-0.2249578,23.14674,7
0.5454387,-0.1538507,23.27027,7
0.5148495,-0.1129607,23.38177,7
0.4738244,-0.05930067,23.49227,7
0.4371906,-0.009695425,23.61062,8
0.4110834,0.01894801,23.72736,8
0.3805103,0.04397748,23.85018,8
0.3631085,0.0747344,23.97562,8
0.3406879,0.09162855,24.09419,9
0.2997271,0.1063032,24.21178,9
0.2918427,0.1157786,24.33089,9
0.3056455,0.1001179,24.454,9
0.3116852,0.08801545,24.57451,9
0.3070746,0.06806971,24.70609,9
0.308911,0.05753028,24.82807,10
0.3197974,0.05759062,24.94367,10
0.3272535,0.05757606,25.07294,10
0.3329511,0.05031613,25.19808,11
0.3362194,0.04496435,25.31655,11
0.3362113,0.04235701,25.43587,11
0.3381444,0.03966926,25.55977,12
0.3423294,0.03543855,25.67662,12
0.3513506,0.03233861,25.79453,12
0.3626021,0.02937951,25.91134,13
0.3698088,0.02618473,26.02907,13
0.3785478,0.02372141,26.1553,13
0.3940015,0.03092041,26.2799,13
0.4183835,0.04905926,26.40122,13
0.4475939,0.07850624,26.52577,13
0.4808961,0.1142335,26.64186,13
0.5498701,0.1775805,26.75826,13
0.6249474,0.2319525,26.88683,13
0.6666703,0.2615722,27.00559,13
0.7137133,0.2925506,27.12885,13
0.7415871,0.3217516,27.24902,13
0.7640576,0.3408667,27.38087,13
0.7803593,0.3467154,27.50659,13
0.7876058,0.3479173,27.62667,13
0.8000203,0.352684,27.7478,13
0.8036609,0.3567483,27.87616,14
0.7992155,0.3600374,27.99866,14
0.7970186,0.3659591,28.12159,14
0.7875813,0.3733642,28.23819,15
0.782808,0.3747056,28.35362,15
0.7815475,0.376211,28.47396,15
0.7796037,0.3793869,28.58758,15
0.7776049,0.3720935,28.70537,15
0.7767197,0.3667993,28.81959,15
0.7841672,0.3530608,28.9445,15
0.7999249,0.3110303,29.05702,15
0.813338,0.2700952,29.18217,16
0.8308561,0.2169472,29.30081,16
0.876472,0.1664711,29.41121,17
0.8969816,0.125237,29.53129,17
0.9080765,0.1046169,29.65111,17
0.9104815,0.1223471,29.76615,17
0.9112577,0.1393643,29.88,17
0.9144837,0.1601488,29.9971,18
0.92875,0.1993306,30.12523,18
0.9502608,0.2483082,30.2455,18
0.9679595,0.289894,30.35952,18
0.9847887,0.3491277,30.46902,18
0.9952493,0.3976877,30.63575,18
0.9940974,0.4172868,30.74494,18
0.9854012,0.4302189,30.86,19
0.9736197,0.4488342,30.973,19
0.9635784,0.4790708,31.08499,19
0.9407718,0.5274029,31.18507,19
0.8527674,0.607147,31.40199,20
0.6847799,0.684536,31.61639,20
0.5927286,0.7172142,31.76834,20
0.534681,0.7421494,31.88794,20
0.5024386,0.7658507,31.99817,20
0.4823251,0.7721253,32.10559,20
0.4689823,0.7789015,32.21408,20
0.4477874,0.790652,32.42844,20
0.4458931,0.7991644,32.59681,20
0.448848,0.8043162,32.70985,20
0.4551836,0.8051078,32.82794,20
0.4438015,0.8033382,32.93583,20
0.4128449,0.7775739,33.04258,20
0.4150392,0.7724277,33.15458,20
0.4044172,0.7696379,33.27159,21
0.3752246,0.7468207,33.43042,22
0.3662045,0.7354439,33.54119,22
0.3441974,0.7043366,33.6464,22
0.3306863,0.6896988,33.81859,23
0.3355976,0.6862484,33.94228,23
0.3606859,0.7155377,34.11023,24
0.4341423,0.7583985,34.27243,24
0.496735,0.7772148,34.42634,24
0.5435369,0.7982196,34.54019,24
0.5691028,0.8157917,34.64193,24
0.5708289,0.8331323,34.77016,24
0.5667682,0.8402981,34.89072,25
0.5321741,0.8332494,35.01317,25
0.4969553,0.8274769,35.12786,25
0.4521071,0.8228934,35.24822,25
0.3734964,0.8068823,35.36961,25
0.3024613,0.7875116,35.48557,25
0.1759761,0.7417958,35.60071,25
0.01507008,0.6473519,35.72825,25
-0.06849975,0.5699198,35.84274,25
-0.1299245,0.530628,35.96891,25
-0.155498,0.5081578,36.08809,25
-0.1787801,0.487662,36.20292,25
-0.1872586,0.4541791,36.3191,25
-0.1825686,0.3905823,36.43251,25
-0.2145664,0.2845925,36.55591,26
-0.2067619,0.1659331,36.68218,26
-0.1968248,0.07172271,36.80073,27
-0.1819809,0.01349868,36.92177,27
-0.1756076,-0.03950953,37.04408,27
-0.1852064,-0.06864663,37.16229,28
-0.1903322,-0.1022936,37.28273,28
-0.1804076,-0.1211976,37.39998,28
-0.1699988,-0.129405,37.51844,29
-0.1499411,-0.1433835,37.64675,29
-0.1164533,-0.1723103,37.76508,30
-0.07641365,-0.1979961,37.88442,30
-0.02765896,-0.2118505,38.00425,35
0.002645587,-0.2245309,38.12177,35
0.008116219,-0.2323728,38.23889,40
0.03175953,-0.2188346,38.34881,40
0.06829232,-0.1761004,38.46015,40
0.09591892,-0.1548132,38.58997,45
0.1287663,-0.1267103,38.71063,50
0.1413423,-0.1081795,38.82428,50
0.1235292,-0.07572349,38.93938,55
0.09673411,-0.04232741,39.05992,55
0.06682545,0.02376152,39.18343,55
0.03280558,0.07490285,39.30274,55
-0.05484692,0.1667098,39.42807,55
-0.1534305,0.2475234,39.55305,55
-0.2257385,0.3042098,39.67451,55
-0.2765846,0.3721291,39.79538,55
-0.3000749,0.4306487,39.92122,55
-0.3229814,0.4863075,40.04274,55
-0.3468296,0.5879281,40.17496,55
-0.3397205,0.6967883,40.29928,55
-0.3001655,0.8066576,40.41872,55
-0.2457773,0.9172713,40.54471,55
-0.2141271,0.9544759,40.66387,55
-0.1761248,1.04534,40.78156,55
-0.1502297,1.075797,40.91113,55
-0.1294403,1.090882,41.03866,55
-0.06355238,1.126158,41.15484,55
-0.008674756,1.155933,41.26981,55
0.07710122,1.198879,41.39418,60
0.1434502,1.228772,41.52167,65
0.192007,1.27414,41.64338,65
0.2262564,1.318533,41.77095,70
0.2735831,1.402879,41.89075,75
0.3183224,1.475212,42.01612,75
0.3665428,1.540524,42.14072,75
0.4086888,1.586616,42.25547,75
0.45689,1.628781,42.37144,75
0.4734383,1.634821,42.49604,75
