position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance
-4.575275,-4.511956,34.41397,0,9.906224,0,5.771264
-4.571581,-4.514431,34.52182,0,10.01439,0,5.752936
-4.568902,-4.513494,34.62823,0,10.12245,0,5.743979
-4.554557,-4.515493,34.79063,1,10.28134,0,5.719652
-4.5372,-4.519577,34.93627,1,10.43293,0,5.705338
-4.527911,-4.515755,35.03755,1,10.53428,0,5.691003
-4.525004,-4.505868,35.14231,1,10.63013,0,5.67809
-4.506372,-4.493652,35.29352,1,10.7853,0,5.660211
-4.490522,-4.444236,35.44147,1,10.93331,0,5.640038
-4.481607,-4.422595,35.54575,1,11.04229,0,5.631112
-4.46668,-4.395408,35.65219,1,11.14622,0,5.616913
-4.459693,-4.37177,35.75365,1,11.24591,0,5.602632
-4.44952,-4.338022,35.89003,2,11.38974,0,5.586815
-4.427358,-4.323208,35.99971,2,11.48521,0,5.56497
-4.408208,-4.31704,36.10369,2,11.59269,0,5.556632
-4.377687,-4.307371,36.20766,2,11.70595,0,5.549582
-4.327431,-4.292079,36.31026,2,11.80241,0,5.539517
-4.302451,-4.297634,36.42079,3,11.90768,0,5.519451
-4.289376,-4.298294,36.55503,3,12.05867,0,5.497769
-4.285055,-4.283388,36.66628,3,12.15499,0,5.480776
-4.282476,-4.263395,36.77157,3,12.26745,0,5.463523
-4.277054,-4.23836,36.88589,3,12.37267,0,5.446475
-4.27838,-4.187094,36.9927,3,12.48377,0,5.426913
-4.284462,-4.145777,37.10107,3,12.58963,0,5.412795
-4.285676,-4.109329,37.23583,4,12.73769,0,5.400056
-4.30192,-4.067589,37.33759,4,12.82655,0,5.386227
-4.309333,-4.048514,37.44463,4,12.94009,0,5.372002
-4.309803,-4.030671,37.60103,5,13.08807,0,5.359189
-4.304299,-4.024998,37.70872,5,13.2065,0,5.35217
-4.286998,-4.020902,37.85614,5,13.35139,0,5.342422
-4.269941,-4.019774,37.95766,5,13.45009,0,5.335397
-4.239926,-4.019142,38.05898,5,13.55367,0,5.318885
-4.224307,-4.016254,38.16286,5,13.65349,0,5.304502
-4.21046,-4.019206,38.26334,5,13.76381,0,5.293314
-4.185274,-4.01853,38.37035,6,13.86189,0,5.270804
-4.178674,-4.003826,38.48111,6,13.97304,0,5.259552
-4.189848,-3.987719,38.58264,6,14.07953,0,5.245389
-4.201249,-3.974757,38.6905,6,14.18452,0,5.231202
-4.230882,-3.95184,38.83523,6,14.33207,0,5.211397
-4.251595,-3.940173,38.94304,6,14.43103,0,5.190436
-4.259039,-3.937228,39.04705,6,14.54374,0,5.18467
-4.282858,-3.94407,39.15635,6,14.64441,0,5.185073
-4.300066,-3.963328,39.30707,6,14.79792,0,5.170362
-4.343151,-4.030375,39.44246,6,14.93841,0,5.149146
-4.385459,-4.075674,39.58679,6,15.07899,0,5.141253
-4.39943,-4.089513,39.68955,6,15.18238,0,5.128826
-4.421353,-4.131607,39.82917,6,15.322,0,5.117871
-4.417414,-4.152084,39.93772,6,15.42439,0,5.106263
-4.406103,-4.179069,40.07972,6,15.57855,0,5.061258
-4.381573,-4.218981,40.23019,6,15.7234,0,5.031854
-4.332601,-4.279687,40.34231,6,15.83271,0,5.017123
-4.28298,-4.310219,40.49373,6,15.98565,0,5.006966
-4.241703,-4.337417,40.64831,6,16.13709,0,4.976759
-4.208345,-4.362712,40.75534,6,16.25742,0,4.962783
-4.162102,-4.399169,40.90179,6,16.39631,0,4.943594
-4.130972,-4.442791,41.00647,6,16.49659,0,4.929525
-4.112633,-4.48398,41.11127,6,16.60423,0,4.91673
-4.101321,-4.522837,41.21669,6,16.71192,0,4.899978
-4.086971,-4.563224,41.32162,6,16.80627,0,4.882909
-4.093231,-4.572064,41.47821,6,16.96557,0,4.866142
-4.098701,-4.578424,41.58785,6,17.08176,0,4.886836
-4.1198,-4.581942,41.73553,6,17.2309,0,4.863837
-4.137164,-4.566435,41.84142,6,17.32985,0,4.844692
-4.144222,-4.54634,41.94406,6,17.4408,0,4.83499
-4.155147,-4.528159,42.08358,7,17.58414,0,4.821325
-4.174558,-4.496971,42.18713,7,17.67866,0,4.806171
-4.17184,-4.473941,42.29197,7,17.78264,0,4.785645
-4.133944,-4.462263,42.40107,7,17.89389,0,4.773257
-4.111741,-4.43551,42.50283,7,17.99478,0,4.759579
-4.083814,-4.400146,42.65825,7,18.14649,0,4.747317
-4.01664,-4.316332,42.80167,7,18.29711,0,4.720343
-3.990353,-4.286068,42.93565,7,18.43809,0,4.710853
-3.945933,-4.222444,43.08456,7,18.57531,0,4.688031
-3.9355,-4.194842,43.19547,7,18.68894,0,4.675835
-3.925584,-4.155271,43.29954,7,18.79235,0,4.663646
-3.908768,-4.108196,43.4026,7,18.89311,0,4.653063
-3.902295,-4.080011,43.50814,7,18.99853,0,4.650289
-3.896559,-4.032208,43.65599,7,19.14876,0,4.690086
-3.869258,-4.010217,43.80659,7,19.29908,0,4.639827
-3.856577,-3.979159,43.92443,7,19.40252,0,4.626794
-3.839277,-3.968254,44.0388,7,19.53238,0,4.614762
-3.822215,-3.951535,44.14186,7,19.63093,0,4.601623
-3.809631,-3.915309,44.24264,7,19.74309,0,4.589747
-3.803141,-3.868834,44.38186,7,19.88199,0,4.576641
-3.799561,-3.818767,44.48677,7,19.98092,0,4.558292
-3.803327,-3.755932,44.62691,7,20.13054,0,4.538824
-3.815547,-3.718549,44.73131,7,20.22503,0,4.529711
-3.830644,-3.674166,44.8391,7,20.32948,0,4.515728
-3.835634,-3.662545,44.97864,7,20.47881,0,4.502738
-3.837963,-3.651046,45.12109,8,20.61961,0,4.48489
-3.835246,-3.643724,45.23026,8,20.7196,0,4.465783
-3.835094,-3.641264,45.33159,8,20.82809,0,4.457137
-3.83273,-3.629704,45.47207,9,20.97319,0,4.439727
-3.821891,-3.617973,45.59346,9,21.06695,0,4.428221
-3.814855,-3.5803,45.73811,10,21.23458,0,4.413285
-3.810128,-3.559291,45.87127,10,21.3674,0,4.402413
-3.801081,-3.534486,45.97334,10,21.46836,0,4.387702
-3.796842,-3.512718,46.10405,10,21.60085,0,4.366543
-3.793312,-3.500722,46.24518,10,21.7419,0,4.355456
-3.780882,-3.503364,46.35307,10,21.84348,0,4.338173
-3.77388,-3.503306,46.46579,10,21.95309,0,4.33067
-3.744726,-3.514851,46.61707,10,22.10661,0,4.313528
-3.723331,-3.524305,46.75792,11,22.25556,0,4.296194
-3.699427,-3.547588,46.89711,11,22.39787,0,4.279266
-3.6867,-3.556749,47.00177,11,22.48998,0,4.267143
-3.672171,-3.556321,47.14721,11,22.64372,0,4.248502
-3.655311,-3.540822,47.30273,11,22.79126,0,4.231409
-3.62069,-3.534116,47.46016,11,22.95297,0,4.214229
-3.598459,-3.535638,47.57079,11,23.05797,0,4.244692
-3.583456,-3.523316,47.71698,11,23.21218,0,4.228623
-3.536614,-3.531731,47.86658,11,23.35998,0,4.20919
-3.511197,-3.548212,48.01166,11,23.51023,0,4.200438
-3.483289,-3.573303,48.11755,11,23.51023,0,4.187321
-3.432615,-3.617811,48.22204,11,23.51023,0,4.169079
-3.406566,-3.658327,48.32711,11,23.51023,0,4.157013
-3.375628,-3.70471,48.46994,11,23.65494,0,4.146112
-3.356066,-3.732242,48.57647,11,23.75636,0,4.134892
-3.347768,-3.745302,48.71712,12,23.90586,0,4.11799
-3.341497,-3.747282,48.83116,12,24.00977,0,4.11799
-3.332466,-3.752118,48.93561,12,24.11996,0,4.111677
-3.326981,-3.748377,49.07601,12,24.26729,0,4.108171
-3.321416,-3.743685,49.18151,12,24.35648,0,4.089981
-3.31093,-3.729576,49.38272,17,24.56425,0,4.067058
-3.309076,-3.727706,49.48295,17,24.66158,0,4.061096
-3.29693,-3.726919,49.58474,17,24.76813,0,4.044141
-3.274784,-3.733452,49.68817,17,24.87199,0,4.03232
-3.264325,-3.737329,49.78959,22,24.97565,0,4.021346
-3.229491,-3.742937,49.92995,27,25.12201,0,4.007104
-3.197495,-3.755519,50.03254,27,25.21367,0,3.992874
-3.185279,-3.764612,50.18878,32,25.36462,0,3.981036
-3.170904,-3.767387,50.29156,32,25.47904,0,3.972589
-3.168053,-3.761916,50.42952,32,25.61884,0,3.964245
-3.16102,-3.755297,50.57697,32,25.76238,0,3.958247
-3.15771,-3.768336,50.72567,32,25.91,0,3.914564
-3.157027,-3.760049,50.87003,32,26.05754,0,3.901711
-3.148851,-3.755815,50.97306,32,26.15874,0,3.8876
-3.116311,-3.775017,51.11196,32,26.30449,0,3.875864
-3.060151,-3.811128,51.25889,32,26.44568,0,3.859653
-2.993974,-3.882577,51.40016,32,26.59058,0,3.845543
-2.965782,-3.922296,51.53901,32,26.72528,0,3.831468
-2.944001,-3.949846,51.64407,32,26.82078,0,3.82559
-2.94071,-3.965503,51.75031,32,26.93703,0,3.819832
-2.941828,-3.971496,51.88377,32,27.07351,0,3.811676
-2.94482,-3.980605,51.98725,32,27.16801,0,3.771953
-2.94563,-3.993237,52.13774,32,27.32092,0,3.78752
-2.948172,-3.98748,52.2781,32,27.46754,0,3.775998
-2.942815,-3.991233,52.38624,32,27.5611,0,3.760451
-2.907839,-4.014858,52.52637,32,27.71617,0,3.772609
-2.852226,-4.0461,52.66549,32,27.85091,0,3.762475
-2.792041,-4.078847,52.80524,32,27.99257,0,3.745108
-2.734067,-4.122327,52.94826,32,28.13857,0,3.729453
-2.721915,-4.147502,53.10014,32,28.27431,0,3.707337
-2.720336,-4.160338,53.24787,32,28.43161,0,3.691835
-2.717141,-4.165101,53.38564,37,28.57347,0,3.681941
-2.717094,-4.161425,53.52055,37,28.71235,0,3.66908
-2.721117,-4.141521,53.66319,37,28.85141,0,3.651483
-2.741182,-4.115019,53.81635,37,28.99141,0,3.636184
-2.750458,-4.101467,53.92319,37,29.10737,0,3.630832
-2.786511,-4.036103,54.05925,37,29.24937,0,3.615439
-2.814388,-3.995149,54.16415,37,29.3422,0,3.60479
-2.880892,-3.927071,54.31743,37,29.49393,0,3.584665
-2.892633,-3.903265,54.45823,37,29.64709,0,3.575577
-2.896998,-3.868433,54.56588,37,29.74417,0,3.565455
-2.898148,-3.834098,54.67557,37,29.85521,0,3.557675
-2.898325,-3.774191,54.82439,37,30.00814,0,3.549911
-2.887366,-3.716213,54.96343,42,30.15417,0,3.541041
-2.879215,-3.696061,55.09504,42,30.28718,0,3.510202
-2.878558,-3.668672,55.19819,42,30.37686,0,3.498582
-2.887684,-3.650451,55.30371,47,30.48075,0,3.491206
-2.897717,-3.621907,55.44371,47,30.63293,0,3.482516
-2.927269,-3.552345,55.58091,47,30.76914,0,3.464686
-2.974659,-3.490537,55.72262,47,30.90507,0,3.451844
-2.99443,-3.466135,55.85718,47,31.04917,0,3.442576
-3.013112,-3.44867,55.95879,47,31.13951,0,3.433363
-3.019923,-3.437036,56.10979,47,31.28779,0,3.423379
-3.011266,-3.433514,56.26155,47,31.44224,0,3.419131
-3.002615,-3.42754,56.41091,47,31.59435,0,3.412617
-3.003883,-3.422293,56.55503,47,31.74256,0,3.440221
-3.003936,-3.420108,56.65511,52,31.84248,0,3.476882
-3.010121,-3.402852,56.79781,52,31.98174,0,3.466993
-3.026683,-3.373966,56.90481,57,32.08632,0,3.458065
-3.035603,-3.346021,57.0373,57,32.22936,0,3.434901
-3.046656,-3.316278,57.13801,57,32.32215,0,3.434901
-3.059197,-3.282489,57.28003,57,32.47052,0,3.434901
-3.05887,-3.259149,57.41555,57,32.60897,0,3.434901
-3.044938,-3.252947,57.52057,57,32.69883,0,3.381118
-3.033503,-3.252032,57.63248,57,32.80847,0,3.372471
-3.008889,-3.254682,57.77599,57,32.96166,0,3.36011
-2.969652,-3.257151,57.91744,57,33.10574,0,3.347511
-2.931171,-3.264308,58.0656,57,33.25018,0,3.336097
-2.897965,-3.271594,58.19779,57,33.38434,0,3.321636
-2.878634,-3.271759,58.3298,57,33.51727,0,3.307946
-2.869297,-3.269738,58.43547,62,33.62085,0,3.299617
-2.856768,-3.250012,58.54119,62,33.71748,0,3.290734
-2.843924,-3.233563,58.68774,62,33.87073,0,3.277781
-2.811889,-3.204941,58.82616,62,34.01904,0,3.267859
-2.794091,-3.182906,58.96609,62,34.1558,0,3.256298
-2.781309,-3.147776,59.07402,62,34.2532,0,3.245276
-2.777659,-3.139579,59.17916,62,34.35711,0,3.236454
-2.771246,-3.133991,59.28299,62,34.46692,0,3.22977
-2.759681,-3.13177,59.43081,62,34.61406,0,3.214162
-2.745487,-3.126026,59.53294,62,34.71411,0,3.205331
-2.721882,-3.112338,59.66465,62,34.85487,0,3.193329
-2.692652,-3.111199,59.81699,63,34.99796,0,3.178241
-2.676037,-3.118376,59.91827,63,35.09772,0,3.166425
-2.671083,-3.120809,60.03171,63,35.20442,0,3.179925
-2.672417,-3.118133,60.18067,63,35.36199,0,3.179925
-2.67616,-3.109013,60.28313,63,35.46774,0,3.179925
-2.68188,-3.08465,60.42096,63,35.6037,0,3.176778
-2.683777,-3.060121,60.55849,63,35.74815,0,3.135373
-2.685959,-3.042126,60.66024,63,35.84623,0,3.130584
-2.695016,-3.015287,60.76485,63,35.94659,0,3.130584
-2.702267,-3.006029,60.86492,63,36.05032,0,3.130584
-2.707948,-2.993955,60.97128,63,36.15331,0,3.112617
-2.713218,-2.986713,61.10544,63,36.20507,0,3.127088
-2.714289,-2.982668,61.216,63,36.20507,0,3.120201
-2.714993,-2.978155,61.31805,63,36.20507,0,3.110559
-2.71702,-2.972602,61.42122,63,36.20507,0,3.096947
-2.710999,-2.974609,61.52799,63,36.20507,0,3.087628
-2.70631,-2.977239,61.63023,63,36.20507,0,3.08109
-2.696368,-2.981211,61.73056,63,36.20507,0,3.070117
-2.681771,-2.987417,61.84055,63,36.20507,0,3.057703
-2.659652,-2.999307,61.98259,63,36.20507,0,3.047323
-2.647011,-3.007429,62.08398,63,36.20507,0,3.040509
-2.626907,-3.0187,62.18815,63,36.20507,0,3.031919
-2.597588,-3.038499,62.32566,63,36.20507,0,3.017329
-2.588692,-3.044618,62.46175,63,36.20507,0,3.008465
-2.58203,-3.043586,62.56478,63,36.20507,0,2.99981
-2.565336,-3.025437,62.68953,63,36.20507,0,2.98738
-2.549785,-3.005191,62.83127,63,36.20507,0,2.977113
-2.529266,-2.971417,62.96575,63,36.20507,0,2.968102
-2.514788,-2.932792,63.11408,63,36.20507,0,2.956037
-2.507694,-2.897515,63.21753,63,36.20507,0,2.945095
-2.506617,-2.885738,63.35407,63,36.20507,0,2.937021
-2.505257,-2.869898,63.45606,63,36.20507,0,2.93334
-2.501571,-2.862171,63.56157,63,36.20507,0,2.929365
-2.494613,-2.857237,63.69493,63,36.20507,0,2.911185
-2.487255,-2.851781,63.83536,63,36.20507,0,2.899924
-2.470802,-2.846853,63.93843,63,36.20507,0,2.892936
-2.44373,-2.848305,64.0486,63,36.20507,0,2.891583
-2.428885,-2.851497,64.15278,63,36.20507,0,2.88716
-2.397723,-2.864427,64.2992,63,36.20507,0,2.877384
-2.374058,-2.869217,64.44101,63,36.20507,0,2.872186
-2.368545,-2.86177,64.58049,63,36.20507,0,2.852595
-2.367707,-2.85354,64.73594,63,36.20507,0,2.843655
-2.371684,-2.833435,64.87801,63,36.20507,0,2.832849
-2.387618,-2.783856,65.02506,63,36.20507,0,2.823428
-2.405806,-2.731712,65.17485,63,36.20507,0,2.855583
-2.442323,-2.638062,65.31617,63,36.20507,0,2.847168
-2.479163,-2.550917,65.46106,63,36.20507,0,2.836343
-2.507763,-2.477536,65.56531,63,36.20507,0,2.830108
-2.520835,-2.416163,65.66744,63,36.20507,0,2.823039
-2.530545,-2.315751,65.8039,63,36.20507,0,2.813023
-2.5344,-2.23807,65.9058,63,36.20507,0,2.805243
-2.537176,-2.132575,66.0066,63,36.20507,0,2.798461
-2.539922,-1.983494,66.11234,63,36.20507,0,2.787521
-2.518615,-1.862527,66.22562,63,36.20507,0,2.780732
-2.499997,-1.800218,66.36791,63,36.20507,0,2.772803
-2.472323,-1.670766,66.47276,63,36.20507,0,2.765529
-2.469497,-1.630422,66.57719,63,36.20507,0,2.758328
-2.467897,-1.567672,66.72157,63,36.20507,0,2.750381
-2.48743,-1.499092,66.82538,63,36.20507,0,2.742245
-2.512673,-1.464038,66.92799,63,36.20507,0,2.733922
-2.571051,-1.418284,67.04172,63,36.20507,0,2.728276
-2.595092,-1.424481,67.18304,63,36.20507,0,2.717359
-2.619414,-1.428652,67.32805,63,36.20507,0,2.710471
-2.632365,-1.424694,67.48122,63,36.20507,0,2.703421
-2.653002,-1.421706,67.62165,63,36.20507,0,2.680459
-2.646693,-1.398715,67.73456,63,36.20507,0,2.673182
-2.629716,-1.383013,67.8388,63,36.20507,0,2.669264
-2.607119,-1.366094,67.94576,63,36.20507,0,2.663912
-2.571539,-1.341998,68.05032,63,36.20507,0,2.658564
-2.541053,-1.292656,68.15161,63,36.20507,0,2.654166
-2.484545,-1.200469,68.29149,63,36.20507,0,2.646543
-2.478791,-1.179521,68.39501,63,36.20507,0,2.645241
-2.473949,-1.144882,68.51009,63,36.20507,0,2.635134
-2.466322,-1.126737,68.62309,63,36.20507,0,2.631582
-2.47539,-1.094056,68.76001,63,36.20507,0.1472941,2.624911
-2.484915,-1.057427,68.86552,63,36.20507,0.2413455,2.619496
-2.492626,-1.04111,68.96603,63,36.20507,0.34947,2.617464
-2.486621,-1.019245,69.07194,63,36.20507,0.4556678,2.61226
-2.483315,-1.002742,69.22657,63,36.20507,0.6011896,2.603289
-2.479234,-1.000533,69.33565,63,36.20507,0.7156199,2.598096
-2.464699,-0.9974894,69.44037,63,36.20507,0.8218961,2.594042
-2.426654,-1.008526,69.57616,63,36.20507,0.9651921,2.588968
-2.396756,-1.019408,69.68336,63,36.20507,1.060309,2.589317
-2.372252,-1.024305,69.79347,63,36.20507,1.172657,2.585785
-2.359686,-1.018313,69.89964,63,36.20507,1.273354,2.582139
-2.349007,-1.003618,70.0117,63,36.20507,1.381795,2.577949
-2.348093,-0.9931632,70.12028,63,36.20507,1.501952,2.573767
-2.357696,-0.9823941,70.25751,63,36.20507,1.647812,2.56677
-2.374397,-0.9805662,70.35978,63,36.20507,1.741658,2.562569
-2.406221,-0.9598998,70.50417,63,36.20507,1.889624,2.558268
-2.442534,-0.9351474,70.6398,63,36.20507,2.026693,2.553948
-2.474272,-0.9140154,70.74406,63,36.20507,2.124646,2.54791
-2.485853,-0.9053742,70.85991,63,36.20507,2.237142,2.54583
-2.489973,-0.9033981,70.99777,63,36.20507,2.383746,2.541419
-2.497724,-0.90881,71.10249,63,36.20507,2.47758,2.539172
-2.519953,-0.9311866,71.23676,63,36.20507,2.621768,2.535293
-2.54888,-0.9540417,71.33811,63,36.20507,2.71443,2.53278
-2.584828,-0.9902874,71.43818,63,36.20507,2.81935,2.529279
-2.617543,-1.031687,71.59856,63,36.20507,2.967719,2.526419
-2.65331,-1.076396,71.74148,63,36.20507,3.122664,2.521246
-2.664942,-1.083236,71.84657,63,36.20507,3.225975,2.518536
-2.703292,-1.097515,71.98466,63,36.20507,3.373058,2.515847
-2.761576,-1.104469,72.12909,63,36.20507,3.510166,2.513872
-2.836695,-1.099821,72.27621,63,36.20507,3.659259,2.511955
-2.892873,-1.090922,72.38704,63,36.20507,3.755285,2.51018
-2.91301,-1.092148,72.52683,64,36.20507,3.914382,2.504049
-2.923049,-1.093002,72.6775,64,36.20507,4.051933,2.501333
-2.914511,-1.089343,72.81915,65,36.20507,4.204685,2.501611
-2.911437,-1.098907,72.95255,65,36.20507,4.342446,2.501369
-2.913698,-1.138177,73.09097,66,36.20507,4.475274,2.501831
