position.x,position.z,time,score,trackingTimeP1,trackingTimeP2,distance
-2.850379,-6.084982,155.8791,5,8.061256,0,5.655628
-2.862314,-6.056246,155.9994,5,8.183412,0,5.635624
-2.901639,-5.98304,156.1347,6,8.30641,0,5.626023
-2.934757,-5.955425,156.2683,6,8.447043,0,5.616178
-2.954098,-5.936561,156.3909,6,8.57659,0,5.611672
-2.978301,-5.920405,156.5038,6,8.692324,0,5.601984
-2.990793,-5.907557,156.6163,6,8.812119,0,5.596022
-3.002586,-5.891766,156.7324,6,8.917603,0,5.588842
-3.010969,-5.899745,156.8431,7,9.037151,0,5.588798
-3.013723,-5.902126,156.9604,7,9.149878,0,5.58889
-3.013752,-5.908186,157.0858,7,9.273217,0,5.5616
-3.013858,-5.91235,157.197,8,9.390156,0,5.554127
-3.014036,-5.916009,157.3155,8,9.504151,0,5.548213
-3.01162,-5.907074,157.4425,8,9.61883,0,5.537726
-3.003953,-5.905383,157.5703,8,9.764854,0,5.537962
-2.995281,-5.883544,157.6878,9,9.874331,0,5.527664
-2.98108,-5.850398,157.8061,9,9.996874,0,5.520407
-2.966634,-5.823226,157.9221,9,10.11235,0,5.513297
-2.950669,-5.784424,158.038,9,10.2316,0,5.50604
-2.938159,-5.753323,158.1496,9,10.33741,0,5.49318
-2.930627,-5.74575,158.2678,9,10.46023,0,5.485996
-2.928761,-5.748015,158.375,9,10.56602,0,5.481646
-2.916049,-5.762727,158.496,9,10.68048,0,5.463171
-2.899769,-5.788442,158.6082,9,10.79954,0,5.448936
-2.876607,-5.843297,158.7402,9,10.92192,0,5.438918
-2.862438,-5.917414,158.8633,9,11.04909,0,5.42937
-2.86477,-5.951039,158.9831,9,11.17694,0,5.422704
-2.879323,-6.032511,159.0986,9,11.29053,0,5.382275
-2.885572,-6.051178,159.2178,9,11.40171,0,5.365805
-2.881015,-6.060809,159.3304,10,11.51734,0,5.350304
-2.874364,-6.067824,159.4509,10,11.64133,0,5.339781
-2.853879,-6.062386,159.5736,10,11.7594,0,5.314817
-2.831326,-6.055617,159.6889,10,11.88198,0,5.299387
-2.809012,-6.052538,159.8032,10,11.99313,0,5.283833
-2.778632,-6.032736,159.9117,10,12.10483,0,5.26919
-2.742998,-6.031365,160.045,10,12.22335,0,5.24932
-2.705394,-6.04587,160.1653,10,12.35371,0,5.22972
-2.664508,-6.062981,160.2849,10,12.46904,0,5.212947
-2.593049,-6.101093,160.4056,11,12.59556,0,5.195962
-2.53103,-6.151364,160.5133,11,12.70438,0,5.18876
-2.499328,-6.17096,160.6354,11,12.82366,0,5.181469
-2.455071,-6.19648,160.7462,11,12.93999,0,5.175762
-2.434809,-6.19739,160.8687,12,13.05942,0,5.139436
-2.412009,-6.189007,160.9923,12,13.17146,0,5.118054
-2.384106,-6.170639,161.1063,12,13.30063,0,5.104063
-2.368465,-6.166039,161.2222,13,13.41247,0,5.09414
-2.344224,-6.136808,161.3643,13,13.54029,0,5.067314
-2.326919,-6.121666,161.4859,14,13.67146,0,5.094728
-2.276921,-6.116166,161.6667,14,13.84997,0,5.068047
-2.243732,-6.119176,161.7947,14,13.97789,0,5.051347
-2.223762,-6.12037,161.9037,14,14.0883,0,5.034377
-2.207486,-6.12469,162.029,15,14.21119,0,5.024544
-2.19191,-6.131799,162.152,15,14.33591,0,5.004646
-2.191483,-6.12873,162.2716,15,14.45773,0,4.988018
-2.185676,-6.133544,162.3743,15,14.56569,0,4.973797
-2.188013,-6.131558,162.4972,15,14.6811,0,4.956962
-2.194864,-6.127889,162.6171,15,14.79679,0,4.940337
-2.201761,-6.125643,162.7487,15,14.92883,0,4.930513
-2.21032,-6.123621,162.8595,15,15.05055,0,4.906418
-2.213907,-6.122084,162.9726,15,15.1588,0,4.903652
-2.226414,-6.118686,163.0874,16,15.27078,0,4.875503
-2.233,-6.121496,163.2133,16,15.39893,0,4.856763
-2.254863,-6.114629,163.3236,16,15.51176,0,4.84851
-2.272958,-6.111753,163.4276,16,15.61506,0,4.87768
-2.295732,-6.114458,163.5475,16,15.73113,0,4.860039
-2.302634,-6.142385,163.662,16,15.84912,0,4.841478
-2.304201,-6.15578,163.7819,16,15.96937,0,4.831194
-2.299846,-6.163206,163.9837,16,16.16081,0,4.798571
-2.280291,-6.174759,164.097,16,16.29103,0,4.782442
-2.224304,-6.21022,164.213,16,16.39702,0,4.759723
-2.188826,-6.232514,164.3283,16,16.52118,0,4.751118
-2.158083,-6.261117,164.4425,16,16.63164,0,4.724797
-2.124229,-6.287478,164.5705,16,16.75857,0,4.702871
-2.115919,-6.297702,164.6831,16,16.87311,0,4.687589
-2.110406,-6.302899,164.8017,16,16.99047,0,4.668947
-2.107986,-6.299317,164.9132,16,17.10272,0,4.648905
-2.109613,-6.294339,165.0283,16,17.22068,0,4.633271
-2.110165,-6.289163,165.1396,16,17.32996,0,4.618651
-2.105303,-6.279032,165.282,16,17.45616,0,4.604113
-2.107405,-6.259453,165.3981,17,17.58754,0,4.597113
-2.096853,-6.228977,165.5007,17,17.69222,0,4.566027
-2.059653,-6.169533,165.6142,17,17.79717,0,4.558305
-2.042817,-6.136098,165.7278,17,17.91843,0,4.547902
-2.001231,-6.073569,165.8367,17,18.03097,0,4.533049
-1.976834,-5.363688,165.9489,17,18.13632,0,4.511107
-1.955551,-5.321586,166.0678,17,18.25647,0,4.492237
-1.74631,-5.150855,166.1857,17,18.37369,0,4.482874
-1.744056,-5.093798,166.3,18,18.48529,0,4.459847
-1.744702,-5.066533,166.4067,18,18.60375,0,4.448219
-1.747115,-4.988398,166.5343,18,18.71169,0,4.42654
-2.005575,-5.674371,166.6647,18,18.84528,0,4.403366
-2.035012,-5.640176,166.7846,18,18.96891,0,4.389818
-2.102534,-5.551778,166.9439,18,19.1335,0,4.364094
-2.119399,-5.523619,167.0714,18,19.25552,0,4.348755
-2.115331,-5.494142,167.1874,18,19.37676,0,4.334591
-2.115145,-5.453818,167.3088,18,19.49219,0,4.307785
-2.131592,-5.393585,167.4279,18,19.61431,0,4.338864
-2.122335,-5.371935,167.5476,18,19.73479,0,4.322659
-2.113355,-5.357932,167.6573,18,19.84726,0,4.308643
-2.123939,-5.338784,167.7827,18,19.96551,0,4.291731
-2.15229,-5.296798,167.9092,18,20.08257,0,4.272014
-2.198851,-5.270296,168.0514,18,20.22542,0,4.251084
-2.233803,-5.259552,168.175,18,20.35509,0,4.236004
-2.265816,-5.255449,168.284,18,20.47157,0,4.220772
-2.288306,-5.260579,168.3993,18,20.58314,0,4.203765
-2.295191,-5.265076,168.5198,18,20.70297,0,4.185176
-2.304971,-5.273943,168.6355,18,20.81906,0,4.170308
-2.316672,-5.286248,168.7455,18,20.93496,0,4.149014
-2.340276,-5.285629,168.8737,18,21.05138,0,4.133804
-2.347674,-5.285105,168.9911,18,21.17657,0,4.136116
-2.343643,-5.296593,169.1031,18,21.28858,0,4.121827
-2.335327,-5.293386,169.2229,18,21.4076,0,4.101081
-2.329895,-5.286737,169.3499,18,21.52833,0,4.082
-2.327718,-5.278702,169.4606,18,21.64624,0,4.064627
-2.329509,-5.268583,169.5822,18,21.76386,0,4.042697
-2.326826,-5.252425,169.7044,18,21.88715,0,4.02381
-2.325835,-5.246761,169.818,18,22.00459,0,4.010718
-2.326989,-5.220912,169.9402,19,22.12209,0,3.978519
-2.329961,-5.210156,170.0636,19,22.24525,0,3.96052
-2.332936,-5.197018,170.17,20,22.35901,0,3.936375
-2.332396,-5.186952,170.2981,20,22.4745,0,3.915118
-2.267797,-5.189185,170.4112,21,22.59361,0,3.903108
-2.249872,-5.190081,170.5323,21,22.71175,0,3.879402
-2.201738,-5.19649,170.6705,22,22.84687,0,3.859831
-2.16409,-5.208869,170.8009,22,22.98871,0,3.848762
